OID,FID_,X,Y,BCE_Manuka
1552,1552,1765003.960618389,5896397.513602182,3.564683564
1553,1553,1765043.521969698,5896421.151605305,2.046256111
1554,1554,1770195.723212017,5896294.521900504,0.904743563
1555,1555,1765011.7532457,5896387.390751133,3.601125017
1556,1556,1771768.876447518,5896252.914355859,1.210175395
1557,1557,1764987.775483801,5896369.994932245,3.480000019
1558,1558,1768105.683502265,5896306.692517932,0.886216214
1559,1559,1771776.458521248,5896232.818006299,1.207090878
1560,1560,1764971.202502704,5896358.997586893,3.480000019
1561,1561,1768066.294680933,5896296.916697957,0.854827563
1562,1562,1769771.591932595,5896263.171503737,1.222025301
1563,1563,1771792.37290251,5896221.595017969,1.156666636
1564,1564,1764946.731668367,5896349.336829728,3.480000019
1565,1565,1769629.424621912,5896307.298282043,1.147125465
1566,1566,1771800.172348844,5896212.192379476,1.139124976
1567,1567,1768022.55749024,5896278.19548577,1.289433974
1568,1568,1768041.323120897,5896285.320700218,1.116949137
1569,1569,1768388.732710261,5896462.435771266,0.965139407
1570,1570,1769723.267553577,5896244.200520824,1.438500011
1571,1571,1769745.279662502,5896252.79067653,1.714301879
1572,1572,1764922.437398476,5896329.750340881,4.746811687
1573,1573,1768005.802346888,5896268.557777383,1.201392414
1574,1574,1769707.092647712,5896234.554164127,1.403797442
1575,1575,1771816.797365593,5896193.197425617,1.115885869
1576,1576,1769283.209877341,5896223.317986231,0.675000009
1577,1577,1769978.059107898,5896199.1941503,0.974624986
1578,1578,1766376.235895671,5896260.57025728,1.792500003
1579,1579,1771949.785406234,5896160.229638551,2.226787884
1580,1580,1768012.94694511,5896239.919633929,2.073909338
1581,1581,1769634.206487323,5896186.163497092,1.311624946
1582,1582,1747818.316036217,5896651.21867057,0.251993798
1583,1583,1769609.844576952,5896166.71036124,1.332999939
1584,1584,1771926.726701432,5896119.877938326,0.627200001
1585,1585,1747669.76431195,5896568.715602128,1.224081643
1586,1586,1767994.771960616,5896199.396697694,1.15464175
1587,1587,1769937.120339134,5896150.162849147,1.092999963
1588,1588,1771886.005223438,5896110.735450056,1.129414209
1589,1589,1769857.047760468,5896141.802183454,1.07099994
1590,1590,1769944.907060239,5896140.035235387,1.141624986
1591,1591,1771901.77690852,5896100.44344102,1.254430368
1592,1592,1769928.732161536,5896130.389622382,1.129124996
1593,1593,1771918.995803479,5896092.368183241,0.995917156
1594,1594,1771939.964114835,5896116.522267316,1.765469303
1595,1595,1766358.086548327,5896196.4706945,1.230603428
1596,1596,1769528.702586982,5896108.579097494,3.018026288
1597,1597,1769917.093208002,5896103.4804222,1.162102969
1598,1598,1769415.674250071,5896135.981222279,0.979728071
1599,1599,1769512.597954605,5896098.865882923,1.317250015
1600,1600,1769837.476048252,5896095.664384806,1.158577375
1601,1601,1769903.768299497,5896081.036841652,1.187374941
1602,1602,1763725.522488112,5896309.608951833,1.136842649
1603,1603,1767964.43102898,5896142.00563214,1.001335041
1604,1604,1769495.866581352,5896069.489665424,1.288545472
1605,1605,1767930.390551148,5896085.906316121,3.007745108
1606,1606,1747603.284316067,5896455.226528938,0.916437508
1607,1607,1767913.881291305,5896065.982957446,1.00874999
1608,1608,1763695.42894054,5896161.399931576,1.276602233
1609,1609,1769798.332665572,5896003.388928284,1.249999979
1610,1610,1767902.150051705,5896034.087678791,0.576929451
1611,1611,1769768.370544221,5895990.521209384,1.328789482
1612,1612,1769757.696281603,5895969.307230815,1.294276729
1613,1613,1769805.51848021,5895963.360556849,1.288734211
1614,1614,1763675.210066359,5896100.117945135,1.333072071
1615,1615,1767864.473440138,5895992.183207809,0.248987342
1616,1616,1767880.447457863,5895991.865762834,0.463417724
1617,1617,1769749.408820599,5895954.517310713,1.27128206
1618,1618,1767591.347369737,5895988.36639528,1.14857143
1619,1619,1767872.26240664,5895982.057902971,0.425624995
1620,1620,1767864.077360941,5895972.249707444,0.456624994
1621,1621,1769732.848827471,5895940.500020868,1.243090267
1622,1622,1769796.94492333,5895934.347073875,1.110363624
1623,1623,1767855.892567565,5895962.441499872,0.40468355
1624,1624,1769708.872983556,5895925.418853858,1.260672277
1625,1625,1769679.138235255,5895920.413414165,1.438177101
1626,1626,1763663.12317622,5896046.397780168,1.193749987
1627,1627,1767839.522325295,5895942.824727266,0.503797472
1628,1628,1769652.616044171,5895902.048665104,1.146485488
1629,1629,1763640.149492947,5895996.240184257,1.250451
1630,1630,1767490.897319344,5895889.569056998,0.406756757
1631,1631,1765789.680680326,5896356.88019743,1.133784282
1632,1632,1763620.882364854,5895945.824466013,1.107125017
1633,1633,1763636.476723994,5895946.547912769,1.423970577
1634,1634,1763620.496262679,5895925.890791197,1.12475
1635,1635,1747964.472994609,5896197.464782123,0.712071959
1636,1636,1769916.761525713,5895828.159411732,1.343419944
1637,1637,1763619.724158161,5895886.023289648,1.14624998
1638,1638,1767453.382800257,5895810.896498785,0.622374991
1639,1639,1767445.780914648,5895801.076343768,0.700999994
1640,1640,1763611.172234965,5895857.004369595,1.137399988
1641,1641,1747901.299578113,5896136.698379709,-9999.0
1642,1642,1767803.568368761,5895849.254682851,1.808543975
1643,1643,1763594.21955701,5895806.752800008,1.161124973
1644,1644,1763585.846840097,5895786.973738309,1.147999981
1645,1645,1767365.219023326,5895729.581318907,1.155301197
1646,1646,1763577.281177629,5895757.227861339,1.199124961
1647,1647,1768800.909969853,5895974.097956571,1.178816831
1648,1648,1766423.346677727,5895641.808516917,1.553749996
1649,1649,1747571.987066138,5895963.017495626,2.301747567
1650,1650,1747492.219293951,5895960.53930198,2.287687516
1651,1651,1747634.058294474,5895965.07573384,2.583249508
1652,1652,1766410.777643649,5895612.143989358,1.580541626
1653,1653,1747319.581910291,5895958.94503292,1.367065132
1654,1654,1747771.254511987,5895989.971142818,0.550955134
1655,1655,1769736.615831446,5895649.1843576,1.007854902
1656,1656,1747267.706523698,5895944.325482124,0.595352112
1657,1657,1769580.863875611,5895519.180165379,0.858250011
1658,1658,1767142.657433129,5895762.144429354,1.204098824
1659,1659,1769308.919610724,5895504.69380116,0.866624994
1660,1660,1769364.825726801,5895503.572965308,0.714303798
1661,1661,1747194.063648154,5895924.862835511,0.570691082
1662,1662,1769288.453333775,5895495.393302162,0.910201342
1663,1663,1769388.385723846,5895483.158606381,0.693875013
1664,1664,1766401.220206033,5895532.566203846,1.213670848
1665,1665,1763518.190042298,5895577.149067799,2.206651544
1666,1666,1763565.627389435,5895568.012641791,1.824249981
1667,1667,1763613.652300316,5895576.766422049,2.527905972
1668,1668,1766384.382324149,5895519.483534225,1.324010665
1669,1669,1766347.381110631,5895503.310973396,1.453999997
1670,1670,1769531.478476885,5895440.665711791,1.100454504
1671,1671,1766480.299581489,5895491.124836111,0.960624984
1672,1672,1769515.170673022,5895430.760205475,1.261874974
1673,1673,1763533.288668036,5895544.455904004,2.215166899
1674,1674,1763608.980519293,5895537.611769482,1.782803757
1675,1675,1763480.642789706,5895529.981248673,2.154967327
1676,1676,1766431.791504079,5895462.168532328,1.128249978
1677,1677,1746242.21314465,5895825.891374144,3.801095933
1678,1678,1766383.676443085,5895453.145337232,1.242375007
1679,1679,1766998.435768775,5895431.042179107,5.394810097
1680,1680,1766344.041868755,5895438.832376816,1.937605626
1681,1681,1767117.640772426,5895398.771961773,1.582249969
1682,1682,1746784.407295173,5895766.638813292,2.764978924
1683,1683,1746816.178598589,5895756.117059215,2.56537496
1684,1684,1766750.702952864,5895346.423931831,4.328444491
1685,1685,1746703.667900547,5895739.236161721,1.004250735
1686,1686,1769184.276741698,5895283.219300852,2.516063826
1687,1687,1747004.294100207,5895793.674460806,0.442858187
1688,1688,1763342.704581085,5895381.318832787,2.148852164
1689,1689,1769020.112114012,5895430.885306373,1.190320382
1690,1690,1769184.312563082,5895237.975145442,1.850188694
1691,1691,1746726.794063089,5895652.989709623,1.519910698
1692,1692,1763309.621484902,5895343.643355315,2.078037949
1693,1693,1769199.58015974,5895232.628219571,4.728917124
1694,1694,1746782.851418339,5895637.922720881,0.385357145
1695,1695,1763273.490732747,5895334.371346452,1.837191494
1696,1696,1746516.287699891,5895634.472065026,0.340191386
1697,1697,1769207.090087879,5895207.60610044,1.282374987
1698,1698,1746733.979889534,5895622.95615081,1.025125009
1699,1699,1746789.212955228,5895617.011621865,0.562999992
1700,1700,1763248.023871106,5895304.925088591,1.442812506
1701,1701,1769007.033754762,5895191.669671224,-9999.0
1702,1702,1746714.305349748,5895608.096074109,1.011402961
1703,1703,1768990.861999444,5895182.022446201,-9999.0
1704,1704,1763268.702743524,5895274.136767133,2.163469364
1705,1705,1746783.632242058,5895558.658744875,0.567619034
1706,1706,1754841.821386961,5895409.371029803,-0.809000012
1707,1707,1763255.78431153,5895244.978553613,2.18974998
1708,1708,1746608.977625395,5895582.501061244,0.636522819
1709,1709,1763239.426732374,5895225.353609814,1.915124983
1710,1710,1746621.723077937,5895524.944156137,0.878176783
1711,1711,1763223.261855452,5895215.695477099,2.057875019
1712,1712,1746591.562651227,5895512.053296457,0.91471073
1713,1713,1763207.087513859,5895206.041428928,1.83200003
1714,1714,1766992.52353247,5895132.03503942,0.848874993
1715,1715,1767007.511042689,5895365.121997704,1.248733938
1716,1716,1746572.348130107,5895505.137499339,0.916111115
1717,1717,1763186.939167145,5895196.456277667,2.166603756
1718,1718,1746539.065774402,5895494.949696848,0.903214286
1719,1719,1763162.788322287,5895186.952342042,2.333500008
1720,1720,1746508.243805633,5895482.907519593,0.088225108
1721,1721,1763138.637534626,5895177.448339084,2.025316454
1722,1722,1746483.734720693,5895472.771662436,0.157249998
1723,1723,1754875.567197653,5895334.520435331,-0.79670044
1724,1724,1746463.224863037,5895463.457675949,0.256598639
1725,1725,1763086.343102398,5895158.517243432,1.381538455
1726,1726,1754918.431904171,5895299.833265157,-0.712978062
1727,1727,1769193.87609429,5895103.819755072,1.107171833
1728,1728,1754932.244807424,5895281.931053977,-0.696909092
1729,1729,1763021.877467783,5895129.850237702,1.35412502
1730,1730,1763001.720027383,5895120.268771029,1.478062497
1731,1731,1766940.970738875,5895073.183218758,3.647076213
1732,1732,1769096.694741465,5895003.523236464,0.902769224
1733,1733,1754915.749843158,5895262.494748321,-0.654177212
1734,1734,1762981.562634191,5895110.687261452,1.447468311
1735,1735,1766930.657226883,5895033.550118805,1.59278483
1736,1736,1747204.089973478,5895390.351620276,-0.684939754
1737,1737,1762961.405288683,5895101.105700461,2.416855316
1738,1738,1766769.661486313,5895176.31435685,0.880884212
1739,1739,1766914.488105108,5895023.89891606,0.750503146
1740,1740,1754840.506486788,5895271.924072715,-0.792431507
1741,1741,1762945.240984882,5895091.44705373,2.434591202
1742,1742,1762925.083729197,5895081.865413466,2.082124959
1743,1743,1769062.650952867,5894976.903314624,1.524007341
1744,1744,1754873.682789209,5895236.395803244,-0.760886074
1745,1745,1754895.053897487,5895222.994132013,-0.713937501
1746,1746,1754930.990274625,5895222.334946028,-0.631125011
1747,1747,1769046.169921424,5894951.583969726,1.345642853
1748,1748,1762902.842290205,5895065.008087382,2.216450363
1749,1749,1746333.598767873,5895611.299490628,0.806178508
1750,1750,1754903.58918337,5895202.897462625,-0.670769223
1751,1751,1754966.560883208,5895201.742195399,-0.650125781
1752,1752,1755178.028294744,5895198.060405703,-0.69654548
1753,1753,1769050.346228307,5894931.558781375,1.082307692
1754,1754,1755193.525202705,5895192.024672848,-0.673181816
1755,1755,1754898.591158118,5895183.049017088,-0.699425281
1756,1756,1768895.774848049,5894995.008071978,0.985230653
1757,1757,1755185.464704428,5895168.013540563,-0.604909106
1758,1758,1766637.494283828,5894954.588275778,0.831202528
1759,1759,1754913.764119561,5895163.031824094,-0.658571418
1760,1760,1762835.700509488,5895003.825020797,1.749125044
1761,1761,1762823.529486409,5894994.089152667,1.467610047
1762,1762,1766636.904262232,5894924.687566229,0.876499987
1763,1763,1746090.014864623,5895331.396674278,1.179098937
1764,1764,1746001.159747091,5895280.254983344,2.236296289
1765,1765,1754813.471803207,5895177.017133903,-0.79688317
1766,1766,1755340.994449034,5895121.820609555,-0.738743177
1767,1767,1762827.648422435,5894974.159428283,2.01460001
1768,1768,1746020.188384437,5895278.611884748,1.580172401
1769,1769,1755064.396400578,5895100.446930555,-0.535454554
1770,1770,1755092.063842284,5895100.399712802,-0.541682238
1771,1771,1766667.878438573,5894883.555307701,0.085000005
1772,1772,1755076.35591612,5895090.406544678,-0.557500016
1773,1773,1755112.127842107,5895089.600286793,-0.492280697
1774,1774,1766819.333101299,5894866.04515274,0.843269223
1775,1775,1766883.479614141,5894869.954012366,2.064430369
1776,1776,1747040.313800188,5895228.441580994,0.452000004
1777,1777,1755120.245461062,5895079.078673086,-0.550000007
1778,1778,1755167.844906926,5895078.606641213,-0.466909091
1779,1779,1762810.705819094,5894939.448886015,2.182406016
1780,1780,1747165.593840935,5895211.677780507,0.248363634
1781,1781,1755183.158446743,5895062.604209741,-0.470999999
1782,1782,1766802.778619964,5894836.862244406,0.779999979
1783,1783,1747147.118943419,5895199.548184034,0.11342857
1784,1784,1755191.069467549,5895038.299572963,-0.459818176
1785,1785,1755232.437578313,5895038.077980914,-0.436086954
1786,1786,1769022.628590402,5894773.30567806,-9999.0
1787,1787,1762745.550601625,5894885.916381433,1.568987336
1788,1788,1762689.458070008,5894877.026696785,1.585749933
1789,1789,1762733.379866302,5894876.180315967,1.761999957
1790,1790,1762789.085231564,5894897.297517588,2.253773365
1791,1791,1766802.730612754,5894796.778772019,0.576530615
1792,1792,1769022.057714016,5894752.849354771,-0.25657893
1793,1793,1762670.050449422,5894860.228921751,1.55569616
1794,1794,1755095.924980582,5895007.540524498,-0.56911942
1795,1795,1762644.960390733,5894847.972261849,1.832624971
1796,1796,1755022.503051944,5895014.502815804,-0.652616686
1797,1797,1755118.099749358,5894979.81980673,-0.540727272
1798,1798,1768931.234779091,5894724.197391196,-0.427659566
1799,1799,1754995.699875127,5895124.134007191,-0.673750002
1800,1800,1755128.066656204,5894936.063081649,-0.559005525
1801,1801,1768916.703876029,5894670.003303865,-9999.0
1802,1802,1768972.347639564,5894664.105563182,-0.031428572
1803,1803,1755084.530235171,5894940.299628879,-0.608024036
1804,1804,1766633.610915198,5894828.420472554,0.941181501
1805,1805,1768916.205634675,5894645.08588847,-9999.0
1806,1806,1768955.977083734,5894644.491468379,0.059523861
1807,1807,1755006.417970493,5894935.074867924,-0.688346762
1808,1808,1755184.928086142,5894875.772559613,-0.489888144
1809,1809,1754969.858897177,5894874.317876761,-0.761724134
1810,1810,1768883.066300432,5894585.923192026,-9999.0
1811,1811,1768874.881405125,5894576.11585363,-9999.0
1812,1812,1768866.696308151,5894566.308490475,-9999.0
1813,1813,1755210.99630738,5894818.591612587,-0.556909109
1814,1814,1766158.186670251,5894599.087438975,-9999.0
1815,1815,1747256.907985835,5894941.536075428,-0.245306118
1816,1816,1768889.955779583,5894530.94504654,0.18873234
1817,1817,1747241.269665157,5894937.470702003,-0.073333334
1818,1818,1755006.026001659,5894791.642127524,-0.775630028
1819,1819,1766046.933620567,5894572.175098976,0.2862963
1820,1820,1766198.502793198,5894569.39433549,1.207848118
1821,1821,1755250.139209611,5894757.64909994,-0.472909107
1822,1822,1766110.269044052,5894551.189078732,0.298499997
1823,1823,1766205.812042661,5894553.809706218,1.569932881
1824,1824,1766070.85084486,5894586.513367144,1.069391606
1825,1825,1768769.274497205,5894488.488876793,-9999.0
1826,1826,1755041.837065892,5894741.938648547,-0.78500001
1827,1827,1755074.119220513,5894751.114683833,-0.733564274
1828,1828,1768761.089811099,5894478.681707461,-9999.0
1829,1829,1755297.003657745,5894717.309413907,-0.463214279
1830,1830,1766260.425023755,5894468.467614338,1.264605251
1831,1831,1766276.396037582,5894468.153111967,1.791500008
1832,1832,1766240.697629267,5894459.469500237,0.884579438
1833,1833,1766115.098442687,5894459.760004048,0.848506004
1834,1834,1766275.709060497,5894433.268951832,1.197750017
1835,1835,1766516.115186553,5894527.26798988,0.462130818
1836,1836,1768748.345630836,5894415.261798915,0.190549458
1837,1837,1762112.470943638,5894505.920524145,1.861125011
1838,1838,1766283.400100252,5894418.161329625,1.650875035
1839,1839,1768894.651548445,5894366.330495573,3.236374986
1840,1840,1762103.937867683,5894489.466770943,1.766183184
1841,1841,1762090.461060249,5894469.057385977,1.399399977
1842,1842,1766139.073477068,5894391.090205176,0.557874989
1843,1843,1766281.868030723,5894397.089078547,0.902239585
1844,1844,1768945.813934762,5894347.515574502,1.115186088
1845,1845,1747353.906968148,5894730.436374192,-0.834953274
1846,1846,1766114.921095471,5894381.594663407,0.745749997
1847,1847,1766361.446323888,5894396.38973223,1.380293089
1848,1848,1768945.759538365,5894325.42458235,1.15867089
1849,1849,1769414.440841717,5894312.034907578,0.497625001
1850,1850,1768929.440827724,5894310.85677253,1.478710687
1851,1851,1747244.980784789,5894691.873522467,0.136625
1852,1852,1747252.949609339,5894681.564149328,-0.000740741
1853,1853,1747315.462771644,5894685.050014633,-0.722541899
1854,1854,1769384.932250216,5894278.304277583,0.284
1855,1855,1762020.529244565,5894381.59202875,1.923581067
1856,1856,1762004.668421993,5894371.756541326,1.849685544
1857,1857,1769355.411602141,5894237.449445649,0.114491527
1858,1858,1768840.91343263,5894235.789328425,-0.717000028
1859,1859,1761397.454308719,5894363.414489221,1.474935886
1860,1860,1761361.330263909,5894354.134319849,1.315499996
1861,1861,1761632.828458486,5894348.941238862,1.80316666
1862,1862,1761321.213557583,5894344.930652602,1.208500035
1863,1863,1761612.527460178,5894339.469507164,1.592156842
1864,1864,1747165.514957681,5894632.244517394,0.068108497
1865,1865,1761289.082254313,5894335.573756123,1.078734165
1866,1866,1761836.070005492,5894325.106790159,1.163687477
1867,1867,1768827.379425673,5894198.170372973,-9999.0
1868,1868,1761244.973261338,5894326.445864223,1.185886059
1869,1869,1761196.87161785,5894317.394201467,1.244339624
1870,1870,1761172.725751472,5894307.884724042,1.37231248
1871,1871,1761152.572614647,5894298.298861343,1.306075937
1872,1872,1747079.246494485,5894564.3041259,-0.12445842
1873,1873,1747011.402022114,5894542.245842842,-0.076603969
1874,1874,1769299.761176425,5894158.556248611,0.378378701
1875,1875,1746784.811974115,5894547.43865016,0.302094112
1876,1876,1761087.740250354,5894249.683979688,1.151499995
1877,1877,1746617.362191294,5894503.133282978,-0.003045977
1878,1878,1746666.283585659,5894514.466733075,0.230270272
1879,1879,1761071.57983464,5894240.021861304,1.203250001
1880,1880,1769847.514535688,5894076.422874412,4.049272339
1881,1881,1746546.641887909,5894494.661850185,0.145672272
1882,1882,1761055.419456706,5894230.359713092,1.254556983
1883,1883,1769837.413049857,5894060.122934376,1.058064519
1884,1884,1746508.738093369,5894485.350083278,0.11362637
1885,1885,1761035.266564542,5894220.773688409,1.236249989
1886,1886,1769811.921993952,5894056.779025668,0.538450003
1887,1887,1746480.222891789,5894475.875267141,0.13681319
1888,1888,1761015.113719592,5894211.187620812,1.112874986
1889,1889,1765979.279888283,5894109.441858969,1.469827586
1890,1890,1766141.138588679,5894280.823602381,1.033856375
1891,1891,1768922.412525978,5894074.499100872,1.492415065
1892,1892,1746466.63277969,5894457.220589947,0.604999998
1893,1893,1769783.520317243,5894028.130819834,-0.543315598
1894,1894,1769741.383048326,5894010.334018497,-0.687674396
1895,1895,1760961.246352036,5894178.97999664,0.978535557
1896,1896,1765665.628746474,5894080.446788198,4.944838687
1897,1897,1768773.186058337,5894087.314994489,0.897539414
1898,1898,1769714.138649864,5894000.913205894,-0.787704928
1899,1899,1768711.800341982,5894011.033087987,0.355124989
1900,1900,1769693.975310069,5893991.347685496,-0.4930827
1901,1901,1765723.799531503,5894072.966340037,0.675757699
1902,1902,1760846.097651377,5894144.616010947,0.458125002
1903,1903,1768703.516426937,5893996.242236506,0.58735849
1904,1904,1769246.987975642,5894005.416505219,0.653606321
1905,1905,1769685.58941082,5893971.573972473,-9999.0
1906,1906,1769960.882535983,5894045.458603059,1.068892776
1907,1907,1769226.243691027,5893970.823707076,0.416875004
1908,1908,1760821.762690338,5894125.138890265,0.529249997
1909,1909,1769869.429038078,5893947.935223924,1.07760002
1910,1910,1760813.587957433,5894115.324387328,0.60721518
1911,1911,1769856.468010803,5893928.253995705,1.02905659
1912,1912,1760789.25323967,5894095.846999807,0.613250006
1913,1913,1769032.386363742,5893966.049015762,1.341722335
1914,1914,1769835.191962738,5893890.530465431,0.879308569
1915,1915,1769555.625189738,5893864.50461461,-9999.0
1916,1916,1769699.355799895,5893861.616699686,-0.471874997
1917,1917,1769651.245222074,5893852.612695182,-0.169750006
1918,1918,1746075.77378863,5894385.76397661,1.169523829
1919,1919,1765860.23711997,5893887.660569826,0.436576583
1920,1920,1769546.639382159,5893814.830084591,-9999.0
1921,1921,1769115.050026156,5893803.545570802,3.962352933
1922,1922,1769732.245688941,5893804.775567153,-0.261412301
1923,1923,1760634.88352751,5893959.19955037,0.815249993
1924,1924,1760618.724441177,5893949.53660869,0.830632923
1925,1925,1769744.880161088,5893770.962302856,-0.984999982
1926,1926,1769953.071383697,5893766.773489446,3.852244905
1927,1927,1760602.564983906,5893939.873824461,0.779746835
1928,1928,1769171.492937716,5893787.234206169,1.661311009
1929,1929,1769241.458342678,5893769.055879328,4.051333311
1930,1930,1769960.855675288,5893756.645747595,-9999.0
1931,1931,1760586.405762491,5893930.21051179,0.819624989
1932,1932,1765868.979022422,5893844.145458889,0.798500628
1933,1933,1769753.628738706,5893750.844371006,-0.976666696
1934,1934,1769943.036576374,5893822.327888899,1.198243923
1935,1935,1760570.246719159,5893920.547519762,1.013037993
1936,1936,1765888.151332245,5893817.720434088,-0.353214269
1937,1937,1769266.236898887,5893767.294004224,0.556280864
1938,1938,1760537.928228965,5893901.221593574,0.963875003
1939,1939,1769089.69799419,5893734.256309041,-9999.0
1940,1940,1769760.430062046,5893720.794687224,0.524605241
1941,1941,1760521.769243076,5893891.558174403,1.215822772
1942,1942,1769772.20698113,5893710.586831447,0.224339629
1943,1943,1770718.419136601,5893691.503711574,2.171298662
1944,1944,1760505.528774268,5893881.929706468,1.771722674
1945,1945,1760481.466345995,5893872.383729505,1.214624999
1946,1946,1769296.705497393,5893700.194686339,-9999.0
1947,1947,1769368.569423813,5893698.753106534,-0.127999988
1948,1948,1769383.580244684,5893718.177028655,0.905820301
1949,1949,1765768.102369747,5893947.069717166,0.866847737
1950,1950,1769791.367394631,5893670.317402869,0.302000003
1951,1951,1769775.398334598,5893650.767001747,1.01585715
1952,1952,1769791.123478726,5893650.179078672,-0.623090881
1953,1953,1770934.507357381,5893627.818067001,1.022078648
1954,1954,1770948.568918803,5893617.048432856,0.936202535
1955,1955,1770916.427681811,5893607.72819881,0.741313568
1956,1956,1770972.321612249,5893606.596279381,0.794875006
1957,1957,1770891.142308945,5893608.239861251,0.665281842
1958,1958,1770787.863498911,5893570.446091568,1.329620254
1959,1959,1770803.826428785,5893569.116341341,2.473225808
1960,1960,1770815.608760668,5893559.913439476,1.539668851
1961,1961,1770864.629006271,5893569.855607384,0.267797784
1962,1962,1757967.712440017,5893799.972978435,2.048636372
1963,1963,1757893.153759754,5893782.311616448,1.69552633
1964,1964,1758003.585030166,5893779.542553084,2.054487213
1965,1965,1757936.530376368,5893789.447899938,1.809970403
1966,1966,1758057.237079139,5893768.181159837,1.811866437
1967,1967,1770514.797014266,5893753.832691249,1.037734725
1968,1968,1769771.257227007,5893531.68047205,0.533250493
1969,1969,1769801.103860815,5893442.865621799,-0.633560375
1970,1970,1760212.704461225,5893608.489372524,0.656666673
1971,1971,1769806.116442722,5893410.774442375,-0.608312518
1972,1972,1760201.419474812,5893578.591036681,0.79691057
1973,1973,1760193.276974018,5893558.401196273,0.884159285
1974,1974,1757486.950923769,5893603.175748241,0.938000019
1975,1975,1765776.713771411,5893431.050301367,0.119125004
1976,1976,1760171.412468268,5893528.581570647,0.820370374
1977,1977,1770694.834450937,5893323.252293923,0.430350877
1978,1978,1760179.221652885,5893519.18993901,0.938249984
1979,1979,1770654.710078966,5893314.092588299,0.697499994
1980,1980,1771229.553583015,5893292.27792555,3.825263117
1981,1981,1760154.732748308,5893499.915100561,0.802500007
1982,1982,1760162.685346161,5893489.592575391,0.922624981
1983,1983,1770813.953248591,5893280.756873931,0.05725
1984,1984,1757420.114367301,5893536.021340007,-9999.0
1985,1985,1769808.947509337,5893325.00487114,0.45116265
1986,1986,1759332.045583189,5893475.816635461,1.355428595
1987,1987,1760143.607520726,5893466.701803287,0.788041671
1988,1988,1771867.46912244,5893229.657790484,1.072363645
1989,1989,1771284.23188115,5893231.341803006,1.840375002
1990,1990,1769860.263788305,5893256.795994014,0.002208327
1991,1991,1770313.154331258,5893307.130384112,0.734547237
1992,1992,1770580.928621195,5893283.622598463,0.947397371
1993,1993,1760122.015143252,5893433.866340587,0.876842113
1994,1994,1769870.36019951,5893229.276351799,0.566415085
1995,1995,1770467.050939559,5893220.738047352,0.969613531
1996,1996,1769887.356318525,5893211.441522704,0.012332564
1997,1997,1770446.494650292,5893197.580008304,0.87394558
1998,1998,1771378.829310816,5893169.592007153,1.173624979
1999,1999,1771442.504739829,5893158.33045084,2.292375007
2000,2000,1765541.644308397,5893256.190582908,0.824999993
2001,2001,1747213.780818567,5893566.443971614,-0.162095236
2002,2002,1772207.181122646,5893053.022123453,1.385749997
2003,2003,1757242.635953146,5893337.655005172,1.051363587
2004,2004,1772245.55887258,5893040.881754928,2.879169136
2005,2005,1772278.633502022,5893031.621501316,2.485983263
2006,2006,1770873.061189404,5893050.006635895,1.666923098
2007,2007,1772310.367417529,5893021.00238319,0.841625001
2008,2008,1772326.336075791,5893020.67642507,2.79312498
2009,2009,1772430.132493136,5893018.556382488,0.662405053
2010,2010,1759958.542344904,5893254.174389929,0.704125005
2011,2011,1770888.142766464,5893038.806170494,1.710370388
2012,2012,1772342.116060674,5893011.110079332,1.798199998
2013,2013,1759966.316668815,5893244.082878027,0.759374984
2014,2014,1771232.078272362,5893023.006701985,0.621750001
2015,2015,1772370.298610549,5893010.876260454,1.136564888
2016,2016,1759345.619105585,5893360.681911767,1.73690896
2017,2017,1771239.86034394,5893012.877691961,0.574124993
2018,2018,1759941.993625235,5893223.849828786,0.699148923
2019,2019,1769938.421801377,5893039.183777343,0.268666668
2020,2020,1771002.222953556,5893149.461023968,1.028536831
2021,2021,1771247.642396334,5893002.748673954,0.440625
2022,2022,1758661.762147164,5893242.094235901,2.184041654
2023,2023,1747213.965550289,5893463.665724968,-0.032246604
2024,2024,1758672.157777679,5893228.605047177,1.631375012
2025,2025,1759949.314841081,5893204.850014981,0.929189175
2026,2026,1772428.910657284,5892958.754187998,3.652874953
2027,2027,1758715.882849352,5893217.812565602,2.310999997
2028,2028,1771263.004180824,5892972.523602268,0.410769236
2029,2029,1772410.576153399,5892976.734274972,0.696985295
2030,2030,1757178.265275249,5893237.139686822,1.041343255
2031,2031,1758695.735235155,5893208.221115426,1.592249973
2032,2032,1758731.663563314,5893207.545465498,2.318797437
2033,2033,1758719.500016396,5893197.803907017,1.915822761
2034,2034,1770804.009906111,5892972.150964082,2.814214517
2035,2035,1758751.248796072,5893187.236453233,2.207624966
2036,2036,1758708.195719994,5893187.948944175,2.175289817
2037,2037,1770847.763068297,5892956.271529562,2.405456087
2038,2038,1757138.100821604,5893197.485092529,0.990379744
2039,2039,1758734.252996569,5893174.366216911,2.164626408
2040,2040,1772882.357579746,5892869.737165728,0.814999983
2041,2041,1759836.530813833,5893106.930135856,1.076800034
2042,2042,1770861.571721877,5892870.978415123,1.008607581
2043,2043,1772847.896562092,5892845.896481885,0.14192604
2044,2044,1772809.516578447,5892821.366213992,-0.411012659
2045,2045,1772841.439834528,5892820.689657649,0.364556965
2046,2046,1757056.777020874,5893119.236890426,0.955624985
2047,2047,1757048.421989843,5893099.452156423,0.968961016
