FID,X,Y,BCE_Kaipara_Harbour_System_Seagrass
481,1725059.713525917846709,5998015.328336975537241,1.090524971000000
482,1709616.283689721487463,5998203.061064163222909,
483,1709677.509540167404339,5998239.437303940765560,
484,1710586.756294654449448,5998190.626963753253222,
485,1710901.492866023443639,5998186.837639615871012,
486,1725067.486747740767896,5997993.622314092703164,0.953749997000000
487,1724647.527754118898883,5998007.148354906588793,
488,1725091.610176459653303,5997984.971124425530434,1.429375039000000
489,1693125.112804113421589,5998399.368141788057983,-0.019147511000000
490,1725099.548660871339962,5997974.890555554069579,1.817261872000000
491,1710586.135754245100543,5998165.719349508173764,
492,1710658.357040355214849,5998160.022720129229128,
493,1710900.358423840720206,5998156.752298231236637,
494,1725049.848609021166340,5997989.076807489618659,0.778005306000000
495,1710625.906829742714763,5998150.467582974582911,
496,1710707.042939710896462,5998149.439586819149554,
497,1725074.430508815450594,5997955.316620291210711,0.862980754000000
498,1693146.955032313242555,5998349.372802495025098,0.220830784000000
499,1710602.109376729233190,5998147.244686950929463,
500,1693161.937187941977754,5998332.864506331272423,0.173960770000000
501,1710630.288990990025923,5998130.862512292340398,
502,1710899.978868290316314,5998126.858512088656425,
503,1724815.977962391218171,5997939.281373377889395,
504,1709674.868432838469744,5998138.836858608759940,
505,1709845.604231128934771,5998146.411369719542563,0.654356519000000
506,1709870.109368882840499,5998129.902212675660849,1.028462489000000
507,1725131.169938528910279,5997925.330169622786343,0.903036352000000
508,1710629.603029097197577,5998110.354863213375211,
509,1709841.424442552495748,5998110.537317757494748,0.245482142000000
510,1710899.967710209079087,5998101.943148027174175,-0.947812529000000
511,1709760.810977514134720,5998101.182284996844828,
512,1709885.614734402392060,5998108.858666080981493,1.325756935000000
513,1710649.718587188050151,5998090.368815453723073,
514,1724807.327257454162464,5997899.537716265767813,
515,1709695.717282884754241,5998092.436172764748335,
516,1709726.168177843559533,5998140.806695309467614,-0.932285722000000
517,1709857.015161627670750,5998094.626370490528643,0.107227272000000
518,1710665.428024176275358,5998080.203595752827823,
519,1724640.114650703966618,5997904.497594824060798,
520,1725161.684089284623042,5997883.528614119626582,0.715476917000000
521,1693203.730721541913226,5998282.146606516093016,-0.353999979000000
522,1724851.343459631316364,5998240.825935050845146,0.771399124000000
523,1693223.667662485735491,5998259.594809432514012,-0.220000009000000
524,1709730.294472845271230,5998066.178082512691617,
525,1710891.110929996473715,5998060.718577449209988,
526,1710673.227574246237054,5998045.021956114098430,
527,1725210.827919049188495,5997843.727112053893507,1.280549975000000
528,1725920.980003469157964,5997843.662503377534449,1.442325847000000
529,1709910.997008354403079,5998059.968359254300594,0.405536737000000
530,1724702.369247954105958,5997849.911556843668222,
531,1693253.269205234711990,5998225.714853482320905,0.218636364000000
532,1709960.229534075362608,5998033.098436208441854,0.201370000000000
533,1724676.891807129606605,5997821.666123939678073,
534,1725266.966508744284511,5997813.021589853800833,1.297200003000000
535,1693272.601031144615263,5998201.398804808035493,0.520432436000000
536,1724614.836610504193231,5997835.578666119836271,-0.935666641000000
537,1724825.033273738808930,5997833.519350949674845,
538,1725286.452038182877004,5997801.153229238465428,1.287448284000000
539,1709798.154298919485882,5998037.115157388150692,
540,1710903.144251958234236,5997977.909226959571242,
541,1709742.825554275885224,5997982.216695040464401,
542,1710688.299825226888061,5997999.454603469930589,
543,1710929.533885908313096,5997990.483271015807986,
544,1724668.236085623269901,5997781.520117782987654,
545,1724681.562468935968354,5997793.864426773972809,
546,1725291.226770337438211,5997772.806530635803938,0.626690902000000
547,1724573.142429508967325,5997770.783372015692294,
548,1710909.697168233804405,5997952.944463600404561,
549,1710954.948922870913520,5997947.068004606291652,
550,1724587.379030957818031,5997767.924870350398123,
551,1710696.207331761019304,5997945.068784175440669,
552,1724795.328179344069213,5997768.699157755821943,
553,1724570.932837697444484,5997748.225842209532857,
554,1710679.730037224711850,5997920.362118058837950,
555,1724506.284943998791277,5997723.572663528844714,-0.403671407000000
556,1724554.486721627181396,5997728.526779243722558,
557,1710969.469042077194899,5997920.689568066969514,
558,1709903.599343059118837,5997900.264645469374955,
559,1724494.245609501842409,5997714.052152608521283,-0.374381930000000
560,1724537.969621901633218,5997703.845302646979690,
561,1708538.420069499639794,5997907.370864761993289,-0.268672728000000
562,1709857.918827505083755,5997952.840801791287959,
563,1724514.174071709625423,5997694.217781278304756,
564,1709927.430181536357850,5997880.233540188521147,
565,1710990.270294487942010,5997871.573333190754056,
566,1708529.502480203052983,5997887.549467955715954,-0.256705876000000
567,1708618.390217504464090,5997886.444453412666917,-0.300911401000000
568,1709887.070874862140045,5997871.300826903432608,
569,1710678.811835380271077,5997860.777714694850147,
570,1710808.103447518544272,5997859.138291258364916,
571,1724497.138948038918898,5997674.527022319845855,
572,1708755.638111678883433,5997874.770351070910692,
573,1724488.916029518702999,5997664.677430684678257,
574,1724510.512366244103760,5997667.691830874420702,
575,1708521.236053915461525,5997872.703027335926890,-0.248499995000000
576,1708804.007202388485894,5997864.928480490110815,
577,1709883.204111617989838,5997851.274401849135756,
578,1711058.513113832334056,5997835.824074774980545,
579,1709967.331949996761978,5997839.866553369909525,
580,1710662.432145067956299,5997830.885544081218541,
581,1724485.517450596904382,5997644.792249072343111,
582,1724428.159854315454140,5997647.210750678554177,-0.682526300000000
583,1708480.238826238084584,5997838.532107530161738,-0.243236365000000
584,1710654.098945303354412,5997811.058736080303788,
585,1724400.758107858244330,5997622.744756507687271,-0.725222210000000
586,1724453.833092949818820,5997628.061473649926484,
587,1709805.342315842397511,5997812.006223315373063,
588,1710645.892024251399562,5997801.196517641656101,
589,1724787.205486795399338,5997660.228791674599051,
590,1693396.330256058834493,5998002.047130037099123,0.310248871000000
591,1708439.757705997675657,5997819.628177130594850,-0.252490185000000
592,1724422.680904474575073,5997610.730787257663906,
593,1724495.402474953094497,5997609.738904787227511,
594,1708422.874490482034162,5997809.144990081898868,-0.253464286000000
595,1709963.469880389748141,5997798.981408081017435,
596,1710011.028174141189083,5997794.578787119127810,
597,1710823.253341588657349,5997779.216435901820660,
598,1708407.178758439607918,5997799.373728943988681,-0.254375001000000
599,1710734.239821136463434,5997770.379320198670030,
600,1724381.016607381170616,5997603.346228516660631,-0.752373141000000
601,1724406.971753267571330,5997586.110667594708502,
602,1724447.215492710238323,5997585.738445325754583,
603,1724710.436004850547761,5997582.366414562799037,
604,1724761.825994980987161,5997596.816237701103091,
605,1709898.362389465793967,5997771.354349433444440,
606,1709017.016933567821980,5997771.850344195030630,
607,1710107.424603858962655,5997825.466019359417260,0.437415096000000
608,1710782.344477044651285,5997739.870642555877566,
609,1724386.485917498823255,5997566.468873202800751,
610,1724739.556249744957313,5997567.849128755740821,
611,1708342.039349893108010,5997760.317641759291291,-0.200499996000000
612,1724317.711486730724573,5997547.402288252487779,0.280012818000000
613,1724374.080919474828988,5997546.711939197964966,
614,1724446.647496383637190,5997545.879308002069592,
615,1724430.030561909079552,5997540.367002950049937,
616,1708325.630992273101583,5997740.588976664468646,-0.149174996000000
617,1724349.554875745903701,5997527.127593265846372,
618,1724720.589190056314692,5997533.925167190842330,
619,1724341.332258743699640,5997517.277868671342731,
620,1724333.109659978887066,5997507.428136684000492,
621,1708292.947067885193974,5997711.822709267958999,-0.164169809000000
622,1724324.887079452164471,5997497.578397303819656,
623,1724697.136883232975379,5997496.728764108382165,
624,1710771.628112296108156,5997694.833589917048812,
625,1724272.889745935797691,5997477.754887298680842,-0.759657663000000
626,1724310.503835337702185,5997481.263469166122377,
627,1710781.206857568584383,5997650.189239216968417,
628,1724757.226281814044341,5997460.850386750884354,-0.976989162000000
629,1724793.349093470489606,5997481.448173022828996,-0.983300951000000
630,1710716.436270650709048,5997641.044427790679038,
631,1711103.981584166176617,5997640.340053581632674,
632,1724307.998058301396668,5997458.152761473320425,
633,1724614.896528791636229,5997483.308857632800937,
634,1710304.364410637877882,5997636.091563702560961,
635,1710781.153812502510846,5997620.291298000141978,
636,1724285.079847026150674,5997451.471780841238797,
637,1710150.621871253009886,5997687.296057652682066,-0.008355729000000
638,1710772.615644508972764,5997610.031117224134505,
639,1710991.120321320835501,5997607.659058130346239,
640,1711120.082130085676908,5997606.019071521237493,
641,1724744.247847516089678,5997421.629202320240438,
642,1710279.804161067120731,5997617.674557119607925,
643,1724312.532169341342524,5997425.877786871045828,
644,1724570.211563194636256,5997414.347877637483180,
645,1724722.944632039871067,5997434.935002135112882,-0.989901387000000
646,1711071.648023520363495,5997612.043484529480338,
647,1724418.563843578100204,5997411.409594771452248,
648,1724657.133740179706365,5997436.131256714463234,
649,1724735.562100788112730,5997402.221931466832757,
650,1724257.094684734242037,5997416.306430009193718,
651,1724703.417707969201729,5997392.311890607699752,
652,1724234.439897368894890,5997389.230776320211589,
653,1724546.950294113019481,5997392.686981313861907,
654,1724419.991659921593964,5997376.823377426713705,
655,1710472.886140972841531,5997554.432994493283331,
656,1710708.057991577545181,5997559.850196780636907,
657,1724525.128622940275818,5997370.140207301825285,-0.981000066000000
658,1724214.738266730215400,5997364.809882707893848,
659,1724243.839823711896315,5997358.320636187680066,
660,1711151.710531630786136,5997525.484515453688800,
661,1724453.699771400308236,5997350.647350090555847,
662,1724509.063017681706697,5997351.897086498327553,
663,1710690.679057171335444,5997521.776514898985624,
664,1710714.920292503666133,5997521.469213489443064,
665,1724226.944660922279581,5997340.243116758763790,
666,1710953.759933876106516,5997508.854491818696260,
667,1724176.324322682805359,5997337.999007484875619,
668,1724156.682397516909987,5997320.569068226963282,
669,1724197.519526974298060,5997320.572341234423220,
670,1724217.126229864545166,5997319.910622439347208,
671,1724455.662456010235474,5997316.313045793212950,
672,1724443.399633157532662,5997306.521001302637160,
673,1724473.305646833730862,5997307.551405152305961,-0.605333348000000
674,1710980.747461585793644,5997482.447571586817503,
675,1724197.236074311193079,5997300.642772272229195,
676,1724427.096477956045419,5997296.786549426615238,
677,1710820.443868044530973,5997480.833798675797880,
678,1711101.271098593715578,5997525.193518815562129,
679,1711150.652936806902289,5997455.208858295343816,
680,1724135.985251770587638,5997285.979525224305689,
681,1711207.097815559245646,5997445.250704482197762,
682,1724418.429770787246525,5997267.210873148404062,-0.113309091000000
683,1709477.788527329685166,5997457.862490632571280,
684,1724391.371084854472429,5997274.452510944567621,
685,1710931.414027920691296,5997440.912644840776920,
686,1710972.353850184241310,5997428.505689186975360,
687,1711159.702534480718896,5997438.127447968348861,
688,1724086.846368200378492,5997251.995304911397398,-0.903038479000000
689,1724357.702558505348861,5997247.940989561378956,
690,1724345.439942771801725,5997238.148812021128833,
691,1711174.108441925141960,5997406.007000336423516,
692,1709566.162895991699770,5997416.162781046703458,
693,1710931.572438237024471,5997399.125203234143555,
694,1724107.104232416488230,5997241.102022744715214,
695,1724078.218144512502477,5997202.082778926007450,
696,1724330.865701265167445,5997210.958434550091624,-0.462862565000000
