OID,FID_,X,Y,BCE_Mahura
1063,1063,1753661.846424483,5962120.524816553,-9999.0
1064,1064,1754836.668681847,5962102.924135027,-9999.0
1065,1065,1752675.511923556,5962127.908861475,3.615048386
1066,1066,1752599.996320438,5962125.285330836,0.877553776
1067,1067,1752639.328765491,5962119.455018057,-0.16238889
1068,1068,1754808.858127361,5962080.67708904,-9999.0
1069,1069,1752707.38837618,5962107.455794117,3.416478988
1070,1070,1754937.371410765,5962073.231147031,-9999.0
1071,1071,1752566.526067321,5962100.077467023,-0.26024096
1072,1072,1752691.279396172,5962097.871668363,0.053981252
1073,1073,1754883.651115891,5962078.119253371,-9999.0
1074,1074,1754925.357823901,5962058.06495434,-9999.0
1075,1075,1752444.781386339,5962098.105429241,0.021229732
1076,1076,1752501.468203559,5962100.002462944,-0.271830188
1077,1077,1752574.557408325,5962089.765485045,-0.400181805
1078,1078,1753778.099082982,5962069.194227456,-9999.0
1079,1079,1752075.112549618,5962089.031481008,0.670357141
1080,1080,1752711.048299526,5962077.584270721,0.057857143
1081,1081,1754843.768247801,5962039.792149595,-9999.0
1082,1082,1756416.447045351,5962061.499725425,-0.03812253
1083,1083,1754936.486147988,5962037.92727847,-9999.0
1084,1084,1755688.268851027,5962022.752371005,-9999.0
1085,1085,1752383.468242761,5962082.317522918,-0.026677502
1086,1086,1752707.10617584,5962058.300433191,-0.467588783
1087,1087,1754924.055504665,5962018.212431213,-9999.0
1088,1088,1752128.678877058,5962061.272774869,0.518333321
1089,1089,1754935.514606511,5962007.453662421,-9999.0
1090,1090,1752071.188100876,5962072.347038155,0.617684699
1091,1091,1752300.232873976,5962072.912196727,0.178667289
1092,1092,1754843.053177802,5961999.92909663,-9999.0
1093,1093,1756449.904032562,5961976.229915678,0.047171316
1094,1094,1754916.05722706,5961988.44905176,-9999.0
1095,1095,1755044.774997468,5962004.109902662,-9999.0
1096,1096,1752753.759267535,5962046.422015415,1.074725358
1097,1097,1753635.495262781,5962067.877182905,-9999.0
1098,1098,1752227.062103112,5962016.1499314,-0.081636361
1099,1099,1753651.491690607,5961991.113432433,-9999.0
1100,1100,1753635.058393396,5961981.638228573,-9999.0
1101,1101,1752202.406262012,5961996.848234189,-0.044814815
1102,1102,1752774.008446392,5961986.549383474,0.097181823
1103,1103,1754945.645122727,5961967.584828067,-9999.0
1104,1104,1755048.501320806,5961951.213327919,-9999.0
1105,1105,1752754.36288416,5961994.43837466,-0.4138532
1106,1106,1753651.331161523,5961966.194035153,-9999.0
1107,1107,1756451.845854705,5961910.904595465,-0.107375005
1108,1108,1753674.927600364,5961950.820623348,-9999.0
1109,1109,1752813.562796003,5961956.143868305,0.1086506
1110,1110,1752829.496163766,5961946.619818491,0.140185879
1111,1111,1756423.069074514,5961872.248581613,-0.159395973
1112,1112,1752793.019814426,5961944.153723777,-0.397049886
1113,1113,1752828.795080307,5961916.199966568,-0.57085964
1114,1114,1752875.951060239,5961925.181503048,1.861317138
1115,1115,1752841.286396141,5961901.999660344,-0.683978816
1116,1116,1751680.608406222,5961905.746925212,-9999.0
1117,1117,1752120.26096524,5961897.047444302,0.058627451
1118,1118,1752147.890211886,5961898.783186275,-0.024074075
1119,1119,1753729.68830341,5961870.295470099,-9999.0
1120,1120,1754880.613799895,5961849.720637638,-9999.0
1121,1121,1755028.313833321,5961866.234746466,-9999.0
1122,1122,1755508.565899886,5961838.954008633,-9999.0
1123,1123,1752135.920183556,5961888.162172531,0.064642858
1124,1124,1753150.184251514,5961870.426945966,0.473999996
1125,1125,1755492.402070442,5961828.368094048,-9999.0
1126,1126,1756385.065642833,5961812.920473264,-0.180225797
1127,1127,1753101.717060651,5961861.317882323,0.140108787
1128,1128,1754667.566804629,5961833.98580526,-9999.0
1129,1129,1752086.018125154,5961877.698443743,-0.012078273
1130,1130,1754981.276209327,5961818.389794089,-9999.0
1131,1131,1755002.48449621,5961822.727730897,-9999.0
1132,1132,1755464.054990479,5961808.926961631,-9999.0
1133,1133,1752910.602633633,5961866.385820735,0.207504973
1134,1134,1754959.978382718,5961878.635437793,-9999.0
1135,1135,1755749.872136731,5961794.002024515,-9999.0
1136,1136,1753060.573473066,5961848.462245486,-0.314640967
1137,1137,1755423.93434331,5961789.279139127,-9999.0
1138,1138,1755721.191201826,5961775.165578978,-9999.0
1139,1139,1756365.500182215,5961767.157745612,-0.013999994
1140,1140,1751961.431062878,5961837.052926337,-0.123430235
1141,1141,1755379.531129594,5961770.350563404,-9999.0
1142,1142,1755681.813489297,5961769.755608067,-9999.0
1143,1143,1751657.054941719,5961852.929861729,0.62579849
1144,1144,1751933.844004357,5961821.837324259,-0.116315793
1145,1145,1752834.902465422,5961806.434415686,-9999.0
1146,1146,1754937.755824867,5961786.300885768,-9999.0
1147,1147,1755668.082212665,5961755.601405085,-9999.0
1148,1148,1756343.447155143,5961743.977868547,-0.199562502
1149,1149,1752870.392343896,5961799.508411156,-9999.0
1150,1150,1755656.273859429,5961745.183332444,-9999.0
1151,1151,1751772.473635006,5961804.558311176,0.186111111
1152,1152,1751806.251963977,5961811.782197491,0.075356622
1153,1153,1751864.608110314,5961804.567800388,0.000874587
1154,1154,1752665.680939446,5961788.563347195,-9999.0
1155,1155,1752834.620183046,5961781.316073597,-9999.0
1156,1156,1752954.258418751,5961807.500875448,-0.679584477
1157,1157,1751758.739054448,5961792.099265809,0.098105263
1158,1158,1752878.416155189,5961777.684807989,-9999.0
1159,1159,1754916.275207367,5961737.161216434,-9999.0
1160,1160,1756567.002452336,5961772.375814825,0.298678538
1161,1161,1752825.971865094,5961756.748260354,-9999.0
1162,1162,1753707.272834105,5961758.289935224,-9999.0
1163,1163,1754894.557600671,5961720.399436039,-9999.0
1164,1164,1752624.291011036,5961754.566619613,-9999.0
1165,1165,1754805.847368557,5961712.021988036,-9999.0
1166,1166,1756601.06161336,5961703.832959706,0.728437493
1167,1167,1753783.363881978,5961719.805659496,-9999.0
1168,1168,1754788.972143269,5961701.628762511,-9999.0
1169,1169,1755561.612387732,5961696.058331108,-9999.0
1170,1170,1756302.131283522,5961683.258728149,-0.237190475
1171,1171,1751699.337652045,5961750.590293994,-0.127060183
1172,1172,1753499.821776209,5961715.799339773,0.22516149
1173,1173,1754415.569878289,5961698.932344517,-9999.0
1174,1174,1754773.283698512,5961691.941130935,-9999.0
1175,1175,1752849.735665581,5961716.452029143,-9999.0
1176,1176,1755538.983775078,5961668.947497568,-9999.0
1177,1177,1751665.54587391,5961731.729895754,-0.064125475
1178,1178,1755357.18002509,5961661.512942974,-9999.0
1179,1179,1753452.847411792,5961686.33832182,0.109357144
1180,1180,1756278.595321561,5961648.085453849,-0.125913225
1181,1181,1756000.363347601,5961630.557840693,-9999.0
1182,1182,1756623.940386464,5961633.633634103,0.579031245
1183,1183,1752922.510915574,5961686.056152914,-9999.0
1184,1184,1754736.083747223,5961637.778799619,-0.588800626
1185,1185,1751600.979416976,5961658.124321096,-0.302898556
1186,1186,1756339.318344033,5961581.313513696,0.247793333
1187,1187,1751590.565051398,5961647.984914397,-0.283090916
1188,1188,1756375.301850193,5961561.899111534,0.396242077
1189,1189,1753081.688018577,5961618.378909091,0.07715441
1190,1190,1754777.718956934,5961586.009396226,-9999.0
1191,1191,1756390.901400954,5961552.427249033,0.481549548
1192,1192,1756644.249257361,5961548.460923675,0.680312511
1193,1193,1752775.036120284,5961608.117152486,-9999.0
1194,1194,1756049.069568524,5961565.493948633,-9999.0
1195,1195,1751571.051148837,5961627.87120774,-0.28870446
1196,1196,1753064.840031965,5961597.796827606,-0.437787496
1197,1197,1753891.499837214,5961578.112219313,-9999.0
1198,1198,1752854.690792154,5961581.018824062,-9999.0
1199,1199,1752822.619171806,5961567.399313654,-9999.0
1200,1200,1752863.177467049,5961566.278672377,-9999.0
1201,1201,1753091.725572549,5961577.313077718,1.123048547
1202,1202,1753111.739562542,5961560.794747712,4.554333369
1203,1203,1756046.490747364,5961510.095415126,-9999.0
1204,1204,1753909.185285895,5961542.905629973,-0.995384629
1205,1205,1755472.558218015,5961555.586532944,-9999.0
1206,1206,1753125.554245561,5961543.950510628,3.344324304
1207,1207,1754790.504057438,5961515.258584763,-9999.0
1208,1208,1756051.011325187,5961490.231343196,-9999.0
1209,1209,1753111.979745815,5961532.162990859,0.090613345
1210,1210,1753160.073620338,5961521.318975238,4.071056629
1211,1211,1752782.205875146,5961522.528051845,-9999.0
1212,1212,1753087.747097778,5961527.608424893,-0.645257043
1213,1213,1753907.717333146,5961503.831066605,-0.697269493
1214,1214,1755284.698144038,5961478.390741121,-9999.0
1215,1215,1755429.899490627,5961481.74593661,-9999.0
1216,1216,1755473.739299935,5961470.002841204,-9999.0
1217,1217,1753175.83383574,5961501.123307449,2.5775625
1218,1218,1752772.880464605,5961503.806815797,-9999.0
1219,1219,1753147.488783062,5961491.657448509,-0.908085367
1220,1220,1755421.054616512,5961450.286833145,-9999.0
1221,1221,1753187.069522595,5961480.786779837,1.381687941
1222,1222,1755404.792087724,5961441.33757601,-9999.0
1223,1223,1752777.360464382,5961478.86377488,-9999.0
1224,1224,1753171.279199314,5961471.297495425,-0.680196737
1225,1225,1753887.643418222,5961463.538378111,-0.994666696
1226,1226,1752643.798151498,5961470.875301975,-9999.0
1227,1227,1751460.761528391,5961481.4945724,0.368961033
1228,1228,1752734.020438475,5961464.086780882,-9999.0
1229,1229,1751412.347619592,5961472.274203246,0.007307692
1230,1230,1753854.93451426,5961446.500565797,-0.06092055
1231,1231,1753199.350127414,5961439.243976061,-0.659773181
1232,1232,1752699.428965322,5961430.015782051,-9999.0
1233,1233,1753807.974418757,5961423.316674563,-0.554976249
1234,1234,1751367.358558733,5961451.790674439,0.107251184
1235,1235,1752522.19730761,5961423.180931938,-9999.0
1236,1236,1752615.342551395,5961421.917204802,-9999.0
1237,1237,1753136.319070895,5961464.539427716,-0.76231743
1238,1238,1755258.671800242,5961374.184438162,-9999.0
1239,1239,1752641.095453117,5961416.95773304,-9999.0
1240,1240,1753182.201502051,5961406.305906262,-9999.0
1241,1241,1755073.568827287,5961365.654662302,-9999.0
1242,1242,1753769.437451001,5961380.909473665,-9999.0
1243,1243,1752469.229296512,5961404.873131096,-9999.0
1244,1244,1753204.841724416,5961392.672317918,-0.529662336
1245,1245,1755212.436991752,5961373.952227659,-9999.0
1246,1246,1753741.167154145,5961377.8751998,-0.598329394
1247,1247,1752489.125003123,5961373.921132692,-9999.0
1248,1248,1752558.136776838,5961394.874669212,-9999.0
1249,1249,1753696.5415361,5961352.211642492,-9999.0
1250,1250,1756104.344048387,5961321.065491313,-9999.0
1251,1251,1751048.532812765,5961389.084894666,-9999.0
1252,1252,1751169.251717109,5961386.971406315,0.294875006
1253,1253,1751202.037017046,5961393.567724431,0.131518518
1254,1254,1753680.950886619,5961341.134229039,-9999.0
1255,1255,1751158.477999199,5961378.097122063,0.268247422
1256,1256,1755005.303544746,5961315.57838113,-9999.0
1257,1257,1753218.478518757,5961351.372201541,-0.249599305
1258,1258,1756106.729904385,5961279.717801626,-9999.0
1259,1259,1753290.621531822,5961333.580607838,-0.692261107
1260,1260,1754730.098222539,5961303.925526371,-9999.0
1261,1261,1754771.554586215,5961405.763335603,-9999.0
1262,1262,1755051.297154706,5961300.583825642,-9999.0
1263,1263,1753716.140420411,5961302.691721282,-9999.0
1264,1264,1753292.855587851,5961299.869000604,-9999.0
1265,1265,1755164.583654382,5961266.801693854,-9999.0
1266,1266,1750919.003905435,5961330.944148141,0.572089554
1267,1267,1753345.325639634,5961298.735637063,-0.34218557
1268,1268,1754994.96522809,5961254.735033976,-9999.0
1269,1269,1756681.191929135,5961223.862277944,1.038333312
1270,1270,1751038.540962121,5961336.548694598,-0.043399627
1271,1271,1752574.613389372,5961307.750634158,-9999.0
1272,1272,1753313.037772434,5961269.986723389,-9999.0
1273,1273,1752543.691802238,5961272.865938079,-9999.0
1274,1274,1752575.89023018,5961272.699120985,-9999.0
1275,1275,1752599.890909347,5961278.719458004,-9999.0
1276,1276,1753667.920593482,5961288.69031827,-9999.0
1277,1277,1753312.50663663,5961240.089479415,-9999.0
1278,1278,1753663.015490426,5961233.276430919,-9999.0
1279,1279,1753719.778574666,5961233.000261844,-9999.0
1280,1280,1753742.47160874,5961232.057330703,-9999.0
1281,1281,1754709.494577733,5961253.566458839,-0.405482755
1282,1282,1753670.022551591,5961223.177618051,-9999.0
1283,1283,1755081.399521181,5961270.441342426,-9999.0
1284,1284,1752589.350875826,5961249.435351365,-9999.0
1285,1285,1752623.174794143,5961236.206180502,-9999.0
1286,1286,1754649.170392432,5961198.905491606,-9999.0
1287,1287,1755001.848242569,5961194.374552869,-9999.0
1288,1288,1754627.356392846,5961186.139351019,-9999.0
1289,1289,1752590.928610899,5961212.620119914,-9999.0
1290,1290,1754442.078406969,5961179.488229288,-9999.0
1291,1291,1754590.962717447,5961176.822402703,-9999.0
1292,1292,1754465.192860507,5961200.147458598,-9999.0
1293,1293,1754980.06602973,5961171.983700477,-9999.0
1294,1294,1753319.492120622,5961180.152010147,-9999.0
1295,1295,1756718.018909535,5961118.516402688,0.936956502
1296,1296,1752598.447712641,5961182.580605024,-9999.0
1297,1297,1754512.872516007,5961154.987515264,-0.906641552
1298,1298,1754530.279823352,5961148.059677912,-0.901816345
1299,1299,1754980.937733713,5961134.936156427,-9999.0
1300,1300,1756143.691215971,5961113.796529863,-9999.0
1301,1301,1753349.81286542,5961174.028315532,0.386670422
1302,1302,1753721.530148692,5961150.091854518,-1.0
1303,1303,1753756.417770996,5961102.011704537,-9999.0
1304,1304,1754502.649634647,5961093.859990113,-0.885258102
1305,1305,1753772.246805888,5961086.776265189,-0.995285698
1306,1306,1756105.687727629,5961067.865410615,-0.54240475
1307,1307,1754938.884961577,5961072.140729467,-9999.0
1308,1308,1754934.513291576,5961031.095381727,-9999.0
1309,1309,1752768.890825474,5961086.700118634,-9999.0
1310,1310,1752848.35419777,5961071.919514556,-9999.0
1311,1311,1753362.596605012,5961078.408325908,-0.399229762
1312,1312,1753790.335032637,5961055.279997191,-0.959590963
1313,1313,1754508.004912112,5961018.581591518,-9999.0
1314,1314,1755115.068948005,5961008.114891779,-9999.0
1315,1315,1751937.347579126,5961062.304341305,0.330903231
1316,1316,1753374.082418247,5961029.467806694,-9999.0
1317,1317,1753454.950176396,5961053.03628641,-0.033300562
1318,1318,1753680.794525288,5961027.859694056,-0.570497815
1319,1319,1753767.157466625,5961027.053422359,-0.541020517
1320,1320,1754508.31356862,5960999.132620955,-0.948000038
1321,1321,1756112.882005513,5960980.118207074,-0.821872432
1322,1322,1752930.347136595,5961031.676281819,-9999.0
1323,1323,1753392.340759269,5961009.003205024,-9999.0
1324,1324,1753633.927900733,5961004.504166557,-9999.0
1325,1325,1753740.579602159,5961007.958340259,-0.555478971
1326,1326,1754502.602415527,5960989.38432389,-0.984285755
1327,1327,1756120.64523689,5960959.872051814,-0.779800005
1328,1328,1756148.805659746,5960959.012039601,-0.540672282
1329,1329,1752954.132496159,5961020.621076513,-9999.0
1330,1330,1754910.753885524,5960995.322465569,-9999.0
1331,1331,1756204.965128156,5960948.376992866,-0.068079498
1332,1332,1756255.594164917,5960945.284378404,0.378787874
1333,1333,1753641.033827818,5960984.439815022,-9999.0
1334,1334,1755999.231273232,5960932.361895472,-9999.0
1335,1335,1753609.991729841,5960980.836834203,-0.878747475
1336,1336,1756254.0476655,5960917.629453997,0.296666672
1337,1337,1755878.156977666,5960914.611786738,-9999.0
1338,1338,1754461.22636711,5960941.407521673,-0.954044477
1339,1339,1753390.923534977,5960929.277178317,-9999.0
1340,1340,1753442.516165853,5960937.81388354,-0.038593108
1341,1341,1754436.446819836,5960907.930667975,-0.947000042
1342,1342,1753594.162928843,5960942.054178791,-9999.0
1343,1343,1754879.341420471,5960872.581964738,-9999.0
1344,1344,1753378.050825769,5960894.725169097,-9999.0
1345,1345,1754871.114586991,5960862.760632883,-9999.0
1346,1346,1754247.689450026,5960864.542619136,-9999.0
1347,1347,1756284.193627105,5960824.01270771,0.393309396
1348,1348,1753027.794674328,5960870.725705863,-9999.0
1349,1349,1753356.888496632,5960849.929719988,-9999.0
1350,1350,1754410.912503903,5960840.662862593,-0.888754115
1351,1351,1754866.375812067,5960822.969729304,-9999.0
1352,1352,1753442.27597735,5960843.224728909,-0.412377694
1353,1353,1754383.153860923,5960828.528203831,-0.930175589
1354,1354,1753606.533060942,5960815.689801494,-9999.0
1355,1355,1756145.637115107,5960760.03441443,-0.203626012
1356,1356,1754388.331524438,5960777.474463912,-0.930857156
1357,1357,1754841.847184534,5960784.505316054,-9999.0
1358,1358,1753608.386739711,5960793.19486085,-9999.0
1359,1359,1754438.78929569,5960770.819597631,-0.859964291
1360,1360,1756100.570405264,5960740.188938731,-0.269960775
1361,1361,1756233.480319613,5960744.806610957,0.132
1362,1362,1754398.808702267,5960762.150257643,-9999.0
1363,1363,1755532.879930666,5960731.229385634,-9999.0
1364,1364,1756081.479555021,5960725.240028838,-0.24833333
1365,1365,1753355.14909375,5960793.197784103,-9999.0
1366,1366,1753376.485354505,5960777.147241852,-0.942575785
1367,1367,1754820.326520252,5960724.10620129,-9999.0
1368,1368,1755465.86148334,5960721.023988698,-9999.0
1369,1369,1754808.076051765,5960714.357151126,-9999.0
1370,1370,1756042.460525682,5960704.182362525,-0.158894731
1371,1371,1753620.702623652,5960744.494348796,-9999.0
1372,1372,1756013.191735311,5960686.027590543,-0.186660438
1373,1373,1756332.64835875,5960674.5141512,0.689999998
1374,1374,1754803.695350045,5960694.497634013,-9999.0
1375,1375,1753461.97475419,5960766.00397925,0.48820247
1376,1376,1754459.727677235,5960702.349125449,-9999.0
1377,1377,1754775.122499777,5960688.888510492,-9999.0
1378,1378,1753412.751958485,5960696.015314398,-9999.0
1379,1379,1754786.477503981,5960664.89956242,-9999.0
1380,1380,1755477.81376811,5960653.084858957,-9999.0
1381,1381,1755826.526293656,5960673.907380673,-9999.0
1382,1382,1753426.7126876,5960669.248122126,-9999.0
1383,1383,1755445.999856475,5960633.104749208,-9999.0
1384,1384,1755470.322776979,5960640.553854623,-9999.0
1385,1385,1753410.104880651,5960649.806803512,-9999.0
1386,1386,1754592.857038154,5960608.556982152,-0.762029993
1387,1387,1753475.129786574,5960639.80766664,0.752505987
1388,1388,1754740.560669698,5960636.111546619,-0.292380774
1389,1389,1753630.824202178,5960636.421546882,-0.99344442
1390,1390,1753510.271919897,5960606.884849653,0.347028264
1391,1391,1754667.557086509,5960584.445853092,0.276095099
1392,1392,1753009.492306934,5960595.244474057,-9999.0
1393,1393,1753562.18639734,5960592.071171057,0.427400808
1394,1394,1754709.846858598,5960578.546881798,-0.75145
1395,1395,1755413.091468917,5960561.175499109,-9999.0
1396,1396,1753095.348284168,5960585.615254009,-9999.0
1397,1397,1753488.496335285,5960589.573395377,-0.632330431
1398,1398,1754656.50083597,5960557.370310524,-0.243535715
1399,1399,1753015.120301395,5960576.868371473,-9999.0
1400,1400,1753086.792296505,5960575.395786825,-9999.0
1401,1401,1753612.545500382,5960570.246357094,-0.498045966
1402,1402,1754691.135123554,5960556.649733925,-0.858596925
1403,1403,1754110.098501872,5960559.050628124,-9999.0
1404,1404,1754621.310755598,5960563.508717557,-0.161341478
1405,1405,1754776.534073191,5960535.682277882,-9999.0
1406,1406,1753050.82705602,5960556.88137753,-9999.0
1407,1407,1755427.14392284,5960579.048300868,-9999.0
1408,1408,1752976.145787624,5960546.676909569,-9999.0
1409,1409,1754511.007925363,5960500.364411436,-9999.0
1410,1410,1754557.900781654,5960454.664100275,-0.225299997
1411,1411,1754529.289593244,5960430.254154205,-0.132955541
1412,1412,1754501.105073101,5960420.588754374,-0.944999993
1413,1413,1755377.900651933,5960395.074752756,-9999.0
1414,1414,1754524.667398446,5960400.510484274,-0.737250021
1415,1415,1754713.57258543,5960467.496252542,-0.886534241
1416,1416,1754737.799351459,5960386.641026056,-9999.0
1417,1417,1754761.538263169,5960413.730914533,-9999.0
1418,1418,1754797.457136073,5960355.865041257,-9999.0
1419,1419,1753090.178646095,5960379.484663652,-9999.0
1420,1420,1754475.377466605,5960341.498842484,-0.404128185
1421,1421,1754495.511591257,5960361.788297493,-0.813774518
1422,1422,1754739.324090696,5960350.342643288,-0.8188
1423,1423,1755400.403688177,5960332.604924208,-9999.0
1424,1424,1753058.159425901,5960373.689752877,-9999.0
1425,1425,1754466.171474019,5960576.531074316,-0.580873411
1426,1426,1754467.152015508,5960331.677143516,-0.113900007
1427,1427,1754756.472139841,5960321.507653409,-9999.0
1428,1428,1755404.539613929,5960309.858199388,-9999.0
1429,1429,1755424.229065227,5960294.751154895,-9999.0
1430,1430,1754756.308122338,5960296.588115956,-0.866999984
1431,1431,1753106.590010432,5960321.038883324,-9999.0
1432,1432,1754763.589571137,5960286.488501952,-9999.0
1433,1433,1753122.407700144,5960296.037100831,-9999.0
1434,1434,1753319.826391656,5960292.913790371,-9999.0
1435,1435,1753121.887961407,5960275.907335749,-9999.0
1436,1436,1754455.925281807,5960286.026856065,-0.204540432
1437,1437,1755422.972274794,5960224.99057009,-9999.0
1438,1438,1753458.955190123,5960235.026935381,-9999.0
1439,1439,1753828.969703518,5960213.684865043,-9999.0
1440,1440,1753311.234134565,5960217.234382394,-9999.0
1441,1441,1754758.975196726,5960224.812034925,-0.822056134
1442,1442,1753321.802804834,5960192.404255978,-9999.0
1443,1443,1754520.287767443,5960161.454149765,-9999.0
1444,1444,1752999.258896198,5960169.488783399,-0.664673916
1445,1445,1754773.878683908,5960151.81656477,-9999.0
1446,1446,1752866.17667985,5960148.724413948,0.125348171
1447,1447,1753892.17022443,5960137.589405894,-9999.0
1448,1448,1755651.176257298,5960110.664914618,-9999.0
1449,1449,1752930.312133978,5960139.741047475,-0.212087496
1450,1450,1753872.043562857,5960113.610181734,-9999.0
1451,1451,1754663.881793661,5960096.588850067,-9999.0
1452,1452,1755460.342706991,5960270.409020043,-9999.0
1453,1453,1752823.566066662,5960129.321908377,0.153240581
1454,1454,1752768.803277305,5960108.153578076,0.110438597
1455,1455,1752729.452118839,5960092.609494659,0.115639345
1456,1456,1754750.020055339,5960070.307584293,-0.81014285
1457,1457,1755435.467600028,5960024.982344876,-9999.0
1458,1458,1753174.164620596,5960055.864652737,-9999.0
1459,1459,1752643.029456814,5960044.932204984,0.494233769
1460,1460,1752692.603514129,5960067.06415429,0.180017635
1461,1461,1753189.896954276,5960035.245088071,-9999.0
1462,1462,1754765.752009501,5960006.861414249,-9999.0
1463,1463,1752730.461919517,5960023.65504976,-0.103862746
1464,1464,1753427.174575757,5960016.276002572,-0.993518529
1465,1465,1755566.060475998,5959969.492472551,-9999.0
1466,1466,1753465.682738511,5959993.991685519,-0.9912735
1467,1467,1754687.692923067,5960010.188431515,-0.467453399
1468,1468,1752742.887076148,5959993.037285971,-0.04814121
1469,1469,1753486.372118955,5959950.424914856,-0.986974351
1470,1470,1754279.399877265,5959936.86212852,-9999.0
1471,1471,1753481.496715341,5959943.925547614,-0.990999967
1472,1472,1755444.876252221,5959917.486270125,-9999.0
1473,1473,1752713.04111944,5959952.696228369,0.009540213
1474,1474,1753501.950837261,5959936.608050955,-0.979740487
1475,1475,1752640.604445854,5959908.485023918,0.209666669
1476,1476,1753212.825862577,5959899.806585449,0.109062232
1477,1477,1753566.605713769,5959907.296472213,-9999.0
1478,1478,1753094.689801004,5959877.283575298,-0.418065427
1479,1479,1753653.477946838,5959875.099188828,-9999.0
1480,1480,1753080.209775202,5959868.55976654,-0.369500001
1481,1481,1753106.871379985,5959870.285299059,-0.369843745
1482,1482,1752689.730199409,5959874.034354497,0.245478419
1483,1483,1752764.741489104,5959866.420902712,0.131148935
1484,1484,1753665.184020159,5959848.428686874,-9999.0
1485,1485,1753685.762182377,5959847.185471945,-9999.0
1486,1486,1753038.124434221,5959858.570554678,-0.309484216
1487,1487,1753193.552823432,5959854.279360809,1.286800003
1488,1488,1752998.085419307,5959837.02322524,-0.194583689
1489,1489,1753862.093845998,5959814.336349927,-9999.0
1490,1490,1752977.111823704,5959829.873980721,-0.155475206
1491,1491,1752956.759115717,5959813.605149443,-0.084589283
1492,1492,1753781.992710117,5959809.368782361,-9999.0
1493,1493,1753966.706710543,5959781.35228135,-9999.0
1494,1494,1754002.354852123,5959771.756284907,-9999.0
1495,1495,1754015.195578447,5959745.494405846,-0.950064561
1496,1496,1752917.209653114,5959754.511099942,0.156466668
1497,1497,1755503.930074179,5959861.996999084,-9999.0
1498,1498,1755469.512678038,5959668.32912855,-9999.0
1499,1499,1754067.138877413,5959609.447482072,-9999.0
1500,1500,1753718.903302529,5959448.564130923,-0.85347272
1501,1501,1753967.095167091,5959383.797562762,-9999.0
1502,1502,1753982.47566686,5959343.647123653,-9999.0
1503,1503,1755314.516350695,5959310.175619459,-9999.0
1504,1504,1753977.36593476,5959273.754411216,-9999.0
1505,1505,1753877.229883026,5959257.698133542,-9999.0
1506,1506,1753879.132229388,5959412.631810089,-0.723362495
1507,1507,1754042.659949747,5959183.049380358,-9999.0
1508,1508,1755410.131441,5959117.431515596,-9999.0
1509,1509,1755290.614688509,5959049.918168294,-9999.0
1510,1510,1754070.043885275,5959102.797878554,-0.873623551
1511,1511,1755377.03028255,5959292.451904585,-9999.0
1512,1512,1755379.735621297,5959052.672856155,-9999.0
1513,1513,1755352.872342,5959005.379940304,-9999.0
1514,1514,1753940.889523325,5959005.177256715,-0.268597044
1515,1515,1754008.608829053,5959004.235612955,-9999.0
1516,1516,1755381.717131968,5959000.024608662,-9999.0
1517,1517,1755335.801189624,5958960.492767504,-9999.0
1518,1518,1755391.325778494,5958937.728839234,-9999.0
1519,1519,1755376.92121831,5958881.512569653,-9999.0
1520,1520,1755345.517925905,5958780.138673324,-9999.0
1521,1521,1753938.485994894,5958778.137508915,-9999.0
1522,1522,1755387.133713383,5958765.121593528,-9999.0
1523,1523,1755374.919884238,5958724.710343263,-9999.0
1524,1524,1753943.846105533,5958730.272600152,-9999.0
1525,1525,1754102.045416218,5958728.86521859,-0.883929527
1526,1526,1753981.503111459,5958899.881607619,-0.257331326
1527,1527,1754048.07784386,5958712.322182199,-0.887666722
1528,1528,1754159.122368035,5958710.12010303,-9999.0
1529,1529,1755424.431283645,5958686.879303294,-9999.0
1530,1530,1754201.798406798,5958671.366021098,-0.78365
1531,1531,1754247.850160401,5958626.480954191,-9999.0
1532,1532,1754267.324121895,5958610.619542662,-9999.0
1533,1533,1754321.342688909,5958490.226158795,-9999.0
1534,1534,1754326.657135149,5958407.57627277,-9999.0
1535,1535,1754296.912823108,5958488.916251956,-0.670465544
1536,1536,1754303.092253922,5958360.754644065,-9999.0
1537,1537,1754254.686228525,5958346.245041535,0.646759686
1538,1538,1754242.445171131,5958331.809004864,0.07909091
1539,1539,1754281.167179144,5958321.957438668,-0.850333333
1540,1540,1754257.490540854,5958201.715573941,-9999.0
1541,1541,1754268.258850591,5958060.248544702,-9999.0
1542,1542,1754285.999585991,5957979.486693001,-9999.0
1543,1543,1754305.836696428,5957909.174534411,-9999.0
1544,1544,1754360.151406229,5957812.709892928,-9999.0
1545,1545,1754971.205200789,5957786.615797409,-9999.0
1546,1546,1754413.431739456,5957705.565964158,-9999.0
1547,1547,1754928.029807681,5957699.662243719,-9999.0
1548,1548,1754906.930397493,5957662.441851155,-9999.0
1549,1549,1754873.654672568,5957642.722734923,-9999.0
1550,1550,1754890.964968637,5957635.765792956,-9999.0
1551,1551,1754792.851616482,5957624.236108154,-9999.0
1552,1552,1754856.388972852,5957618.856931147,-9999.0
1553,1553,1754563.965351892,5957667.09111072,-0.892121936
1554,1554,1754811.823909978,5957600.382749671,-9999.0
1555,1555,1754832.101326374,5957593.048592214,-9999.0
1556,1556,1754938.039844025,5957605.087987031,-9999.0
