OID,FID_,X,Y,BCE_Mahura
1551,1551,1755731.743472107,5959930.119605487,-9999.0
1552,1552,1752727.993080535,5959976.607293468,0.007741625
1553,1553,1755723.350859634,5959920.100862038,-9999.0
1554,1554,1755747.643763385,5959919.136568208,-9999.0
1555,1555,1752561.932690319,5959965.846507556,0.812222235
1556,1556,1755739.264261195,5959909.844513966,-9999.0
1557,1557,1752554.119460777,5959955.705541078,0.797391289
1558,1558,1753251.625352305,5959968.700660746,-0.371533978
1559,1559,1755761.075615962,5959902.715248889,-9999.0
1560,1560,1752576.239569316,5959926.897777149,0.556545433
1561,1561,1753206.831712676,5959922.165687164,-0.478945154
1562,1562,1753193.597232438,5959905.785881243,-0.508687496
1563,1563,1753219.639372843,5959905.644358297,0.265197183
1564,1564,1752511.686273377,5959908.627305361,0.700943391
1565,1565,1753187.318920976,5959880.975115865,-0.205322977
1566,1566,1753203.246020422,5959875.798173594,0.247354427
1567,1567,1753478.99858162,5959930.17426464,-0.925892359
1568,1568,1752671.40793988,5959846.624582674,0.37302918
1569,1569,1752538.602743112,5959837.642284788,0.670655931
1570,1570,1752615.031540253,5959835.563579134,0.457090906
1571,1571,1752546.496688977,5959877.29293384,0.464101568
1572,1572,1752634.359091339,5959834.510432318,0.433624998
1573,1573,1752723.601894849,5959825.586846931,0.600932766
1574,1574,1752960.690157876,5959810.230086605,0.009762501
1575,1575,1753654.382663249,5959811.500213129,0.461250007
1576,1576,1753604.027903486,5959836.627041107,-0.355404563
1577,1577,1752769.364046701,5959835.171486068,0.352734661
1578,1578,1755645.351429809,5959797.084072842,-9999.0
1579,1579,1752800.527172726,5959764.606495838,0.362385849
1580,1580,1753075.336226935,5959809.523596439,0.230109209
1581,1581,1752934.239456486,5959744.981505944,0.313390269
1582,1582,1755512.259736419,5959689.007667935,-9999.0
1583,1583,1755470.725658065,5959659.634925209,-9999.0
1584,1584,1755452.948054566,5959646.046102218,-9999.0
1585,1585,1752877.408054539,5959694.627670607,0.377837836
1586,1586,1753925.901956783,5959734.357365141,-0.31987173
1587,1587,1752885.445593994,5959652.061782015,0.565542172
1588,1588,1753942.378503725,5959612.22340949,-9999.0
1589,1589,1753923.509110463,5959572.951653396,-9999.0
1590,1590,1752827.373242855,5959563.572099982,0.868035718
1591,1591,1752819.622078793,5959672.4409641,0.623436985
1592,1592,1753800.061971267,5959486.267264195,-0.863034508
1593,1593,1753688.418417368,5959372.690339601,-9999.0
1594,1594,1753692.726226201,5959333.746524235,0.135516685
1595,1595,1753712.977504391,5959299.436774263,0.125460643
1596,1596,1755507.695538399,5959245.522685132,-9999.0
1597,1597,1753765.202000996,5959267.09778695,-0.216745103
1598,1598,1754043.263996725,5959133.013164946,-0.691149989
1599,1599,1753933.569745587,5959202.382983467,-0.376013533
1600,1600,1753993.565058693,5959054.149025315,0.039843376
1601,1601,1755377.444808191,5959029.325798177,-9999.0
1602,1602,1753915.862050495,5958909.324744805,-0.778575241
1603,1603,1755370.590294876,5958852.747089407,-9999.0
1604,1604,1755372.686305596,5958765.231668063,-9999.0
1605,1605,1755384.902087645,5958747.88898255,-9999.0
1606,1606,1753915.816363028,5958756.468061388,-9999.0
1607,1607,1753926.767263019,5958779.733429631,-9999.0
1608,1608,1753947.642603177,5958735.961967147,-9999.0
1609,1609,1753967.400465376,5958715.671247023,-9999.0
1610,1610,1754071.55378868,5958703.566255105,-0.773162853
1611,1611,1753971.046270183,5958685.907081231,-0.829460546
1612,1612,1754107.662150073,5958683.258640699,-0.600875013
1613,1613,1753987.031436918,5958677.463247466,-0.819422242
1614,1614,1754022.561337861,5958675.025174662,-0.452186413
1615,1615,1754059.122845644,5958676.08370351,-0.268874987
1616,1616,1754123.782326877,5958679.496945919,-0.613948902
1617,1617,1754147.936693265,5958663.219850767,-0.519211249
1618,1618,1754156.345089845,5958654.124242652,-0.171209308
1619,1619,1754164.587517842,5958644.035172,0.217342856
1620,1620,1754179.181612438,5958632.136770635,0.3870625
1621,1621,1754210.674438916,5958591.726926291,0.529675003
1622,1622,1754224.776567468,5958575.342329087,1.374377214
1623,1623,1754264.184659801,5958401.881693618,0.288140497
1624,1624,1754246.253859981,5958539.340741887,-0.565300266
1625,1625,1754217.066515038,5958150.126430117,0.368409027
1626,1626,1754239.662731304,5957973.301045009,0.006621056
1627,1627,1754267.759496434,5957822.973722544,2.293968174
1628,1628,1754277.025962046,5957788.842059549,4.801222245
1629,1629,1754290.366148192,5957770.137715662,3.477377016
1630,1630,1754306.031438889,5957749.843750844,3.087299125
1631,1631,1754380.356926051,5957741.092965716,-9999.0
1632,1632,1754321.762451655,5957729.622504678,2.116721504
1633,1633,1754353.226936569,5957689.183095854,0.845815003
1634,1634,1754968.887322777,5957728.782913578,-9999.0
1635,1635,1754368.959065717,5957668.963343878,0.687877936
1636,1636,1754942.052572583,5957651.664886147,-9999.0
1637,1637,1754384.691119324,5957648.743560195,0.678322578
1638,1638,1754400.462001126,5957628.570593118,0.935910371
1639,1639,1754748.082247515,5957604.901817964,-9999.0
1640,1640,1754439.543954665,5957583.843488174,1.322726999
1641,1641,1754485.362411374,5957550.499490887,0.9151155
1642,1642,1754746.995778504,5957535.339269507,0.221324996
1643,1643,1754810.764477599,5957534.194165152,-9999.0
1644,1644,1754827.426821259,5957524.127036436,-9999.0
1645,1645,1754501.273030725,5957659.453000769,-0.309389419
1646,1646,1754819.26951615,5957504.851667768,-9999.0
1647,1647,1754827.555331516,5957495.221838152,-9999.0
1648,1648,1754842.636394929,5957483.779946733,-9999.0
1649,1649,1754850.578161236,5957473.764288166,-9999.0
1650,1650,1754881.417920168,5957479.100536287,-9999.0
1651,1651,1754865.490751895,5957461.608634036,-9999.0
