OID,FID_,X,Y,BCE_Ohiwa_
1059,1059,1963948.137918144,5784560.161288194,0.062669309
1060,1060,1959537.094121096,5784735.453026851,0.357124997
1061,1061,1963940.539431899,5784540.106817028,-0.043000002
1062,1062,1959532.269471999,5784715.680558098,0.411721519
1063,1063,1963938.918689175,5784520.400894714,0.024722222
1064,1064,1959520.022162553,5784706.25979886,0.665900006
1065,1065,1960750.737548518,5784652.081199829,0.099129629
1066,1066,1963708.796841416,5784525.961252254,-0.328855578
1067,1067,1963665.96245144,5784512.384615588,-0.417756249
1068,1068,1959527.005112447,5784685.934886491,1.308800006
1069,1069,1959676.953675305,5784680.050783797,0.795795925
1070,1070,1963636.636798426,5784504.610127473,-0.716289155
1071,1071,1963704.954265687,5784500.300978534,0.134218182
1072,1072,1963724.663599752,5784499.044480047,0.17712
1073,1073,1964752.810330804,5784475.023744406,0.963471237
1074,1074,1960728.015376651,5784641.351764032,0.053516325
1075,1075,1963621.675400645,5784494.373325581,-0.726999998
1076,1076,1963740.032044841,5784489.094395556,0.378700006
1077,1077,1964774.010556054,5784448.186363783,0.73387742
1078,1078,1963613.915555019,5784484.726186728,-0.726999998
1079,1079,1963753.067103886,5784475.761161651,0.494352384
1080,1080,1958941.538069526,5784671.965625535,0.189462968
1081,1081,1963770.258995592,5784457.766328944,0.425582273
1082,1082,1958585.863367462,5784677.413766225,0.397649996
1083,1083,1963574.745469664,5784462.231897429,-0.726999998
1084,1084,1963887.103642772,5784463.892856936,0.060971743
1085,1085,1963556.328465654,5784447.321318413,-0.726999998
1086,1086,1963785.149899312,5784437.11556977,1.083900014
1087,1087,1958564.939464478,5784677.770014976,0.607491905
1088,1088,1960415.782556657,5784576.347540661,0.88909858
1089,1089,1960831.000346483,5784578.271179215,0.251636
1090,1090,1963547.993399377,5784437.699779607,-0.722049998
1091,1091,1958577.254866555,5784648.586371805,0.652953846
1092,1092,1963539.65835181,5784428.078233607,-0.617142858
1093,1093,1959515.526166167,5784596.56053201,1.072485716
1094,1094,1958599.482884543,5784627.581121126,0.148377359
1095,1095,1960658.363803546,5784526.053356164,0.217115386
1096,1096,1963533.212423367,5784401.716877714,0.137371791
1097,1097,1963809.874367754,5784447.063035665,0.251252543
1098,1098,1963859.734398095,5784384.689851122,1.746294141
1099,1099,1959522.28471488,5784576.613979342,0.941896098
1100,1100,1959529.214909,5784555.976522907,1.060544304
1101,1101,1963513.763937656,5784379.266538187,-0.167724993
1102,1102,1958613.916024274,5784596.240394483,0.260438299
1103,1103,1959536.629982403,5784545.615002464,1.138402604
1104,1104,1958597.284203248,5784581.354778929,0.264024995
1105,1105,1959543.639931165,5784525.319844369,1.004311672
1106,1106,1960792.506560382,5784500.306576662,0.413664754
1107,1107,1963504.317737063,5784344.711958308,-0.039297467
1108,1108,1958542.596165799,5784535.873380234,0.579199997
1109,1109,1959548.755886159,5784475.131243088,0.852826944
1110,1110,1963494.426382615,5784300.183633511,-0.028961542
1111,1111,1963833.799436809,5784275.015991605,0.795399995
1112,1112,1959549.25419712,5784435.627724976,2.318590869
1113,1113,1963779.253107004,5784247.245221195,0.857199995
1114,1114,1958833.080172048,5784456.695970424,0.379583069
1115,1115,1958884.339097525,5784454.41053657,0.560907898
1116,1116,1963484.313025411,5784250.668663911,-0.052743594
1117,1117,1958888.428515831,5784444.54601543,0.493799996
1118,1118,1958836.279976009,5784437.787832259,1.003838713
1119,1119,1958851.991645679,5784432.536841932,0.714523091
1120,1120,1959562.289294416,5784409.59913977,1.188205478
1121,1121,1960171.060558151,5784367.749591741,0.887150013
1122,1122,1960657.665708996,5784399.1669534,0.308440178
1123,1123,1958657.265532041,5784438.995910107,1.086499989
1124,1124,1958874.850973522,5784417.07246834,0.691692304
1125,1125,1959600.71750653,5784385.45122749,1.618999991
1126,1126,1960649.982140141,5784336.561653494,0.468287503
1127,1127,1963772.580323103,5784198.588840396,0.940222229
1128,1128,1963796.481443767,5784197.72675716,0.751379734
1129,1129,1963783.345717217,5784186.897045228,1.227277217
1130,1130,1960181.64773049,5784339.752542806,0.867967893
1131,1131,1962892.483291354,5784186.742592789,0.528884954
1132,1132,1963452.638223075,5784177.984785026,-0.256587858
1133,1133,1958683.034832926,5784467.048614779,0.538549317
1134,1134,1962904.184845823,5784177.559988273,5.005250052
1135,1135,1960172.349269173,5784289.095891098,0.883647091
1136,1136,1960766.249539297,5784331.121229889,0.436025958
1137,1137,1962869.531651061,5784200.887384083,-0.220563541
1138,1138,1963448.016858214,5784142.153722351,-0.052517863
1139,1139,1960583.3329145,5784259.56746464,0.798636367
1140,1140,1961609.248277573,5784218.942259206,-0.393304746
1141,1141,1961648.452637629,5784211.662897849,-0.028396227
1142,1142,1960159.986179771,5784264.761392396,0.79214286
1143,1143,1961664.330760095,5784203.845205801,0.548812501
1144,1144,1962791.942466196,5784151.804251349,0.119090909
1145,1145,1962999.773644347,5784160.031076444,-0.2118421
1146,1146,1963431.414702323,5784128.112254721,-0.257006325
1147,1147,1961680.224364091,5784193.106496482,0.659216209
1148,1148,1960697.076116098,5784239.547099259,0.461509338
1149,1149,1963426.358230857,5784103.354741991,-0.184490323
1150,1150,1960143.335509376,5784234.216474852,0.870999992
1151,1151,1960684.138111129,5784215.137540404,0.445925012
1152,1152,1961583.595424799,5784175.296582198,-0.126538462
1153,1153,1963053.943926852,5784119.71286493,-0.131011859
1154,1154,1960135.106158428,5784224.445505729,-9999.0
1155,1155,1961559.483175616,5784166.373024599,-0.281999997
1156,1156,1962782.432405189,5784112.046957358,0.168743588
1157,1157,1963066.695035068,5784104.389594699,-0.09288535
1158,1158,1961709.415366482,5784150.187959166,2.55391493
1159,1159,1962766.053484044,5784102.990880241,0.145199999
1160,1160,1963035.085222726,5784091.401686968,1.041741932
1161,1161,1961734.316009034,5784148.890082663,-0.186853448
1162,1162,1963042.596719686,5784082.366254375,0.353250002
1163,1163,1960887.511406684,5784166.166747856,0.02702564
1164,1164,1961723.866177504,5784129.128016531,0.726325007
1165,1165,1961755.405116833,5784127.703354276,-0.336128207
1166,1166,1963057.864693198,5784071.414219373,0.085862747
1167,1167,1960097.923688001,5784191.294757054,1.017563645
1168,1168,1961528.008776625,5784147.175049379,-0.3014886
1169,1169,1963379.696176594,5784035.690728616,-0.342599994
1170,1170,1960075.634170096,5784176.651338362,1.050907057
1171,1171,1961746.609499329,5784094.715129457,0.218736
1172,1172,1960625.379218974,5784137.794684727,-0.163594932
1173,1173,1961753.410261729,5784078.048298392,0.131893332
1174,1174,1963362.582687429,5784006.474020869,-0.334436364
1175,1175,1960616.607366271,5784118.197004111,-0.382179483
1176,1176,1961460.260838181,5784098.305552487,-0.214397032
1177,1177,1961760.064515096,5784067.539058886,0.090040815
1178,1178,1960607.834932108,5784098.599653251,-0.319774996
1179,1179,1961782.632045518,5784044.899306385,-0.175950616
1180,1180,1960600.479139942,5784073.904092813,0.420092687
1181,1181,1961393.853681737,5784041.310685494,-0.15937736
1182,1182,1961402.878389155,5784023.510648848,0.451363637
1183,1183,1961773.971477041,5784007.184199494,0.154947369
1184,1184,1962706.630205104,5784026.517429911,0.138352041
1185,1185,1961803.963469523,5783974.925971535,-0.022897959
1186,1186,1962996.296599039,5783921.588521385,0.695062516
1187,1187,1961787.979321745,5783971.889634038,0.551618185
1188,1188,1963044.103407012,5783919.882394671,-0.003096775
1189,1189,1961811.221622346,5783960.343107264,-0.02787261
1190,1190,1961794.787452357,5783946.093717996,1.541287503
1191,1191,1960587.047777754,5783989.806904908,0.725945463
1192,1192,1963029.531564656,5783891.192662395,-0.012686989
1193,1193,1961336.185145051,5783948.301187139,1.735041663
1194,1194,1962772.051450849,5783882.460047576,0.453196422
1195,1195,1961802.120363449,5783922.106417652,1.174392308
1196,1196,1961290.497531688,5783958.548316457,-0.008643574
1197,1197,1961808.874708266,5783905.581045189,0.206858974
1198,1198,1963008.798486015,5783859.949909611,0.030366667
1199,1199,1961815.981083212,5783885.37741888,0.184545455
1200,1200,1961839.428552667,5783883.415510319,-0.025557693
1201,1201,1962785.210205866,5783832.117287504,0.082693877
1202,1202,1962991.140872135,5783827.946967443,0.013377778
1203,1203,1961032.12058702,5783890.868963648,0.823283131
1204,1204,1961159.464643518,5783884.525747803,0.765851856
1205,1205,1961830.362368172,5783854.705038154,0.218999996
1206,1206,1963008.503762127,5783812.250830808,-0.11219337
1207,1207,1960394.101702502,5783913.192288842,0.893922131
1208,1208,1961010.538745947,5783880.010285007,1.588962749
1209,1209,1961064.569999183,5783880.628833761,1.442695659
1210,1210,1961088.241663983,5783910.497522582,0.090040473
1211,1211,1961837.734205865,5783844.302404915,0.275454544
1212,1212,1961858.658992364,5783852.166727683,-0.017197801
1213,1213,1961123.957613409,5783872.969079366,1.212532034
1214,1214,1961845.491310902,5783834.40711967,0.381671425
1215,1215,1960878.211928069,5783866.794349464,-0.015893083
1216,1216,1961853.361340352,5783824.963378018,0.232685189
1217,1217,1960976.052144807,5783856.893671582,1.24221817
1218,1218,1961899.479398733,5783811.527918576,-0.032311683
1219,1219,1961906.926296109,5783801.20436824,0.008675
1220,1220,1962989.908743995,5783775.487904353,0.609361468
1221,1221,1961883.443283196,5783793.15681519,0.673633335
1222,1222,1961926.207633109,5783790.355398119,-0.047075472
1223,1223,1963011.06286123,5783742.152133659,1.112316448
1224,1224,1961891.228025795,5783783.532549369,1.114590914
1225,1225,1961905.875234667,5783776.412427248,1.085843135
1226,1226,1961913.669979275,5783762.631523614,1.903079991
1227,1227,1961928.87911562,5783756.85707034,1.389593753
1228,1228,1962874.97984825,5783708.412981751,-0.024481479
1229,1229,1963285.240753778,5783690.14004782,0.114145454
1230,1230,1961944.006207271,5783744.767872567,1.229598716
1231,1231,1961959.163470301,5783760.970601177,-0.011513304
1232,1232,1961951.422872759,5783729.60192981,1.161250002
1233,1233,1961982.722764744,5783727.888306443,0.087696203
1234,1234,1962911.513853205,5783689.161117177,-0.081210969
1235,1235,1963013.7113198,5783686.179584761,-0.127201222
1236,1236,1961958.907527423,5783719.296795175,1.241661952
1237,1237,1961966.250407181,5783708.859234939,0.952697359
1238,1238,1961973.613148098,5783698.441982853,0.413027034
1239,1239,1963364.091007407,5783634.969391298,1.06019355
1240,1240,1962004.564014187,5783691.943025855,-0.027009089
1241,1241,1963377.336316083,5783624.345706539,0.874687078
1242,1242,1960826.932780865,5783720.08302536,0.929012192
1243,1243,1963389.323382081,5783575.368638583,0.278033332
1244,1244,1963324.519598359,5783557.627018156,0.298851608
1245,1245,1963263.39429338,5783551.001321874,-0.067948723
1246,1246,1963294.778678369,5783549.394444387,0.391490917
1247,1247,1963373.847343316,5783546.078301609,0.314249996
1248,1248,1962081.741742423,5783586.78477085,-0.16276887
1249,1249,1962062.944057061,5783574.532172473,0.76549367
1250,1250,1963254.01634449,5783521.647977869,-0.17670909
1251,1251,1962070.693911471,5783564.628032153,1.373878791
1252,1252,1963406.568075086,5783516.096143914,0.22157381
1253,1253,1962078.537022933,5783555.071091394,2.176813553
1254,1254,1962093.20408231,5783543.250141805,1.983922078
1255,1255,1962124.649859224,5783541.711026404,-0.170474363
1256,1256,1963424.784968694,5783488.425847666,0.359254998
1257,1257,1963433.850935197,5783473.450900007,0.452075006
1258,1258,1963451.722500612,5783468.711755576,0.821136355
1259,1259,1962139.54251471,5783521.063423015,-0.125487175
1260,1260,1962115.810932883,5783512.527999165,3.090795917
1261,1261,1962130.559370495,5783487.795855581,0.768194026
1262,1262,1963424.40494948,5783438.895764044,0.70669716
1263,1263,1962137.780083413,5783471.64904577,0.693734379
1264,1264,1962144.884581973,5783460.994898134,0.22670886
1265,1265,1962176.330920912,5783459.470838987,-0.129415583
1266,1266,1962152.219541865,5783450.549251169,0.350462503
1267,1267,1962159.755388084,5783430.772504165,0.68907813
1268,1268,1962182.292265339,5783419.442259707,-0.071018519
1269,1269,1960122.686935192,5783495.500333943,-0.381000012
1270,1270,1960129.474574986,5783470.218680122,-0.217615397
1271,1271,1960143.995884533,5783469.035451652,-0.381
1272,1272,1960136.923132319,5783459.89687791,-0.353187512
1273,1273,1960321.312041463,5783835.027528088,0.755508469
1274,1274,1960143.931011687,5783439.60182837,0.23709999
1275,1275,1960158.828004884,5783418.958181836,-0.252975012
1276,1276,1960166.276471391,5783408.636346141,-0.022848111
1277,1277,1960181.145910082,5783397.40648306,-0.368714298
1278,1278,1960188.944114316,5783387.494798592,-0.210666678
1279,1279,1960196.510868775,5783377.322161986,0.198896096
1280,1280,1960211.743522568,5783366.520359339,-0.214153857
1281,1281,1960219.296701763,5783356.32974925,0.381730755
1282,1282,1962192.359444859,5783274.460719952,0.894672729
1283,1283,1962207.855562306,5783273.199584235,0.046462266
1284,1284,1963524.815838601,5783208.843011444,0.201058824
1285,1285,1960234.542172485,5783345.54479449,-0.057657906
1286,1286,1962184.653219861,5783249.506042408,1.868499997
1287,1287,1962190.27990437,5783230.92212253,2.428830708
1288,1288,1962202.890251655,5783206.307658323,2.932373644
1289,1289,1962226.186228393,5783221.491738434,0.484891406
1290,1290,1962217.798916286,5783185.679983049,2.463154667
1291,1291,1962250.528533452,5783176.161306267,0.026454546
1292,1292,1962232.707816212,5783165.052667556,4.00147431
1293,1293,1962280.928717965,5783145.039110753,-0.146325001
1294,1294,1962247.616954936,5783144.425719171,0.861000004
1295,1295,1962257.415347524,5783127.268094378,0.901063839
1296,1296,1963589.177211369,5783056.802723991,0.480499993
1297,1297,1962285.145605315,5783060.12035711,0.144294873
1298,1298,1962307.919181387,5783053.902230881,-0.10668
1299,1299,1962300.162113948,5783044.254041116,-0.038549999
1300,1300,1962291.829829018,5783034.63141458,0.613325007
1301,1301,1962307.164333818,5783023.956711816,0.0529
1302,1302,1962298.832056586,5783014.334093073,0.608337497
1303,1303,1962304.564993614,5782952.520633386,0.327150946
1304,1304,1962302.50897719,5782919.236889394,0.53601266
1305,1305,1962279.105093483,5782857.762221619,0.601401088
1306,1306,1963729.747050541,5782750.70492333,0.702872204
1307,1307,1963780.5240191,5782739.202475982,0.59409804
1308,1308,1962252.04978836,5782794.655945672,0.929599997
1309,1309,1963560.012610258,5782729.056547094,0.038670886
1310,1310,1962241.778385396,5782775.887312279,0.807999992
1311,1311,1963589.674830702,5782707.615295842,2.148681816
1312,1312,1963605.073063203,5782698.257324412,3.181531926
1313,1313,1963659.902550215,5782693.162573205,2.215059991
1314,1314,1963667.509742254,5782684.378805345,4.392055518
1315,1315,1963703.79016326,5782678.357200051,1.079275676
1316,1316,1962230.155573445,5782717.804383447,0.524321428
1317,1317,1963727.392173449,5782658.501567354,0.804190944
1318,1318,1963744.729879179,5782640.469886053,0.572582092
1319,1319,1963752.050622869,5782626.325818544,1.237586471
1320,1320,1963767.166782735,5782615.492506571,1.919043794
1321,1321,1963782.559974701,5782607.742064398,1.107259995
1322,1322,1962330.645579712,5782663.163625772,-0.000884616
1323,1323,1962484.472854014,5782656.322541469,-0.286341937
1324,1324,1963790.502531215,5782599.006160547,0.971698423
1325,1325,1962460.363509845,5782647.401890253,-0.2316
1326,1326,1963805.725790351,5782588.044714099,1.570606048
1327,1327,1963820.787919795,5782576.896182667,0.77194873
1328,1328,1962479.576456839,5782633.267588296,2.220060004
1329,1329,1962495.370630655,5782617.318794722,0.670304352
1330,1330,1962533.800252123,5782613.947773698,-0.294796284
1331,1331,1963828.181514865,5782562.01316294,0.884617447
1332,1332,1964230.048033834,5782539.24398942,0.519019597
1333,1333,1962179.207131396,5782624.406571577,0.40443809
1334,1334,1962509.995813941,5782605.389408269,2.723955571
1335,1335,1963882.504929862,5782544.777537948,0.771865361
1336,1336,1964108.305643031,5782533.38873029,0.537905883
1337,1337,1964245.37941062,5782528.565389565,0.544365382
1338,1338,1964324.239177181,5782521.934258815,0.808590908
1339,1339,1964340.023489209,5782522.3557668,0.816812495
1340,1340,1962556.752280992,5782593.14857222,-0.346050628
1341,1341,1963842.490428901,5782541.210830466,1.186095246
1342,1342,1963897.649152193,5782533.587516583,1.030890897
1343,1343,1964355.280057308,5782513.230863335,0.939153847
1344,1344,1962164.974143817,5782607.746542839,0.424291895
1345,1345,1962323.011889332,5782605.367620462,0.209092574
1346,1346,1962523.089749971,5782592.493437312,2.66203748
1347,1347,1962572.085222213,5782582.473122988,-0.369518988
1348,1348,1963858.314765541,5782527.20770374,1.250652194
1349,1349,1964291.631605237,5782505.990687084,0.829599994
1350,1350,1962540.220144003,5782574.067364938,2.453671639
1351,1351,1963873.827407576,5782515.438860164,1.502549999
1352,1352,1962547.964852545,5782564.1129906,1.809253968
1353,1353,1962148.889261242,5782581.065939921,0.655933341
1354,1354,1962555.567612868,5782553.98975071,0.228301583
1355,1355,1963894.168208082,5782501.113186124,0.858673272
1356,1356,1963911.767265717,5782492.047101314,0.710920003
1357,1357,1962160.331466196,5782565.807865789,0.517259494
1358,1358,1963919.601590246,5782483.646763369,1.290137927
1359,1359,1963935.015287859,5782472.392975135,1.484318188
1360,1360,1962173.143597841,5782547.490422966,0.585956527
1361,1361,1962222.298585302,5782537.342372487,0.91069812
1362,1362,1962190.555479501,5782534.485490194,0.922885359
1363,1363,1962213.84580944,5782525.025378553,0.798930233
1364,1364,1963955.131745335,5782448.173997506,1.855790232
1365,1365,1964003.659226703,5782438.705048078,0.930703694
1366,1366,1962591.952285283,5782491.837244869,1.177679493
1367,1367,1962615.200501275,5782485.620127385,-0.307369426
1368,1368,1962598.783384026,5782471.390450154,0.134797467
1369,1369,1963654.02598287,5782384.363387065,-0.0267875
1370,1370,1963669.357660042,5782373.68590017,0.015597404
1371,1371,1963922.952196533,5782351.333929443,0.901794866
1372,1372,1964245.340058224,5782337.965461688,0.293648149
1373,1373,1963680.014053432,5782356.489828515,-0.006489129
1374,1374,1964252.207417887,5782327.665155522,0.314875003
1375,1375,1963952.467487869,5782334.405664594,-0.121353448
1376,1376,1963935.113041444,5782306.857608717,-0.318503188
1377,1377,1964392.288245911,5782283.758140199,0.198716815
1378,1378,1964399.856659855,5782271.096729773,0.147725002
1379,1379,1963918.222758748,5782282.628804585,-0.412087502
1380,1380,1964407.454009384,5782260.555418849,0.141218182
1381,1381,1963870.465327954,5782274.744382286,0.326000001
1382,1382,1964422.464958215,5782250.270590838,0.192777776
1383,1383,1962607.84472597,5782320.333485197,0.161803923
1384,1384,1963901.555279093,5782263.386663841,-0.342285715
1385,1385,1963869.078839594,5782244.121823189,-0.142470585
1386,1386,1964429.334720454,5782219.603429677,0.202890905
1387,1387,1962606.095432667,5782293.334800852,0.302782895
1388,1388,1963848.499558933,5782225.782640494,-0.17957419
1389,1389,1962598.38118754,5782268.554705872,0.725368424
1390,1390,1962605.109648296,5782251.549099436,0.764958904
1391,1391,1962611.804189203,5782231.435777504,0.748476191
1392,1392,1962634.824580939,5782223.270512259,0.086146552
1393,1393,1962618.630475837,5782200.99659534,1.328681161
1394,1394,1962980.396350424,5782165.039737654,0.219901408
1395,1395,1964501.033015331,5782094.116658022,-0.017879311
1396,1396,1964529.464730557,5782092.712074474,0.018612245
1397,1397,1962672.212592539,5782168.300981527,0.01035
1398,1398,1962995.917923643,5782154.2574206,0.24688889
1399,1399,1962629.569139023,5782181.48658545,1.196629227
1400,1400,1962923.731771355,5782174.635985186,-0.258936721
1401,1401,1963003.069501949,5782143.5740313,0.236062503
1402,1402,1963020.913838183,5782129.478093858,-0.071389008
1403,1403,1964641.773909056,5782032.767917254,-0.042699999
1404,1404,1964657.535548917,5782028.132701176,-0.045676468
1405,1405,1962637.421565359,5782109.890966428,0.998307685
1406,1406,1962835.198339209,5782101.085817724,-0.133799996
1407,1407,1962858.707459197,5782100.247045252,1.273679251
1408,1408,1964672.731260504,5782016.348514373,-0.089909091
1409,1409,1963018.678707512,5782090.154322507,0.120042454
1410,1410,1964661.266891271,5782008.890539265,-0.127064817
1411,1411,1964680.162405862,5782008.089847102,-0.377396832
1412,1412,1962821.913117042,5782077.812274232,-0.048872429
1413,1413,1964691.21928929,5781991.505805631,-0.133296703
1414,1414,1962644.571653346,5782075.149588791,1.026438371
1415,1415,1962715.989374724,5782086.407488529,-0.023319798
1416,1416,1964710.623504919,5781977.585952782,-0.05039286
1417,1417,1962651.553258393,5782059.296498017,0.687307699
1418,1418,1962721.526209984,5782046.188527608,-0.128735849
1419,1419,1963030.7464586,5782039.411552511,0.41724786
1420,1420,1964725.506718734,5781956.932912075,0.003727273
1421,1421,1962658.553405648,5782038.998717392,0.500935891
1422,1422,1963037.558846915,5782022.482750692,0.578942854
1423,1423,1964733.258360787,5781946.176106906,0.059745455
1424,1424,1962720.638188238,5782026.241849192,-0.058481484
1425,1425,1963044.659422657,5782011.85481249,0.7147013
1426,1426,1962657.635202742,5782009.220212623,1.805115914
1427,1427,1963052.44654597,5781992.243549762,2.081266655
1428,1428,1963059.368488176,5781981.502972899,3.070338028
1429,1429,1963082.961355827,5781990.263250167,-0.13561514
1430,1430,1962664.788183327,5781994.622223286,1.357446029
1431,1431,1962711.549349597,5781986.674056457,-0.083236839
1432,1432,1962671.751958606,5781978.549152476,0.366909087
1433,1433,1963066.926520644,5781967.865630703,1.948406784
1434,1434,1963097.614538607,5781959.484357229,-0.102467529
1435,1435,1962715.930652035,5781966.892062752,-0.111594591
1436,1436,1963074.304124103,5781951.276958182,1.074389827
1437,1437,1964722.08993135,5781876.930507299,0.005025001
1438,1438,1963081.237619968,5781940.538988708,1.446648653
1439,1439,1962679.360266271,5781954.724498443,0.231026548
1440,1440,1962722.027027214,5781945.558537667,-0.341879642
1441,1441,1964713.309003914,5781857.336808396,-0.073354431
1442,1442,1963088.800870476,5781926.866336339,1.125749997
1443,1443,1962685.781057572,5781933.546402877,0.433214286
1444,1444,1963096.162179143,5781910.310292468,0.88096611
1445,1445,1962692.590289814,5781908.820101306,1.258641861
1446,1446,1963102.685231036,5781890.424323349,0.929962802
1447,1447,1963127.533152916,5781884.802734876,-0.001899654
1448,1448,1962699.221391353,5781887.291824534,1.058525004
1449,1449,1963109.497954524,5781869.135407163,0.346452053
1450,1450,1963144.448385667,5781866.87290958,-0.007588785
1451,1451,1963116.894214046,5781858.769897246,0.19578481
1452,1452,1963132.164387259,5781848.019650898,0.273825003
1453,1453,1963309.640899334,5781840.107045972,-0.215441612
1454,1454,1963147.495511975,5781837.343112984,0.556272728
1455,1455,1963162.660027477,5781830.013948536,0.455090087
1456,1456,1963218.041370505,5781824.205051912,0.068125001
1457,1457,1963367.910092308,5781817.52196665,-0.225100004
1458,1458,1963194.104522148,5781834.501853907,0.125191824
1459,1459,1963351.244803731,5781798.278854217,0.188412497
1460,1460,1963387.163200519,5781796.683203715,-0.175338986
1461,1461,1963366.581275041,5781787.608605864,0.151740259
1462,1462,1963402.070692105,5781786.018629522,-0.1323125
1463,1463,1964952.4020761,5781715.924185651,-0.135413037
1464,1464,1963374.53112223,5781778.410918337,0.344603447
1465,1465,1963417.401395596,5781775.341548922,-0.076428572
1466,1466,1965042.056453729,5781701.826777369,-0.251136987
1467,1467,1963389.809314373,5781772.649938101,0.259510793
1468,1468,1965103.232452542,5781690.661791321,1.29885503
1469,1469,1963405.094933585,5781762.031944701,0.255727275
1470,1470,1963425.150726434,5781752.236375542,0.069493617
1471,1471,1963502.846038129,5781746.035014197,-0.110738038
1472,1472,1964879.718204726,5781679.538849336,-0.110447764
1473,1473,1963468.280960754,5781734.764356482,0.446112932
1474,1474,1963501.942076759,5781721.60372599,0.214474999
1475,1475,1963513.32866951,5781711.102424838,0.461846155
1476,1476,1963558.483014618,5781716.661992468,-0.06654217
1477,1477,1963528.881619926,5781705.411802361,0.55309554
1478,1478,1963544.43455176,5781699.721142593,0.378358972
1479,1479,1964885.196371424,5781639.986528376,0.02090909
1480,1480,1963551.877203104,5781689.395774552,0.883075953
1481,1481,1965089.468638291,5781619.760136485,-0.009720925
1482,1482,1963567.430091851,5781683.70507352,0.629544305
1483,1483,1964872.626344083,5781620.354491742,0.022141936
1484,1484,1963582.760403361,5781673.027652321,0.842158228
1485,1485,1964907.099303518,5781608.816970863,0.18830612
1486,1486,1963598.090676045,5781662.350199275,1.154159229
1487,1487,1964832.294314113,5781602.173987302,-0.09460828
1488,1488,1963613.198330908,5781646.686024822,1.250474995
1489,1489,1963669.559227371,5781646.936899853,0.014306452
1490,1490,1963628.75110493,5781640.995197652,0.965500001
1491,1491,1964697.310048007,5781588.231299504,-0.385019246
1492,1492,1963643.858661843,5781625.330958891,1.292350009
1493,1493,1963659.601523688,5781623.899527124,1.171183666
1494,1494,1963722.735299583,5781621.809623013,0.013405063
1495,1495,1964708.695092196,5781577.728204115,-0.274012651
1496,1496,1963667.076422605,5781614.301263472,1.031212505
1497,1497,1963682.406481737,5781603.62363528,0.89028571
1498,1498,1963741.070319236,5781605.035183127,0.035006369
1499,1499,1963697.959136614,5781597.932666485,1.102691822
1500,1500,1963855.043783587,5781575.928064253,-0.039949999
1501,1501,1963724.289663067,5781582.040975915,1.007623152
1502,1502,1963752.026804058,5781569.806755971,0.837959185
1503,1503,1965038.341592342,5781515.718260789,1.502181785
1504,1504,1963759.501545017,5781560.208395539,0.726012821
1505,1505,1964828.274375982,5781512.41324744,-0.084892065
1506,1506,1963774.831391471,5781549.530576888,0.995341783
1507,1507,1964757.266043772,5781535.002144065,-0.167003163
1508,1508,1965054.111974459,5781496.677474746,1.307750031
1509,1509,1963797.157986828,5781518.553718504,1.279912502
1510,1510,1963804.643716198,5781498.746626046,0.931134311
1511,1511,1963811.374147825,5781482.942369261,1.073056981
1512,1512,1963818.593532754,5781467.630022252,1.005947373
1513,1513,1964054.773568275,5781447.084908141,0.0084
1514,1514,1964421.543432737,5781430.685076806,-0.055064517
1515,1515,1963824.124138977,5781427.409900113,0.719591838
1516,1516,1964488.523492287,5781388.768811378,0.785958911
1517,1517,1964359.710322663,5781373.49093021,-0.047324677
1518,1518,1964423.209280575,5781396.678464061,0.508985436
1519,1519,1964485.896494579,5781367.864620594,1.322924979
1520,1520,1964517.709627143,5781366.773335882,1.426814285
1521,1521,1964536.656646589,5781355.761614184,1.188918601
1522,1522,1964342.597106572,5781344.276326923,-0.016666667
1523,1523,1964556.092879592,5781343.199371166,0.768018703
1524,1524,1964566.046657799,5781328.623765307,0.66900001
1525,1525,1964000.398361449,5781345.351106129,1.02334828
1526,1526,1964323.875956917,5781327.885550724,-0.022552381
1527,1527,1964594.325677712,5781318.022931004,0.727968356
1528,1528,1964219.003983125,5781319.823495205,-0.076631252
1529,1529,1963953.815188145,5781322.590167358,1.585399973
1530,1530,1964104.697866757,5781317.596057571,1.834105253
1531,1531,1964299.586966359,5781314.659916102,-0.026277372
1532,1532,1964758.068675549,5781470.844993113,0.712434316
1533,1533,1964128.196303346,5781304.878343226,2.843170746
1534,1534,1964135.438765583,5781294.211524181,1.759656264
1535,1535,1964235.173925968,5781295.917938481,-0.199857823
1536,1536,1964142.618796168,5781283.674951646,0.531691172
1537,1537,1964158.014873787,5781273.775399767,0.484816677
1538,1538,1964173.148444494,5781262.164447446,0.481565795
1539,1539,1964224.882498044,5781189.855435124,0.94607144
1540,1540,1964175.139817737,5781181.523365126,0.267952381
