OID,FID_,X,Y,BCE_Hokian
1544,1544,1637048.518384222,6080552.876806485,-9999.0
1545,1545,1637123.754681748,6080552.565930518,-9999.0
1546,1546,1639719.741211576,6080546.434550911,-0.077385241
1547,1547,1649223.150695644,6080535.056218755,-9999.0
1548,1548,1636970.834012872,6080543.438537624,-9999.0
1549,1549,1637060.876852189,6080542.658551693,-9999.0
1550,1550,1650262.027937385,6080481.96424863,-0.140307652
1551,1551,1650737.459189289,6080475.969418977,0.758044458
1552,1552,1650938.772641628,6080477.321479078,0.085380948
1553,1553,1652168.753054147,6080467.764100031,-0.885043743
1554,1554,1636612.543631286,6080562.605561761,-0.324122035
1555,1555,1636693.221483817,6080539.914139668,-9999.0
1556,1556,1636806.935078804,6080540.966830765,-9999.0
1557,1557,1652180.928417656,6080457.730158398,-0.885000044
1558,1558,1649375.389584355,6080529.265616913,0.544806032
1559,1559,1650721.035376406,6080456.136029067,-0.66613124
1560,1560,1637115.224569824,6080517.721306401,-9999.0
1561,1561,1636693.385581394,6080504.72544683,-0.768117705
1562,1562,1647072.824326881,6080485.770388665,0.185633591
1563,1563,1649364.05131739,6080444.191688779,0.713999984
1564,1564,1636790.850057931,6080498.573131738,-9999.0
1565,1565,1650231.538383357,6080428.99956781,-0.985000014
1566,1566,1650239.638083783,6080418.991101398,-0.985000014
1567,1567,1652298.893119898,6080407.227699682,-0.869628177
1568,1568,1636774.817314003,6080474.503418507,-9999.0
1569,1569,1636795.802001932,6080474.793612662,-9999.0
1570,1570,1652589.985495271,6080394.287910976,-0.88499999
1571,1571,1639753.093331169,6080456.028571211,0.28001923
1572,1572,1649357.944352678,6080422.618347899,0.548144795
1573,1573,1639680.136827727,6080450.278292383,-0.323782782
1574,1574,1639702.683376218,6080441.89910422,-0.462999964
1575,1575,1652620.268738008,6080369.702751443,-0.88499999
1576,1576,1636803.39516543,6080450.799913904,-9999.0
1577,1577,1636823.267340487,6080448.625613559,-9999.0
1578,1578,1644617.35809286,6080415.841665862,-0.07955284
1579,1579,1644802.508808808,6080402.465556375,-0.422000014
1580,1580,1636794.706132562,6080425.067850774,-9999.0
1581,1581,1652454.815863077,6080348.59712333,-0.853481596
1582,1582,1644780.051708379,6080393.311891281,-0.35562245
1583,1583,1647072.271617152,6080366.424873126,-9999.0
1584,1584,1650418.357524009,6080347.738935187,0.085507458
1585,1585,1650493.578318921,6080348.238535148,1.040860849
1586,1586,1644600.32885506,6080372.162948653,-0.299379302
1587,1587,1644843.246324788,6080370.335057496,-0.629617503
1588,1588,1649342.099626193,6080344.265319641,0.512149993
1589,1589,1639445.526092483,6080383.25516126,-9999.0
1590,1590,1639735.369023497,6080387.642781701,-0.396119966
1591,1591,1647320.340119443,6080431.477241923,0.527086984
1592,1592,1650801.638821361,6080326.559602752,-0.361188403
1593,1593,1636697.063287261,6080396.445214909,-9999.0
1594,1594,1636791.982103462,6080393.28006758,-9999.0
1595,1595,1644857.916836587,6080349.888876374,-0.688780489
1596,1596,1650780.620790947,6080316.864434309,-0.812699981
1597,1597,1650312.42284702,6080308.988848325,-0.985000014
1598,1598,1636570.943939483,6080425.216293187,-0.217624397
1599,1599,1636708.766178776,6080369.391344102,-9999.0
1600,1600,1636739.218011228,6080474.615046863,-9999.0
1601,1601,1636798.834153383,6080364.812906582,-9999.0
1602,1602,1652591.789448985,6080285.958112629,-0.353237492
1603,1603,1636856.213108969,6080354.205904121,-9999.0
1604,1604,1636942.956942892,6080357.322658065,-9999.0
1605,1605,1644594.830962742,6080319.294234985,-0.557581803
1606,1606,1644736.572116019,6080348.455382942,-0.053788826
1607,1607,1650353.074252899,6080278.934803618,-0.984835459
1608,1608,1650703.71142587,6080276.897327956,-0.890227255
1609,1609,1636752.651545985,6080341.38562217,-9999.0
1610,1610,1639656.17717493,6080376.447772927,0.369219702
1611,1611,1647375.704903105,6080285.124413093,0.759273093
1612,1612,1650683.266844066,6080267.049632485,-0.854370957
1613,1613,1636546.078246868,6080325.730148999,-0.376860793
1614,1614,1637004.019763954,6080324.646201017,-9999.0
1615,1615,1638348.170112391,6080318.474799928,-9999.0
1616,1616,1644618.643793584,6080289.62204664,-0.567411768
1617,1617,1644724.22673777,6080289.181536242,0.495958333
1618,1618,1650413.081707567,6080262.788817386,-0.985093036
1619,1619,1650455.315580006,6080258.511903804,-0.984942915
1620,1620,1650577.191408463,6080257.68499671,-0.88499999
1621,1621,1636539.532195312,6080315.195661698,-0.438266718
1622,1622,1647391.125531574,6080264.006391432,0.764264152
1623,1623,1649154.746906557,6080317.551734163,1.071452377
1624,1624,1636959.143171423,6080312.880158179,-9999.0
1625,1625,1637026.935752716,6080304.097220382,-9999.0
1626,1626,1647076.504112815,6080275.66306538,-9999.0
1627,1627,1636545.703938321,6080292.140337377,-0.486000058
1628,1628,1636993.85958549,6080296.197107991,-9999.0
1629,1629,1644644.03528423,6080254.290000583,-0.88499999
1630,1630,1636831.421842561,6080275.012971515,-9999.0
1631,1631,1645057.93518015,6080318.792987603,0.510779528
1632,1632,1636665.518040534,6080289.894262468,-9999.0
1633,1633,1636969.684914845,6080264.481558192,-9999.0
1634,1634,1644724.185495225,6080233.670854368,0.5133
1635,1635,1638348.038492514,6080248.53047084,-0.108894812
1636,1636,1647445.236451238,6080215.010606335,0.794463416
1637,1637,1652904.612231354,6080171.711489016,-0.88499999
1638,1638,1636842.950986427,6080305.493405915,-9999.0
1639,1639,1636928.826908592,6080244.723935402,-9999.0
1640,1640,1638356.151111737,6080238.532862066,-0.483900057
1641,1641,1644734.884640512,6080209.956312491,0.654969699
1642,1642,1644897.559594146,6080213.797988443,-0.564649997
1643,1643,1639694.571290537,6080228.650222173,0.471196653
1644,1644,1636969.520752154,6080224.630551672,-9999.0
1645,1645,1638402.500908834,6080216.643003274,0.430000001
1646,1646,1647661.139184529,6080174.013927218,0.048683334
1647,1647,1647941.151964712,6080175.733630066,0.188734694
1648,1648,1636735.42267941,6080221.524947256,-9999.0
1649,1649,1636767.068317893,6080216.027962961,-9999.0
1650,1650,1636900.75706365,6080215.326836692,-9999.0
1651,1651,1636928.703921969,6080214.835680402,-9999.0
1652,1652,1647579.538098048,6080165.210320239,0.245874994
1653,1653,1652941.617999251,6080139.435085726,-0.88499999
1654,1654,1636879.090623747,6080216.953147706,-9999.0
1655,1655,1636912.685436632,6080204.530024639,-9999.0
1656,1656,1639468.804094016,6080193.665950154,0.881582554
1657,1657,1644668.129130192,6080179.447486247,-0.88499999
1658,1658,1644759.959567504,6080174.084635966,0.670157509
1659,1659,1647992.882882842,6080156.081700874,0.237520581
1660,1660,1636770.192899409,6080195.93690093,-9999.0
1661,1661,1636969.038007045,6080198.953370248,-9999.0
1662,1662,1648019.812507538,6080142.939107526,-0.019058825
1663,1663,1649322.029950302,6080176.157931704,0.83434936
1664,1664,1652961.846626704,6080119.275752312,-0.88499999
1665,1665,1642202.631505202,6080165.170453497,1.011837956
1666,1666,1647114.361260542,6080142.231350239,-0.31586112
1667,1667,1649130.100255701,6080130.307640308,-9999.0
1668,1668,1649316.329270255,6080125.374420197,0.873049988
1669,1669,1652985.844786512,6080103.679769835,-0.88499999
1670,1670,1636773.592634185,6080175.620931488,-9999.0
1671,1671,1636838.833603118,6080175.353358703,-9999.0
1672,1672,1639730.927204882,6080172.46937333,0.603045969
1673,1673,1648140.69367647,6080120.987289085,0.476686865
1674,1674,1636567.929150189,6080195.385309952,-0.562788876
1675,1675,1644689.211088357,6080136.722700641,-0.884270377
1676,1676,1649122.400310712,6080108.446126029,-9999.0
1677,1677,1653001.869271421,6080084.031151345,-0.88499999
1678,1678,1639528.259554733,6080203.825446302,0.83769567
1679,1679,1648150.672437789,6080101.659075902,0.302692306
1680,1680,1636763.398926994,6080150.437564396,-9999.0
1681,1681,1638401.008238729,6080139.292140177,-9999.0
1682,1682,1639562.680261825,6080133.665778865,-9999.0
1683,1683,1649313.861238584,6080091.468937464,0.949432845
1684,1684,1653013.609049329,6080064.036943978,-0.88499999
1685,1685,1636802.568318648,6080136.026674443,-9999.0
1686,1686,1638461.656206939,6080118.526013551,-0.596769854
1687,1687,1644814.256342054,6080101.500599801,0.433708996
1688,1688,1636802.486605012,6080116.101169148,-9999.0
1689,1689,1636969.06929724,6080115.040271563,-9999.0
1690,1690,1645103.039092009,6080080.408960635,0.516087936
1691,1691,1647363.379650369,6080072.709824819,-9999.0
1692,1692,1648229.543276794,6080067.465746276,0.60307488
1693,1693,1636624.466322706,6080112.14879007,-9999.0
1694,1694,1638402.318971438,6080104.820874592,-9999.0
1695,1695,1647391.219695158,6080056.090678886,-9999.0
1696,1696,1636610.926121442,6080096.378352403,-9999.0
1697,1697,1647399.488339183,6080045.879603267,-9999.0
1698,1698,1648261.575377713,6080043.52983998,0.52437025
1699,1699,1636585.732257233,6080110.564499251,-0.187563073
1700,1700,1636842.161745523,6080103.09695859,-9999.0
1701,1701,1638451.333312783,6080083.952758681,-9999.0
1702,1702,1647182.074176439,6080036.728275159,-0.485561811
1703,1703,1647407.756964104,6080035.668517731,-0.837000012
1704,1704,1648283.782614126,6080030.889268412,0.564172183
1705,1705,1636732.409237542,6080076.160400224,-9999.0
1706,1706,1639570.747431149,6080113.704376678,-9999.0
1707,1707,1644732.774753639,6080059.56888992,-0.88499999
1708,1708,1645125.049163546,6080049.48251697,0.659150964
1709,1709,1647444.61380069,6080016.332410407,-9999.0
1710,1710,1636783.645140145,6080066.919640953,-9999.0
1711,1711,1638213.016706229,6080040.465195265,-9999.0
1712,1712,1638460.789332088,6080043.240098494,-9999.0
1713,1713,1638502.120662058,6080045.874671471,-9999.0
1714,1714,1638521.506062168,6080047.073512809,-0.075183019
1715,1715,1644770.425323898,6080014.215197839,-0.88499999
1716,1716,1644876.61268811,6080035.462719345,0.421411405
1717,1717,1638175.680546965,6080030.284961515,-9999.0
1718,1718,1639595.106153034,6080051.253113514,-9999.0
1719,1719,1648339.382010131,6079999.780449454,0.542616554
1720,1720,1649304.038295155,6080025.984093091,0.790032918
1721,1721,1636633.573818095,6080047.093857094,-0.446626913
1722,1722,1644785.459744724,6079994.546206854,-0.88499999
1723,1723,1636834.697937963,6080016.339798448,-9999.0
1724,1724,1638163.959543497,6080010.785137301,-9999.0
1725,1725,1639824.261929394,6080004.547087962,0.621990496
1726,1726,1636887.027202447,6079995.822802577,-9999.0
1727,1727,1638562.915295288,6079988.50714544,-0.497571464
1728,1728,1648401.565945975,6079938.812186226,0.583914883
1729,1729,1638582.880992953,6079975.108205825,-0.534666712
1730,1730,1636756.464582279,6079976.024058203,-0.676963643
1731,1731,1639683.733304865,6079968.174669793,-9999.0
1732,1732,1648418.290996691,6079920.422189179,0.387764708
1733,1733,1639765.597006559,6079953.639699488,-0.502315776
1734,1734,1639708.656704784,6079948.706040732,-0.460945341
1735,1735,1639774.040459435,6079943.230677437,-0.358736837
1736,1736,1644782.357335015,6079912.57168745,-0.0859111
1737,1737,1645177.602773448,6079929.72514403,0.533512822
1738,1738,1638623.864293081,6079927.4553559,-0.462500066
1739,1739,1636935.669904298,6079925.882251105,-9999.0
1740,1740,1644943.364162048,6079889.144696988,-0.280431364
1741,1741,1636968.24844189,6079915.78517101,-9999.0
1742,1742,1638646.012711135,6079905.47747364,-0.682555609
1743,1743,1639728.436056908,6079917.860697589,-0.341108462
1744,1744,1636899.007298921,6079930.669041706,-9999.0
1745,1745,1636935.587889375,6079905.95673839,-9999.0
1746,1746,1648484.414095097,6079843.263219168,0.178055864
1747,1747,1644932.457240266,6079853.219010799,-0.872408324
1748,1748,1638687.021928952,6079865.537836029,-0.273631623
1749,1749,1648500.876202313,6079822.254380432,0.0915
1750,1750,1639846.956216323,6079903.553071446,0.66708376
1751,1751,1638704.43547556,6079847.323119869,-0.230334957
1752,1752,1639751.290318663,6079847.402267007,-0.338015888
1753,1753,1648522.478394394,6079799.911527503,0.284680001
1754,1754,1647952.055156383,6079794.256480005,-0.639319999
1755,1755,1639784.607904617,6079839.047972752,-0.290944461
1756,1756,1648042.497358663,6079774.682786277,-9999.0
1757,1757,1639645.691209728,6079891.007715717,-9999.0
1758,1758,1639773.277981068,6079808.938334059,-0.308569709
1759,1759,1648544.615979067,6079765.573274679,0.103613758
1760,1760,1636874.203751737,6079811.357142933,-0.795408933
1761,1761,1639748.747350002,6079794.102586271,-0.498892346
1762,1762,1639789.68766725,6079793.716818306,-0.400409115
1763,1763,1644969.032493504,6079796.760431807,-0.88499999
1764,1764,1639756.858005609,6079784.103687689,-0.453075017
1765,1765,1649269.267806124,6079760.448895878,0.74325825
1766,1766,1639748.490943169,6079773.973468897,-0.618000031
1767,1767,1648148.401450359,6079733.864384467,-9999.0
1768,1768,1648196.975265827,6079722.812664404,-9999.0
1769,1769,1645030.881634658,6079735.875572338,-0.673331452
1770,1770,1636959.436989953,6079756.414640673,-9999.0
1771,1771,1645008.333042559,6079716.334456079,0.078920637
1772,1772,1638769.275980832,6079728.647257842,-0.448222275
1773,1773,1648286.708006675,6079685.4574124,-9999.0
1774,1774,1648608.287184355,6079694.118050522,0.588727149
1775,1775,1649248.622131007,6079695.816803651,0.443348402
1776,1776,1639691.35516717,6079724.616013018,-9999.0
1777,1777,1648335.206961564,6079665.306006889,-9999.0
1778,1778,1636897.759611052,6079713.615778191,-0.797214282
1779,1779,1638769.478945351,6079703.738996452,-0.292269698
1780,1780,1648648.319984471,6079647.578432457,0.744693185
1781,1781,1645053.361270591,6079665.359416328,0.280136366
1782,1782,1645056.927133931,6079649.462008493,-0.185274992
1783,1783,1645093.623333713,6079649.277659805,-0.406882362
1784,1784,1648669.462803879,6079629.47376242,0.798898558
1785,1785,1648413.943801989,6079630.316552617,-9999.0
1786,1786,1649209.992730916,6079621.574952373,-0.007593987
1787,1787,1636933.437819126,6079715.703823522,-9999.0
1788,1788,1649197.861684218,6079599.041864032,0.184375002
1789,1789,1648712.789141377,6079589.852146679,0.574555557
1790,1790,1648932.735470044,6079596.160121268,0.151014563
1791,1791,1639766.221416207,6079688.501906298,-0.587318632
1792,1792,1645244.318097457,6079615.308736033,0.513723951
1793,1793,1648726.060137278,6079570.712770808,0.278000005
1794,1794,1639707.858176745,6079617.977378041,0.497
1795,1795,1649157.738890715,6079545.759927261,-0.011365227
1796,1796,1639772.073878441,6079575.018233717,-9999.0
1797,1797,1645147.508688401,6079553.743843813,0.127777776
1798,1798,1649140.500867328,6079521.754008422,0.119411775
1799,1799,1639719.889673753,6079555.72793732,-9999.0
1800,1800,1639852.751715706,6079666.570112948,0.49676569
1801,1801,1639792.030599226,6079552.088161105,-0.527263678
1802,1802,1645215.955156604,6079499.216204938,-0.88499999
1803,1803,1639794.027613576,6079497.806348403,-9999.0
1804,1804,1639837.097877727,6079504.435020817,0.364715129
1805,1805,1636999.148746997,6079492.49541627,-9999.0
1806,1806,1638711.118278375,6079479.824487596,-9999.0
1807,1807,1639795.649139343,6079459.567658754,-9999.0
1808,1808,1638720.225450049,6079453.364119002,0.110839661
1809,1809,1648941.279344523,6079389.694315477,-0.307088481
1810,1810,1637022.778388276,6079435.484643949,-9999.0
1811,1811,1648879.981252323,6079369.828616316,0.102980768
1812,1812,1648912.432165682,6079373.940794507,0.36333333
1813,1813,1645393.785086028,6079338.909297009,0.719525005
1814,1814,1637006.888135474,6079357.497489903,-9999.0
1815,1815,1645345.524987781,6079324.376360902,-0.88499999
1816,1816,1645414.070304664,6079318.880517374,0.787950015
1817,1817,1645446.637340003,6079308.752735696,0.983752667
1818,1818,1639795.665531949,6079340.579517676,-0.225614158
1819,1819,1636063.707751933,6079319.114796153,-9999.0
1820,1820,1645436.064063075,6079285.046905592,-0.189701264
1821,1821,1645352.623920118,6079259.45185987,-0.88499999
1822,1822,1635990.227487965,6079300.269073638,0.257676494
1823,1823,1636156.047505948,6079312.670083578,0.381272866
1824,1824,1637061.894744279,6079286.996392236,-9999.0
1825,1825,1638670.633178801,6079270.776967021,-0.404884631
1826,1826,1635819.695883337,6079261.586326385,0.027270893
1827,1827,1637059.418334218,6079242.70689583,-0.283262101
1828,1828,1645348.230483717,6079199.657116875,-0.88499999
1829,1829,1639801.409240074,6079230.896992541,-0.501785763
1830,1830,1638670.043484984,6079206.020272411,-9999.0
1831,1831,1636400.650687303,6079187.336414893,0.098333331
1832,1832,1635757.918942102,6079199.853746817,-0.032859831
1833,1833,1639861.651520541,6079167.490275594,0.766150623
1834,1834,1645436.825434007,6079200.792556682,0.647237874
1835,1835,1635868.945727884,6079153.478271137,-9999.0
1836,1836,1645339.623227377,6079110.032732436,-0.88499999
1837,1837,1637079.3716611,6079138.013602003,-0.687117701
1838,1838,1645424.064426791,6079105.212495378,0.270203571
1839,1839,1639843.429977261,6079116.404814783,-9999.0
1840,1840,1639948.491930253,6079119.670362622,1.011923727
1841,1841,1635653.681650705,6079138.72757729,0.02065141
1842,1842,1635868.396556498,6079123.011178279,-9999.0
1843,1843,1639986.22782435,6079100.620735101,1.007400001
1844,1844,1635839.777401523,6079103.199715567,-9999.0
1845,1845,1636499.839532069,6079088.77427554,-0.145115404
1846,1846,1637069.855238012,6079108.874108824,-0.662107226
1847,1847,1635803.433916947,6079083.999509194,-9999.0
1848,1848,1639789.611108593,6079077.852318812,-9999.0
1849,1849,1639862.43973429,6079087.621469638,-9999.0
1850,1850,1645298.525119362,6079045.480431261,-0.88499999
1851,1851,1635755.33375462,6079081.286669316,-9999.0
1852,1852,1640141.446564173,6079058.37025174,0.466076609
1853,1853,1635545.255017463,6079088.913970837,0.059605507
1854,1854,1635729.967461665,6079064.366570616,-9999.0
1855,1855,1637135.872130752,6079038.354812914,-9999.0
1856,1856,1645381.340077185,6079007.698672042,0.011822232
1857,1857,1637092.368551582,6079045.968963483,-9999.0
1858,1858,1639946.523061709,6079023.119772702,-9999.0
1859,1859,1639838.444827906,6079037.074928361,-9999.0
1860,1860,1639878.482398241,6079013.738194674,-9999.0
1861,1861,1636385.574743012,6079011.540572693,-9999.0
1862,1862,1637144.258394449,6079130.234788445,-9999.0
1863,1863,1636968.716874579,6078999.336152012,-0.67520003
1864,1864,1637070.268684098,6079017.452861954,-9999.0
1865,1865,1637135.707162537,6078998.503730607,-9999.0
1866,1866,1639967.473933212,6078982.946416164,-0.885000007
1867,1867,1638785.075627816,6078975.318554464,0.28198333
1868,1868,1640021.85872651,6078957.242791437,-0.645266657
1869,1869,1640158.061860097,6078977.700495115,-0.793423801
1870,1870,1635643.523872933,6078964.500713777,-9999.0
1871,1871,1640464.745288067,6078957.813082029,0.87203637
1872,1872,1635616.782051218,6078954.644002104,-9999.0
1873,1873,1645224.45959073,6078911.35274455,-0.88499999
1874,1874,1635241.640635778,6078954.848879062,0.307999941
1875,1875,1635594.354328755,6078944.97442007,-9999.0
1876,1876,1637110.242545371,6078971.015925189,-9999.0
1877,1877,1638790.888580125,6078931.517072247,0.216621588
1878,1878,1645252.753789633,6078901.368876508,0.097207791
1879,1879,1635283.806732659,6078933.397227333,0.272121214
1880,1880,1635573.116906762,6078944.286789869,-9999.0
1881,1881,1635932.409759242,6078934.124280456,-9999.0
1882,1882,1637009.674263317,6078935.792981429,-9999.0
1883,1883,1635916.985575116,6078922.893436429,-9999.0
1884,1884,1637115.588385913,6078919.259659342,-9999.0
1885,1885,1645232.414049957,6078881.480151094,-0.021772723
1886,1886,1635312.170016364,6078914.540639521,5.4544e-05
1887,1887,1635423.811783919,6078989.569148732,0.047614778
1888,1888,1635876.143670389,6078914.339309448,-9999.0
1889,1889,1635969.318237028,6078913.589986847,-9999.0
1890,1890,1637094.566117293,6078909.007469822,-9999.0
1891,1891,1637063.963407028,6078937.287937246,-9999.0
1892,1892,1635362.709371484,6078899.399786348,0.078452829
1893,1893,1635879.544892656,6078894.023652214,-9999.0
1894,1894,1635928.468591226,6078893.827836297,-9999.0
1895,1895,1635844.257869657,6078887.26656078,-9999.0
1896,1896,1636588.89798891,6078881.195434786,-9999.0
1897,1897,1637363.522726252,6078878.002416927,-9999.0
1898,1898,1638798.784041269,6078871.705129302,-0.341600012
1899,1899,1635814.233743792,6078874.358791478,-9999.0
1900,1900,1635892.231557154,6078878.516090744,-9999.0
1901,1901,1635969.158444291,6078873.738917626,-9999.0
1902,1902,1635851.482678328,6078864.623273335,-9999.0
1903,1903,1635262.506241068,6078858.075018868,-0.502045463
1904,1904,1635895.693324645,6078854.107340772,-9999.0
1905,1905,1640466.132921568,6078834.449570352,-0.480660369
1906,1906,1636038.942856882,6078843.946242003,-9999.0
1907,1907,1636067.219895125,6078843.456390267,-9999.0
1908,1908,1636058.689861663,6078833.119117957,-9999.0
1909,1909,1635834.256746344,6078829.549436394,-9999.0
1910,1910,1635856.693868556,6078830.951621719,-9999.0
1911,1911,1635895.573723155,6078824.21903738,-9999.0
1912,1912,1635955.268803363,6078826.159344989,-9999.0
1913,1913,1637485.222807749,6078821.926599904,-9999.0
1914,1914,1635691.647291871,6078805.106907126,-9999.0
1915,1915,1637509.320031985,6078809.56677078,-9999.0
1916,1916,1635315.363530516,6078803.071227733,-0.740272785
1917,1917,1635537.445306184,6078795.551897812,-0.444903847
1918,1918,1635513.161227445,6078792.210337904,-0.294827011
1919,1919,1635823.762232592,6078788.49427713,-9999.0
1920,1920,1635875.138253642,6078796.344915143,-9999.0
1921,1921,1635338.394218703,6078784.715295308,-9999.0
1922,1922,1635487.141127703,6078784.13736863,-0.408367226
1923,1923,1635583.927920244,6078776.310926393,-0.726810863
1924,1924,1640381.248070364,6078880.651760147,-0.88499999
1925,1925,1635458.941506243,6078771.263355633,-9999.0
1926,1926,1635512.267978386,6078765.036376627,-0.383057705
1927,1927,1635549.392725173,6078766.196305985,-0.647111152
1928,1928,1635609.59022435,6078769.790927812,-9999.0
1929,1929,1635635.627884389,6078771.181597737,-9999.0
1930,1930,1635859.24424848,6078761.132828091,-9999.0
1931,1931,1637077.597597664,6078749.261891724,-9999.0
1932,1932,1637095.326670818,6078757.218023205,-9999.0
1933,1933,1635373.576974297,6078746.385159409,-9999.0
1934,1934,1635878.947154242,6078744.582131894,-9999.0
1935,1935,1635381.691588169,6078736.390232128,-9999.0
1936,1936,1635552.755136763,6078735.918005734,-9999.0
1937,1937,1635658.754586123,6078735.497247586,-9999.0
1938,1938,1640471.587682333,6078772.706880032,0.573065171
1939,1939,1637134.18526284,6078729.194026822,-9999.0
1940,1940,1635552.676161162,6078715.992469721,-9999.0
1941,1941,1635780.622057684,6078719.295695533,-9999.0
1942,1942,1640489.965116327,6078694.860126924,-0.88499999
1943,1943,1635824.581693675,6078711.219941764,-9999.0
1944,1944,1635593.326489092,6078685.942481895,-9999.0
1945,1945,1635834.397802383,6078689.451688208,-9999.0
1946,1946,1640434.4052748,6078691.378409464,-0.284938621
1947,1947,1635581.6128474,6078666.4393057,-9999.0
1948,1948,1635619.175867698,6078666.442644092,-9999.0
1949,1949,1640371.20669818,6078645.907673462,-0.334423967
1950,1950,1645187.130161955,6078625.379970201,1.092638456
1951,1951,1635556.721996122,6078665.95750957,-9999.0
1952,1952,1638740.673692131,6078632.845055788,-9999.0
1953,1953,1635584.975107651,6078636.160987717,-9999.0
1954,1954,1635560.434972841,6078616.332458824,-9999.0
1955,1955,1640347.527565047,6078605.124585472,0.14000705
1956,1956,1638711.963630652,6078593.117130317,-9999.0
1957,1957,1635584.456812637,6078600.520933484,-9999.0
1958,1958,1635560.316478984,6078586.444149157,-9999.0
1959,1959,1640591.135263878,6078565.088241626,0.948909078
1960,1960,1645205.615911889,6078544.448197298,0.934980402
1961,1961,1635715.524375095,6078718.635170051,-9999.0
1962,1962,1635997.139342922,6078583.14168841,-9999.0
1963,1963,1635731.384755049,6078545.912588884,-9999.0
1964,1964,1640265.495846644,6078568.758558536,0.719539544
1965,1965,1635338.898585203,6078532.866224183,0.110561308
1966,1966,1635605.480841847,6078516.900685229,-9999.0
1967,1967,1635755.686787761,6078505.964023411,-9999.0
1968,1968,1640702.74223629,6078551.40662888,0.9168138
1969,1969,1635606.33753928,6078493.794273709,-9999.0
1970,1970,1640356.110384265,6078472.891796264,0.58837326
1971,1971,1645269.655860606,6078441.755291505,1.156395391
1972,1972,1638633.945623515,6078463.934936439,-9999.0
1973,1973,1635639.777621461,6078467.23845578,-9999.0
1974,1974,1635740.522786196,6078473.862219884,-9999.0
1975,1975,1635295.466815716,6078474.755558546,0.069085217
1976,1976,1635665.799149506,6078456.507257834,-9999.0
1977,1977,1635261.64143633,6078448.859356564,0.081138462
1978,1978,1635747.589662278,6078436.255782393,-9999.0
1979,1979,1640314.800655476,6078425.464361923,-0.834999979
1980,1980,1635739.060380491,6078425.918205807,-9999.0
1981,1981,1637638.833788729,6078418.555593913,-9999.0
1982,1982,1638624.763903583,6078415.112005915,-0.28900006
1983,1983,1635466.085390347,6078427.206100765,-9999.0
1984,1984,1640331.482399582,6078408.852217053,-0.834999979
1985,1985,1645247.633615903,6078386.494880079,-0.88499999
1986,1986,1635596.892290444,6078407.342555582,-9999.0
1987,1987,1645321.281592746,6078379.031725673,1.228891192
1988,1988,1635443.635719493,6078404.219893018,-9999.0
1989,1989,1635486.184539442,6078397.442128151,-9999.0
1990,1990,1640345.230407481,6078385.865097282,-0.834999979
1991,1991,1640409.320553705,6078390.799022011,0.345565652
1992,1992,1635220.779361001,6078390.468240443,-0.189331575
1993,1993,1635477.952225491,6078377.548838745,-9999.0
1994,1994,1640366.178233272,6078366.639465359,-0.834999979
1995,1995,1635209.149553726,6078368.001209959,-0.208368421
1996,1996,1635547.054316724,6078372.397540765,-9999.0
1997,1997,1635664.635197844,6078370.192974284,-9999.0
1998,1998,1640384.462406118,6078344.188983443,-0.834999979
1999,1999,1640605.483572713,6078341.279574105,0.941882714
2000,2000,1635203.930591422,6078344.047416313,-0.24315261
2001,2001,1640410.956505087,6078318.083861055,-0.834999979
2002,2002,1640469.629536547,6078335.916643086,0.895582116
2003,2003,1635657.130688857,6078327.023622282,-9999.0
2004,2004,1640496.364585152,6078306.274353233,0.435988181
2005,2005,1635559.249998784,6078317.449302262,-9999.0
2006,2006,1635640.784232642,6078317.12566436,-9999.0
2007,2007,1640425.610401109,6078307.170436927,-0.834999979
2008,2008,1635669.877608392,6078307.423272775,-9999.0
2009,2009,1640536.266014081,6078287.203137575,0.885238092
2010,2010,1640580.97143613,6078291.195460557,0.912517339
2011,2011,1645398.199636837,6078266.701764725,0.496731427
2012,2012,1635526.197169283,6078301.864025935,-9999.0
2013,2013,1640557.503387811,6078266.350402068,0.890579201
2014,2014,1638567.860155788,6078264.959903158,-0.60800004
2015,2015,1635581.770671893,6078273.390677342,-9999.0
2016,2016,1636110.001605406,6078265.810279432,-9999.0
2017,2017,1640576.456166669,6078244.57494015,0.793276027
2018,2018,1640516.433727394,6078236.443445804,-0.834999979
2019,2019,1640589.813645888,6078236.110906655,0.923675001
2020,2020,1640529.407773233,6078226.90144393,-0.834999979
2021,2021,1635710.366999885,6078237.521615322,-9999.0
2022,2022,1640601.930968945,6078211.148551702,0.725771358
2023,2023,1635169.445464106,6078270.360703801,-0.013161359
2024,2024,1635446.536697543,6078284.700154176,-0.813942826
2025,2025,1638564.497937509,6078213.863236602,0.115380519
2026,2026,1635713.728642308,6078207.243225006,-9999.0
2027,2027,1640609.971552231,6078186.204634998,0.00724946
2028,2028,1645444.015253842,6078194.209218657,0.665556918
2029,2029,1635415.79754938,6078198.92228274,-9999.0
2030,2030,1635558.415798788,6078202.107028735,-9999.0
2031,2031,1635147.162360611,6078189.698336482,0.079333333
2032,2032,1635648.062701948,6078191.788209266,-9999.0
2033,2033,1635274.092540197,6078178.8900518,-0.48943859
2034,2034,1635390.147663692,6078192.154063896,-0.840038032
2035,2035,1635524.341821817,6078183.951950899,-9999.0
2036,2036,1635550.878100174,6078178.001448223,-9999.0
