OID,FID_,X,Y,BCE_Waitem
2834,2834,1753587.800934668,5920708.754285656,-9999.0
2835,2835,1753673.599163853,5920708.91428962,0.107884614
2836,2836,1760234.267430976,5920591.616073748,-9999.0
2837,2837,1760210.512505938,5920578.399759258,-9999.0
2838,2838,1761994.032254277,5920547.628181663,-9999.0
2839,2839,1750662.635468256,5920746.962925757,-9999.0
2840,2840,1753627.46824069,5920689.748254123,-0.905612258
2841,2841,1752058.847354359,5920709.600571587,-0.997000009
2842,2842,1753584.32360621,5920684.282524557,-9999.0
2843,2843,1753657.727312512,5920684.659381087,-0.158712115
2844,2844,1752294.612784297,5920700.769969896,-9999.0
2845,2845,1753272.93831051,5920679.877750172,-9999.0
2846,2846,1760842.562133268,5920536.049370912,-9999.0
2847,2847,1759524.995594472,5920555.647520729,0.558650823
2848,2848,1759749.612743682,5920547.035938275,-9999.0
2849,2849,1752167.522157162,5920675.544169426,-9999.0
2850,2850,1753244.748719574,5920661.322215262,-9999.0
2851,2851,1760685.906092808,5920524.162215093,-9999.0
2852,2852,1761322.938034961,5920506.821143017,-9999.0
2853,2853,1761346.967772148,5920506.365881511,-9999.0
2854,2854,1752264.905090419,5920664.372703659,-9999.0
2855,2855,1760521.310877973,5920516.420249877,-9999.0
2856,2856,1760777.918222531,5920507.360129968,-9999.0
2857,2857,1761298.719515098,5920497.309896904,-9999.0
2858,2858,1748282.403684958,5920728.925329458,0.061416667
2859,2859,1752214.746952044,5920721.797813602,-9999.0
2860,2860,1760328.98895328,5920495.884435654,-9999.0
2861,2861,1761272.726239239,5920483.208058085,1.002238533
2862,2862,1761370.52534087,5920480.994406966,-9999.0
2863,2863,1750643.954660835,5920664.692871579,-9999.0
2864,2864,1752221.269699511,5920639.541092389,-9999.0
2865,2865,1752527.248674716,5920629.230622472,0.230089285
2866,2866,1760781.272289901,5920482.482146509,-9999.0
2867,2867,1761222.059361214,5920468.85155672,-0.410200047
2868,2868,1752259.07999913,5920633.828482676,-9999.0
2869,2869,1753188.465473517,5920607.774995074,-9999.0
2870,2870,1753262.817068691,5920606.761671656,-9999.0
2871,2871,1753337.358813714,5920640.804169622,-9999.0
2872,2872,1760705.076809175,5920468.855135388,-9999.0
2873,2873,1761201.846006156,5920459.264203075,0.409215334
2874,2874,1761237.890393871,5920458.581784631,1.317954509
2875,2875,1761386.167345118,5920460.757897049,-9999.0
2876,2876,1752150.434164413,5920616.032606233,-9999.0
2877,2877,1752483.621138517,5920616.75285988,-0.107343277
2878,2878,1761217.677042266,5920448.994476167,0.818276559
2879,2879,1761289.779502737,5920448.356060199,-9999.0
2880,2880,1761396.557032784,5920445.20241737,-9999.0
2881,2881,1753632.266415861,5920620.200015447,-0.09328358
2882,2882,1759459.567227431,5920472.037920223,-0.318111096
2883,2883,1759487.364399562,5920471.608075267,-0.310461521
2884,2884,1761180.171955173,5920443.057782201,1.107940436
2885,2885,1761259.835931622,5920442.103396887,-9999.0
2886,2886,1748259.265574698,5920680.915081506,0.098588418
2887,2887,1752183.163352983,5920601.837071622,-9999.0
2888,2888,1752209.865440435,5920601.820665279,-9999.0
2889,2889,1752832.347668282,5920584.421015502,-0.704223615
2890,2890,1753207.361001018,5920577.143484597,-9999.0
2891,2891,1761155.599950844,5920431.49777574,0.964368861
2892,2892,1751906.194923526,5920590.867527421,-0.995149978
2893,2893,1752130.596971064,5920592.995082958,-9999.0
2894,2894,1752237.583408995,5920592.686257569,-9999.0
2895,2895,1753383.395494735,5920564.004970868,-9999.0
2896,2896,1759687.005700792,5920510.730129485,-0.132990096
2897,2897,1761288.952984718,5920424.763401139,-9999.0
2898,2898,1750660.166923002,5920607.435065998,-9999.0
2899,2899,1752049.874465059,5920633.640538157,-0.993573599
2900,2900,1752198.067291577,5920582.332723768,-9999.0
2901,2901,1759847.245196361,5920434.950284815,-9999.0
2902,2902,1761425.177553977,5920405.183250993,-9999.0
2903,2903,1752454.069942297,5920560.553336564,-0.371607613
2904,2904,1759362.476046809,5920450.830959546,-0.585933326
2905,2905,1759855.067896165,5920424.833490949,-9999.0
2906,2906,1748237.432087429,5920632.001767298,0.131317646
2907,2907,1751960.854602099,5920560.061762163,-9999.0
2908,2908,1752520.894359207,5920556.085452953,0.157621469
2909,2909,1752546.002556127,5920548.93758674,-0.01034375
2910,2910,1752791.187003028,5920551.071157181,-0.883245047
2911,2911,1753680.10832671,5920543.953134811,-0.19686842
2912,2912,1753703.415824551,5920528.851663393,-0.127843137
2913,2913,1752565.264142153,5920538.623070802,0.117280001
2914,2914,1753594.72294346,5920540.723925555,-0.83570653
2915,2915,1753622.967933397,5920519.808066358,-0.726249986
2916,2916,1760655.513384034,5920390.030430598,-9999.0
2917,2917,1761192.128415447,5920386.333581148,-9999.0
2918,2918,1751944.752425742,5920544.304477734,-9999.0
2919,2919,1753634.527750855,5920508.844574955,-0.722903235
2920,2920,1753727.085070137,5920508.485246892,-0.005094338
2921,2921,1748216.278361064,5920596.218452347,0.12232575
2922,2922,1751892.522867751,5920530.911660866,-9999.0
2923,2923,1752725.526361716,5920516.012194776,-0.954000023
2924,2924,1759685.840438855,5920388.487985574,0.748534282
2925,2925,1759878.755537199,5920398.275281853,-0.231166633
2926,2926,1761222.328269567,5920366.547160353,-9999.0
2927,2927,1751921.320138147,5920554.019747501,-9999.0
2928,2928,1759393.479152557,5920378.651776041,-0.569366764
2929,2929,1759673.603982878,5920373.893870101,-0.826703688
2930,2930,1759902.373349963,5920370.059448938,-0.519199975
2931,2931,1752465.923318066,5920520.694763738,0.244275006
2932,2932,1752524.725861029,5920502.762951011,0.303172533
2933,2933,1753742.781118365,5920479.691453312,-0.002663316
2934,2934,1752548.757861926,5920479.101533169,0.407200002
2935,2935,1753476.390657189,5920599.956187215,-0.814312488
2936,2936,1761175.093863702,5920342.772299305,0.886442814
2937,2937,1761442.736132194,5920360.626248307,1.043679226
2938,2938,1753389.430405904,5920454.231148772,-0.702000009
2939,2939,1753762.035706061,5920447.309790295,0.133125
2940,2940,1748463.362513827,5920531.572871977,-9999.0
2941,2941,1753001.375971191,5920451.625996333,-0.575648159
2942,2942,1759935.394313039,5920334.755421933,-0.475294152
2943,2943,1753012.778409949,5920440.867424202,-0.558624989
2944,2944,1759813.148296645,5920325.920765537,-0.526915081
2945,2945,1751818.719514536,5920456.690937657,-0.995069023
2946,2946,1753180.813660944,5920428.6036496,-0.557596132
2947,2947,1753397.14920115,5920428.96699509,-0.569181248
2948,2948,1753592.715880343,5920425.491456913,-0.355938214
2949,2949,1753724.036922081,5920424.013058452,-0.491372532
2950,2950,1759508.044731747,5920313.281538041,-0.738936596
2951,2951,1759957.155859937,5920303.534957977,-9999.0
2952,2952,1761155.292001085,5920297.776435009,0.814109053
2953,2953,1752572.73693726,5920430.237235462,0.510227281
2954,2954,1753020.559696721,5920428.01903191,-0.528315778
2955,2955,1753061.819326278,5920764.577156858,-0.843137426
2956,2956,1760637.42559447,5920280.701752775,-9999.0
2957,2957,1761150.203049506,5920270.811240276,0.897806993
2958,2958,1761498.0881109,5920278.178178566,-9999.0
2959,2959,1753052.12369408,5920410.05049422,-0.528392881
2960,2960,1759980.603011246,5920282.89657835,-9999.0
2961,2961,1753328.872444136,5920395.88742379,-0.007137614
2962,2962,1761139.619176165,5920254.570084048,1.104496939
2963,2963,1761518.365084442,5920248.880430296,-9999.0
2964,2964,1761913.860055393,5920247.759462043,-9999.0
2965,2965,1761534.100824479,5920233.626836753,-0.834714293
2966,2966,1761557.971973821,5920233.375165352,-9999.0
2967,2967,1762033.048394913,5920231.364535525,-0.678861245
2968,2968,1751840.347658497,5920433.751078395,-0.996343501
2969,2969,1753792.287555309,5920376.054935866,0.254782607
2970,2970,1759994.241168527,5920260.328533283,-0.284545444
2971,2971,1761778.639685846,5920219.598264795,-9999.0
2972,2972,1748084.9907902,5920471.961089031,0.104774361
2973,2973,1761155.314310811,5920223.35687649,-9999.0
2974,2974,1761857.672226406,5920208.2041061,-9999.0
2975,2975,1761895.443163439,5920207.56391069,-9999.0
2976,2976,1752054.641908962,5920378.859068509,-9999.0
2977,2977,1752527.206080534,5920425.007947362,0.245570784
2978,2978,1761575.701680345,5920209.48237856,-9999.0
2979,2979,1761677.549191142,5920201.195297638,-9999.0
2980,2980,1748044.707662722,5920438.968302933,0.122192309
2981,2981,1753254.766963291,5920356.486601356,0.971571534
2982,2982,1753360.013178009,5920345.478835215,0.036325871
2983,2983,1751755.543753641,5920380.873671514,-9999.0
2984,2984,1753370.831010696,5920334.730280556,0.073854545
2985,2985,1753795.934988677,5920332.27636405,0.162628223
2986,2986,1760022.299887679,5920230.415220608,0.103355103
2987,2987,1761707.599290672,5920192.296776944,-9999.0
2988,2988,1761853.540137208,5920177.710371858,-9999.0
2989,2989,1748028.93908005,5920420.030671884,0.068363481
2990,2990,1752534.178035418,5920360.556362169,0.068418503
2991,2991,1752590.068195044,5920381.110062453,0.06804969
2992,2992,1753389.949669735,5920327.84985534,0.051145682
2993,2993,1759796.259119536,5920208.718079796,-0.961399996
2994,2994,1761628.987047787,5920167.020846741,-9999.0
2995,2995,1761820.440960398,5920177.852667737,-9999.0
2996,2996,1761865.648467385,5920161.639124723,-9999.0
2997,2997,1760435.117989705,5920174.846195045,-9999.0
2998,2998,1761206.458304487,5920162.828192447,-9999.0
2999,2999,1747964.371904052,5920390.463503146,0.440315792
3000,3000,1752491.643388228,5920312.90332266,0.183073749
3001,3001,1753215.130339408,5920298.158565504,0.368306932
3002,3002,1761749.94417414,5920140.538697035,-9999.0
3003,3003,1761888.9201685,5920142.142633743,-9999.0
3004,3004,1752509.054471147,5920336.254414706,-0.302111942
3005,3005,1752594.982664812,5920325.102697711,-0.197121746
3006,3006,1761225.91563104,5920143.1826035,-9999.0
3007,3007,1761848.588083589,5920127.954150492,-0.975136372
3008,3008,1753734.014571512,5920268.739585089,0.113093526
3009,3009,1761772.149958108,5920119.637951383,-9999.0
3010,3010,1751732.908833577,5920319.938380425,-9999.0
3011,3011,1753723.28861303,5920258.181630938,0.145147057
3012,3012,1761253.822094613,5920123.084798051,-0.842749962
3013,3013,1761723.903281261,5920110.584428304,-9999.0
3014,3014,1761780.285808482,5920109.110863694,-0.987380953
3015,3015,1761804.156638595,5920108.858484845,-0.976230744
3016,3016,1751695.557532293,5920289.405118797,-9999.0
3017,3017,1761666.497088875,5920105.680503778,-0.231836749
3018,3018,1752472.8343505,5920266.117000597,0.347149999
3019,3019,1760467.473435096,5920114.955298835,-9999.0
3020,3020,1753146.548431421,5920239.838879097,0.111797101
3021,3021,1760673.798023236,5920104.774608474,-9999.0
3022,3022,1747870.105008268,5920334.027969081,0.114106918
3023,3023,1752472.388178145,5920241.201220488,-0.396350004
3024,3024,1751719.170492542,5920244.887703014,-9999.0
3025,3025,1760100.638540503,5920147.285579576,-0.450458291
3026,3026,1761214.144235644,5920064.943618607,-0.768783752
3027,3027,1753048.526745995,5920200.956346448,0.043209876
3028,3028,1760175.480437722,5920072.722714121,-0.003552614
3029,3029,1747820.993409302,5920303.542629484,0.170037968
3030,3030,1751710.774100682,5920205.159460427,-9999.0
3031,3031,1761088.815058627,5920027.288036318,-9999.0
3032,3032,1752464.299373307,5920200.587532108,0.407371431
3033,3033,1760215.697179407,5920040.267576939,-0.192215291
3034,3034,1761037.171023275,5920013.729664443,-9999.0
3035,3035,1751704.229341012,5920183.242570326,-9999.0
3036,3036,1760988.783127157,5920011.41451707,-9999.0
3037,3037,1751663.89361245,5920170.111677367,-9999.0
3038,3038,1751855.247005207,5920158.932956989,1.235684384
3039,3039,1760266.568797118,5920006.269924561,-0.24945002
3040,3040,1752442.976088399,5920149.307920922,0.656508795
3041,3041,1759798.96580669,5919997.179287004,-0.840684956
3042,3042,1746263.545599571,5920234.203691647,-0.325621512
3043,3043,1752418.186228,5920122.537596771,-0.204740515
3044,3044,1760301.040826934,5919987.95542086,-0.376117641
3045,3045,1751644.956108341,5920126.576273603,-9999.0
3046,3046,1760914.127839413,5919975.510818901,-9999.0
3047,3047,1746284.901121815,5920211.603322878,-0.462593761
3048,3048,1752591.462648721,5920174.293610134,-0.188440823
3049,3049,1760356.150889368,5919964.462258045,0.140988252
3050,3050,1759842.362619028,5919961.469673412,-0.99000001
3051,3051,1746298.078781471,5920197.288070248,1.90114894
3052,3052,1760408.216898131,5919944.870384078,-0.105132768
3053,3053,1760779.175386113,5919928.874931916,0.476666623
3054,3054,1760738.940465074,5919919.664684799,-9999.0
3055,3055,1746326.134784927,5920169.600215317,5.654075044
3056,3056,1752760.870247771,5920072.417805037,0.486252159
3057,3057,1760502.538752898,5919922.288075862,0.739566745
3058,3058,1751740.337136928,5920074.82838742,-9999.0
3059,3059,1760643.300269867,5919910.598612776,0.174957633
3060,3060,1760863.491508205,5919930.701890335,0.290055542
3061,3061,1751705.49019512,5920069.335545703,-9999.0
3062,3062,1752386.498782519,5920063.161989597,0.106256397
3063,3063,1760465.929219399,5919865.578925312,-9999.0
3064,3064,1760501.383075837,5919862.921620349,-9999.0
3065,3065,1760946.808904209,5919865.791062726,-9999.0
3066,3066,1760400.008705461,5919864.437973935,-9999.0
3067,3067,1760429.911766295,5919867.401018372,-9999.0
3068,3068,1760738.012917314,5919846.669723556,-9999.0
3069,3069,1751431.869031227,5920003.842520108,-9999.0
3070,3070,1747970.450531821,5920051.107642561,-9999.0
3071,3071,1759868.336835582,5919851.312326442,-0.214865626
3072,3072,1760761.086548422,5919819.546463412,-9999.0
3073,3073,1760945.835786354,5919813.308211508,-9999.0
3074,3074,1752559.024281826,5920000.682287307,-0.280410255
3075,3075,1760416.575011732,5919818.146859924,-0.50940817
3076,3076,1752387.323109825,5919981.485952779,-0.068895184
3077,3077,1760690.434702167,5919804.438863298,-9999.0
3078,3078,1760748.112305627,5919799.851430507,-9999.0
3079,3079,1760954.191251743,5919793.327221837,-9999.0
3080,3080,1752678.475586417,5919938.899142057,0.145795454
3081,3081,1751434.968185852,5919951.402340095,-9999.0
3082,3082,1752386.853279205,5919938.662946532,-0.229249998
3083,3083,1760964.684955124,5919775.909548995,-9999.0
3084,3084,1751441.179212098,5919930.814250137,-9999.0
3085,3085,1760730.183984338,5919760.84581367,-9999.0
3086,3086,1751581.544832724,5920018.992915318,-9999.0
3087,3087,1752591.602599943,5919905.086770304,-0.870000022
3088,3088,1760988.613982268,5919745.493838018,-9999.0
3089,3089,1751568.969409049,5919908.60123745,-9999.0
3090,3090,1760713.371591088,5919743.439416243,-9999.0
3091,3091,1751471.453393208,5919912.658977272,-9999.0
3092,3092,1751528.746784192,5919899.347773897,-9999.0
3093,3093,1751608.837173155,5919897.92191008,-9999.0
3094,3094,1752651.487077804,5919909.806469281,-0.099702384
3095,3095,1760694.687355633,5919724.098746644,-9999.0
3096,3096,1751704.837322639,5919881.056403511,-0.436137497
3097,3097,1752633.19867057,5919869.492595006,-0.062499998
3098,3098,1760643.049221174,5919712.30572984,-9999.0
3099,3099,1751467.669695475,5919879.529026106,-9999.0
3100,3100,1761155.950054877,5919687.760023133,-0.496600002
3101,3101,1751570.940279365,5919855.239917969,-9999.0
3102,3102,1752273.127146262,5919817.399486816,-0.160754717
3103,3103,1752391.754639496,5919840.6173699,0.619224305
3104,3104,1760694.190709631,5919671.259309647,-0.456317578
3105,3105,1751534.549294674,5919853.078423095,-9999.0
3106,3106,1751454.614108694,5919812.882466799,-9999.0
3107,3107,1751487.440937493,5919820.12600101,-9999.0
3108,3108,1761257.60382208,5919630.305655779,-0.033254239
3109,3109,1752604.370400594,5919825.094843195,-0.222241817
3110,3110,1751374.625777978,5919792.425550058,-9999.0
3111,3111,1751563.426536531,5919789.449327616,-9999.0
3112,3112,1760668.534852563,5919627.875522133,-0.326895384
3113,3113,1752343.785254835,5919761.051907333,-0.066808509
3114,3114,1759872.320423961,5919621.290352178,-0.169551723
3115,3115,1760648.824090416,5919602.325490153,-0.663585371
3116,3116,1752598.133509191,5919742.501831324,-0.031136353
3117,3117,1760630.270981574,5919585.487715058,-0.546451613
3118,3118,1752390.747028864,5919724.798179248,0.084677417
3119,3119,1760608.026764665,5919563.215269933,-0.500479464
3120,3120,1761299.335569049,5919553.40804687,0.224795323
3121,3121,1751465.203482831,5919721.489135613,-9999.0
3122,3122,1752572.350477262,5919697.983681825,-0.141538454
3123,3123,1752613.9929452,5919703.41631486,-0.137500014
3124,3124,1760599.6417154,5919543.433456261,-0.872187473
3125,3125,1747857.156348052,5919764.519411151,-9999.0
3126,3126,1751445.357216598,5919706.225998975,-9999.0
3127,3127,1759812.936430973,5919561.876769713,0.2802521
3128,3128,1748609.955749697,5919740.513964935,-0.671830178
3129,3129,1751406.332462046,5919692.705888683,-9999.0
3130,3130,1760592.273016995,5919526.902926794,0.253397606
3131,3131,1761297.06804763,5919505.456133063,0.278749999
3132,3132,1751455.738608776,5919674.679044496,-9999.0
3133,3133,1751580.5309575,5919648.989123007,-0.246345673
3134,3134,1760612.985980389,5919493.946375595,-0.730923072
3135,3135,1760646.336419606,5919474.191441545,-0.94599994
3136,3136,1759796.552925995,5919491.665939847,0.029924243
3137,3137,1751354.445435992,5919624.011149742,-9999.0
3138,3138,1761296.252439767,5919452.814706834,0.023017749
3139,3139,1751336.641950824,5919606.405806151,-9999.0
3140,3140,1748366.241198176,5919646.675236347,-0.014542055
3141,3141,1761294.157531444,5919410.662013832,0.274625008
3142,3142,1751533.038397568,5919572.701665871,0.420418204
3143,3143,1760734.885353094,5919384.986034678,-9999.0
3144,3144,1759749.149427377,5919360.037376236,0.122087912
3145,3145,1760764.58848382,5919351.575982038,-9999.0
3146,3146,1747909.75468377,5919564.2206141,-9999.0
3147,3147,1751536.162668296,5919504.655968414,0.175176993
3148,3148,1760780.564735595,5919331.89417972,-9999.0
3149,3149,1747909.408346946,5919544.288118406,-0.887882362
3150,3150,1751537.877963208,5919470.29739837,0.299270831
3151,3151,1751535.818253676,5919450.807456667,0.832643566
3152,3152,1761283.504908081,5919271.283171491,-0.253762501
3153,3153,1751518.174175781,5919442.401436047,0.143909087
3154,3154,1760812.36798534,5919298.043365847,-9999.0
3155,3155,1761312.675601187,5919238.039401973,-0.006882352
3156,3156,1761343.885808009,5919197.483183064,-0.206799994
3157,3157,1760861.269369938,5919245.296354142,-0.959999979
3158,3158,1761363.845783705,5919172.718665682,-0.147999988
3159,3159,1747879.118539971,5919405.394055379,-9999.0
3160,3160,1760940.429804443,5919162.599753075,-0.73299998
3161,3161,1747882.873214009,5919390.959933748,-0.618749961
3162,3162,1747910.84577347,5919398.789508579,0.357236519
3163,3163,1747782.766700465,5919388.504200755,-9999.0
3164,3164,1747754.289265322,5919367.334286604,-9999.0
3165,3165,1747822.360892598,5919366.152402867,-9999.0
3166,3166,1751467.243469763,5919341.52011189,1.211649338
3167,3167,1761001.872988429,5919104.199828614,-0.587380282
3168,3168,1761031.909299836,5919077.501749418,-0.602369221
3169,3169,1761045.527629995,5919067.630492362,-0.657574476
3170,3170,1747812.197656048,5919407.387031398,1.700235157
3171,3171,1751465.667918585,5919239.977372037,0.347192441
3172,3172,1747748.987597771,5919292.656928292,-9999.0
3173,3173,1761064.023348504,5919054.424558703,-0.757955126
3174,3174,1747809.374612343,5919276.654624688,-9999.0
3175,3175,1761088.009457909,5919036.497554894,-0.830897738
3176,3176,1761111.753785352,5919018.440216694,-0.838105258
3177,3177,1747768.813839221,5919247.451117374,-9999.0
3178,3178,1761127.10908367,5919007.860945196,-0.825103451
3179,3179,1747731.107325871,5919259.507284577,-0.632136762
3180,3180,1747735.850678494,5919228.084814374,-9999.0
3181,3181,1747778.092349083,5919227.351518887,-9999.0
3182,3182,1761150.126369122,5918993.686530474,-0.818668581
3183,3183,1747727.669409451,5919218.257560408,-9999.0
3184,3184,1761361.928434914,5918970.695419868,-0.1157125
3185,3185,1761421.991904117,5918969.556201764,-0.202184873
3186,3186,1761498.072504142,5918968.113135342,-0.697651489
3187,3187,1760271.255634808,5918981.333577677,-0.012448131
3188,3188,1760360.747015532,5918979.710938566,-0.112598725
3189,3189,1759692.113080776,5918984.658229897,0.39371212
3190,3190,1759739.134692716,5918991.256523986,-0.026993602
3191,3191,1761553.847792061,5918952.099446613,-0.957499988
3192,3192,1747743.253495614,5919193.063938635,-9999.0
3193,3193,1760230.931516142,5918967.137781415,0.016645834
3194,3194,1761209.489504281,5918954.044246112,-0.702561775
3195,3195,1747863.290869076,5919185.994857033,0.245979161
3196,3196,1760440.197001986,5918947.889988422,0.243382606
3197,3197,1760796.578310846,5918941.514987987,-0.215233336
3198,3198,1761245.050109509,5918933.030297138,-0.497124999
3199,3199,1761301.109152331,5918931.968316112,0.173525001
3200,3200,1761576.664604018,5918958.313183031,-0.628733309
3201,3201,1761256.928135437,5918922.868790665,-0.375238997
3202,3202,1761292.91204883,5918922.153056946,0.086087498
3203,3203,1747752.856420365,5919158.004849154,-9999.0
3204,3204,1747794.788033337,5919162.261473857,-9999.0
3205,3205,1761597.042305823,5918906.414573509,-9999.0
3206,3206,1759803.674173085,5918967.998022639,0.010601852
3207,3207,1759758.437089699,5918936.906958011,-0.236821696
3208,3208,1747779.968021706,5919131.124724627,-9999.0
3209,3209,1761163.78083992,5918887.137006636,0.010888886
3210,3210,1751446.479944307,5919135.137531424,0.326890626
3211,3211,1747735.661048092,5919121.814217176,-9999.0
3212,3212,1759946.839684098,5918928.692470799,0.109817667
3213,3213,1760053.137465759,5918873.491586453,0.196235957
3214,3214,1761623.173747214,5918848.091350928,-0.421669122
3215,3215,1761825.161031353,5918821.72554394,0.316666671
3216,3216,1747703.767220994,5919105.000662569,0.261027182
3217,3217,1747874.422569155,5919081.413718007,0.549104083
3218,3218,1760129.322514744,5918902.467628613,0.07765057
3219,3219,1747871.126065505,5919046.733143194,-0.399252325
3220,3220,1747692.436461531,5919034.438112023,-0.571874948
3221,3221,1747716.362107561,5919028.311074485,-9999.0
3222,3222,1761566.553629784,5918777.382471847,-0.680220119
3223,3223,1761586.574122363,5918777.00235766,-0.835387517
3224,3224,1761610.409227153,5918766.579590244,-0.689123377
3225,3225,1761626.236986632,5918756.308716327,-0.67316456
3226,3226,1751399.582945994,5918934.407069013,0.421358024
3227,3227,1761644.796990215,5918749.309618634,-0.68825
3228,3228,1747763.227057287,5918968.610149874,-9999.0
3229,3229,1760933.365761976,5918842.770687909,-0.09549195
3230,3230,1761497.19075853,5918719.079136255,1.062053604
3231,3231,1761684.469043175,5918721.877958893,-0.500953728
3232,3232,1761369.422793445,5918701.361380681,1.061111093
3233,3233,1761729.976357836,5918694.818539352,-0.427786057
3234,3234,1761022.025589803,5918723.333766663,-0.091492595
3235,3235,1761147.463129079,5918737.10684964,-0.07886628
3236,3236,1762776.250390762,5918654.056568439,0.159604938
3237,3237,1762821.342533107,5918661.649564911,0.443137249
3238,3238,1751370.419819853,5918881.517713698,0.288542221
3239,3239,1761047.385158508,5918690.79574132,-0.121777778
3240,3240,1761063.960915899,5918677.237718034,-0.328599997
3241,3241,1761441.266255444,5918703.583837283,1.061272075
3242,3242,1747682.267052735,5918909.99863777,-9999.0
3243,3243,1761050.656280692,5918668.329969746,-0.506000009
3244,3244,1762881.630005545,5918632.673418714,0.480374992
3245,3245,1761041.45396766,5918661.123241334,-0.438166663
3246,3246,1761801.503645949,5918662.431428959,-0.335724335
3247,3247,1748515.319624607,5918876.250785426,1.152238759
3248,3248,1761492.264849843,5918639.794993201,1.060870354
3249,3249,1762783.936713525,5918622.719211591,-0.35762589
3250,3250,1762925.621286013,5918622.471495387,0.570915494
3251,3251,1747653.534087462,5918884.02503045,-0.203000023
3252,3252,1761871.814571962,5918632.230740027,-0.291735158
3253,3253,1762640.622672998,5918597.401615493,-0.086499997
3254,3254,1761601.016286662,5918631.996232015,1.060859719
3255,3255,1761939.048499717,5918595.678329415,-0.311521737
3256,3256,1762623.744341535,5918581.940752049,-0.121858108
3257,3257,1761362.380715249,5918598.157906577,1.059999943
3258,3258,1761447.433592355,5918632.057613551,1.060751193
3259,3259,1761985.339729068,5918577.496885231,-0.697980469
3260,3260,1762700.482124462,5918559.02424363,-0.21
3261,3261,1747680.710587508,5918820.302359306,-9999.0
3262,3262,1751308.303819673,5918756.580588498,0.053825
3263,3263,1762026.218263698,5918554.832547472,-0.700186342
3264,3264,1747784.553821382,5918803.545852032,-9999.0
3265,3265,1761418.340211598,5918565.837788443,1.059999943
3266,3266,1762182.594207088,5918536.014239579,0.037702702
3267,3267,1761298.099907849,5918537.636634177,1.060633745
3268,3268,1761378.0716533,5918532.290435429,1.059999943
3269,3269,1747856.018870415,5918767.412129465,0.214574998
3270,3270,1762310.387323272,5918504.005247778,0.172750004
3271,3271,1762667.032082775,5918512.1486672,0.485187504
3272,3272,1747735.569776509,5918759.735861355,-9999.0
3273,3273,1761498.910772717,5918526.299599634,1.059999943
3274,3274,1747667.574683229,5918755.730125559,-0.794999997
3275,3275,1747867.469639473,5918747.179174035,0.658445162
3276,3276,1761372.909464777,5918502.095161146,1.059999943
3277,3277,1762064.085836288,5918516.452858582,0.066978022
3278,3278,1762173.870370776,5918486.668047318,-9999.0
3279,3279,1761609.841970482,5918507.625716751,1.059999943
3280,3280,1747874.87706516,5918727.042634598,0.792098038
3281,3281,1761786.95702368,5918495.963839306,1.059999943
3282,3282,1761859.949497713,5918489.676261858,1.059999943
3283,3283,1761933.268018586,5918500.636269018,1.059999943
3284,3284,1762193.802363508,5918474.747751515,-0.959374968
3285,3285,1761292.232908082,5918478.498483231,1.059999943
3286,3286,1762270.709976819,5918455.47174108,-0.899735452
3287,3287,1762365.493111747,5918453.103508038,-0.667840533
3288,3288,1762456.716472655,5918452.470811186,-0.435267866
3289,3289,1761584.279498297,5918463.299391494,1.059999943
3290,3290,1747654.027963402,5918701.134264577,0.110000002
3291,3291,1747857.065090331,5918700.361017468,-0.365248676
3292,3292,1761331.634386702,5918457.246533067,1.059999943
3293,3293,1761644.235890354,5918447.095255424,1.059999943
3294,3294,1761471.591925106,5918440.863683761,1.059999943
3295,3295,1761546.335457037,5918454.124366996,1.059999943
3296,3296,1761632.436496581,5918427.762171666,1.059999943
3297,3297,1761586.673883775,5918429.109550896,1.059999943
3298,3298,1761440.108473202,5918423.04000279,1.059999943
3299,3299,1761290.64995599,5918408.173113162,1.059999943
3300,3300,1761485.762525043,5918404.329931803,1.059999943
3301,3301,1761651.297246882,5918397.110688867,1.059999943
3302,3302,1761715.613247307,5918400.672501314,1.059999943
3303,3303,1761513.135670135,5918403.466469361,1.059999943
3304,3304,1761698.579694659,5918355.929566553,1.059999943
3305,3305,1761728.117193511,5918369.26923419,1.059999943
3306,3306,1762016.365699215,5918353.364171256,1.059999943
3307,3307,1762055.403280118,5918368.179653581,1.059999943
3308,3308,1761665.762989143,5918345.135521227,1.059999943
3309,3309,1761718.819457634,5918336.39016216,1.059999943
3310,3310,1747777.088350385,5918579.951203389,-9999.0
3311,3311,1761480.519060627,5918338.891838931,1.059999943
3312,3312,1747848.191138922,5918568.068778289,0.2488
3313,3313,1762021.797735061,5918310.315310508,1.059999943
3314,3314,1761729.671827092,5918305.890668282,1.059999943
3315,3315,1747780.305657656,5918549.604605164,-9999.0
3316,3316,1761234.221487946,5918304.599815944,1.059999943
3317,3317,1761673.110958069,5918305.732309394,1.059999943
3318,3318,1761992.365587466,5918296.19785004,1.060336334
3319,3319,1747668.292247402,5918547.35581085,-0.168010754
3320,3320,1761417.383496378,5918300.753860108,1.059999943
3321,3321,1761344.437853759,5918287.512629269,1.059999943
3322,3322,1747753.265449353,5918549.867030694,-9999.0
3323,3323,1747854.357003144,5918537.168022366,0.333168001
3324,3324,1761776.771547026,5918255.144874321,1.059999943
3325,3325,1761363.684937862,5918253.823201127,1.059999943
3326,3326,1761392.20786827,5918252.47740545,1.059999943
