OID,FID_,X,Y,BCE_Otago_
1378,1378,1418688.85979874,4922902.940432868,-0.508743582
1379,1379,1414069.906557002,4922750.267805913,-9999.0
1380,1380,1414139.684051408,4922752.359321486,-9999.0
1381,1381,1414101.740125042,4922939.588096049,-0.955998676
1382,1382,1418699.797419357,4922887.135528198,-0.540999999
1383,1383,1413792.085995031,4922720.834207277,-0.478230782
1384,1384,1414172.179515535,4922733.731652526,-9999.0
1385,1385,1414278.716910916,4922844.45250142,-9999.0
1386,1386,1416019.434918565,4922837.995993728,-9999.0
1387,1387,1417629.147346062,4922835.972302285,-9999.0
1388,1388,1418836.30098917,4922876.1410235,-0.403652382
1389,1389,1414280.135658097,4922726.598945021,-9999.0
1390,1390,1414325.336507675,4922748.257618615,-9999.0
1391,1391,1416401.361922693,4922789.758097104,-9999.0
1392,1392,1414651.564205165,4922777.869530082,-9999.0
1393,1393,1415233.388917422,4922745.459748518,-9999.0
1394,1394,1415302.565144666,4922784.814016544,-0.835836473
1395,1395,1416750.542826664,4922790.096203417,-9999.0
1396,1396,1416779.70091221,4922791.487690414,-9999.0
1397,1397,1416872.411220468,4922806.809740693,-0.487009953
1398,1398,1416981.457043921,4922811.360517699,-0.768857121
1399,1399,1418850.839488296,4922856.587937403,-0.483489197
1400,1400,1413995.894985491,4922698.631910582,-9999.0
1401,1401,1416381.019740615,4922769.177653078,-9999.0
1402,1402,1417682.325154041,4922829.817456041,-9999.0
1403,1403,1417741.670971182,4922809.313139406,-9999.0
1404,1404,1416713.25298829,4922769.393317189,-9999.0
1405,1405,1418390.889363186,4922818.369068324,-9999.0
1406,1406,1414634.201079609,4922697.611812837,-9999.0
1407,1407,1414725.054103071,4922712.580702036,-0.551833356
1408,1408,1416028.51893876,4922765.364450674,-9999.0
1409,1409,1416563.030271808,4922754.585605074,-9999.0
1410,1410,1416751.431476258,4922764.944913055,-9999.0
1411,1411,1417035.501749286,4922774.045464767,-0.949000041
1412,1412,1418877.022329202,4922867.341667856,-0.482734911
1413,1413,1416584.258461948,4922745.224367718,-9999.0
1414,1414,1416762.981429483,4922740.895560793,-9999.0
1415,1415,1417060.404340602,4922755.0874002,-9999.0
1416,1416,1418035.910639497,4922782.786916703,-9999.0
1417,1417,1418084.29849654,4922783.63741083,-9999.0
1418,1418,1418162.750835684,4922782.247531882,-9999.0
1419,1419,1418224.453747266,4922783.321489006,-9999.0
1420,1420,1417973.399709882,4922766.173931027,-9999.0
1421,1421,1418838.633248251,4922796.298125514,-0.512272084
1422,1422,1414261.884505401,4922646.137947481,-9999.0
1423,1423,1414484.87781139,4922652.812526159,-9999.0
1424,1424,1416717.575400139,4922728.982724392,-9999.0
1425,1425,1416789.985225277,4922730.553195862,-9999.0
1426,1426,1416826.857893781,4922766.692723034,-0.882857195
1427,1427,1417823.369443768,4922756.878214448,-9999.0
1428,1428,1415242.399153806,4922665.232436948,-0.854766239
1429,1429,1417904.2093527,4922744.164843959,-9999.0
1430,1430,1418199.389838459,4922775.954276826,-9999.0
1431,1431,1418494.316165277,4922761.840546008,-9999.0
1432,1432,1414105.693000344,4922621.856644318,-9999.0
1433,1433,1414464.542099782,4922632.225606471,-9999.0
1434,1434,1416104.279381037,4922681.06494916,-9999.0
1435,1435,1416485.056610674,4922692.721433526,-9999.0
1436,1436,1417142.549364003,4922751.311790563,-0.749772748
1437,1437,1417880.004178482,4922739.785939216,-9999.0
1438,1438,1418124.794854561,4922741.025953546,-9999.0
1439,1439,1414139.063423657,4922614.675479851,-9999.0
1440,1440,1415232.527424319,4922644.959912259,-0.933500025
1441,1441,1417472.184325566,4922711.486716469,-9999.0
1442,1442,1418173.291764783,4922741.865973858,-9999.0
1443,1443,1418881.815711052,4922775.000271599,-0.626001625
1444,1444,1416565.391869367,4922674.742748228,-9999.0
1445,1445,1416760.785223454,4922694.692282145,-9999.0
1446,1446,1417179.423718945,4922697.663963147,-0.568322559
1447,1447,1418049.688703722,4922736.773104035,-9999.0
1448,1448,1418861.169460524,4922742.017556513,-0.618057142
1449,1449,1414659.17803922,4922666.925943299,-9999.0
1450,1450,1415243.439812343,4922630.301201832,-9999.0
1451,1451,1416802.924596485,4922671.774929098,-9999.0
1452,1452,1418174.51596004,4922712.517069764,-9999.0
1453,1453,1418955.658267476,4922734.787767248,-0.366185723
1454,1454,1416040.711039558,4922641.580285247,-9999.0
1455,1455,1416670.649616344,4922662.666702137,-9999.0
1456,1456,1417278.584932378,4922692.124999038,-0.55298245
1457,1457,1417493.998240077,4922682.161690055,-9999.0
1458,1458,1417893.122337113,4922698.102051081,-9999.0
1459,1459,1417926.156385285,4922699.084990704,-9999.0
1460,1460,1417979.397601717,4922737.898241083,-9999.0
1461,1461,1418014.086790661,4922707.941339486,-9999.0
1462,1462,1418060.42833686,4922699.335002463,-9999.0
1463,1463,1414085.051730666,4922598.095644385,-9999.0
1464,1464,1414386.290728889,4922580.314783707,-9999.0
1465,1465,1414619.54339494,4922591.704296054,-9999.0
1466,1466,1415244.529232179,4922605.942674969,-9999.0
1467,1467,1416716.792479749,4922649.629025725,-9999.0
1468,1468,1417773.406116345,4922679.979268931,-9999.0
1469,1469,1413796.641680085,4922552.066931252,-0.627514285
1470,1470,1414544.33354149,4922575.206586581,-9999.0
1471,1471,1415896.728865207,4922614.972171058,-9999.0
1472,1472,1416483.195644334,4922643.150420377,-9999.0
1473,1473,1416664.258244982,4922637.709932076,-9999.0
1474,1474,1416851.478708761,4922657.535511802,-9999.0
1475,1475,1413887.68632346,4922689.745288756,-0.960463057
1476,1476,1414400.018190777,4922563.423219547,-9999.0
1477,1477,1414424.767050059,4922561.110496512,-9999.0
1478,1478,1415796.059527644,4922607.212608222,-9999.0
1479,1479,1419021.728670959,4922712.884496455,-0.384061537
1480,1480,1414607.281660938,4922561.342019942,-9999.0
1481,1481,1416427.612732059,4922610.731335219,-9999.0
1482,1482,1417228.310277816,4922651.759389331,-9999.0
1483,1483,1417278.874340202,4922640.660736027,-9999.0
1484,1484,1417516.105631583,4922642.856230596,-9999.0
1485,1485,1417757.327767141,4922650.326759565,-9999.0
1486,1486,1415215.691165196,4922589.700961907,-0.924621214
1487,1487,1415228.437495146,4922564.924343409,-9999.0
1488,1488,1416752.533547104,4922637.615929026,-9999.0
1489,1489,1414510.639929433,4922534.24176374,-9999.0
1490,1490,1415779.448044598,4922571.327880281,-9999.0
1491,1491,1417401.899241469,4922626.042613405,-9999.0
1492,1492,1417823.707653694,4922636.711567865,-9999.0
1493,1493,1413925.276159115,4922512.548928034,-9999.0
1494,1494,1413985.926886858,4922512.226396825,-9999.0
1495,1495,1414474.35080904,4922526.85764841,-9999.0
1496,1496,1415061.416315226,4922560.956596376,-9999.0
1497,1497,1415695.505956841,4922558.844572853,-9999.0
1498,1498,1416847.148076587,4922593.168620727,-9999.0
1499,1499,1417325.257197006,4922607.065597611,-0.028199959
1500,1500,1418765.956827951,4922649.540759805,-9999.0
1501,1501,1418869.481516274,4922672.2420018,-0.755913076
1502,1502,1414485.720304262,4922512.782897348,-9999.0
1503,1503,1416001.353627809,4922565.429381005,-0.100333343
1504,1504,1416066.117326834,4922559.858742029,0.463836041
1505,1505,1416875.845583406,4922589.708512967,-9999.0
1506,1506,1417290.996090636,4922603.362594628,-0.97299999
1507,1507,1417898.050429492,4922614.504621068,-9999.0
1508,1508,1417941.494946356,4922657.079816031,-9999.0
1509,1509,1418086.442278457,4922620.03370099,-9999.0
1510,1510,1418202.320235173,4922623.58455843,-9999.0
1511,1511,1413952.093681636,4922491.801832392,-9999.0
1512,1512,1418835.864557187,4922635.8261364,-0.909309272
1513,1513,1418927.093149717,4922636.809428123,-0.614738104
1514,1514,1414589.933785786,4922525.055863013,-9999.0
1515,1515,1415097.352806541,4922511.071184655,-9999.0
1516,1516,1415980.958401876,4922544.245337291,-0.86833336
1517,1517,1416058.468848013,4922589.081734646,-0.362471001
1518,1518,1414475.998351761,4922482.729059828,-9999.0
1519,1519,1414500.987367169,4922488.660106952,-9999.0
1520,1520,1414567.0079791,4922485.041389054,-9999.0
1521,1521,1414629.501932219,4922487.319489409,-9999.0
1522,1522,1416122.824878953,4922531.573011006,-0.925000012
1523,1523,1417908.898079499,4922584.479055955,-9999.0
1524,1524,1417985.64993772,4922586.732211696,-9999.0
1525,1525,1418069.379239331,4922589.189115227,-9999.0
1526,1526,1418938.222189371,4922614.412277441,-0.630399998
1527,1527,1419056.8387257,4922617.874317206,-0.407014286
1528,1528,1414543.213834003,4922510.196150081,-9999.0
1529,1529,1415855.229184246,4922537.300855337,-9999.0
1530,1530,1415899.691713137,4922515.168600418,-9999.0
1531,1531,1416098.699811926,4922520.868503868,-9999.0
1532,1532,1416896.402545211,4922557.08823443,-9999.0
1533,1533,1417867.499294421,4922572.341157737,-9999.0
1534,1534,1414505.75216305,4922464.170581971,-9999.0
1535,1535,1414599.19774206,4922466.812209084,-9999.0
1536,1536,1415760.146369906,4922515.814083968,-9999.0
1537,1537,1415809.4330426,4922502.294415381,-9999.0
1538,1538,1415907.116854721,4922505.195019,-0.944000048
1539,1539,1416078.06353189,4922510.267365721,-0.916307702
1540,1540,1417857.724219426,4922562.126867716,-9999.0
1541,1541,1418970.157639344,4922598.142058231,-0.58915709
1542,1542,1419007.00744292,4922596.442441157,-0.52923077
1543,1543,1414519.061472412,4922453.63965509,-9999.0
1544,1544,1414567.147153321,4922459.708162786,-9999.0
1545,1545,1416088.82563928,4922500.597409025,-0.676102578
1546,1546,1416156.645568815,4922507.90559778,-0.759944399
1547,1547,1417740.641108037,4922555.430544716,-9999.0
1548,1548,1414540.415907618,4922448.9650226,-9999.0
1549,1549,1414684.300529572,4922456.205998475,-9999.0
1550,1550,1417928.011474646,4922545.46156518,-9999.0
1551,1551,1418977.763446351,4922575.611137367,-0.624157129
1552,1552,1416459.067444384,4922491.793132765,-9999.0
1553,1553,1416882.234249326,4922512.023737058,-9999.0
1554,1554,1418088.75916978,4922552.663401901,-9999.0
1555,1555,1413987.670438808,4922437.729400647,-9999.0
1556,1556,1414568.495623407,4922425.559919261,-9999.0
1557,1557,1414670.164964955,4922428.97643853,-9999.0
1558,1558,1418898.452709441,4922553.899794079,-0.858085106
1559,1559,1414527.997338636,4922424.54713814,-9999.0
1560,1560,1415430.99527254,4922441.678674321,-9999.0
1561,1561,1416860.860495078,4922488.483554545,-9999.0
1562,1562,1415148.363686029,4922422.688918361,-9999.0
1563,1563,1415768.776094761,4922459.77236492,-9999.0
1564,1564,1418770.116943238,4922529.590817078,-9999.0
1565,1565,1418929.93596174,4922534.464199408,-0.818312479
1566,1566,1416202.091040874,4922449.015249491,-0.756641065
1567,1567,1416520.349286711,4922444.038297454,-9999.0
1568,1568,1417403.730827271,4922470.265311623,-9999.0
1569,1569,1413991.022473975,4922358.113639994,-9999.0
1570,1570,1414686.093697604,4922397.426873882,-9999.0
1571,1571,1416781.796306985,4922441.402120484,-9999.0
1572,1572,1416830.025026873,4922451.757504448,-0.864096786
1573,1573,1417558.124731991,4922471.021361312,-9999.0
1574,1574,1418801.881125687,4922500.552357697,-9999.0
1575,1575,1417490.785338997,4922452.697184582,-9999.0
1576,1576,1417821.709714351,4922462.050649262,-9999.0
1577,1577,1415784.561015055,4922404.477813366,-9999.0
1578,1578,1416261.475047268,4922448.70445022,-0.83987673
1579,1579,1417354.686811812,4922537.236582656,0.179639994
1580,1580,1417619.210273657,4922450.329977243,-9999.0
1581,1581,1414730.907481129,4922354.720903987,-9999.0
1582,1582,1416322.180339719,4922397.838117986,-9999.0
1583,1583,1417592.045749887,4922435.321384584,-9999.0
1584,1584,1418739.668696772,4922478.756458345,-9999.0
1585,1585,1418862.202298703,4922472.552818174,-9999.0
1586,1586,1413985.242699134,4922317.982926927,0.170342839
1587,1587,1414710.726911109,4922339.907946086,-9999.0
1588,1588,1416291.229666492,4922386.727304882,-0.98220005
1589,1589,1416786.615853572,4922401.383365154,-9999.0
1590,1590,1418577.382175171,4922454.767783397,-9999.0
1591,1591,1418601.053049034,4922455.307432984,-9999.0
1592,1592,1418851.888531774,4922462.0578097,-9999.0
1593,1593,1419013.937550748,4922466.789416343,-0.610282053
1594,1594,1414013.451101566,4922308.839709143,-9999.0
1595,1595,1415149.766717451,4922540.008211089,-0.837191739
1596,1596,1416811.107119001,4922396.96330546,-9999.0
1597,1597,1417579.686260049,4922417.099635039,-9999.0
1598,1598,1417670.630010362,4922418.184465843,-9999.0
1599,1599,1418632.244945714,4922445.853699641,-9999.0
1600,1600,1415114.398043501,4922336.101948068,-9999.0
1601,1601,1415142.883186703,4922333.529727628,-9999.0
1602,1602,1415820.820014455,4922354.263287673,-9999.0
1603,1603,1416331.338256792,4922375.383465945,-9999.0
1604,1604,1417492.254013209,4922402.795366534,-9999.0
1605,1605,1418590.964052847,4922434.657301372,-9999.0
1606,1606,1418862.937497769,4922442.402796251,-9999.0
1607,1607,1419013.367594375,4922446.128469752,-0.66313542
1608,1608,1414376.874734599,4922300.364977756,-9999.0
1609,1609,1414440.756427997,4922302.397413766,-9999.0
1610,1610,1414600.614156288,4922312.98652469,-9999.0
1611,1611,1414631.880868423,4922307.960874156,-9999.0
1612,1612,1417626.876198517,4922404.78705631,-9999.0
1613,1613,1418423.511532911,4922419.76745644,-9999.0
1614,1614,1418578.342473525,4922423.187094074,-9999.0
1615,1615,1414235.85349776,4922276.573223807,-9999.0
1616,1616,1414272.653734134,4922276.856160505,-9999.0
1617,1617,1414293.585364499,4922277.483058428,-9999.0
1618,1618,1414907.731374522,4922295.64025164,-9999.0
1619,1619,1415033.169711701,4922299.588047234,-9999.0
1620,1620,1415119.396141984,4922309.822873368,-9999.0
1621,1621,1415165.739448379,4922308.330763108,-9999.0
1622,1622,1415926.702303296,4922322.985400224,-0.96266669
1623,1623,1418783.92047604,4922410.709555839,-9999.0
1624,1624,1418998.126855003,4922422.499827302,-0.729265535
1625,1625,1416683.86836029,4922509.782047203,-0.364979187
1626,1626,1414242.547415369,4922460.172272157,-9999.0
1627,1627,1414185.567636385,4922255.068460566,-9999.0
1628,1628,1414963.99322507,4922277.545727766,-9999.0
1629,1629,1414989.362144514,4922315.828633053,-0.88038461
1630,1630,1415880.265199945,4922313.185502583,-0.930864083
1631,1631,1415923.162120194,4922305.306192971,-0.79801285
1632,1632,1418753.038264982,4922393.718124226,-9999.0
1633,1633,1419012.012266787,4922397.545992726,-0.742956197
1634,1634,1414005.080731622,4922238.66330866,-0.689387744
1635,1635,1415184.569662235,4922274.511781259,-9999.0
1636,1636,1416334.226299159,4922319.48584972,-0.80802469
1637,1637,1416394.785692232,4922309.153039712,-0.562590916
1638,1638,1416453.596541138,4922331.257297374,-0.829486375
1639,1639,1418564.516402469,4922373.95007945,-9999.0
1640,1640,1414113.374648865,4922232.126170087,-9999.0
1641,1641,1414155.237638114,4922233.380979376,-9999.0
1642,1642,1414868.155510405,4922255.236698261,-9999.0
1643,1643,1415147.140456958,4922270.563730249,-9999.0
1644,1644,1418222.926956693,4922353.957209189,-9999.0
1645,1645,1418313.630198212,4922356.615426459,-9999.0
1646,1646,1415103.97698186,4922255.974282209,-9999.0
1647,1647,1415370.808716387,4922260.234158254,-9999.0
1648,1648,1415404.447470861,4922260.705629677,-9999.0
1649,1649,1415829.84527841,4922284.595713094,-0.86513732
1650,1650,1416090.386616756,4922282.071474477,-9999.0
1651,1651,1416513.988379325,4922292.703180187,-9999.0
1652,1652,1416626.164398742,4922321.256398884,-9999.0
1653,1653,1416722.511596665,4922302.404790542,-9999.0
1654,1654,1413988.224973103,4922213.305701326,-0.891210534
1655,1655,1414986.115917903,4922238.248858071,-9999.0
1656,1656,1415132.489857332,4922252.398849806,-9999.0
1657,1657,1415802.44184882,4922262.551654295,-9999.0
1658,1658,1416110.795360246,4922266.987132276,-9999.0
1659,1659,1416524.717599715,4922284.107846866,-9999.0
1660,1660,1417563.184269542,4922321.2544925,-9999.0
1661,1661,1418293.2835872,4922336.041375475,-9999.0
1662,1662,1418891.560802674,4922395.958096283,-0.991666635
1663,1663,1419033.521637375,4922357.483412169,-0.738777781
1664,1664,1413133.677459522,4922177.810251498,-0.84754301
1665,1665,1414815.971447301,4922223.557882722,-9999.0
1666,1666,1415849.840635074,4922260.45427273,-0.620641512
1667,1667,1416123.800356086,4922261.714346815,-9999.0
1668,1668,1418673.991628558,4922336.643849156,-9999.0
1669,1669,1414966.070832904,4922217.672252438,-9999.0
1670,1670,1416134.253416893,4922251.634063885,-9999.0
1671,1671,1418663.807612941,4922326.705065145,-9999.0
1672,1672,1418925.449919392,4922334.350810766,-9999.0
1673,1673,1418995.221204106,4922336.387810559,-0.882642862
1674,1674,1413095.758706999,4922155.810599902,-0.824729169
1675,1675,1413114.153023507,4922152.521431781,-0.897563837
1676,1676,1413135.084345138,4922153.152253381,-0.92335484
1677,1677,1415004.949547146,4922209.220234836,-9999.0
1678,1678,1415126.551474483,4922212.469728448,-9999.0
1679,1679,1415449.670806245,4922225.483574175,-9999.0
1680,1680,1416633.155885735,4922261.425724674,-9999.0
1681,1681,1418284.192980068,4922306.185357273,-9999.0
1682,1682,1418936.207032398,4922324.676044609,-9999.0
1683,1683,1418985.025609413,4922326.829678586,-0.955124988
1684,1684,1415391.538725757,4922227.264283895,-9999.0
1685,1685,1415433.853597374,4922211.225234137,-9999.0
