OID,FID_,X,Y,BCE_Manuka
6266,6266,1748335.569435437,5888611.188173627,0.290363631
6267,6267,1750091.242476693,5888570.386892824,0.737466652
6268,6268,1750083.13545423,5888560.499285911,0.849610384
6269,6269,1750074.895226513,5888550.807455755,0.811111107
6270,6270,1750058.080201243,5888532.024930248,0.685192298
6271,6271,1747649.429840141,5888552.742123157,1.424375029
6272,6272,1748344.024749788,5888562.726437085,0.25417178
6273,6273,1747807.937177922,5888530.731595085,0.365375008
6274,6274,1748326.593036343,5888521.617915096,-0.007375005
6275,6275,1748428.374502394,5888543.812479255,0.517094334
6276,6276,1748414.01444608,5888500.139322894,0.503249997
6277,6277,1748318.669188119,5888491.848274372,-0.683200003
6278,6278,1747743.403581896,5888491.983954458,0.374875007
6279,6279,1748325.904203676,5888482.47810725,0.415818179
6280,6280,1749974.560096766,5888446.504139707,0.365000006
6281,6281,1747729.424808135,5888479.507385655,0.392877369
6282,6282,1747559.456244218,5888454.906943095,4.522881399
6283,6283,1748388.883737867,5888449.188985148,0.36109811
6284,6284,1748073.668091626,5888436.338425872,-0.012319748
6285,6285,1747534.908184,5888436.545816927,3.701454553
6286,6286,1747689.525836419,5888441.515766547,0.252978208
6287,6287,1747903.845798498,5888446.244899275,0.136069563
6288,6288,1748109.399467009,5888425.740679107,0.156338384
6289,6289,1747845.752684869,5888420.60211152,0.678245614
6290,6290,1747486.68397575,5888417.450547793,3.991388953
6291,6291,1747818.239132797,5888411.498004054,0.833211011
6292,6292,1750383.127157673,5888365.52899337,1.58239495
6293,6293,1750407.077836723,5888365.828492025,1.22442306
6294,6294,1750423.036310079,5888365.543621678,1.286981146
6295,6295,1750470.898754965,5888363.962089166,1.547750029
6296,6296,1748053.045397305,5888396.853390894,0.787000022
6297,6297,1747438.459996282,5888398.355008872,2.091071431
6298,6298,1747739.785174575,5888406.816506108,0.161652791
6299,6299,1748060.855323497,5888386.75356931,0.963124976
6300,6300,1750318.937675165,5888346.734544501,1.113499968
6301,6301,1747717.379346747,5888382.57209988,0.676363636
6302,6302,1748068.995224006,5888377.32770671,1.082571433
6303,6303,1747398.266685279,5888378.305842823,2.507721552
6304,6304,1748084.813247769,5888367.211242796,1.117000014
6305,6305,1750297.385920853,5888327.035735218,1.096666666
6306,6306,1750526.04122895,5888323.097565527,1.146749961
6307,6307,1748100.576584967,5888357.206900941,1.088305087
6308,6308,1748146.23111816,5888379.850213135,0.662097318
6309,6309,1748251.640569038,5888353.652103473,0.283392853
6310,6310,1747374.14857725,5888358.539733311,1.29878375
6311,6311,1747653.02906977,5888354.193139193,0.979821439
6312,6312,1748116.220495053,5888355.264675444,0.939230771
6313,6313,1750542.040792884,5888308.463212742,1.204054972
6314,6314,1747636.89615151,5888344.506077413,1.026415103
6315,6315,1748132.088981013,5888348.798361792,0.920624997
6316,6316,1748230.463082852,5888346.934433877,0.421056913
6317,6317,1750043.863345065,5888554.219706399,0.3395074
6318,6318,1747350.087237473,5888338.623905167,2.69228574
6319,6319,1747612.784145541,5888334.958771502,1.116363647
6320,6320,1750565.237834215,5888283.244577119,1.277647046
6321,6321,1748292.276245679,5888319.53226663,0.299999982
6322,6322,1747333.47346959,5888319.518371341,2.139594603
6323,6323,1747580.790122099,5888322.656578197,1.108933321
6324,6324,1748320.643232518,5888306.598187269,0.358275866
6325,6325,1747325.381213829,5888309.61442703,2.30040539
6326,6326,1748418.149658619,5888290.90213104,0.199090907
6327,6327,1748434.107873182,5888290.621023841,0.140357144
6328,6328,1750294.475393465,5888257.389040609,0.941071419
6329,6329,1750588.46332941,5888251.991591494,1.227777808
6330,6330,1747317.297666691,5888299.700306562,2.312054802
6331,6331,1747540.273953589,5888296.349764157,1.119814787
6332,6332,1748394.749108976,5888282.516296884,0.316410268
6333,6333,1750357.055375654,5888246.355409879,0.269375001
6334,6334,1747524.141281487,5888286.662493053,1.071964262
6335,6335,1749930.257848664,5888233.358808863,0.697129619
6336,6336,1750635.790038663,5888211.467177561,1.061538436
6337,6337,1749961.486202975,5888215.269581069,0.915691495
6338,6338,1750296.500774707,5888207.556060469,0.729548384
6339,6339,1748506.829837874,5888233.368606159,0.23994382
6340,6340,1749972.835668377,5888193.584827564,0.582909097
6341,6341,1750291.396226275,5888177.737543069,0.384905666
6342,6342,1747291.72927035,5888220.665918674,1.788846138
6343,6343,1747275.649197911,5888210.924138131,1.333506463
6344,6344,1747267.430844706,5888201.191385492,1.266794854
6345,6345,1750019.645285073,5888132.932212568,2.138392819
6346,6346,1750287.433070763,5888134.81638163,0.277469138
6347,6347,1750032.721365161,5888109.124751464,1.647872323
6348,6348,1751351.760763451,5888078.99720599,1.681750001
6349,6349,1751372.18650287,5888086.93541536,1.463990507
6350,6350,1751343.602741869,5888069.173786125,1.91412499
6351,6351,1747242.89805316,5888130.867147136,1.256949132
6352,6352,1751335.444738908,5888059.350358813,1.77316458
6353,6353,1751421.021316997,5888057.812817754,1.611123562
6354,6354,1747234.496825843,5888121.465601595,1.968428588
6355,6355,1750194.274982485,5888069.800023351,0.203875002
6356,6356,1750210.232858974,5888069.515960178,0.059230766
6357,6357,1750280.045981807,5888085.644393965,0.327173914
6358,6358,1747203.330587649,5888111.066799974,2.724444548
6359,6359,1747225.938263846,5888112.221964478,2.37962501
6360,6360,1751327.107743631,5888039.560176931,1.391139267
6361,6361,1750136.677983894,5888047.563833372,0.102966105
6362,6362,1747219.614316587,5888094.607962262,1.894535535
6363,6363,1750129.733054977,5888031.070844531,-0.764999996
6364,6364,1751222.844672653,5888011.522313863,0.673205121
6365,6365,1751258.749837096,5888010.877785943,0.409625011
6366,6366,1751279.278948075,5888010.509205381,0.472452837
6367,6367,1747279.790155093,5888072.310567527,1.20902437
6368,6368,1747218.632757027,5888061.95380828,1.463953476
6369,6369,1747265.543551706,5888061.681170524,1.138867891
6370,6370,1751174.613448085,5887992.447467416,0.493164558
6371,6371,1751230.465800143,5887991.445584154,0.460534355
6372,6372,1751389.734274887,5888013.741277136,0.831064904
6373,6373,1747224.561645445,5888042.659144771,1.232678573
6374,6374,1751184.17391896,5887976.656804834,0.308005116
6375,6375,1747200.617744059,5888032.894782617,1.769124997
6376,6376,1751346.507767379,5887967.711552797,0.385427805
6377,6377,1751062.193979474,5887954.584554093,0.385625002
6378,6378,1747196.507571354,5888015.506299254,1.246743416
6379,6379,1747224.318102209,5888008.971938662,1.129202886
6380,6380,1751049.868287098,5887934.865550572,0.319310345
6381,6381,1748581.873632192,5887970.083534358,0.769743579
6382,6382,1748598.738955678,5887958.952897517,1.024237284
6383,6383,1750614.473732355,5887927.704997258,0.562844035
6384,6384,1750993.659125334,5887915.933316865,0.133062498
6385,6385,1750622.287893584,5887902.640346593,0.829750003
6386,6386,1750646.223783671,5887902.213037746,0.9675
6387,6387,1750965.37604671,5887896.500268728,0.162719667
6388,6388,1748642.919297621,5887932.245938689,0.877706431
6389,6389,1748676.390888795,5887918.005252684,0.884367084
6390,6390,1749179.582118201,5887906.131103076,0.365986395
6391,6391,1750657.142272134,5887882.866024937,0.841188804
6392,6392,1750960.057286757,5887872.161960516,0.163360324
6393,6393,1751427.452279378,5887858.499068336,0.839090892
6394,6394,1748712.932824556,5887897.556988921,0.669999995
6395,6395,1749145.110723209,5887889.182032857,0.473463207
6396,6396,1750900.831513221,5887857.776823711,0.304000001
6397,6397,1750916.789053398,5887857.490987921,0.347692309
6398,6398,1750948.704134969,5887856.919225598,0.199625001
6399,6399,1751435.072765243,5887838.422152231,0.723148155
6400,6400,1751451.030300512,5887838.135303188,0.765964917
6401,6401,1748747.49587202,5887876.870896007,0.701455704
6402,6402,1749196.156578628,5887883.422738373,0.477222222
6403,6403,1750764.678293483,5887840.475756803,0.183148147
6404,6404,1750900.474477609,5887837.843329669,-0.24468354
6405,6405,1751458.987302629,5887827.821069335,0.768000011
6406,6406,1751466.944284585,5887817.506825134,0.764074077
6407,6407,1750796.393929917,5887819.767052129,-0.154749993
6408,6408,1750876.181244099,5887818.338541131,-0.096764711
6409,6409,1749093.250986271,5887873.432729943,0.330485733
6410,6410,1748847.053307295,5887826.41349488,0.718030293
6411,6411,1749031.81427303,5887831.582730738,0.636745447
6412,6412,1749277.891355255,5887807.207547761,0.474999997
6413,6413,1751473.250918736,5887770.619603583,0.701176458
6414,6414,1748893.905342066,5887805.90555807,0.599393934
6415,6415,1748973.050055393,5887803.499161249,0.562491083
6416,6416,1748948.513198267,5887795.040825853,0.593846151
6417,6417,1751449.938425785,5887739.095681916,0.53877191
6418,6418,1751434.952070967,5887710.406678456,0.5451462
6419,6419,1751432.363711081,5887678.749649162,0.484499994
6420,6420,1749366.322381242,5887672.39882734,0.390000015
6421,6421,1749405.251419715,5887647.974658383,0.39666667
6422,6422,1749420.360749543,5887645.088523834,0.372037049
6423,6423,1749460.43771488,5887624.239457501,0.294000003
6424,6424,1749518.817645071,5887607.237631275,0.294153849
6425,6425,1749573.646004999,5887572.923516124,0.406222221
6426,6426,1749589.047696941,5887557.562198615,0.417969922
6427,6427,1749609.871280934,5887544.977100058,0.48157895
6428,6428,1749639.364488619,5887532.746688408,0.386571435
6429,6429,1751389.435237453,5887512.324184444,0.446756197
6430,6430,1754668.24075697,5887428.628265673,5.443333467
6431,6431,1754660.061078395,5887420.69670182,4.21425932
6432,6432,1750072.114459581,5887493.924630684,-0.086296295
6433,6433,1754640.894749662,5887410.484083782,4.212173994
6434,6434,1749678.782951171,5887505.266966182,0.410210397
6435,6435,1754627.889929711,5887401.205304252,5.736666585
6436,6436,1754619.663938077,5887391.471034787,5.572337615
6437,6437,1749904.518387393,5887495.703448421,0.360676558
6438,6438,1750048.342642621,5887463.657109736,0.28602941
6439,6439,1750063.569013703,5887468.950921305,-0.313363639
6440,6440,1751411.949662366,5887440.03880155,0.514285712
6441,6441,1754600.821594817,5887371.374955007,3.068196692
6442,6442,1749831.53878223,5887452.469332927,0.522499988
6443,6443,1749848.113574177,5887451.253827064,0.451875001
6444,6444,1751435.526480464,5887419.675031742,0.638245612
6445,6445,1754587.882765015,5887360.916499222,5.552444384
6446,6446,1750055.338502822,5887439.187847442,-0.087924531
6447,6447,1751443.640476478,5887409.156746422,0.645925926
6448,6448,1753352.871109389,5887374.135570284,5.754999988
6449,6449,1753326.211876878,5887366.057878018,-9999.0
6450,6450,1753310.062544247,5887355.651897835,5.96999979
6451,6451,1754570.642803713,5887332.618561261,2.852499989
6452,6452,1750050.487262019,5887406.90254386,0.061428568
6453,6453,1753293.92817241,5887345.970476611,4.763333356
6454,6454,1753379.546938672,5887350.89216141,1.650418831
6455,6455,1750058.965168169,5887394.322419875,-0.126933332
6456,6456,1751857.839919472,5887361.752114712,3.544415523
6457,6457,1752652.054925683,5887347.317025663,5.616388824
6458,6458,1753389.63767016,5887334.065634751,1.667272729
6459,6459,1752639.421890839,5887337.80701466,4.560178638
6460,6460,1752662.213277614,5887337.845976149,1.710169519
6461,6461,1753197.818711184,5887327.78755872,5.800000032
6462,6462,1751841.331473773,5887342.368211819,4.43575007
6463,6463,1752655.693188407,5887327.659692926,1.15807692
6464,6464,1754545.976206909,5887293.190501086,1.269000043
6465,6465,1750058.436001074,5887372.722159443,-0.058661975
6466,6466,1751833.477813229,5887332.215052431,5.036666685
6467,6467,1752615.287132937,5887318.0605141,-9999.0
6468,6468,1753388.844772249,5887308.718256128,1.029112889
6469,6469,1751826.204371623,5887321.850697183,4.78195659
6470,6470,1752604.632016049,5887308.073175135,-9999.0
6471,6471,1753133.448448589,5887299.047775645,4.092151883
6472,6472,1754409.978957896,5887275.744260103,1.553875019
6473,6473,1754521.688835066,5887274.422736906,1.654074097
6474,6474,1754425.885404777,5887272.713463861,1.499139756
6475,6475,1751937.632240323,5887307.082617912,2.101732848
6476,6476,1751952.300483202,5887300.497626365,3.156666652
6477,6477,1752590.740493441,5887288.745629588,-9999.0
6478,6478,1753081.562468391,5887279.870379949,3.984943814
6479,6479,1753153.140516529,5887284.731631191,0.643195344
6480,6480,1753364.582793458,5887277.263455474,0.848780472
6481,6481,1751450.072201758,5887299.572541449,0.116938778
6482,6482,1751809.760623147,5887292.217255086,3.012600014
6483,6483,1752582.948697979,5887278.544938219,5.892727245
6484,6484,1750061.623766575,5887319.386408723,-0.070437959
6485,6485,1753061.020104333,5887260.352427756,4.37804874
6486,6486,1753103.661451874,5887262.525985988,-0.075879117
6487,6487,1754209.948357712,5887239.326879468,0.808727255
6488,6488,1754281.595576747,5887238.216104127,0.859999999
6489,6489,1754377.334998247,5887236.461981592,4.276857214
6490,6490,1752575.558966566,5887258.90256748,0.833061222
6491,6491,1753053.913238577,5887250.366111282,5.566818107
6492,6492,1754257.320862106,5887228.891760445,0.693818174
6493,6493,1750060.742319131,5887294.528032643,0.035128203
6494,6494,1751441.064029386,5887274.809552705,0.0791875
6495,6495,1751792.65669728,5887262.810971639,5.270769193
6496,6496,1753230.656789283,5887303.272641984,0.247947578
6497,6497,1753298.071508682,5887237.011406034,5.68034491
6498,6498,1754047.445755319,5887222.14458007,5.074999809
6499,6499,1753052.548545904,5887230.85677216,0.609866668
6500,6500,1753227.919001539,5887227.539203165,-0.052605043
6501,6501,1754182.838321565,5887225.484176026,0.687916668
6502,6502,1751776.703535996,5887242.269740826,5.202391303
6503,6503,1751951.064321582,5887240.901075101,1.141999996
6504,6504,1752558.580824181,5887228.810383924,1.701454541
6505,6505,1754137.256802938,5887200.977818592,0.257000001
6506,6506,1753078.332282128,5887232.608429501,0.038425848
6507,6507,1754105.161609439,5887191.595153414,0.301875004
6508,6508,1754304.500443752,5887195.26310945,0.652874773
6509,6509,1750036.149719502,5887255.013897453,2.836779661
6510,6510,1750020.092963845,5887245.209687039,2.43569228
6511,6511,1752541.512239725,5887199.636527967,-9999.0
6512,6512,1750004.80166822,5887233.946753064,3.756818183
6513,6513,1751424.032523761,5887215.295856715,0.036562499
6514,6514,1751706.432094886,5887208.990608394,5.898448475
6515,6515,1751869.346280512,5887303.626430837,0.76323073
6516,6516,1752533.96769288,5887189.352284458,-9999.0
6517,6517,1751723.6177187,5887195.357158979,5.4902779
6518,6518,1754567.003117839,5887143.050975645,0.836250002
6519,6519,1751735.127775284,5887185.517620293,0.937794122
6520,6520,1750016.300713647,5887211.271325996,0.236418602
6521,6521,1751750.834088015,5887174.979233577,0.747878799
6522,6522,1750011.098046394,5887195.713127297,0.290499995
6523,6523,1753035.131630728,5887140.857778978,0.64270271
6524,6524,1753073.37599145,5887153.356833997,-0.076476191
6525,6525,1754050.950498853,5887139.477633983,0.262006803
6526,6526,1754742.139006527,5887110.125993858,1.091000006
6527,6527,1754766.086891914,5887110.41299096,0.858867913
6528,6528,1751766.244512351,5887154.401581111,0.530657891
6529,6529,1752595.832529962,5887139.313375212,-0.163249998
6530,6530,1754031.899449807,5887113.173945123,0.217374996
6531,6531,1751790.040915746,5887153.873091875,0.119416667
6532,6532,1752999.257866684,5887121.669825727,1.596783227
6533,6533,1754677.960876865,5887092.091444644,0.893750009
6534,6534,1754710.017484044,5887090.574480435,0.856249991
6535,6535,1752987.402245756,5887111.923777246,1.073392853
6536,6536,1753052.557954697,5887118.304220636,-0.023179725
6537,6537,1753912.163470553,5887094.958910521,-9999.0
6538,6538,1753999.62223468,5887093.823832924,0.314250001
6539,6539,1754167.163095626,5887090.758817641,0.139125
6540,6540,1754271.753354623,5887103.669812999,-0.116291536
6541,6541,1754474.32176841,5887085.131230201,-0.010102282
6542,6542,1754554.647457671,5887090.864583112,0.081818183
6543,6543,1749970.871446905,5887156.112846576,0.351014489
6544,6544,1752563.378387622,5887109.99112584,0.171875
6545,6545,1749962.947461276,5887145.979797221,0.52786886
6546,6546,1751772.784550445,5887114.304029305,0.818545439
6547,6547,1753018.33318757,5887095.092398159,0.352173915
6548,6548,1753241.427615595,5887092.69720749,0.435408805
6549,6549,1753888.053401978,5887075.23365967,-9999.0
6550,6550,1754234.79783053,5887070.344870034,0.934615393
6551,6551,1749954.311573733,5887136.724675334,1.39947368
6552,6552,1749986.098763897,5887136.338882767,-0.127749999
6553,6553,1752702.634031162,5887087.52729146,-0.107594935
6554,6554,1752979.230263254,5887081.746243656,0.493617015
6555,6555,1753879.713602591,5887065.682999884,-9999.0
6556,6556,1754214.327305143,5887060.186516722,0.857592595
6557,6557,1752634.299712097,5887085.195276398,-0.388174998
6558,6558,1749973.776809433,5887116.618708047,0.025660367
6559,6559,1752492.050343524,5887070.550489387,3.155999979
6560,6560,1752537.523864029,5887083.203735008,0.197038833
6561,6561,1752985.494247207,5887062.45425014,-0.059833338
6562,6562,1753863.138831121,5887046.395686135,3.510740744
6563,6563,1751780.044230517,5887074.293196425,0.722826066
6564,6564,1752530.563595098,5887060.734683161,-0.222784807
6565,6565,1753902.792011874,5887035.772611712,0.091375
6566,6566,1749957.465837561,5887096.969322944,-0.152405067
6567,6567,1751914.66594539,5887075.254293337,0.700664341
6568,6568,1752506.291458358,5887051.405884801,0.072909095
6569,6569,1752730.082844332,5887064.264547681,-0.587502823
6570,6570,1752953.221786124,5887043.098122437,0.525316444
6571,6571,1753213.849352508,5887038.356552334,0.527090913
6572,6572,1753839.612460043,5887025.69119702,-9999.0
6573,6573,1752937.22517595,5887033.212789132,1.80092103
6574,6574,1749897.275929089,5887078.100930196,0.265000001
6575,6575,1752506.087902007,5887031.268258286,-0.534875014
6576,6576,1752777.183781356,5887026.55646666,-0.651090913
6577,6577,1752952.844748381,5887022.4397847,-9999.0
6578,6578,1753866.344344868,5887006.528639439,-0.083164557
6579,6579,1749818.933371864,5887068.721664048,1.463076926
6580,6580,1751787.303829123,5887034.282352756,0.589607839
6581,6581,1752913.782788677,5887012.703230615,1.790000013
6582,6582,1753236.652832153,5887020.334692488,0.448625003
6583,6583,1750863.401917771,5887067.289319144,0.122084944
6584,6584,1752490.176503945,5887018.11646706,-0.413846147
6585,6585,1752905.466312421,5887002.730749045,-0.182777781
6586,6586,1752896.288101379,5886984.313485745,-0.009999977
6587,6587,1752928.339293683,5886998.94078219,-0.883235299
6588,6588,1753806.836587379,5886966.440714662,5.057419262
6589,6589,1753848.220968148,5886979.948502377,-0.149353848
6590,6590,1749801.812905298,5887029.293303544,1.012982459
6591,6591,1752026.506758795,5886990.087637539,0.199493676
6592,6592,1753287.119785145,5886972.224354862,0.262937501
6593,6593,1750686.671261664,5887047.475726102,0.511741492
6594,6594,1752061.193859788,5886989.285474487,0.247832224
6595,6595,1752903.904306705,5886964.235253217,-9999.0
6596,6596,1753294.9830001,5886956.925012471,0.497321433
6597,6597,1754201.265027396,5886943.351994632,0.821923067
6598,6598,1753765.358250076,5886939.309005515,-9999.0
6599,6599,1754212.112304167,5886930.41391856,0.92112501
6600,6600,1750597.757384966,5886986.047198226,0.859821447
6601,6601,1752098.534845265,5886961.994966656,0.321600878
6602,6602,1752369.018938754,5886953.988233483,-0.791666666
6603,6603,1753741.46249338,5886928.725466077,-9999.0
6604,6604,1754219.907795608,5886920.301031132,1.108875013
6605,6605,1753293.831879487,5886931.657459895,0.733214285
6606,6606,1753733.126998275,5886919.153954715,5.896666686
6607,6607,1754227.71657579,5886910.914881555,1.117115369
6608,6608,1749869.94786325,5887044.792219115,0.306514696
6609,6609,1750521.768181823,5886967.264492585,0.4019375
6610,6610,1751809.167694771,5887040.883913259,-0.031051964
6611,6611,1753724.909316514,5886909.410020825,5.270377281
6612,6612,1753768.853691265,5886912.698184702,0.738138132
6613,6613,1749775.656317017,5886970.595708831,1.184750003
6614,6614,1750509.623201923,5886957.511603692,0.394102564
6615,6615,1752312.63244794,5886925.098461898,3.063200003
6616,6616,1753709.323758223,5886898.885747354,-9999.0
6617,6617,1749576.031938931,5886964.173377017,1.140750004
6618,6618,1749623.741808088,5886963.527161446,0.955999992
6619,6619,1749807.390626845,5886960.06142696,0.354625002
6620,6620,1752328.394993319,5886914.116249871,-0.919999957
6621,6621,1753700.731532789,5886889.730432698,5.189999989
6622,6622,1753732.366118954,5886889.534616492,0.062142855
6623,6623,1753748.479570147,5886889.039150193,0.202911391
6624,6624,1749647.498376554,5886953.135210232,1.082909079
6625,6625,1752289.181529095,5886904.771301215,-9999.0
6626,6626,1749659.451752367,5886943.102220566,1.013508778
6627,6627,1749791.080336947,5886940.411736542,0.122874999
6628,6628,1751465.903962028,5886915.654678677,-0.162648709
6629,6629,1751514.289319106,5886908.860639344,-0.1844
6630,6630,1753720.192755901,5886869.615609352,-0.574654083
6631,6631,1754226.777407864,5886859.627341939,0.665272726
6632,6632,1754242.58923692,5886860.265992736,3.082222243
6633,6633,1753149.591218776,5886870.040285558,-9999.0
6634,6634,1749511.501157461,5886925.439651107,1.305324663
6635,6635,1750866.001585854,5886901.82167268,0.338439305
6636,6636,1751553.184783102,5886890.646367486,0.017275641
6637,6637,1751577.184918317,5886888.516413508,0.10352941
6638,6638,1752272.148213156,5886875.632285212,-0.234657545
6639,6639,1752304.023854923,5886890.359045728,0.446149739
6640,6640,1753180.558032969,5886849.537129911,-9999.0
6641,6641,1749680.770617286,5886916.370528233,0.535041522
6642,6642,1751615.090979092,5886869.457028945,0.123396948
6643,6643,1751736.965141724,5886865.699211495,0.224683545
6644,6644,1752279.459558303,5886855.9079452,-9999.0
6645,6645,1753542.290224531,5886839.073206105,-0.76000001
6646,6646,1749479.521443155,5886895.395274006,2.13030768
6647,6647,1751720.829710804,5886856.019644059,-0.21666667
6648,6648,1750860.564662207,5886863.719928964,0.403888903
6649,6649,1754273.54968099,5886798.949551799,3.902727181
6650,6650,1752649.888042281,5886819.292073099,-9999.0
6651,6651,1752689.777235477,5886818.56898632,-9999.0
6652,6652,1754289.322870116,5886788.690096569,3.394999965
6653,6653,1749446.791269013,5886866.415956279,5.656666756
6654,6654,1752626.201405555,5886809.120099049,-9999.0
6655,6655,1749605.996013256,5886853.972489006,0.392000007
6656,6656,1749685.774035257,5886852.554532655,0.436455696
6657,6657,1752669.595093098,5886802.299069761,-9999.0
6658,6658,1752757.237482128,5886797.409316371,-9999.0
6659,6659,1749430.308023194,5886847.121618208,4.072857204
6660,6660,1752718.479227432,5886805.472693699,-9999.0
6661,6661,1752783.632891075,5886786.553081509,-0.571400013
6662,6662,1754382.756301258,5886759.257343925,0.693540857
6663,6663,1749082.922307645,5886833.338301886,1.420187514
6664,6664,1749230.510623869,5886830.724469448,1.193164539
6665,6665,1749274.81929029,5886830.523412345,1.043703687
6666,6666,1749406.021098713,5886827.612756846,3.886274469
6667,6667,1752554.609421973,5886791.491784482,-0.339778872
6668,6668,1752772.586317186,5886779.83747029,-0.106046505
6669,6669,1752960.22339338,5886808.992432216,0.31653057
6670,6670,1753363.088423188,5886761.469593478,-0.897500014
6671,6671,1754402.365077567,5886740.247377815,-0.049999993
6672,6672,1754423.888736803,5886737.301601411,0.81240741
6673,6673,1749098.707557141,5886823.439513692,1.233963936
6674,6674,1752804.66868308,5886765.764450762,0.439148941
6675,6675,1753335.675116103,5886771.172178263,-0.948034195
6676,6676,1749054.64740996,5886813.899063626,1.406750034
6677,6677,1749118.482093943,5886813.49602433,1.194313727
6678,6678,1749170.330663137,5886812.201372465,1.186283156
6679,6679,1749190.281651317,5886812.2244441,1.132600019
6680,6680,1752489.06172876,5886752.064649506,-0.795853664
6681,6681,1752828.49452327,5886757.728536824,0.320925925
6682,6682,1753362.647942191,5886737.279020976,-0.748846135
6683,6683,1754441.058461899,5886719.902415675,0.741383221
6684,6684,1748998.450669084,5886794.95376654,1.539746822
6685,6685,1749014.418942026,5886795.39821242,1.339807708
6686,6686,1754479.066505073,5886697.801279581,1.760155035
6687,6687,1748942.254196181,5886776.008101839,1.994875018
6688,6688,1748958.222425162,5886776.452653049,1.416727261
6689,6689,1753365.286555083,5886697.947995385,-0.585384576
6690,6690,1754503.12380824,5886679.36120073,1.812516783
6691,6691,1748854.323480509,5886767.592872325,3.449750033
6692,6692,1748973.831195771,5886765.680964001,1.371607123
6693,6693,1748845.881506469,5886758.207371908,2.213648651
6694,6694,1753401.434466215,5886676.025087513,-0.969999999
6695,6695,1754540.301799816,5886657.695793675,1.404468076
6696,6696,1750138.375399956,5886724.859763044,0.181000003
6697,6697,1750190.849625853,5886726.236822285,0.847326732
6698,6698,1748828.217239744,5886749.623630365,2.068758163
6699,6699,1750176.579210846,5886716.054075927,0.855999982
6700,6700,1753390.914841352,5886664.653924838,0.220852277
6701,6701,1754563.713163245,5886640.926481258,1.377301583
6702,6702,1754581.759597435,5886633.775384816,0.834705873
6703,6703,1749640.170901143,5886752.810120841,0.240334672
6704,6704,1750106.109415635,5886705.495094978,0.192435901
6705,6705,1753413.388485164,5886655.539265191,-0.376276604
6706,6706,1750069.854929675,5886686.201350003,0.206625
6707,6707,1753472.549659746,5886625.291666105,-9999.0
6708,6708,1753480.426549696,5886615.034908022,-9999.0
6709,6709,1754622.636271217,5886607.628688281,0.54248647
6710,6710,1749483.145008155,5886676.696080736,0.359249998
6711,6711,1750029.611465311,5886666.97850583,0.18492163
6712,6712,1750089.286178572,5886666.116494969,0.814444435
6713,6713,1752391.723444037,5886679.35023596,0.587440236
6714,6714,1752370.708467598,5886615.177851169,1.254464288
6715,6715,1754668.520905452,5886578.073131667,-0.047142825
6716,6716,1749458.858418624,5886657.187378117,0.69649999
6717,6717,1750021.709862757,5886647.763703805,0.402592592
6718,6718,1752322.819843143,5886605.872665209,0.372249997
6719,6719,1753483.103483745,5886580.08771507,-0.049999997
6720,6720,1749386.725877866,5886648.698559405,0.658947359
6721,6721,1752314.661854543,5886596.050415518,0.076999999
6722,6722,1753487.372572461,5886574.758246112,-0.328571431
6723,6723,1749421.48359849,5886643.759053704,0.576190481
6724,6724,1749391.820071074,5886628.625295618,0.875
6725,6725,1751823.287660951,5886615.680723072,0.29948008
6726,6726,1754747.460386821,5886531.030478502,0.625799984
6727,6727,1749585.791719971,5886615.053976391,0.318749998
6728,6728,1749577.637159818,5886605.2291317,0.3355
6729,6729,1749954.797254702,5886624.314941985,0.186058824
6730,6730,1750798.232679639,5886583.422180016,1.734285694
6731,6731,1754810.770808512,5886510.854844586,1.542678562
6732,6732,1750790.382468429,5886573.286835324,1.682112687
6733,6733,1751746.711791048,5886587.903723268,0.482797864
6734,6734,1753484.278346342,5886539.145968471,0.108628325
6735,6735,1750783.381579518,5886562.89014694,1.03488891
6736,6736,1751707.286072623,5886547.193802831,0.092249999
6737,6737,1751863.168491797,5886554.180888558,0.19059829
6738,6738,1753478.886765739,5886515.092222679,-0.29480001
6739,6739,1749569.217075277,5886580.453973841,0.338726114
6740,6740,1749841.119528176,5886577.374349171,0.139587628
6741,6741,1751719.165568042,5886541.985356814,-9999.0
6742,6742,1752154.389336872,5886530.310990662,-0.243448266
6743,6743,1752169.991976963,5886519.52377201,-0.114084513
6744,6744,1752213.500469685,5886518.119157138,-0.166139238
6745,6745,1753477.941838689,5886495.169438764,-0.420499982
6746,6746,1749779.424263029,5886564.980394918,0.066092206
6747,6747,1752185.480328999,5886508.754937759,0.115897434
6748,6748,1751675.118361615,5886519.757702924,0.030855615
6749,6749,1754853.556780297,5886459.544867742,0.928844614
6750,6750,1751853.201095015,5886492.553128902,0.726363632
6751,6751,1752201.07126377,5886488.528385038,0.883896102
6752,6752,1749720.126795536,5886546.872497685,-0.379785907
6753,6753,1750793.097441548,5886517.904821615,0.234464287
6754,6754,1752208.929534507,5886478.512580651,0.861052645
6755,6755,1753469.510187055,5886470.397834682,-0.347570975
6756,6756,1754876.889639678,5886432.928278321,1.178858692
6757,6757,1751968.96976965,5886536.034253542,0.012269294
6758,6758,1752217.20531689,5886469.564639487,0.935714294
6759,6759,1753437.146055489,5886446.062294065,0.621249997
6760,6760,1750740.418233406,5886484.997673229,0.391111102
6761,6761,1750756.530697721,5886484.507954231,0.022105264
6762,6762,1752232.723006794,5886458.526988323,0.998382344
