OID,FID_,X,Y,BCE_Tauran
9488,9488,1880541.523041985,5824689.513158546,-0.443333318
9489,9489,1881132.046609099,5824808.773248076,-0.625
9490,9490,1882439.91694638,5824625.173021861,0.023638888
9491,9491,1873591.880465629,5824912.721098107,-0.654199989
9492,9492,1873607.363840316,5824913.025651162,-0.616169478
9493,9493,1880104.230755413,5824712.34303449,-0.284006505
9494,9494,1882067.146403711,5824632.768435035,-0.21151643
9495,9495,1873456.875441042,5824907.209063322,-0.22085455
9496,9496,1878960.473524413,5824738.306870981,-0.036676329
9497,9497,1879646.101282679,5824714.687972685,-0.625
9498,9498,1882331.669880791,5824608.533889015,-0.193240738
9499,9499,1882476.814286984,5824748.110433584,-0.029987112
9500,9500,1882522.029296144,5824602.542693178,0.203433958
9501,9501,1873535.95021705,5824922.998234909,-0.713999987
9502,9502,1880085.469258439,5824675.426520475,-0.415028304
9503,9503,1881746.404457562,5824619.062781077,-0.625
9504,9504,1881981.119268854,5824634.759660644,-0.268150184
9505,9505,1882046.392929801,5824613.084350556,-0.324947145
9506,9506,1882365.692255583,5824601.46963489,-0.191627654
9507,9507,1882442.265147088,5824594.769509798,0.065750001
9508,9508,1873052.258657334,5824900.428737276,-0.625
9509,9509,1873440.367480233,5824887.793510136,-0.142363629
9510,9510,1879842.860036544,5824673.293601509,-0.625
9511,9511,1879929.741383778,5824678.471871866,-0.625
9512,9512,1880284.57302191,5824785.066429954,-0.197607955
9513,9513,1881777.760209426,5824608.010792338,-0.625
9514,9514,1873154.361148257,5824887.070403831,-0.625
9515,9515,1873178.9495182,5824893.495875779,-0.625
9516,9516,1873465.428480237,5824881.214021704,-0.713999987
9517,9517,1879756.501618947,5824672.567716989,-0.625
9518,9518,1879803.097337755,5824679.705521865,-0.625
9519,9519,1881078.644360822,5824620.921214964,-0.444982147
9520,9520,1881300.712358785,5824614.294618615,-0.555173071
9521,9521,1873036.08166859,5824890.983264245,-0.625
9522,9522,1877423.868008006,5824738.956408861,0.262174698
9523,9523,1879774.556390674,5824654.851776111,-0.625
9524,9524,1882148.054651713,5824574.881915795,-0.526814834
9525,9525,1882291.016467097,5824569.995549753,-0.064963637
9526,9526,1882429.946683223,5824565.621531057,0.042342593
9527,9527,1873443.427097288,5824848.694265681,-0.713999987
9528,9528,1879657.077981374,5824657.98346008,-0.625
9529,9529,1879925.044595724,5824645.657325563,-0.625
9530,9530,1880039.676553766,5824648.567890242,-0.625
9531,9531,1873459.048111701,5824838.497608893,-0.672671744
9532,9532,1877482.832574027,5824709.322007096,0.246079093
9533,9533,1878937.510331855,5824644.036810559,-0.036945454
9534,9534,1881169.258306498,5824611.051825791,-0.345118102
9535,9535,1881355.497969958,5824571.505438446,-0.367260588
9536,9536,1877440.556056905,5824694.570575278,0.304667386
9537,9537,1879766.497035896,5824610.389413254,-0.625
9538,9538,1872986.231632179,5824822.763515444,-0.625
9539,9539,1879713.662287644,5824614.218379917,-0.625
9540,9540,1872975.832820814,5824812.641280129,-0.625
9541,9541,1877455.137380907,5824664.096503721,0.291157896
9542,9542,1879859.625608945,5824587.984017195,-0.625
9543,9543,1880224.687242972,5824607.843443337,-0.336090325
9544,9544,1873375.304745516,5824791.378127131,-0.708896541
9545,9545,1879784.344163863,5824575.458585513,-0.625
9546,9546,1881355.261420756,5824527.874277028,-0.208014226
9547,9547,1873364.645577102,5824783.260871491,-0.63108333
9548,9548,1879640.093730182,5824593.915476042,-0.625
9549,9549,1880037.010364381,5824561.122391244,-0.625
9550,9550,1880227.073106316,5824540.48115927,-0.329207543
9551,9551,1880995.398669206,5824525.176493083,-0.385175095
9552,9552,1881597.900134544,5824493.84283218,-0.445563636
9553,9553,1878354.405967376,5824689.226818709,-0.625
9554,9554,1879778.658852072,5824553.889458343,-0.625
9555,9555,1879996.943700756,5824538.306457911,-0.625
9556,9556,1880036.562832043,5824536.962835875,-0.625
9557,9557,1882136.368868315,5824465.062681627,-0.286666666
9558,9558,1877475.018884581,5824625.996548689,0.310599416
9559,9559,1879817.281765565,5824548.324337899,-0.625
9560,9560,1881832.778677969,5824470.017850319,-0.483785001
9561,9561,1873150.163313868,5824747.682118076,-0.625
9562,9562,1878332.271944717,5824574.625855815,-0.625
9563,9563,1879865.642739241,5824543.635256786,-0.625
9564,9564,1879897.217036105,5824526.818949746,-0.625
9565,9565,1880004.191295384,5824518.097036165,-0.625
9566,9566,1881582.636982143,5824454.227405844,-0.306872547
9567,9567,1872915.11886953,5824731.653877769,-0.625
9568,9568,1872939.737209079,5824735.098910971,-0.625
9569,9569,1873273.050830874,5824742.932474,-0.625
9570,9570,1878450.786197354,5824550.666665062,-0.625
9571,9571,1878484.969585941,5824652.054220819,-0.625
9572,9572,1878618.306541925,5824545.535394233,-0.396225002
9573,9573,1879640.898299877,5824514.230664537,-0.625
9574,9574,1881531.863144942,5824498.924897139,-0.474997183
9575,9575,1879793.462160232,5824503.132485575,-0.625
9576,9576,1879873.025166441,5824492.975608294,-0.625
9577,9577,1880415.213637411,5824474.202527123,-0.351981821
9578,9578,1880594.089463169,5824468.502458168,-0.343158882
9579,9579,1880914.412574494,5824457.233434302,-0.392537036
9580,9580,1880940.129116767,5824464.715699162,-0.374039631
9581,9581,1881699.424249996,5824455.058192191,-0.384227143
9582,9582,1873239.429423656,5824705.006215011,-0.625
9583,9583,1880562.558557863,5824467.385132057,-0.337833753
9584,9584,1881100.106776055,5824453.243527389,-0.135372516
9585,9585,1880359.070030217,5824456.145380517,-0.311618179
9586,9586,1880913.734129864,5824437.292669959,-0.329500001
9587,9587,1881790.065088661,5824437.932358862,-0.401007313
9588,9588,1873199.680775075,5824691.251902086,-0.625
9589,9589,1878053.083376731,5824523.93540181,0.137412503
9590,9590,1879765.25274158,5824472.864497144,-0.625
9591,9591,1878892.649885508,5824498.271199557,-0.083205536
9592,9592,1879713.264416275,5824471.322398492,-0.625
9593,9593,1879836.30258064,5824474.504887911,-0.625
9594,9594,1873179.278364454,5824666.889016428,-0.625
9595,9595,1879735.014691457,5824452.695470555,-0.625
9596,9596,1879801.537408329,5824447.937779831,-0.625
9597,9597,1879843.327851206,5824443.280338749,-0.625
9598,9598,1879899.436646437,5824460.906627948,-0.625
9599,9599,1880033.497329742,5824436.832630585,-0.625
9600,9600,1880048.799970239,5824440.940596339,-0.625
9601,9601,1881931.510440909,5824373.032765714,-0.213952827
9602,9602,1872952.899872692,5824671.172818572,-0.625
9603,9603,1878606.576121951,5824475.539654312,-0.625
9604,9604,1878656.296719562,5824494.760873782,-0.385435194
9605,9605,1880866.010763775,5824417.064147915,-0.381146984
9606,9606,1881019.345563146,5824398.865968758,-0.098305162
9607,9607,1882140.331449513,5824359.751729371,-0.442706421
9608,9608,1877536.2658405,5824508.760331255,0.319977265
9609,9609,1879638.25732851,5824443.530254108,-0.625
9610,9610,1879786.869967637,5824425.646009477,-0.625
9611,9611,1880069.882811903,5824421.115307652,-0.625
9612,9612,1872859.251130431,5824650.182064531,-0.620031915
9613,9613,1878493.437323544,5824465.871542691,-0.625
9614,9614,1880816.385772896,5824384.923823597,-0.418238534
9615,9615,1881072.049311722,5824376.211258079,-0.055055921
9616,9616,1881496.949966368,5824390.425902413,-0.287400343
9617,9617,1872924.547313115,5824657.210837469,-0.625
9618,9618,1880111.839371437,5824398.926802863,-0.625
9619,9619,1873127.345405187,5824626.379665433,-0.624898917
9620,9620,1878478.451979766,5824439.935394314,-0.625
9621,9621,1879849.245796511,5824393.5866271,-0.625
9622,9622,1878871.246908138,5824442.457968659,-0.053546423
9623,9623,1879703.538196927,5824408.449043006,-0.625
9624,9624,1879758.112624185,5824391.476210799,-0.625
9625,9625,1879813.248419265,5824389.919743896,-0.625
9626,9626,1880015.012430032,5824462.328175415,-0.625
9627,9627,1873673.675067117,5825339.86409852,-0.700087447
9628,9628,1879619.110728638,5824386.203180813,-0.625
9629,9629,1881970.047555935,5824296.149574489,-0.170049822
9630,9630,1872866.444826551,5824603.899473975,-0.625
9631,9631,1878330.731924418,5824419.247501442,-0.385498711
9632,9632,1878485.030450901,5824399.786873748,-0.625
9633,9633,1879836.599084387,5824354.464961207,-0.625
9634,9634,1881511.51397591,5824312.10085912,-0.331373738
9635,9635,1882577.768507275,5824260.866787181,0.216270271
9636,9636,1878318.284572126,5824395.011932142,-0.375698126
9637,9637,1878465.475613652,5824390.8416808,-0.625
9638,9638,1879729.169635674,5824363.89295961,-0.625
9639,9639,1882125.075806737,5824295.14367028,-0.35587926
9640,9640,1872984.997643829,5824578.677992753,-0.625
9641,9641,1877870.644151771,5824439.783775889,0.339535885
9642,9642,1878844.264090943,5824373.250073573,-0.102803698
9643,9643,1879807.600022051,5824335.107272026,-0.625
9644,9644,1881450.895701352,5824295.858569349,-0.208280408
9645,9645,1879588.59470709,5824343.983309582,0.256925692
9646,9646,1879815.501804224,5824324.441759532,-0.625
9647,9647,1879834.99185494,5824329.291976698,-0.625
9648,9648,1882231.644162888,5824440.292269555,-0.12739138
9649,9649,1882481.020161953,5824302.16155902,0.065062563
9650,9650,1873012.658166819,5824542.419393908,-0.392102579
9651,9651,1877953.700858594,5824376.027491077,0.231914897
9652,9652,1880893.033514894,5824298.618128939,-0.084943288
9653,9653,1872992.495721173,5824532.373270143,-0.584692307
9654,9654,1877891.432470682,5824376.229643092,0.397456827
9655,9655,1879867.865286625,5824317.24816208,-0.625
9656,9656,1880103.718389053,5824300.215764836,-0.409892519
9657,9657,1882310.778445392,5824224.730248507,-0.241490485
9658,9658,1872790.994627042,5824535.606786724,-0.284974027
9659,9659,1872984.26679772,5824523.396011213,-0.504675001
9660,9660,1881480.183779673,5824246.936380539,-0.245863639
9661,9661,1882383.914841212,5824220.469123481,-0.166985914
9662,9662,1878342.667458941,5824340.980511722,-0.625
9663,9663,1880103.63513835,5824275.536935847,-0.400546299
9664,9664,1872962.606255157,5824510.74461518,-0.59959375
9665,9665,1878422.039548254,5824451.413466917,-0.625
9666,9666,1879768.159368667,5824294.904789221,-0.625
9667,9667,1882331.192543772,5824196.577010612,-0.183363496
9668,9668,1878471.249549346,5824334.409695908,-0.625
9669,9669,1879591.723777804,5824277.58076141,0.514520549
9670,9670,1879683.779650107,5824274.862898874,-0.625
9671,9671,1879843.327352249,5824264.686558328,-0.625
9672,9672,1880835.628252649,5824230.329443119,-0.099090909
9673,9673,1882107.032806236,5824192.078396236,-0.308232562
9674,9674,1882425.864549589,5824180.855036107,-0.097736598
9675,9675,1882489.940154812,5824195.941173776,0.049600396
9676,9676,1879724.973162533,5824279.17173508,-0.625
9677,9677,1881512.42265146,5824202.392856456,-0.305113744
9678,9678,1881569.141709227,5824210.302666151,-0.162513206
9679,9679,1882185.105280747,5824210.77109106,-0.193542358
9680,9680,1879950.668960166,5824311.900774238,-0.625
9681,9681,1880002.647306002,5824238.658292237,-0.625
9682,9682,1881527.657071678,5824186.00356484,-0.238420559
9683,9683,1882069.188896437,5824185.196034767,-0.392549672
9684,9684,1872784.368871656,5824478.282352971,-0.625042402
9685,9685,1879740.83280596,5824237.551786034,-0.625
9686,9686,1880822.892473397,5824210.590866146,-0.106341773
9687,9687,1881499.859227677,5824177.762277924,-0.240537028
9688,9688,1882482.15476129,5824148.421760324,0.029706422
9689,9689,1872799.721907021,5824459.628217887,-0.625
9690,9690,1872886.49351334,5824553.170581412,-0.625
9691,9691,1879827.980635584,5824229.399598979,-0.625
9692,9692,1881483.672163882,5824168.332198511,-0.156854548
9693,9693,1881706.451702705,5824324.005657272,-0.143309402
9694,9694,1882106.520458427,5824154.715169457,-0.237113326
9695,9695,1882600.37081618,5824181.108250281,0.30536217
9696,9696,1878322.514994726,5824280.288398011,-0.625
9697,9697,1878797.339028561,5824254.981222644,-0.20821918
9698,9698,1882378.69363419,5824127.785761142,-0.021803571
9699,9699,1872883.923637025,5824440.853207855,-0.625
9700,9700,1879745.277680591,5824210.523098891,-0.625
9701,9701,1880103.328978612,5824221.307069799,-0.386946944
9702,9702,1882127.515367095,5824133.599126683,-0.178029044
9703,9703,1882187.771571315,5824146.295808644,-0.121591276
9704,9704,1872877.966964045,5824427.099360699,-0.625
9705,9705,1882528.558932038,5824102.694235402,0.053654546
9706,9706,1882560.025666198,5824105.828520098,0.100770642
9707,9707,1879866.246298355,5824188.175279033,-0.625
9708,9708,1881566.158388608,5824125.174198412,-0.178466668
9709,9709,1881703.049570303,5824121.623399355,0.027086419
9710,9710,1882045.380905578,5824119.007484792,-0.344969231
9711,9711,1882125.569395517,5824107.0133642,-0.233440245
9712,9712,1882179.582272584,5824104.647495656,-0.155517856
9713,9713,1882395.839993524,5824103.048900677,0.04809697
9714,9714,1879621.798760786,5824204.484292036,-0.625
9715,9715,1881516.667858958,5824140.376657705,-0.182125621
9716,9716,1882064.075803906,5824097.819778144,-0.27552777
9717,9717,1882218.859084101,5824093.322852083,-0.103345453
9718,9718,1882346.745969328,5824119.930230031,-0.036581577
9719,9719,1877701.838446069,5824236.308597866,0.11306667
9720,9720,1881489.541837248,5824107.82419847,-0.054907406
9721,9721,1882540.011219359,5824072.732904756,0.062907407
9722,9722,1880770.728341396,5824165.872170234,-0.218578126
9723,9723,1882161.187977091,5824075.9928469,-0.147493025
9724,9724,1882193.285676969,5824074.934748861,-0.110073171
9725,9725,1882329.106443583,5824069.589164058,0.031872727
9726,9726,1879797.808604149,5824146.161713413,-0.625
9727,9727,1879821.653343403,5824159.741408544,-0.625
9728,9728,1879999.265819114,5824138.954691212,-0.625
9729,9729,1881485.504944096,5824088.790693076,-0.020564815
9730,9730,1882121.025932034,5824071.386572211,-0.181074733
9731,9731,1882178.401938336,5824065.279461978,-0.124039221
9732,9732,1882604.088474318,5824057.528712294,0.293635416
9733,9733,1881569.113553681,5824089.253873922,-0.180562498
9734,9734,1881682.697974363,5824096.653564877,-0.000193288
9735,9735,1877726.07601533,5824201.806857947,0.068169232
9736,9736,1882064.45772776,5824066.08343365,-0.341879265
9737,9737,1878745.674496416,5824141.800096167,-0.134515156
9738,9738,1879613.414492626,5824127.502508535,-0.625
9739,9739,1879704.747374519,5824109.011049331,-0.625
9740,9740,1879760.538127876,5824111.903589375,-0.625
9741,9741,1879894.90896706,5824102.566097198,-0.625
9742,9742,1881614.291277497,5824044.093624128,-0.112763633
9743,9743,1881645.985038199,5824043.012420513,-0.095927276
9744,9744,1881816.667210431,5824041.970704625,0.063616242
9745,9745,1879661.389523335,5824111.967629728,-0.625
9746,9746,1878285.775828432,5824136.585075768,-0.625
9747,9747,1879659.443246396,5824093.701574603,-0.625
9748,9748,1881720.497102047,5824031.617028603,0.026907303
9749,9749,1882580.261184098,5824000.982387478,0.221173692
9750,9750,1881855.525659681,5824006.291885291,0.091157408
9751,9751,1882124.921931946,5823997.08981803,-0.226626164
9752,9752,1878313.438561182,5824115.221376608,-0.625
9753,9753,1879956.714985503,5824064.75420386,-0.625
9754,9754,1879972.561723551,5824064.216803441,-0.625
9755,9755,1882158.813061877,5824004.765964353,-0.143301054
9756,9756,1879592.353960362,5824062.901463171,-0.625
9757,9757,1881603.138849725,5824001.179691949,-0.020830358
9758,9758,1881826.522352436,5823986.941070802,0.141454548
9759,9759,1880001.74737562,5824041.410267932,-0.625
9760,9760,1879599.872878056,5824037.350191331,-0.625
9761,9761,1879694.121632308,5824029.516668737,-0.625
9762,9762,1880059.009480963,5824025.161388432,-0.625
9763,9763,1882120.071349674,5823956.630244697,-0.216608286
9764,9764,1880002.951124873,5824008.857944453,-0.623625001
9765,9765,1879814.462008165,5824010.224663343,-0.625
9766,9766,1879832.555478308,5824043.078174837,-0.623728475
9767,9767,1882504.401152358,5823915.767543096,0.161716925
9768,9768,1880697.197347262,5824047.997876624,-0.194901198
9769,9769,1881973.927648498,5823987.934589734,-0.135623869
9770,9770,1882101.456351235,5823907.676214011,-0.181428569
9771,9771,1880164.025698554,5823963.465700825,-0.41795626
9772,9772,1880088.416239181,5823956.049518131,-0.450871796
9773,9773,1881791.537889526,5823902.508216649,0.161681818
9774,9774,1881835.342275277,5823901.896653073,0.163065116
9775,9775,1882170.730476511,5823924.326518949,-0.129364335
9776,9776,1878630.5765775,5823998.885447074,-0.017687498
9777,9777,1881739.651004982,5823890.553934808,0.131927272
9778,9778,1879900.69519766,5823950.767002364,-0.625
