OID,FID_,X,Y,BCE_Opua_I
1550,1550,1701981.462659304,6091728.536610666,-9999.0
1551,1551,1702030.393578127,6091732.760469157,-9999.0
1552,1552,1702055.180248042,6091732.479737613,-9999.0
1553,1553,1705922.579904609,6091701.073660452,-9999.0
1554,1554,1708514.865965803,6091652.009310814,-9999.0
1555,1555,1702018.249307178,6091720.021671786,-9999.0
1556,1556,1705419.457218231,6091679.000300139,-9999.0
1557,1557,1707220.8764526,6091664.25181014,-9999.0
1558,1558,1708531.087868051,6091642.575839002,-9999.0
1559,1559,1708567.828714594,6091641.406574573,-9999.0
1560,1560,1708600.490842213,6091640.665842569,-0.995000005
1561,1561,1702144.729603643,6091706.553893914,-9999.0
1562,1562,1705452.0067786,6091668.654840196,-9999.0
1563,1563,1708628.957918406,6091630.705065742,-0.995000005
1564,1564,1708645.282296057,6091629.781631039,-0.995000005
1565,1565,1705509.385486037,6091658.018518172,-9999.0
1566,1566,1705901.328758289,6091663.180126564,-9999.0
1567,1567,1707224.028373193,6091637.775005419,-9999.0
1568,1568,1702013.677478794,6091688.314276234,-9999.0
1569,1569,1702050.589148747,6091687.691899023,-9999.0
1570,1570,1705382.520584412,6091649.334460544,-9999.0
1571,1571,1705953.097235327,6091657.366659815,-9999.0
1572,1572,1701744.233643728,6091681.192419731,-9999.0
1573,1573,1702132.578256758,6091677.379021608,-9999.0
1574,1574,1702164.148432639,6091690.390652911,-9999.0
1575,1575,1702193.227072006,6091676.315029108,-9999.0
1576,1576,1705402.820312645,6091639.132457071,-9999.0
1577,1577,1705428.625695996,6091639.56357511,-9999.0
1578,1578,1705467.98994676,6091638.574130697,-9999.0
1579,1579,1702021.618315954,6091668.295543038,-9999.0
1580,1580,1702315.773540691,6091664.755385732,-9999.0
1581,1581,1705489.807081536,6091639.124341843,-9999.0
1582,1582,1707249.666630117,6091616.159742348,-9999.0
1583,1583,1707272.834138444,6091607.095832694,-9999.0
1584,1584,1708995.962682841,6091585.687167146,-0.995000005
1585,1585,1709012.142199204,6091586.422352833,-0.995000005
1586,1586,1709217.774179879,6091584.460560697,-0.985022769
1587,1587,1709703.576176227,6091597.837127242,0.160421944
1588,1588,1702193.163548322,6091656.182573627,-9999.0
1589,1589,1706423.398475097,6091607.205746277,0.914096389
1590,1590,1707280.882016059,6091597.035392477,-9999.0
1591,1591,1701965.04856939,6091654.551019038,-0.457164358
1592,1592,1702103.219627834,6091647.237952611,-9999.0
1593,1593,1702576.87362084,6091641.857525504,-9999.0
1594,1594,1708991.647136396,6091566.536607882,-0.995000005
1595,1595,1709012.063433949,6091566.289593491,-0.995000005
1596,1596,1709232.397142248,6091563.825180106,-0.985000014
1597,1597,1701956.110772687,6091638.939625396,0.410066697
1598,1598,1702211.519681498,6091644.545629348,-9999.0
1599,1599,1702315.434096562,6091634.865983174,-9999.0
1600,1600,1702342.393315623,6091661.879680493,-9999.0
1601,1601,1705475.8608103,6091599.146056777,-9999.0
1602,1602,1708971.110327794,6091556.820360823,-0.995000005
1603,1603,1709003.776367236,6091556.425184752,-0.995000005
1604,1604,1709733.236006916,6091556.782632198,0.119466667
1605,1605,1702029.333451982,6091628.350539843,-9999.0
1606,1606,1702405.151681277,6091623.882216972,-9999.0
1607,1607,1707411.027437036,6091565.795195407,-9999.0
1608,1608,1709011.822320426,6091546.363150805,-0.995000005
1609,1609,1709746.807615949,6091537.439814927,0.243224999
1610,1610,1702335.680437241,6091619.689398129,-9999.0
1611,1611,1702417.288065856,6091613.779831819,-9999.0
1612,1612,1702501.974634337,6091625.597579399,-9999.0
1613,1613,1702772.527496118,6091609.734434612,-9999.0
1614,1614,1702805.193198886,6091609.361740327,-9999.0
1615,1615,1701947.010738587,6091609.149306767,-0.606999993
1616,1616,1702262.951770389,6091608.336495719,-9999.0
1617,1617,1702386.020497614,6091611.098044209,-9999.0
1618,1618,1702535.587798516,6091602.469787319,-9999.0
1619,1619,1702649.750458367,6091600.965398745,-9999.0
1620,1620,1705206.605207046,6091571.674193355,-0.395471699
1621,1621,1709753.390399226,6091519.09095712,0.12562963
1622,1622,1702192.665239031,6091604.139622774,-9999.0
1623,1623,1702363.97991876,6091594.45684544,-9999.0
1624,1624,1702380.312725399,6091594.271253203,-9999.0
1625,1625,1702467.238036669,6091596.951550117,-9999.0
1626,1626,1702494.699055342,6091597.95284948,-9999.0
1627,1627,1702690.473627687,6091590.945572747,-9999.0
1628,1628,1709068.001129764,6091528.539853549,-0.995000005
1629,1629,1705182.114048356,6091554.683049416,-0.905567784
1630,1630,1705228.647429413,6091569.558918587,1.532030258
1631,1631,1705630.268780668,6091546.992024391,-9999.0
1632,1632,1707402.385843226,6091526.039754915,-9999.0
1633,1633,1702196.399142188,6091581.41275761,-9999.0
1634,1634,1702706.579275157,6091570.833108313,-9999.0
1635,1635,1705230.15993908,6091541.505501642,-0.06971428
1636,1636,1709109.217009631,6091495.36069831,-0.995000005
1637,1637,1702367.723494881,6091564.521040743,-9999.0
1638,1638,1702394.785775142,6091574.177922773,-9999.0
1639,1639,1702748.451589228,6091573.444817434,0.151159982
1640,1640,1702822.799243138,6091576.56576035,-0.899211555
1641,1641,1705238.209969847,6091531.446937187,-0.036556962
1642,1642,1706517.226240031,6091528.536775028,0.85494139
1643,1643,1709125.429238596,6091485.199655592,-0.99455815
1644,1644,1702076.612018225,6091600.815005093,-9999.0
1645,1645,1702192.033411691,6091556.551240726,-9999.0
1646,1646,1702241.031605391,6091555.995298327,-9999.0
1647,1647,1702341.266275134,6091814.495175228,-9999.0
1648,1648,1702678.925954955,6091559.831288747,-9999.0
1649,1649,1703156.260572681,6091545.562099906,-9999.0
1650,1650,1706193.102187285,6091517.479008299,-0.668504203
1651,1651,1707402.029507932,6091496.150152302,-9999.0
1652,1652,1702313.622281614,6091580.517546248,-9999.0
1653,1653,1702714.404885666,6091540.850583312,-9999.0
1654,1654,1703171.883759607,6091535.418736016,-9999.0
1655,1655,1704927.492077677,6091515.346529339,-9999.0
1656,1656,1708705.054494296,6091470.933152091,-0.995000005
1657,1657,1709153.249898391,6091473.469734944,-0.988947089
1658,1658,1709778.696553502,6091473.2771834,0.226110277
1659,1659,1702267.926980074,6091540.535046247,-9999.0
1660,1660,1702338.793393094,6091534.229884716,-9999.0
1661,1661,1702359.213575016,6091534.377397306,-9999.0
1662,1662,1707422.807908991,6091476.349442682,-9999.0
1663,1663,1709378.217456767,6091451.51338769,-0.975000024
1664,1664,1702204.788901778,6091532.444489987,-9999.0
1665,1665,1702502.015279225,6091523.136402442,-9999.0
1666,1666,1703081.663255633,6091516.726957284,-9999.0
1667,1667,1708700.13084152,6091450.68695612,-0.995000005
1668,1668,1708720.18894217,6091450.451124401,-0.995000005
1669,1669,1709435.261391676,6091440.855923557,-0.975000024
1670,1670,1709794.592472942,6091437.210582604,0.297452381
1671,1671,1702101.759967392,6091518.443707727,-9999.0
1672,1672,1702131.785196713,6091596.668383778,-9999.0
1673,1673,1702616.068093801,6091512.077920998,-9999.0
1674,1674,1702765.108110938,6091528.968605123,-0.146176548
1675,1675,1707406.237533588,6091456.617779377,-9999.0
1676,1676,1708675.511430121,6091441.019311913,-0.995000005
1677,1677,1708757.175416824,6091440.033804015,-0.995000005
1678,1678,1709212.542421868,6091449.459977678,-0.982147597
1679,1679,1709402.321226743,6091432.222256843,-0.975000024
1680,1680,1702166.969373833,6091507.013437997,-9999.0
1681,1681,1702228.216775579,6091506.318637591,-9999.0
1682,1682,1702292.261709214,6091512.234609347,-9999.0
1683,1683,1709442.428383242,6091426.10193307,-0.975000024
1684,1684,1702084.962632494,6091502.960871834,-9999.0
1685,1685,1702110.287670692,6091497.69165567,-9999.0
1686,1686,1702252.715743505,6091506.040608657,-9999.0
1687,1687,1704768.268093573,6091467.753300071,-9999.0
1688,1688,1707425.815929474,6091436.07883382,-9999.0
1689,1689,1708773.26761915,6091419.910173541,-0.995000005
1690,1690,1709291.995345389,6091413.427637423,-0.975000024
1691,1691,1709394.075186523,6091412.188644905,-0.975000024
1692,1692,1702121.828736408,6091487.596420771,-9999.0
1693,1693,1702256.572720489,6091486.06798757,-9999.0
1694,1694,1702337.584914401,6091506.940560616,-9999.0
1695,1695,1702376.04736862,6091488.447723238,-9999.0
1696,1696,1702457.805936656,6091532.46640208,-9999.0
1697,1697,1702477.062925776,6091483.56256184,-9999.0
1698,1698,1702142.131527437,6091477.401837473,-9999.0
1699,1699,1702166.467908045,6091477.330224387,-9999.0
1700,1700,1702309.037603161,6091479.161517548,-9999.0
1701,1701,1702407.536079858,6091474.388748638,-9999.0
1702,1702,1702436.118113801,6091474.0637987,-9999.0
1703,1703,1702672.940721287,6091471.367836241,-9999.0
1704,1704,1707469.06383922,6091419.711090809,-9999.0
1705,1705,1702448.254255692,6091463.961364252,-9999.0
1706,1706,1702639.999529107,6091461.98312796,-9999.0
1707,1707,1702688.564290547,6091461.22533085,-9999.0
1708,1708,1702987.286308824,6091462.797536097,-0.648166709
1709,1709,1703010.65739,6091474.352597892,-0.285186794
1710,1710,1708495.250734568,6091393.368739896,-9999.0
1711,1711,1709434.38170078,6091382.009360657,-0.975000024
1712,1712,1709811.373594594,6091404.70151457,0.193432267
1713,1713,1710847.940261783,6091373.126693818,0.975694906
1714,1714,1702335.652613904,6091455.27675268,-9999.0
1715,1715,1702500.132247647,6091464.473359372,-9999.0
1716,1716,1708748.287388899,6091380.353068316,-0.995000005
1717,1717,1708842.020156296,6091393.972827043,-0.995000005
1718,1718,1709442.598181414,6091372.467083789,-0.975000024
1719,1719,1702133.73932695,6091457.568161842,-9999.0
1720,1720,1702178.020420153,6091447.312163404,-9999.0
1721,1721,1702217.358861662,6091449.146436786,-9999.0
1722,1722,1702696.936398246,6091441.405371227,-9999.0
1723,1723,1702999.250974553,6091437.74962914,-0.477069467
1724,1724,1707325.765524906,6091387.097063742,0.594158736
1725,1725,1707449.720853109,6091385.970643059,-9999.0
1726,1726,1708511.343416399,6091373.245587857,-9999.0
1727,1727,1708689.714541605,6091387.612622421,-0.995000005
1728,1728,1708776.911640642,6091369.838452576,-0.995000005
1729,1729,1709475.300987199,6091361.582786802,-0.975000024
1730,1730,1702239.079301246,6091436.444436554,-9999.0
1731,1731,1702289.339193884,6091450.19130337,-9999.0
1732,1732,1702441.141671892,6091441.323741371,-9999.0
1733,1733,1704855.599748025,6091405.966240943,-9999.0
1734,1734,1704885.713806747,6091406.223309265,-9999.0
1735,1735,1708727.66618215,6091364.546201741,-0.995000005
1736,1736,1710421.911308692,6091344.542470791,1.129749998
1737,1737,1702085.790702781,6091460.602751449,-9999.0
1738,1738,1702380.360671514,6091436.588434009,-9999.0
1739,1739,1702410.890428964,6091424.732838624,-9999.0
1740,1740,1709830.481349869,6091352.694486241,0.159622378
1741,1741,1710728.434872783,6091327.060658833,0.862250005
1742,1742,1702084.290080178,6091418.270980654,-9999.0
1743,1743,1702182.284939306,6091417.159982061,-9999.0
1744,1744,1702394.607175617,6091414.74916027,-9999.0
1745,1745,1702455.33357985,6091414.2692784,-9999.0
1746,1746,1702600.068815321,6091413.144524937,-9999.0
1747,1747,1705220.816171429,6091386.76945677,0.270424244
1748,1748,1707273.814028364,6091372.01314857,0.233878915
1749,1749,1702076.010950376,6091408.400381099,-9999.0
1750,1750,1702092.505905394,6091408.009112455,-9999.0
1751,1751,1702280.166692586,6091406.08477992,-9999.0
1752,1752,1702492.32623148,6091403.877841388,-9999.0
1753,1753,1707530.908366684,6091345.143417436,-9999.0
1754,1754,1708917.82781313,6091352.985648249,-0.995000005
1755,1755,1708968.338490291,6091327.666245013,-0.995000005
1756,1756,1709844.895764355,6091320.342128892,0.163841665
1757,1757,1702035.234088379,6091399.102266049,-9999.0
1758,1758,1702067.564710503,6091398.327318487,-9999.0
1759,1759,1702026.620776683,6091388.826711771,-9999.0
1760,1760,1702312.442814841,6091385.993771612,-9999.0
1761,1761,1702386.109484489,6091385.679038981,-9999.0
1762,1762,1702419.627118193,6091391.097632299,-9999.0
1763,1763,1702459.835452786,6091389.730744453,-9999.0
1764,1764,1707530.670511434,6091325.217007273,-9999.0
1765,1765,1708974.042199312,6091311.543040121,-0.995000005
1766,1766,1708994.839907555,6091307.416267345,-0.995000005
1767,1767,1702151.433561017,6091396.929872819,-9999.0
1768,1768,1702185.919937333,6091377.608143213,-9999.0
1769,1769,1702224.061405306,6091384.463583083,-9999.0
1770,1770,1702320.658356438,6091375.7316903,-9999.0
1771,1771,1702346.50661735,6091404.962588475,-9999.0
1772,1772,1702524.321432074,6091377.830706727,-9999.0
1773,1773,1707150.982601045,6091319.572472733,1.029232078
1774,1774,1707206.820370839,6091342.113963343,1.020039171
1775,1775,1707612.214180684,6091314.278646859,-9999.0
1776,1776,1702100.057957389,6091368.27021213,-9999.0
1777,1777,1702410.210852771,6091364.954004318,-9999.0
1778,1778,1702566.836660602,6091363.700786194,-9999.0
1779,1779,1707661.092670444,6091303.729991152,-9999.0
1780,1780,1707679.213593008,6091313.027159194,-9999.0
1781,1781,1708642.864546166,6091296.1404082,-0.995000005
1782,1782,1709600.738058741,6091279.788460547,-0.941107511
1783,1783,1709629.315394668,6091279.061211545,-0.915000021
1784,1784,1709653.814212132,6091278.763032096,-0.915000021
1785,1785,1709858.542100056,6091286.253715051,0.049636364
1786,1786,1702226.520894714,6091356.871593886,-9999.0
1787,1787,1702279.408558014,6091376.818152553,-9999.0
1788,1788,1702847.155161203,6091350.154388041,-9999.0
1789,1789,1706387.681935121,6091318.820349924,0.918450696
1790,1790,1707448.64644475,6091295.893160614,-9999.0
1791,1791,1707693.96331019,6091292.963747972,-9999.0
1792,1792,1707742.636028053,6091292.790441655,-9999.0
1793,1793,1709478.564814934,6091272.237069335,-0.975000024
1794,1794,1702201.9093064,6091347.186430456,-9999.0
1795,1795,1702802.123450072,6091340.35688512,-9999.0
1796,1796,1707600.602968632,6091291.009855753,-9999.0
1797,1797,1707634.652658821,6091289.962489001,-9999.0
1798,1798,1709658.101336027,6091260.088641611,-0.915000021
1799,1799,1709686.245520744,6091259.165373428,-0.915000021
1800,1800,1709878.509479627,6091259.601279112,1.212161218
1801,1801,1702055.055738219,6091353.975274358,-9999.0
1802,1802,1702132.221363015,6091338.21671755,-9999.0
1803,1803,1702383.883915506,6091350.982378477,-9999.0
1804,1804,1702597.692971152,6091332.927406278,-9999.0
1805,1805,1709495.582506022,6091251.923488623,-0.975000024
1806,1806,1709571.805600039,6091251.319977011,-0.969175453
1807,1807,1709628.471910827,6091254.318645152,-0.915000021
1808,1808,1709694.290452689,6091249.102700889,-0.915000021
1809,1809,1709735.121686947,6091248.605400263,-0.915000021
1810,1810,1702110.248987506,6091343.316763235,-9999.0
1811,1811,1702265.72688107,6091333.176288679,-9999.0
1812,1812,1702289.106384115,6091330.253663437,-9999.0
1813,1813,1702336.292917263,6091343.246652354,-9999.0
1814,1814,1702499.585561927,6091324.079803812,-9999.0
1815,1815,1707746.5240135,6091262.645682191,-9999.0
1816,1816,1709351.024896312,6091243.515810009,-0.975000024
1817,1817,1709440.527143795,6091246.639236802,-0.975000024
1818,1818,1709524.204966632,6091248.927447383,-0.975000024
1819,1819,1709722.755187758,6091239.138400136,-0.915000021
1820,1820,1702238.317873587,6091316.880033822,-9999.0
1821,1821,1702446.655357909,6091329.889109332,-9999.0
1822,1822,1702805.896091831,6091313.087069872,-0.172030737
1823,1823,1709749.045063022,6091235.72038797,-0.915000021
1824,1824,1710212.487560366,6091235.263309738,0.740122724
1825,1825,1702138.57690746,6091318.248731077,-9999.0
1826,1826,1702210.238899803,6091310.081210485,-9999.0
1827,1827,1702409.201653183,6091309.389142185,-9999.0
1828,1828,1702523.857262649,6091303.874735555,-9999.0
1829,1829,1709393.082558074,6091223.604489282,-0.975000024
1830,1830,1709555.109596599,6091221.628923793,-0.974886817
1831,1831,1709889.986510587,6091222.337946977,0.133739838
1832,1832,1709947.088195493,6091216.853222637,0.737207552
1833,1833,1702093.854296833,6091305.067127006,-9999.0
1834,1834,1702273.331710404,6091304.876214736,-9999.0
1835,1835,1702499.245469247,6091294.190379634,-9999.0
1836,1836,1702793.346144065,6091290.681710526,-0.70980002
1837,1837,1703401.770221203,6091284.01858974,-9999.0
1838,1838,1707790.789800789,6091235.544819142,-9999.0
1839,1839,1709919.446678188,6091212.613215352,0.700494686
1840,1840,1710083.98771041,6091212.44787355,1.216594532
1841,1841,1702074.493729835,6091289.048943024,-9999.0
1842,1842,1702278.53364516,6091276.770175833,-9999.0
1843,1843,1702327.530327493,6091276.21373577,-9999.0
1844,1844,1702507.514477311,6091274.167423801,-9999.0
1845,1845,1703397.291982661,6091263.998342406,-0.886999965
1846,1846,1702075.025879692,6091268.909732668,-9999.0
1847,1847,1702180.589769813,6091267.712927561,-9999.0
1848,1848,1702201.001091037,6091267.134305611,-9999.0
1849,1849,1702417.244311423,6091265.229762316,-9999.0
1850,1850,1702433.576523323,6091265.044059929,-9999.0
1851,1851,1702498.900724674,6091263.892309674,-9999.0
1852,1852,1703405.506205217,6091253.735239545,-9999.0
1853,1853,1707847.886026658,6091201.644899243,-9999.0
1854,1854,1702147.216935988,6091258.126998061,-9999.0
1855,1855,1702229.465078705,6091256.467400945,-9999.0
1856,1856,1702254.02815506,6091261.897398185,-9999.0
1857,1857,1702286.040543852,6091256.551742846,-9999.0
1858,1858,1710064.872419737,6091184.834041405,0.322168802
1859,1859,1702033.374223424,6091249.452780558,-9999.0
1860,1860,1702236.930897444,6091247.144820693,-9999.0
1861,1861,1702375.346294268,6091285.008182745,-9999.0
1862,1862,1707917.497286822,6091181.462549859,-9999.0
1863,1863,1708521.354731889,6091173.627328443,-0.995925928
1864,1864,1709877.374988671,6091157.769532555,-0.915000021
1865,1865,1709897.413464291,6091161.926824558,-0.915000021
1866,1866,1702053.676559141,6091239.258377599,-9999.0
1867,1867,1702107.440319995,6091250.228249586,-9999.0
1868,1868,1702172.084653022,6091237.916138601,-9999.0
1869,1869,1702261.911494705,6091236.896847617,-9999.0
1870,1870,1708574.31463572,6091163.02449571,-0.995000005
1871,1871,1702079.459389314,6091236.907683277,-9999.0
1872,1872,1702183.782195212,6091227.819966866,-9999.0
1873,1873,1702214.107514929,6091228.208034847,-9999.0
1874,1874,1702273.610268533,6091226.218995426,-9999.0
1875,1875,1702334.868322066,6091235.793886677,-9999.0
1876,1876,1707924.987100762,6091160.862910297,-9999.0
1877,1877,1709913.609187489,6091137.021765992,-0.915000021
1878,1878,1702065.699896009,6091219.193325637,-9999.0
1879,1879,1703372.270077544,6091204.294373039,-9999.0
1880,1880,1704365.561530277,6091198.029353949,0.723456001
1881,1881,1707945.28302736,6091150.655078258,-9999.0
1882,1882,1708377.925109057,6091145.664505344,-9999.0
1883,1883,1708863.97198399,6091139.599179351,-0.995000005
1884,1884,1709292.098436766,6091134.414908865,-0.975000024
1885,1885,1709861.492252939,6091130.307262599,-0.915000021
1886,1886,1709902.910609192,6091126.983222613,-0.915000021
1887,1887,1702269.575740633,6091207.120913315,-9999.0
1888,1888,1702302.40243111,6091206.543816673,-9999.0
1889,1889,1702396.308070301,6091205.129780903,-9999.0
1890,1890,1702420.810147099,6091205.198342976,-9999.0
1891,1891,1702453.037141432,6091204.251202761,-0.8631484
1892,1892,1702481.917242377,6091204.289868028,-9999.0
1893,1893,1707969.661964278,6091140.398257203,-9999.0
1894,1894,1708720.349040657,6091131.369105461,-0.995000005
1895,1895,1708879.746161655,6091128.863220382,-0.995000005
1896,1896,1709594.124230094,6091120.780662835,-0.915000021
1897,1897,1709643.883745323,6091120.379478413,-0.915000021
1898,1898,1709697.23399042,6091120.106206246,-0.915000021
1899,1899,1709913.361058641,6091116.686638516,-0.915000021
1900,1900,1709950.667728704,6091125.178561745,-0.915000021
1901,1901,1702179.855174559,6091202.952522413,-9999.0
1902,1902,1708418.678246396,6091125.04041496,-9999.0
1903,1903,1708435.019204147,6091125.570308683,-9999.0
1904,1904,1709551.093431164,6091117.440814996,-0.915784482
1905,1905,1702016.960493422,6091189.852192903,-9999.0
1906,1906,1702130.689471997,6091188.563465441,-9999.0
1907,1907,1702324.431304642,6091196.834313532,-9999.0
1908,1908,1702375.670344266,6091185.782629932,-9999.0
1909,1909,1702398.148885503,6091187.649922693,-9999.0
1910,1910,1708399.498377278,6091114.903295022,-9999.0
1911,1911,1708899.869296033,6091113.685918768,-0.995000005
1912,1912,1709628.952504858,6091105.935264223,-0.915000021
1913,1913,1709651.535083489,6091185.055369708,-0.931920069
1914,1914,1709878.216449057,6091105.573192295,-0.915000021
1915,1915,1702114.862921047,6091180.776766495,-9999.0
1916,1916,1702228.414385499,6091190.256601912,-9999.0
1917,1917,1702381.847525119,6091179.714475196,-9999.0
1918,1918,1708088.149515552,6091109.663934883,-9999.0
1919,1919,1708124.626560078,6091108.849889953,-9999.0
1920,1920,1708271.440106831,6091106.155474823,-9999.0
1921,1921,1708304.121920435,6091107.215765997,-9999.0
1922,1922,1708320.445359464,6091106.292898414,-9999.0
1923,1923,1708941.235510679,6091099.01070333,-0.995000005
1924,1924,1709677.006213216,6091094.831934541,-0.915000021
1925,1925,1702190.520236879,6091173.7978368,-9999.0
1926,1926,1702236.78420743,6091167.226753446,-9999.0
1927,1927,1702354.342320119,6091175.653202596,-9999.0
1928,1928,1708108.007552482,6091098.880350115,-9999.0
1929,1929,1708838.121331813,6091131.958651722,-0.995000005
1930,1930,1709969.222014979,6091087.509382405,-0.915000021
1931,1931,1702319.577594027,6091155.997684927,-9999.0
1932,1932,1702343.26214138,6091156.257546752,-9999.0
1933,1933,1702372.021515003,6091167.271391504,-0.513568277
1934,1934,1704302.510471527,6091133.784214307,-9999.0
1935,1935,1708020.304790822,6091089.967859776,-9999.0
1936,1936,1710157.203337148,6091093.11350516,0.230835265
1937,1937,1710222.42795323,6091062.173244739,0.315967219
1938,1938,1701925.925297722,6091151.229431447,-9999.0
1939,1939,1704277.897056185,6091124.104674518,-9999.0
1940,1940,1705412.91853582,6091339.258806995,0.989433286
1941,1941,1708091.427568068,6091078.423439112,-9999.0
1942,1942,1708140.270275001,6091078.768139598,-9999.0
1943,1943,1708185.345951937,6091078.022522318,-9999.0
1944,1944,1709999.659250011,6091059.536210413,-0.915000021
1945,1945,1702018.922710146,6091147.261426822,-9999.0
1946,1946,1702199.36087012,6091144.786554847,-9999.0
1947,1947,1702342.440309662,6091136.338029603,-9999.0
1948,1948,1704261.449702555,6091114.330568154,-9999.0
1949,1949,1708058.661250195,6091070.305101617,-9999.0
1950,1950,1702149.745627655,6091140.518175031,-9999.0
1951,1951,1702554.480098046,6091124.166335305,-9999.0
1952,1952,1704253.168383614,6091104.461917117,-9999.0
1953,1953,1704382.774735813,6091144.648742805,0.18938389
1954,1954,1705603.794228094,6091099.747694885,0.992666675
1955,1955,1710246.912725623,6091023.132176276,0.225481893
1956,1956,1702011.929605669,6091118.469913392,-9999.0
1957,1957,1702088.635699212,6091118.767843094,-9999.0
1958,1958,1702496.124475393,6091156.656381617,-9999.0
1959,1959,1704253.10020303,6091084.329352985,-9999.0
1960,1960,1704268.778542955,6091088.766841888,-9999.0
1961,1961,1709764.08175892,6091062.533873415,-0.915000021
1962,1962,1701802.872415921,6091102.798931809,-9999.0
1963,1963,1702347.604323779,6091104.643459193,-0.78700003
1964,1964,1709830.033822054,6091008.091086461,-0.915000021
1965,1965,1709841.439084256,6091023.830257657,-0.915000021
1966,1966,1701777.932107263,6091097.326582394,-9999.0
1967,1967,1701831.587458295,6091096.208666296,-9999.0
1968,1968,1704229.548395804,6091074.188168096,-9999.0
1969,1969,1707723.248475991,6091023.772995858,0.798475006
1970,1970,1709352.805167994,6091004.717658184,-0.975000024
1971,1971,1709527.769583098,6091001.806871176,-0.915000021
1972,1972,1702072.29360272,6091080.343336388,-9999.0
1973,1973,1702178.609598828,6091078.615730876,-9999.0
1974,1974,1702309.097341693,6091076.930281554,-9999.0
1975,1975,1702337.909676274,6091083.579455596,-0.837000012
1976,1976,1702488.517461282,6091079.872899718,-9999.0
1977,1977,1704275.040748092,6091059.254949438,-9999.0
1978,1978,1710254.599856772,6090983.905735113,-0.068475476
1979,1979,1702055.840627067,6091069.83877372,-9999.0
1980,1980,1702472.302488889,6091065.110755141,0.359275001
1981,1981,1702537.630128899,6091064.36719546,-9999.0
1982,1982,1709372.378248657,6090984.174339968,-0.975000024
1983,1983,1709797.233377817,6090983.783526656,-0.915000021
1984,1984,1701818.753827118,6091062.761791788,-9999.0
1985,1985,1702038.838462899,6091081.166107333,-9999.0
1986,1986,1702100.007007666,6091065.887037977,-9999.0
1987,1987,1702464.023461545,6091055.240364674,-0.344525001
1988,1988,1702823.676210338,6091141.283829366,-0.089838604
1989,1989,1704470.828875392,6091034.679683343,0.571630774
1990,1990,1707739.071041763,6090998.149540871,0.813178808
1991,1991,1702007.066237196,6091063.894714403,-9999.0
1992,1992,1702267.928373027,6091047.50446238,-9999.0
1993,1993,1702455.744219337,6091045.370106912,-0.543525005
1994,1994,1702529.074907611,6091044.740055235,-9999.0
1995,1995,1703392.956172047,6091033.147722949,3.19923837
1996,1996,1704288.992549955,6091024.331198095,-9999.0
1997,1997,1704325.901660098,6091023.699437273,-9999.0
1998,1998,1701676.2251654,6091044.819219955,-9999.0
1999,1999,1701855.831099052,6091052.297509041,-9999.0
2000,2000,1702071.671275186,6091039.9704881,-9999.0
2001,2001,1702283.867272747,6091041.116580419,-0.8243725
2002,2002,1703407.565614642,6091025.573903294,0.046666666
2003,2003,1704432.810766667,6091047.799117009,-0.65594799
2004,2004,1704464.444438657,6091012.333584586,-0.663551731
2005,2005,1709527.168800369,6090952.399337002,-0.915000021
2006,2006,1709828.649958592,6090968.109435922,-0.915000021
2007,2007,1701622.605495701,6091035.605881881,-9999.0
2008,2008,1701769.41605106,6091033.01743792,-9999.0
2009,2009,1701974.616580019,6091036.66485283,-9999.0
2010,2010,1702431.019899576,6091025.722434276,-0.280412491
2011,2011,1702555.375534946,6091032.40856414,-9999.0
2012,2012,1703386.586839435,6091019.88771917,1.357573947
2013,2013,1704704.254128646,6091028.062998962,0.487910336
2014,2014,1709565.175766487,6091014.492158125,-0.919622261
2015,2015,1709944.085840364,6090943.79306272,-0.915000021
2016,2016,1702233.574429042,6091021.67449132,-9999.0
2017,2017,1704174.205588551,6091014.220040638,-9999.0
2018,2018,1704478.374676153,6090999.456884647,-0.60721559
2019,2019,1709543.258409727,6090932.274254476,-0.915000021
2020,2020,1701618.285643079,6091014.652172128,-9999.0
2021,2021,1701647.398870182,6091019.130726997,-9999.0
2022,2022,1701940.841195652,6091011.354500036,-9999.0
2023,2023,1702545.107231046,6091003.768879022,-9999.0
2024,2024,1704327.119077823,6090993.595626608,-9999.0
2025,2025,1704455.769461641,6090982.745007758,-0.856964897
2026,2026,1709567.635081392,6090922.013048377,-0.915000021
2027,2027,1701598.357950353,6091005.259634144,-9999.0
2028,2028,1701713.212452408,6091018.672256725,-9999.0
2029,2029,1701761.079607183,6091003.422747268,-9999.0
2030,2030,1702517.299053109,6091017.757364514,-9999.0
2031,2031,1704543.357526313,6090975.830478503,0.019987677
2032,2032,1709891.608087023,6090949.792853002,-0.915000021
2033,2033,1701613.981833947,6090995.118982131,-9999.0
2034,2034,1701707.889050838,6090994.059104729,-9999.0
2035,2035,1701728.303664622,6090993.828568771,-9999.0
2036,2036,1704268.048179321,6090964.582302012,-9999.0
2037,2037,1709494.061651132,6090902.773953744,-0.915000021
2038,2038,1701736.356977868,6090983.77320374,-9999.0
2039,2039,1701976.91062729,6091000.046707874,-9999.0
2040,2040,1702185.478122798,6090978.689228682,-9999.0
2041,2041,1704596.940531252,6090974.350775419,0.288792328
2042,2042,1701997.383854293,6090970.652382928,-9999.0
2043,2043,1704022.160943252,6090950.65116542,-9999.0
