OID,FID_,X,Y,BCE_Whanga
288,288,1669010.481721171,6122169.737199895,-9999.0
289,289,1669178.447439044,6122168.462014181,-9999.0
290,290,1666580.575800099,6122171.233057906,-9999.0
291,291,1669711.506287229,6122162.121577551,0.312444402
292,292,1670056.968663859,6122163.861186986,-0.016690851
293,293,1669860.640406901,6122138.139698838,-0.191417421
294,294,1669178.144675711,6122128.612545396,-9999.0
295,295,1669169.984359121,6122118.578006836,-0.276250043
296,296,1666272.181943253,6122129.323259849,-9999.0
297,297,1666300.032641658,6122125.6794035,-9999.0
298,298,1666493.390830825,6122124.068197057,-0.559000015
299,299,1669161.712376572,6122108.68147995,-0.351000041
300,300,1669145.143947987,6122098.974577038,-0.143500041
301,301,1668316.936923967,6122035.301187098,-0.361000031
302,302,1668325.143150599,6122025.386185779,-0.174901675
303,303,1666606.485287976,6122030.45644636,-9999.0
304,304,1669005.042334862,6122010.811566732,-0.174666684
305,305,1668324.758373496,6121965.690007262,-9999.0
306,306,1669025.093070903,6121935.497771614,-0.097800041
307,307,1669013.055623629,6121920.114673682,0.227470546
308,308,1668275.18775631,6121911.266100672,-0.306120042
309,309,1668266.882449324,6121896.384056654,-0.294555598
310,310,1668250.346631467,6121876.582290036,-9999.0
311,311,1669831.592225418,6121859.604286439,-0.055397184
312,312,1669823.207946357,6121834.761278044,1.255313232
313,313,1669809.066802695,6121803.291453936,0.544356308
314,314,1669813.251040596,6121753.927664025,0.368481484
315,315,1667922.324794882,6121759.481800399,-9999.0
316,316,1668064.331322379,6121764.398457246,-0.30180004
317,317,1668093.781758006,6121758.200404573,-9999.0
318,318,1665616.049962253,6121772.083466988,0.856746321
319,319,1666229.788108609,6121761.994908303,-9999.0
320,320,1667888.955124863,6121759.730823046,-9999.0
321,321,1668114.189830208,6121748.084827606,-9999.0
322,322,1669812.916611689,6121735.330555183,-0.192836457
323,323,1667896.999524163,6121739.745013488,-9999.0
324,324,1668033.575130004,6121742.045908637,0.590368377
