OID,FID_,X,Y,BCE_Whanga
71,71,1757774.842472887,5979941.266574665,0.279626174
72,72,1757977.066902875,5979963.375629888,0.628757857
73,73,1759636.072176971,5979924.075091189,-0.532147807
74,74,1757731.350762261,5979925.941703488,-0.056504852
75,75,1757923.470283102,5979919.523227739,0.525272713
76,76,1757939.384381273,5979917.753800876,0.542592594
77,77,1759020.84283842,5979909.311236507,0.344236454
78,78,1759762.134273238,5979983.607953073,-0.39648496
79,79,1757698.537234096,5979912.901932918,0.3941615
80,80,1757737.207212016,5979891.521966765,-0.628649786
81,81,1759027.576884031,5979868.209585521,0.205471699
82,82,1757891.584315562,5979877.838663496,0.147365271
83,83,1757753.134865707,5979871.093706077,-0.055263163
84,84,1757922.188002774,5979868.423069358,0.237090906
85,85,1757950.906486757,5979857.517980205,0.380787402
86,86,1759042.472465615,5979827.836409639,0.032810421
87,87,1757985.491202311,5979836.97255603,0.384659572
88,88,1758000.766539107,5979824.704268238,0.360060611
89,89,1759031.527463713,5979839.04418961,0.117651228
90,90,1759042.10738911,5979807.905234801,-0.047479999
91,91,1757711.74427726,5979822.202421044,0.00305
92,92,1758023.513541471,5979807.609390202,0.314956521
93,93,1759029.200795764,5979783.702343956,-0.096550003
94,94,1760187.242198184,5979753.262834427,-0.297227284
95,95,1757654.731294146,5979792.599980953,-0.384054551
96,96,1757671.450052109,5979800.816450152,-0.230153004
97,97,1760203.447394542,5979746.073589494,-0.121810812
98,98,1757640.281818652,5979781.237332463,-0.374476189
99,99,1759026.971102083,5979738.087406552,-0.346500012
100,100,1757687.384935738,5979758.965450021,-0.539551203
101,101,1758791.123456976,5979720.972118923,-0.221224488
102,102,1757615.903764662,5979745.400851144,0.190051283
103,103,1758847.146412909,5979711.986119149,-0.289327268
104,104,1758887.472358788,5979711.248261041,-0.378218182
105,105,1757675.320293244,5979731.020365793,-0.284643563
106,106,1757694.146227651,5979720.835326653,-0.453034473
107,107,1758155.258831967,5979735.702016575,0.276843605
108,108,1758422.26978197,5979694.959419838,0.718999982
109,109,1760232.798178664,5979667.168040548,0.03172
110,110,1757703.786254752,5979705.982168059,-0.490222207
111,111,1758387.008559673,5979684.760875433,-0.212333327
