OID,FID_,X,Y,BCE_Raglan
1562,1562,1764880.115255177,5811822.983820885,-0.00045
1563,1563,1765015.01805786,5811826.141855202,0.885561163
1564,1564,1764792.942278534,5811814.759738763,-0.071550002
1565,1565,1765022.23394734,5811810.159668497,0.945749989
1566,1566,1765029.950948275,5811800.045712134,0.781024984
1567,1567,1765180.010308131,5811797.226122904,0.006370368
1568,1568,1765037.853654287,5811790.19423581,0.722184199
1569,1569,1765046.012357107,5811781.110873608,0.620111116
1570,1570,1765061.232067765,5811769.876128837,0.755575355
1571,1571,1764857.897894349,5811766.920933546,0.152354431
1572,1572,1765076.815346633,5811761.447531646,0.590767446
1573,1573,1764760.117205857,5811755.585851727,-0.160500006
1574,1574,1764847.08923203,5811753.841746076,0.140750002
1575,1575,1765171.59916763,5811738.094697661,1.719193536
1576,1576,1765273.486387994,5811725.542553751,0.09925926
1577,1577,1765186.334878421,5811717.367843995,0.649840895
1578,1578,1764719.785418649,5811716.506085637,-0.083777309
1579,1579,1765280.992015859,5811705.447481281,0.177345454
1580,1580,1765187.949789989,5811697.447075861,0.664829251
1581,1581,1765209.78845516,5811696.699216735,0.486200003
1582,1582,1764691.713183366,5811697.124573234,0.154337498
1583,1583,1765193.775108636,5811687.049016011,0.644950014
1584,1584,1765312.421828864,5811691.566863042,0.481362834
1585,1585,1765289.914050283,5811684.958922153,0.306169553
1586,1586,1764633.641210132,5811683.606850684,1.026409659
1587,1587,1765201.280885187,5811666.954020463,0.740274999
1588,1588,1765280.345601662,5811665.364441749,0.338200006
1589,1589,1764640.935746935,5811669.649217136,0.662244452
1590,1590,1765224.900105887,5811661.493209525,0.52881528
1591,1591,1764789.730299605,5811654.544674514,0.306054548
1592,1592,1765208.786621818,5811646.859016244,0.803125001
1593,1593,1764655.135530992,5811647.997270976,1.013525012
1594,1594,1764665.710043807,5811674.532541002,0.700030303
1595,1595,1765245.140041794,5811645.05047645,0.517549685
1596,1596,1764772.071064,5811641.66498372,0.302195926
1597,1597,1765192.858563066,5811557.62565028,3.494860483
1598,1598,1764717.472375069,5811593.421698806,0.157628572
1599,1599,1765216.127933094,5811521.298091404,1.761208223
1600,1600,1764619.969637953,5811469.264038332,0.088430381
1601,1601,1764635.692449472,5811459.125894668,0.003867925
1602,1602,1764627.422830907,5811449.111787181,0.051233766
1603,1603,1764515.928195633,5811352.683593131,0.14832727
1604,1604,1764703.843790513,5811307.764269079,0.051709086
1605,1605,1764672.545226312,5811299.311070808,-0.059507694
1606,1606,1764644.909786948,5811403.421011127,0.093597958
1607,1607,1764684.995456282,5811291.793924553,1.011386952
1608,1608,1764687.086499417,5811269.492229754,1.94704442
