OID,FID_,X,Y,BCE_Waimea
1678,1678,1617242.548543985,5428785.278524327,-0.53821431
1679,1679,1612344.320692472,5428787.074108594,1.426079996
1680,1680,1614995.017653444,5428782.089865405,0.845000021
1681,1681,1611114.580626171,5428778.196524243,0.764124997
1682,1682,1612264.782183953,5428777.236358206,1.32843482
1683,1683,1616224.959240124,5428774.771052036,-0.229177348
1684,1684,1611975.745966299,5428767.745870639,1.29256667
1685,1685,1613796.728874531,5428764.652604242,-0.452070715
1686,1686,1614984.017428315,5428766.72545442,0.790257426
1687,1687,1615193.524182218,5428774.045361822,1.486102091
1688,1688,1616342.723602257,5428791.334519351,-9999.0
1689,1689,1616373.494823944,5428765.958886522,-9999.0
1690,1690,1617206.619485909,5428757.451361381,-9999.0
1691,1691,1612374.354819208,5428757.105916307,1.411186669
1692,1692,1612483.411432344,5428756.19231289,1.230081668
1693,1693,1615333.808509311,5428751.670487314,0.90262746
1694,1694,1615356.033449979,5428755.837171046,0.756228584
1695,1695,1616454.622087141,5428748.288301454,-9999.0
1696,1696,1617225.239648126,5428752.524937382,-0.517748786
1697,1697,1611087.236735295,5428754.940605787,0.100000001
1698,1698,1612336.731736913,5428747.197483409,1.275626682
1699,1699,1613818.556410629,5428744.299363466,0.443048187
1700,1700,1615145.757174626,5428765.75781723,1.880501744
1701,1701,1617251.850937281,5428737.194828099,-0.585363642
1702,1702,1612385.602686283,5428737.14200959,1.560971435
1703,1703,1612415.687531076,5428737.09069038,1.095799999
1704,1704,1612432.0377903,5428760.30548053,0.494199415
1705,1705,1614965.378375865,5428732.288979648,0.887700008
1706,1706,1615416.49978513,5428731.55080586,0.585499988
1707,1707,1612287.8100849,5428727.335588471,1.103300004
1708,1708,1614985.242594386,5428735.289101637,0.725444447
1709,1709,1615175.327586503,5428739.660904983,1.517373768
1710,1710,1613784.255258156,5428719.665930621,0.019554455
1711,1711,1616266.01405064,5428713.968420907,-0.420300959
1712,1712,1616296.09884072,5428713.901042573,-0.65904855
1713,1713,1617183.937886056,5428707.642969346,-9999.0
1714,1714,1617223.439810563,5428715.21825032,-0.852800024
1715,1715,1612295.298782362,5428708.105323268,0.779499991
1716,1716,1613657.248215116,5428769.301711975,-0.112885456
1717,1717,1613750.520598712,5428730.94635731,-0.02547108
1718,1718,1612235.119719057,5428702.493520463,1.110381576
1719,1719,1614987.34886883,5428686.799856874,0.670300984
1720,1720,1615128.371791074,5428699.353753104,1.954966194
1721,1721,1615156.753202758,5428687.325104023,1.450331706
1722,1722,1615258.449651131,5428682.022284459,1.24338465
1723,1723,1615338.982060576,5428697.239878807,0.788891065
1724,1724,1612148.59287478,5428682.693874391,1.312009982
1725,1725,1613825.829357218,5428689.669837764,-0.023093334
1726,1726,1615112.342260385,5428671.485105803,1.47921155
1727,1727,1616514.461040175,5428669.305047223,-9999.0
1728,1728,1612414.896997479,5428675.605444957,0.255962027
1729,1729,1613806.827686426,5428664.979482261,-0.678
1730,1730,1616097.542194651,5428650.671984416,-0.154343136
1731,1731,1612498.275119951,5428652.183953847,0.784676056
1732,1732,1615138.028000976,5428642.384467444,1.35811319
1733,1733,1612437.588647812,5428641.747566242,0.100000001
1734,1734,1616559.497085733,5428629.3129765,-9999.0
1735,1735,1612163.062265003,5428628.03233249,0.864965815
1736,1736,1613866.19844542,5428666.283167263,0.514768779
1737,1737,1612204.892703863,5428617.779108592,0.908045461
1738,1738,1612476.521472233,5428635.853606678,1.194742826
1739,1739,1615323.777114152,5428636.556420295,0.811206644
1740,1740,1612438.577760453,5428607.410632816,0.100000001
1741,1741,1612501.835018055,5428620.43231592,1.164864118
1742,1742,1614986.906419227,5428614.695682907,1.035915496
1743,1743,1612129.648551307,5428597.960301685,1.263485702
1744,1744,1613751.632053827,5428643.433200742,-0.23829013
1745,1745,1614957.631452313,5428622.608645953,0.61211837
1746,1746,1615730.507945983,5428602.167251906,0.120659243
1747,1747,1612437.995222564,5428587.466870963,0.219475002
1748,1748,1612490.491177004,5428587.581369517,0.847000009
1749,1749,1615100.298108836,5428582.62856511,1.289962289
1750,1750,1615299.44548807,5428587.302227633,0.835551725
1751,1751,1615996.194471952,5428587.039216998,-0.131399294
1752,1752,1616052.627470755,5428584.72097245,-0.229289958
1753,1753,1612250.135176521,5428598.159274482,0.970714947
1754,1754,1615747.087532724,5428571.283829285,0.137588238
1755,1755,1613791.596207131,5428565.28452042,-0.30311538
1756,1756,1614972.560680308,5428567.729680382,0.459530429
1757,1757,1615048.24738638,5428563.479879566,1.185198011
1758,1758,1615987.739149504,5428560.786129418,-0.082529411
1759,1759,1616081.485231762,5428568.308581498,-0.229359131
1760,1760,1612454.319063282,5428565.247628087,0.207159324
1761,1761,1615299.361533738,5428547.412813467,0.815643559
1762,1762,1616039.886422027,5428542.667673682,-0.172112783
1763,1763,1612476.020884497,5428546.364410151,0.133842344
1764,1764,1615999.353152051,5428536.053556302,-0.113147787
1765,1765,1612550.55632453,5428527.643626061,0.621711537
1766,1766,1612569.196235691,5428532.701486132,0.899871917
1767,1767,1614976.658789817,5428529.565137768,0.317166662
1768,1768,1615194.453146133,5428527.299516175,1.338397363
1769,1769,1615987.802758722,5428520.691867399,-0.122924997
1770,1770,1615748.305592888,5428511.975911239,0.100900662
1771,1771,1615980.26143757,5428511.463200388,-0.132705884
1772,1772,1612533.48989037,5428511.661074874,0.100000001
1773,1773,1612592.436303614,5428508.002991684,0.859951446
1774,1774,1615232.117978329,5428507.732126842,1.172308155
1775,1775,1615558.911911347,5428501.882231539,0.353924524
1776,1776,1616002.649503827,5428500.918902434,-0.148264154
1777,1777,1616138.027077965,5428500.619612731,-0.048057693
1778,1778,1614998.543136827,5428507.035602881,0.380987346
1779,1779,1615182.993651924,5428492.50022557,1.288347231
1780,1780,1615269.484752282,5428492.319041371,1.065567756
1781,1781,1615303.177736179,5428492.452712914,0.919403837
1782,1782,1615766.266344757,5428491.839605713,0.047871288
1783,1783,1615792.040504683,5428491.407097736,0.014132075
1784,1784,1616021.979198684,5428491.280478751,-0.193666669
1785,1785,1616074.652585882,5428489.917638415,-0.205930685
1786,1786,1616098.091607962,5428505.605841449,-0.181793785
1787,1787,1616438.843585399,5428489.973142114,-0.698754708
1788,1788,1612325.010291968,5428487.935502021,0.920581812
1789,1789,1612550.791033452,5428487.753692376,0.100000001
1790,1790,1615198.01473235,5428482.49642925,1.216086965
1791,1791,1615972.521773561,5428481.040358242,-0.202538467
1792,1792,1616248.752246905,5428481.246146548,-0.212062148
1793,1793,1612543.100729048,5428477.590073417,0.100000001
1794,1794,1615295.918382669,5428472.523193969,0.968603764
1795,1795,1616051.196604005,5428471.355614674,-0.23743138
1796,1796,1616070.27215053,5428470.852506306,-0.154826925
1797,1797,1617390.747451065,5428468.189834964,-0.910000026
1798,1798,1612610.924060154,5428467.704851782,0.594884615
1799,1799,1612633.183279526,5428467.666200413,0.907188672
1800,1800,1615243.142415413,5428465.227761407,1.167871397
1801,1801,1615288.224243773,5428462.362470265,1.120250006
1802,1802,1615753.728869301,5428468.104419002,0.024489583
1803,1803,1616280.320751804,5428468.528256689,-0.42650955
1804,1804,1612349.033296488,5428461.966545507,1.299434199
1805,1805,1612561.443779631,5428458.279103719,0.100000001
1806,1806,1615262.283689985,5428441.806704153,0.914961156
1807,1807,1615276.950505789,5428450.341820185,1.056137775
1808,1808,1612332.294514385,5428437.856734301,0.70346154
1809,1809,1612670.718411866,5428427.711334429,0.826461549
1810,1810,1615303.030775424,5428422.646226075,0.762943379
1811,1811,1617392.948704194,5428434.18438285,-0.906224076
1812,1812,1613881.716987695,5428516.188708602,-0.168142201
1813,1813,1616641.72702862,5428409.732223372,-9999.0
1814,1814,1617292.832798076,5428408.588948623,-0.910000026
1815,1815,1615453.406240174,5428402.383286962,0.839653871
1816,1816,1616160.367391203,5428400.436902474,-0.685000024
1817,1817,1612625.844674314,5428397.872264996,0.103962266
1818,1818,1614015.278800989,5428401.176407662,-0.0625076
1819,1819,1615461.208608083,5428391.98526941,0.750846157
1820,1820,1612702.131645214,5428389.273282412,1.27329325
1821,1821,1612669.54082498,5428378.552641544,0.100000001
1822,1822,1617702.074565358,5428367.33760196,-0.271862739
1823,1823,1614193.751592889,5428368.357197722,0.805862754
1824,1824,1615025.501013702,5428382.488344673,0.918661171
1825,1825,1617280.746362102,5428364.821760192,-0.72084538
1826,1826,1617254.700187549,5428353.250217255,-0.687072743
1827,1827,1612554.095061245,5428347.883286916,1.536567549
1828,1828,1614197.455079761,5428344.906019518,0.263460875
1829,1829,1617521.670938515,5428344.885546822,0.529222223
1830,1830,1617713.83223531,5428337.768263383,-0.040519611
1831,1831,1612565.422212079,5428337.938149633,1.462071434
1832,1832,1612851.720390671,5428337.382109907,1.211000012
1833,1833,1613804.621120782,5428347.366112686,-0.463442679
1834,1834,1613855.636940784,5428336.174315216,-0.499475249
1835,1835,1614264.971411529,5428335.005955313,0.36564151
1836,1836,1617562.463476267,5428337.05283929,0.094503489
1837,1837,1617611.727795116,5428327.667396558,0.417038462
1838,1838,1617572.717765314,5428427.480637487,-0.579455382
1839,1839,1612719.589858269,5428332.683812523,0.119640002
1840,1840,1615044.644953533,5428329.954060549,0.896083839
1841,1841,1612765.113163252,5428316.979949654,0.115423078
1842,1842,1616402.181422996,5428311.081746335,-0.910000026
1843,1843,1616423.396076648,5428310.504715234,-0.910000026
1844,1844,1617645.363970519,5428312.731068502,-0.210747525
1845,1845,1617671.845721286,5428307.576647763,0.541528304
1846,1846,1612738.356888858,5428312.706170682,0.194556523
1847,1847,1612851.351134875,5428307.112907985,0.626818176
1848,1848,1614336.086717044,5428305.409816978,0.037135918
1849,1849,1617401.473662819,5428333.451428406,-0.274652485
1850,1850,1617560.357680225,5428298.40355768,0.304867549
1851,1851,1614114.940181704,5428298.529956938,-9999.0
1852,1852,1617656.804945091,5428286.901668579,0.921708331
1853,1853,1612364.342095476,5428288.421050082,1.27507143
1854,1854,1613964.043633321,5428285.728336073,-0.654433945
1855,1855,1615309.36537286,5428291.870086299,0.376788385
1856,1856,1617320.458539695,5428318.145948017,-0.243627828
1857,1857,1615261.90096938,5428273.523244894,0.174572816
1858,1858,1617295.863037324,5428268.386852826,-0.495650026
1859,1859,1617590.625160909,5428269.674955033,0.624222991
1860,1860,1614429.90599755,5428264.784618872,0.745337155
1861,1861,1615063.411515652,5428273.95430532,1.056172645
1862,1862,1616025.159410862,5428451.916401781,-0.058185095
1863,1863,1617435.370796568,5428258.662202514,0.120782178
1864,1864,1614264.966226895,5428255.022291662,-9999.0
1865,1865,1617236.729019838,5428290.418285147,-0.546654316
1866,1866,1617536.327298296,5428248.070353876,0.907647064
1867,1867,1617219.842212634,5428244.418566091,-0.895793339
1868,1868,1617292.078664693,5428249.300682995,-0.665772178
1869,1869,1617476.113588452,5428228.270542129,0.583153863
1870,1870,1614136.904463337,5428225.559817946,-0.562814827
1871,1871,1617236.012117303,5428230.822840711,-0.699017985
1872,1872,1612580.256688727,5428218.243859696,1.152883119
1873,1873,1612594.289431687,5428219.625358141,1.50297437
1874,1874,1615347.713941707,5428213.131577633,-9999.0
1875,1875,1617261.349784426,5428216.972958844,-0.895292844
1876,1876,1617438.462243241,5428208.416135926,0.746705878
1877,1877,1617901.139997212,5428198.614450228,1.172999978
1878,1878,1612586.687631608,5428209.761679027,1.05875611
1879,1879,1613815.57591581,5428246.27444642,-0.393537155
1880,1880,1617036.234718633,5428199.540451598,-0.910000026
1881,1881,1612822.704904218,5428278.965510137,0.275898495
1882,1882,1614369.986589576,5428195.185551454,-9999.0
1883,1883,1617067.994423398,5428196.365795149,-0.910000026
1884,1884,1612858.468731416,5428187.839837971,0.100000001
1885,1885,1617258.046234381,5428178.724989326,-0.901600026
1886,1886,1617295.498171088,5428178.840477847,0.564019226
1887,1887,1617325.580759257,5428178.768832179,0.852403832
1888,1888,1612895.505877986,5428177.801830475,0.100000001
1889,1889,1614389.297869614,5428175.579109803,-9999.0
1890,1890,1612867.465258945,5428171.868092514,0.531481089
1891,1891,1614477.078143696,5428173.073839366,0.682534882
1892,1892,1615287.104884106,5428167.610886881,-9999.0
1893,1893,1616919.570705977,5428159.575957493,-0.910000026
1894,1894,1617280.4094585,5428158.931530916,0.53573077
1895,1895,1617695.034232341,5428156.527205635,0.998379302
1896,1896,1612865.918765428,5428147.937089846,0.651563655
1897,1897,1614477.394046249,5428144.905898489,-0.285777776
1898,1898,1616912.003672177,5428139.648737549,-0.910000026
1899,1899,1616937.927841966,5428139.007291255,-0.535165043
1900,1900,1617651.058568292,5428134.640232941,0.705285719
1901,1901,1614328.24899936,5428147.136171238,-0.445688174
1902,1902,1616983.551206369,5428169.07103516,-0.3723843
1903,1903,1617087.50008891,5428145.88655848,-0.910000026
1904,1904,1612870.041373256,5428128.566089095,0.779950498
1905,1905,1616899.019318643,5428125.828362181,-0.910000026
1906,1906,1616918.929472778,5428119.687785808,-0.669326102
1907,1907,1616949.407927835,5428119.412262176,-0.200981124
1908,1908,1617288.138771462,5428119.023476616,1.014346146
1909,1909,1613987.62712859,5428116.681399968,-0.349443703
1910,1910,1616031.766523476,5428111.35945288,-9999.0
1911,1911,1617280.442207692,5428108.864849486,1.099714277
1912,1912,1614505.350546791,5428114.950130812,0.624636121
1913,1913,1615108.17184741,5428104.46613391,0.995960278
1914,1914,1615155.12420823,5428117.629420074,0.283059103
1915,1915,1616884.350900955,5428106.471643625,-0.910000026
1916,1916,1616979.619229001,5428109.573852972,0.471128572
1917,1917,1617043.918681275,5428100.032000121,0.205382351
1918,1918,1613875.672022396,5428102.323700856,-0.333195875
1919,1919,1615840.606665753,5428092.78175815,-9999.0
1920,1920,1615906.276888662,5428091.410134747,-9999.0
1921,1921,1616254.237117162,5428091.868499159,-9999.0
1922,1922,1616900.208878254,5428089.233013766,-0.287613852
1923,1923,1616972.052081245,5428089.646684681,0.649874999
1924,1924,1617265.36552487,5428093.942046631,1.119304337
1925,1925,1613829.610218164,5428127.185136193,-0.362856922
1926,1926,1614219.358876297,5428085.785417168,-0.465792461
1927,1927,1614416.179447967,5428115.82271802,-9999.0
1928,1928,1617002.134296124,5428089.576385553,0.814833332
1929,1929,1617250.136636738,5428078.81506888,0.944849063
1930,1930,1617588.640239901,5428078.236349194,1.25758002
1931,1931,1614430.065624384,5428075.193225892,-9999.0
1932,1932,1615129.475062005,5428073.770969327,0.633285706
1933,1933,1616881.910417622,5428069.707271708,-0.140333331
1934,1934,1617039.539003361,5428069.748456955,0.089961538
1935,1935,1617070.048542514,5428074.458561252,-0.910000026
1936,1936,1618164.408113271,5428067.400794288,-0.280069315
1937,1937,1612805.815810267,5428095.606677014,0.883381772
1938,1938,1615121.93378177,5428063.814259175,0.717574991
1939,1939,1616842.643097645,5428066.013917982,-0.910000026
1940,1940,1617201.756132677,5428059.770481216,-0.910000026
1941,1941,1613752.689029897,5428060.979836822,0.322165043
1942,1942,1614531.552226962,5428054.698876264,0.373669808
1943,1943,1614869.57813353,5428053.78144695,0.307158412
1944,1944,1614911.364220951,5428054.45492935,0.47256723
1945,1945,1616249.838440615,5428051.612127319,-9999.0
1946,1946,1616881.561478808,5428050.172273758,0.347173076
1947,1947,1616942.189002182,5428053.151895422,0.823522532
1948,1948,1617889.310214944,5428047.761703304,-0.264471703
1949,1949,1612790.106283623,5428053.855838746,0.787596148
1950,1950,1614332.088344303,5428045.674401655,-0.326264152
1951,1951,1614520.252232259,5428045.096408332,-0.256455701
1952,1952,1615039.015417917,5428044.246008605,1.090711554
1953,1953,1615115.517485273,5428043.882791985,0.69239259
1954,1954,1615340.597836729,5428114.220664475,-9999.0
1955,1955,1615713.945687892,5428042.613589324,-9999.0
1956,1956,1616979.456149099,5428039.767304901,0.999571434
1957,1957,1617201.708928311,5428039.825754562,-0.874217848
1958,1958,1612662.123010081,5428038.598706344,1.320958346
1959,1959,1614808.694068214,5428034.825755426,0.95694443
1960,1960,1614832.730428546,5428035.074082312,0.513156859
1961,1961,1615145.830604838,5428048.352616701,-0.079038429
1962,1962,1616900.865627657,5428030.5591359,0.474039211
1963,1963,1616919.268917524,5428029.93524681,0.78380282
1964,1964,1616971.912359998,5428029.812506943,0.943199997
1965,1965,1618084.9576148,5428032.114355703,-0.010859091
1966,1966,1614543.482547355,5428036.729886701,0.292006369
1967,1967,1614850.623123671,5428028.902181774,0.083228571
1968,1968,1614952.215388634,5428024.941250611,-0.226903846
1969,1969,1615076.738249862,5428029.004732366,0.878045644
1970,1970,1615663.325375676,5428022.77804511,-9999.0
1971,1971,1618069.727139893,5428016.989088928,-0.093169809
1972,1972,1614776.283113544,5428012.41362504,0.579224986
1973,1973,1614829.727871787,5428015.287971272,0.155783783
1974,1974,1614941.186562392,5428014.121541801,-0.137942314
1975,1975,1616911.702016783,5428010.008022905,0.926514283
1976,1976,1616949.3060682,5428010.647580012,1.447306088
1977,1977,1614542.185550703,5428005.162949445,-0.178361705
1978,1978,1614353.069154994,5427996.436460375,-0.342866991
1979,1979,1614566.831713586,5428004.633139232,0.54407361
1980,1980,1614662.938736804,5428000.026708444,0.578522399
1981,1981,1614708.163840057,5427994.856544911,0.248536364
1982,1982,1614744.915296048,5427994.782454954,0.344217391
1983,1983,1615624.167427563,5427998.928546114,-0.687900025
1984,1984,1616783.656642502,5427990.564519161,-0.910000026
1985,1985,1616881.573805752,5427990.133230092,0.744928576
1986,1986,1617219.890618273,5428024.749335008,1.124577933
1987,1987,1618039.113739398,5427998.936842466,-0.116076001
1988,1988,1618062.43586809,5427987.089933424,0.008529413
1989,1989,1618315.579075387,5428053.149702544,0.057150921
1990,1990,1614133.227829607,5427986.605986447,-0.015530621
1991,1991,1615603.075894975,5427983.01800538,-0.686000049
1992,1992,1618231.246156948,5427981.458233315,0.14375
1993,1993,1614001.051847503,5427976.512857266,-0.472096148
1994,1994,1614586.55482982,5427976.06252086,-0.156237177
1995,1995,1615761.53185912,5427972.703685375,-0.777960798
1996,1996,1615797.227897621,5427978.533012941,-0.801497451
1997,1997,1618264.748962914,5427970.318481482,0.212710452
1998,1998,1612673.830383511,5427968.771564597,1.292520029
1999,1999,1612824.636330861,5427969.088094355,0.79347524
2000,2000,1614629.536661357,5427965.679108531,-0.336048543
2001,2001,1615108.258526229,5427977.029087277,0.312538837
2002,2002,1616891.452615058,5427963.731081178,0.873624243
2003,2003,1612744.708492668,5427958.675230034,1.205471727
2004,2004,1612925.747907533,5427959.082663081,0.605644443
2005,2005,1613046.07181614,5427957.413365261,1.531588258
2006,2006,1614602.949597598,5427955.383615177,-0.231415085
2007,2007,1616742.751505638,5427951.145757155,-0.910000026
2008,2008,1614713.949797879,5427945.852798941,-0.441813726
2009,2009,1612903.301400231,5427938.246097632,0.666903833
2010,2010,1616723.355358526,5427930.869019123,-0.910000026
2011,2011,1617474.999778905,5427922.923712914,1.141333302
2012,2012,1613195.935556839,5427932.370886366,0.825409519
2013,2013,1615016.358022065,5427924.41948496,-9999.0
2014,2014,1616862.402084988,5427946.727693075,0.891774739
2015,2015,1614166.384638446,5427916.358073449,0.017173076
2016,2016,1614196.769660348,5427916.298783012,-0.535941198
2017,2017,1614384.475263522,5427915.929695814,-0.495634641
2018,2018,1614557.747249684,5427915.584686467,-9999.0
2019,2019,1614703.817594548,5427915.751591692,-0.46781554
2020,2020,1616128.991026839,5428018.13004262,-0.758913566
2021,2021,1616874.019433139,5427910.166912745,0.880607862
2022,2022,1613053.503972081,5427908.265205476,0.727185733
2023,2023,1613113.514666368,5427907.952659714,0.501576925
2024,2024,1614185.317469094,5427906.144229892,-0.522453325
2025,2025,1614360.627881785,5427911.724295176,-0.395669292
2026,2026,1614452.288656759,5427904.891092927,-9999.0
2027,2027,1615855.261078781,5427902.027456129,-9999.0
2028,2028,1616010.200145803,5427903.086908862,-9999.0
2029,2029,1616100.489768003,5427901.248102064,-9999.0
2030,2030,1616723.444130264,5427903.48686731,-0.910000026
2031,2031,1616807.651206832,5427926.728563823,0.514700322
2032,2032,1614444.749926452,5427895.660832747,-9999.0
2033,2033,1614467.310963379,5427895.61595702,-9999.0
2034,2034,1615723.057418279,5427893.212250176,-9999.0
2035,2035,1612783.284467902,5427888.800733986,1.21995835
2036,2036,1613076.029152944,5427888.279924104,1.079000033
2037,2037,1613246.930714218,5427887.970423081,0.496366669
2038,2038,1614316.848763866,5427890.798226561,-0.280427744
2039,2039,1616825.372926868,5427884.005677751,1.533881006
2040,2040,1613226.569844941,5427878.239626711,0.630320757
2041,2041,1613256.498992435,5427877.980585493,0.454185716
2042,2042,1613812.454645,5427876.945232917,0.846799994
2043,2043,1614127.191800128,5427892.938124896,-0.492045093
2044,2044,1616723.520291352,5427870.625106545,-0.258705881
2045,2045,1613083.513582126,5427868.321664391,1.243657192
2046,2046,1613215.543820895,5427867.417298838,0.414116508
2047,2047,1616749.018570957,5427868.031906969,0.479186326
2048,2048,1616783.359659817,5427873.778381556,1.28342801
2049,2049,1616853.251881297,5427866.817816793,1.168884385
2050,2050,1616915.512033779,5427860.993944685,0.694297042
2051,2051,1613171.454610726,5427861.429487413,1.08282738
2052,2052,1613245.579794303,5427858.636772302,0.446831678
2053,2053,1614092.412399101,5427857.196607916,-0.567793332
2054,2054,1614187.460560382,5427879.957522807,-0.270556564
2055,2055,1614336.023956649,5427856.567576256,-9999.0
2056,2056,1614516.254987165,5427917.688448575,-9999.0
2057,2057,1614015.842688956,5427846.843150527,0.314339625
2058,2058,1614106.388976792,5427846.258939768,-0.573780007
2059,2059,1614624.589527736,5427845.439148328,-9999.0
2060,2060,1616870.798213253,5427847.774269566,1.090769905
2061,2061,1614346.715942757,5427836.225112263,-0.449081102
2062,2062,1614411.187456533,5427836.474113956,-0.271262138
2063,2063,1612707.27672745,5427829.304181922,1.53786271
2064,2064,1612775.109319757,5427828.253594854,1.261680007
2065,2065,1612978.157955079,5427828.620987522,1.208849999
2066,2066,1613057.120817003,5427828.479546028,1.254578238
2067,2067,1614053.207200022,5427837.033626797,-0.376300363
2068,2068,1614128.608325413,5427826.679998833,-0.402288462
2069,2069,1614354.519274904,5427825.828276146,-0.127980391
2070,2070,1614531.492066151,5427826.262156137,-0.600520005
2071,2071,1616891.274329896,5427828.491769783,1.011671382
2072,2072,1617376.737782302,5427831.153392083,0.965260863
2073,2073,1613015.734285878,5427992.424086325,0.713358055
2074,2074,1613210.660180078,5427820.375414282,0.544356874
2075,2075,1614663.980174077,5427822.063206757,-9999.0
2076,2076,1617095.519592703,5427825.088211294,-0.910000026
2077,2077,1612726.193293628,5427808.77443469,1.338675891
2078,2078,1613226.442057027,5427808.024061199,0.584959987
2079,2079,1614087.757242801,5427807.19105722,-0.28871288
2080,2080,1614709.846502513,5427805.377459811,-9999.0
2081,2081,1616913.112178331,5427808.063248023,1.060620451
2082,2082,1617046.090263536,5427804.691367333,0.584171424
2083,2083,1617356.762796352,5427799.549730172,1.572199976
2084,2084,1617377.319209805,5427799.693303909,0.828528305
2085,2085,1613117.626623821,5427799.034471704,1.117821771
2086,2086,1613196.040133108,5427798.515954827,0.570961543
2087,2087,1616727.116351555,5427818.786580234,0.927016736
2088,2088,1616953.06946585,5427796.319312635,0.935207251
2089,2089,1617057.438328584,5427789.693120693,-0.004257425
2090,2090,1617077.185229586,5427790.22782365,-0.910000026
2091,2091,1617286.445440984,5427788.696215993,-0.910000026
2092,2092,1612742.081736161,5427791.908564478,1.16141286
2093,2093,1613210.017938909,5427787.579998414,0.6392053
2094,2094,1614651.736031653,5427786.131110813,-0.584214289
2095,2095,1614737.819482153,5427784.648823957,-9999.0
2096,2096,1614931.247463718,5427843.198342621,-9999.0
2097,2097,1616674.20874125,5427839.806078096,-0.905876858
2098,2098,1612994.305284925,5427779.46379423,0.882735102
2099,2099,1613042.669211722,5427795.582919595,0.93180249
2100,2100,1613092.870723492,5427783.575087911,0.988906041
2101,2101,1613700.139034171,5427777.00404922,-0.353702693
2102,2102,1617058.187392545,5427770.908668612,-0.656116526
2103,2103,1613056.615698467,5427768.06500252,0.629184466
2104,2104,1613174.772528782,5427769.166477243,0.564913319
2105,2105,1613606.147896309,5427764.830004466,-0.352783334
2106,2106,1617249.380197475,5427760.108398564,-0.910000026
2107,2107,1613338.850765173,5427757.956624662,0.443288459
2108,2108,1612783.08040821,5427756.501789022,1.237100914
2109,2109,1613127.331343106,5427755.941766579,0.598217208
2110,2110,1614605.685409634,5427752.62536009,0.030296178
2111,2111,1614557.08413968,5427736.08273284,0.129826924
2112,2112,1617013.313695396,5427759.200649573,1.01242892
2113,2113,1617347.375112059,5427729.957868579,-0.910000026
2114,2114,1613167.180044344,5427729.290647701,0.680006668
2115,2115,1613254.924093012,5427728.926842209,0.831930636
2116,2116,1613688.635892301,5427727.593505046,0.847113349
2117,2117,1614609.705357697,5427726.004731111,0.03428846
2118,2118,1615070.875693999,5427731.657572276,-9999.0
2119,2119,1616376.945565578,5427722.237111157,-0.910000026
2120,2120,1616687.755037282,5427733.233182374,1.835547154
2121,2121,1612934.997126265,5427751.803946509,0.941584008
2122,2122,1614068.233787279,5427717.100694446,0.110134615
2123,2123,1617388.536131086,5427709.710133158,-0.910000026
2124,2124,1613168.014054067,5427708.610697759,1.06964044
2125,2125,1613707.550856966,5427707.817564112,1.01931375
2126,2126,1616257.05265156,5427702.356908623,-9999.0
2127,2127,1616914.826492085,5427695.91030667,0.142000005
2128,2128,1616942.891382248,5427697.148358805,-0.602500002
2129,2129,1617484.961155445,5427722.476145989,-0.890576314
2130,2130,1612867.272457144,5427807.582962858,1.025776905
2131,2131,1612929.045544265,5427699.067376168,1.125906661
2132,2132,1612959.126097749,5427699.013798011,1.080106672
2133,2133,1613151.163030886,5427703.655015616,1.314336308
2134,2134,1613259.940734164,5427703.457354494,0.944930011
2135,2135,1613699.707589656,5427697.450928387,1.118215708
2136,2136,1614767.568146077,5427695.768436587,-0.285346146
2137,2137,1616066.507694092,5427693.83081561,-9999.0
2138,2138,1612868.86616324,5427688.854449005,1.043743113
2139,2139,1612910.227482446,5427689.128436844,1.18457498
2140,2140,1613368.955300288,5427688.299027533,1.223125011
2141,2141,1613677.299332347,5427697.697658679,0.992947607
2142,2142,1616192.763798161,5427682.555618363,-9999.0
2143,2143,1616900.500568248,5427684.099256841,0.251745152
2144,2144,1613015.491414915,5427678.968267472,0.983226078
2145,2145,1613199.309566191,5427679.302205458,0.917105773
2146,2146,1613440.387297516,5427683.181068778,0.924230002
2147,2147,1614880.329402707,5427675.593604776,-9999.0
2148,2148,1616089.586653356,5427673.682377127,-9999.0
2149,2149,1616125.458358113,5427673.313964389,-9999.0
2150,2150,1616161.799418288,5427672.65215381,-9999.0
2151,2151,1612902.671943127,5427669.197061297,1.16065712
2152,2152,1613098.194736676,5427668.847285372,1.075024965
2153,2153,1613188.283882892,5427668.47983889,1.030384616
2154,2154,1613459.169136165,5427673.173910988,1.167412506
2155,2155,1614632.145396183,5427666.125142173,0.191764703
2156,2156,1614759.987243406,5427665.866613284,-0.618942311
2157,2157,1616399.371057087,5427662.352026645,-0.910000026
2158,2158,1616345.129448951,5427700.749267691,-0.910000026
2159,2159,1616670.632095547,5427677.608730918,-0.74894517
2160,2160,1616705.208827205,5427659.497127777,0.735751785
2161,2161,1616940.940638104,5427648.192963587,-0.910000026
2162,2162,1614798.416113736,5427642.198122693,-0.535007524
2163,2163,1614849.770428882,5427635.561964247,-9999.0
2164,2164,1615394.304791399,5427649.158177839,-9999.0
2165,2165,1615440.332993935,5427639.625792797,-0.629261554
2166,2166,1613249.717469036,5427663.713197821,1.07875673
2167,2167,1613429.157908469,5427628.558136728,0.873264149
2168,2168,1614669.665416826,5427626.159867968,-9999.0
2169,2169,1615459.272516658,5427624.523031244,-0.50861538
2170,2170,1616940.725987406,5427621.220524513,-0.910000026
