OID,FID_,X,Y,BCE_Pareng
2076,2076,1595057.567728916,6176243.058136738,-0.595000029
2077,2077,1595188.843707184,6176251.235326467,-0.595000029
2078,2078,1595247.625665635,6176249.939133867,-0.595000029
2079,2079,1592971.225061591,6176224.281924157,0.286208077
2080,2080,1594167.683564007,6176221.686066874,-0.027821428
2081,2081,1596788.25897197,6176223.897047576,-0.745000005
2082,2082,1596875.920547077,6176248.155711601,-0.745000005
2083,2083,1596950.001777021,6176247.439020609,-0.745000005
2084,2084,1593038.176880583,6176223.813305222,-0.095639391
2085,2085,1593739.199975897,6176211.969249297,0.002641026
2086,2086,1594160.050318356,6176212.447968834,-0.058206896
2087,2087,1596811.492675734,6176226.22102173,-0.745000005
2088,2088,1593698.81793789,6176206.753539301,-0.074929524
2089,2089,1592968.590910634,6176192.04581481,-0.465000004
2090,2090,1593030.231855527,6176191.948886477,-0.465000004
2091,2091,1593061.577581102,6176192.639560324,-0.465000004
2092,2092,1593108.000590055,6176192.805519528,-0.465000004
2093,2093,1593149.9000325,6176191.833819441,-0.465000004
2094,2094,1596631.684450672,6176193.957714194,-0.745000005
2095,2095,1596750.995204976,6176199.084696436,-0.745000005
2096,2096,1592796.683722525,6176180.548885508,0.195372547
2097,2097,1592906.788957061,6176181.689670647,-0.463546345
2098,2098,1593186.993255884,6176181.899922106,-0.465000004
2099,2099,1593210.773479193,6176195.45698513,-0.44984421
2100,2100,1594037.158732173,6176183.21958151,-0.555000007
2101,2101,1595029.09905344,6176200.569837189,-0.595000029
2102,2102,1592836.74532435,6176172.022326443,-0.465001877
2103,2103,1592866.178322248,6176174.34401003,-0.463458431
2104,2104,1593199.3625193,6176171.947749138,-0.465000004
2105,2105,1593316.124076399,6176183.263102106,0.221682706
2106,2106,1596892.985940508,6176183.810508137,-0.745000005
2107,2107,1593165.711812988,6176162.964492788,-0.465053867
2108,2108,1594027.619363498,6176161.829338015,-0.555000007
2109,2109,1595016.403811913,6176163.346080602,-0.595000029
2110,2110,1596771.797120181,6176164.123834168,-0.745000005
2111,2111,1597027.614906464,6176164.209418217,-0.745000005
2112,2112,1593456.44576919,6176178.30179261,-0.120826879
2113,2113,1593198.91314667,6176142.729193815,-0.475964789
2114,2114,1594999.346142872,6176151.522496182,-0.595000029
2115,2115,1595215.936730545,6176189.464587181,-0.595000029
2116,2116,1597052.007070737,6176144.294711444,-0.745000005
2117,2117,1593186.861012877,6176131.889260562,-0.473300232
2118,2118,1593370.346658646,6176137.833568675,-0.504999995
2119,2119,1592721.171313737,6176129.802577495,-0.260799819
2120,2120,1593302.24552523,6176122.420685031,-0.504999995
2121,2121,1594081.642890585,6176123.328176061,-0.296690913
2122,2122,1594983.460247228,6176123.483296425,-0.595000029
2123,2123,1596856.766226816,6176142.807124502,-0.745000005
2124,2124,1597068.495902957,6176124.377443203,-0.745000005
2125,2125,1597117.943386385,6176124.392953549,-0.408859652
2126,2126,1593138.908372978,6176112.869282464,-0.504999995
2127,2127,1593170.392878764,6176112.363192536,-0.504999995
2128,2128,1593239.521705602,6176126.920969727,-0.501853892
2129,2129,1596989.90533648,6176114.852255321,-0.745000005
2130,2130,1597134.598034122,6176114.232578798,-0.423159996
2131,2131,1592698.625970477,6176101.299276336,-0.449081971
2132,2132,1593428.917892846,6176117.515975064,-0.504999995
2133,2133,1593632.819956955,6176109.952406328,-0.514999986
2134,2134,1594983.47103208,6176103.560796713,-0.595000029
2135,2135,1595193.783772397,6176118.409867654,-0.595000029
2136,2136,1596887.19515502,6176104.395816873,-0.745000005
2137,2137,1596957.845064266,6176104.796228435,-0.745000005
2138,2138,1596977.848813681,6176104.017257816,-0.745000005
2139,2139,1597109.877426249,6176104.263659514,-0.745000005
2140,2140,1593129.201447884,6176092.410229446,-0.504999995
2141,2141,1593256.552775327,6176096.467143016,-0.504999995
2142,2142,1595148.300854807,6176093.687307323,-0.595000029
2143,2143,1595173.024519202,6176093.700218569,-0.595000029
2144,2144,1596643.868480369,6176125.436862941,-0.745000005
2145,2145,1597159.327632594,6176095.045661926,-0.334788455
2146,2146,1597109.714566644,6176084.545391165,-0.745000005
2147,2147,1592679.084530335,6176078.945816692,-0.430208125
2148,2148,1593352.97344462,6176089.778958524,-0.504999995
2149,2149,1593397.675805175,6176079.191584368,-0.504999995
2150,2150,1595148.311285381,6176073.764806942,-0.595000029
2151,2151,1596291.100056434,6176397.00454196,-0.69493472
2152,2152,1596891.925247979,6176074.890602577,-0.745000005
2153,2153,1597183.888499879,6176074.606978786,-0.256344822
2154,2154,1593372.507795575,6176062.847146108,-0.504999995
2155,2155,1596904.029081844,6176064.147887709,-0.745000005
2156,2156,1596957.070573363,6176069.658409109,-0.745000005
2157,2157,1597109.72078043,6176064.622892458,-0.745000005
2158,2158,1597142.944790509,6176064.726752895,-0.745000005
2159,2159,1592658.502458029,6176053.138911957,-0.465000004
2160,2160,1596564.163934442,6176058.297062507,-0.719415043
2161,2161,1593409.607594097,6176042.603325373,-0.504999995
2162,2162,1594942.297500556,6176043.770895679,-0.595000029
2163,2163,1597134.450523322,6176044.708071455,-0.745000005
2164,2164,1597150.932876025,6176044.71315367,-0.745000005
2165,2165,1593401.373509283,6176032.63620848,-0.504999995
2166,2166,1593754.432447665,6176032.147245605,-0.514999986
2167,2167,1594200.59775994,6176033.375141122,-0.555000007
2168,2168,1595132.018925739,6176033.706966472,-0.595000029
2169,2169,1596618.60786182,6176046.924571184,-0.745000005
2170,2170,1596999.756337968,6176121.717998348,-0.745000005
2171,2171,1594155.446970407,6176022.833464923,-0.555000007
2172,2172,1594241.815983858,6176013.478334274,-0.539481766
2173,2173,1596903.707569573,6176014.75009192,-0.745000005
2174,2174,1597097.974048093,6176015.18991606,-0.745000005
2175,2175,1597225.112411771,6176014.851910925,-0.37547369
2176,2176,1592604.032277604,6175998.829882327,-0.465000004
2177,2177,1594195.116338937,6176006.511530111,-0.555000007
2178,2178,1594266.715185123,6176002.600271229,-0.275094872
2179,2179,1596681.369171167,6176004.507599046,-0.745000005
2180,2180,1596993.981145747,6176009.025831115,-0.745000005
2181,2181,1597185.391231909,6176022.583337227,-0.731471043
2182,2182,1593314.853820725,6176035.925589202,-0.426130556
2183,2183,1594258.31088367,6175993.157490675,-0.555066309
2184,2184,1594275.131164799,6175993.167897554,-0.262829669
2185,2185,1595099.067430468,6176008.786457968,-0.595000029
2186,2186,1594233.762563571,6175983.385276027,-0.555000007
2187,2187,1593456.707148083,6175975.462000187,-0.504999995
2188,2188,1596681.816080891,6175986.245501053,-0.745000005
2189,2189,1596703.811850002,6175980.719285714,-0.745000005
2190,2190,1597010.855370447,6175974.940267962,-0.745000005
2191,2191,1594324.258001269,6175963.722917053,-0.196309102
2192,2192,1595074.365165699,6175968.928350119,-0.595000029
2193,2193,1597022.958935806,6175964.197391218,-0.745000005
2194,2194,1597213.405742339,6175964.172312064,-0.745000005
2195,2195,1594299.709941469,6175953.542302336,-0.521175245
2196,2196,1596944.348215246,6175963.104180141,-0.745000005
2197,2197,1593551.088262326,6175943.82392042,-0.504995353
2198,2198,1594257.145936991,6175944.461880758,-0.555000007
2199,2199,1593416.162280542,6175937.489468623,-0.363214053
2200,2200,1593573.953462416,6175937.556469253,-0.50792772
2201,2201,1594340.664474595,6175938.063204295,-0.229379319
2202,2202,1595044.942909139,6175949.701656963,-0.595000029
2203,2203,1596961.421749887,6175935.07918097,-0.745000005
2204,2204,1597126.243328563,6175935.131762812,-0.745000005
2205,2205,1594304.279066773,6175924.24258122,-0.555000007
2206,2206,1597142.728557934,6175925.175608279,-0.745000005
2207,2207,1594362.911888415,6175920.376785271,-0.215042852
2208,2208,1596986.15146653,6175915.164751935,-0.745000005
2209,2209,1594864.682970783,6175904.647587556,-0.595000029
2210,2210,1595043.987716498,6175905.750982288,-0.352736862
2211,2211,1596804.851553527,6175905.142757475,-0.745000005
2212,2212,1597119.490852316,6175905.775255454,-0.745000005
2213,2213,1597320.084950139,6175910.08243772,-0.398112493
2214,2214,1594362.926113908,6175894.215942778,-0.555028666
2215,2215,1594378.94793752,6175901.017413609,-0.262248974
2216,2216,1597002.640033361,6175895.247594306,-0.745000005
2217,2217,1597081.529395931,6175895.649726175,-0.745000005
2218,2218,1592626.821889673,6175883.361349029,0.031578947
2219,2219,1594997.436007019,6175892.119810497,-0.595000029
2220,2220,1597043.848428778,6175885.29957935,-0.745000005
2221,2221,1597180.448569644,6175891.85084825,-0.745000005
2222,2222,1597244.987526668,6175938.449845034,-0.720876898
2223,2223,1592602.722123824,6175879.173100015,-0.025172878
2224,2224,1594400.57077902,6175879.558461182,-0.309155085
2225,2225,1594975.523151031,6175874.243351786,-0.595000029
2226,2226,1597002.646477757,6175875.325089939,-0.745000005
2227,2227,1592863.888059118,6175876.018465618,0.11679703
2228,2228,1593100.889082116,6175877.927514934,0.219168139
2229,2229,1597223.61275575,6175870.250905737,-0.745000005
2230,2230,1597027.375946395,6175855.410549291,-0.745000005
2231,2231,1597267.01311811,6175859.740234413,-0.745000005
2232,2232,1594435.753851694,6175844.051169978,-0.380145645
2233,2233,1594827.032237294,6175844.482156342,-0.595000029
2234,2234,1594955.901910196,6175850.024388806,-0.595000029
2235,2235,1597219.984752042,6175848.561174816,-0.745000005
2236,2236,1597258.12723983,6175845.111882311,-0.745000005
2237,2237,1593855.247831495,6175838.183328003,-0.555000007
2238,2238,1594418.857651404,6175849.455029634,-0.450877989
2239,2239,1594448.290447486,6175833.893150069,-0.462258301
2240,2240,1597068.587289395,6175835.501171065,-0.745000005
2241,2241,1597155.720193943,6175825.944022231,-0.745000005
2242,2242,1597359.467922512,6175828.172813311,-0.745000005
2243,2243,1597308.657503692,6175850.682176105,-0.745000005
2244,2244,1592875.728174804,6175835.796228227,-0.260554451
2245,2245,1594934.353415859,6175809.472769381,-0.595000029
2246,2246,1597284.403382623,6175808.799299783,-0.745000005
2247,2247,1597177.211602352,6175796.219229775,-0.745000005
2248,2248,1592576.853798787,6175782.980867162,-0.107599834
2249,2249,1597068.606197692,6175775.733651064,-0.745000005
2250,2250,1597085.088072042,6175775.738850715,-0.745000005
2251,2251,1597183.979317923,6175775.769432942,-0.745000005
2252,2252,1597448.1453726,6175780.622294253,-0.653365221
2253,2253,1592577.641168865,6175762.854688193,-0.074479532
2254,2254,1594443.6194146,6175792.362625597,-0.585085097
2255,2255,1596994.440994133,6175765.748635957,-0.745000005
2256,2256,1594864.765779687,6175755.228775864,-0.595000029
2257,2257,1597175.744453257,6175755.844416977,-0.745000005
2258,2258,1594909.925789442,6175769.101099726,-0.595000029
2259,2259,1594942.6270065,6175749.709734868,-0.531564024
2260,2260,1597085.100606842,6175735.893834469,-0.745000005
2261,2261,1592548.362999725,6175733.376981731,0.103636822
2262,2262,1597200.094042493,6175730.175309748,-0.745000005
2263,2263,1597360.985762582,6175731.099650596,-0.745000005
2264,2264,1597488.907488467,6175726.050814071,-0.241711864
2265,2265,1593690.200639878,6175713.872805745,-0.237666664
2266,2266,1597109.829526318,6175715.979070028,-0.745000005
2267,2267,1597468.479758281,6175705.91845955,-0.745000005
2268,2268,1597109.835740632,6175696.056560456,-0.745000005
2269,2269,1597418.015208679,6175754.579106708,-0.744401274
2270,2270,1594887.028201,6175688.343251994,-0.564406622
2271,2271,1594917.855920292,6175710.532177352,-0.502504364
2272,2272,1597505.56905858,6175686.00601045,-0.502600003
2273,2273,1592502.870798278,6175689.593062183,0.241269123
2274,2274,1594852.698551157,6175708.490950708,-0.595000029
2275,2275,1594864.382476275,6175669.976630569,-0.484147084
2276,2276,1597035.846571682,6175665.945134734,-0.745000005
2277,2277,1597401.148404628,6175672.530259995,-0.745000005
2278,2278,1597530.127884167,6175666.294360572,-0.284482767
2279,2279,1594745.689706542,6175661.49229065,-0.595000029
2280,2280,1597052.331419803,6175655.989137317,-0.745000005
2281,2281,1597125.745199908,6175664.324596843,-0.745000005
2282,2282,1594856.155649759,6175644.721146776,-0.355230773
2283,2283,1594885.549377885,6175653.27195137,-0.235883758
2284,2284,1597023.490112407,6175650.999288548,-0.745000005
2285,2285,1594753.319697953,6175635.254278638,-0.595000029
2286,2286,1594741.266411747,6175624.416355752,-0.595000029
2287,2287,1597055.972151343,6175631.968305185,-0.740570879
2288,2288,1597101.954688552,6175626.325303835,-0.745000005
2289,2289,1594584.65597969,6175615.611662839,-0.595000029
2290,2290,1594795.596719842,6175644.730178239,-0.595000029
2291,2291,1594823.206079551,6175620.147416215,-0.588062529
2292,2292,1596767.288159663,6175665.761135614,-0.585640361
2293,2293,1597146.433011036,6175630.719324384,-0.745000005
2294,2294,1594489.293414071,6175605.217224539,-0.590908468
2295,2295,1594011.503288208,6175594.755185617,-0.555000007
2296,2296,1594733.383537445,6175587.061827448,-0.595000029
2297,2297,1592491.072672657,6175561.63277161,0.107755452
2298,2298,1597521.916351169,6175556.718343757,-0.745000005
2299,2299,1597587.529735295,6175562.0324424,-0.574035715
2300,2300,1592832.15796478,6175550.709231379,-0.13236475
2301,2301,1592445.812029828,6175523.882062562,0.027025
2302,2302,1594682.234442194,6175534.95143988,-0.595000029
2303,2303,1594597.956383476,6175516.159209328,-0.595000029
2304,2304,1594753.218504352,6175515.514805,-0.181013897
2305,2305,1597543.128218626,6175517.255910879,-0.745000005
2306,2306,1592623.938811828,6175617.377890369,-0.086345608
2307,2307,1596893.851757334,6175502.605411545,-0.745000005
2308,2308,1597612.197913872,6175501.181772958,-0.194072079
2309,2309,1592482.672576066,6175483.086919656,-0.060163935
2310,2310,1594687.684572772,6175480.706512117,-0.300305515
2311,2311,1597531.101794703,6175582.850272274,-0.745000005
2312,2312,1592375.815086011,6175464.057107759,0.119828001
2313,2313,1597451.706866411,6175472.132364339,-0.745000005
2314,2314,1592318.0599258,6175462.602956526,0.068419213
2315,2315,1594627.532687442,6175493.599684953,-0.594997716
2316,2316,1597571.386915325,6175457.118860754,-0.745000005
2317,2317,1597549.112421052,6175443.085511609,-0.745000005
2318,2318,1596936.866467588,6175427.047024621,-0.745000005
2319,2319,1597650.771130818,6175404.361732113,-0.626020925
2320,2320,1596936.882934781,6175377.240727965,-0.745000005
2321,2321,1597604.37013541,6175377.437371688,-0.745000005
2322,2322,1597624.9766206,6175402.263533606,-0.677396619
2323,2323,1597674.232379901,6175362.617043101,-0.271854544
2324,2324,1594497.688016775,6175346.229373054,-0.555000007
2325,2325,1597654.594983502,6175337.400897115,-0.745000005
2326,2326,1597686.788397547,6175327.652014626,-0.296931038
2327,2327,1594572.03673898,6175321.165781369,-0.555000007
2328,2328,1594489.038063545,6175306.174886282,-0.555000007
2329,2329,1594605.013380954,6175296.281884838,-0.437312507
2330,2330,1594618.46024891,6175381.27174485,0.209330567
2331,2331,1594407.077967319,6175286.407521565,-0.555000007
2332,2332,1594514.204522233,6175286.471575234,-0.555000007
2333,2333,1597337.179256196,6175278.128767146,-0.745000005
2334,2334,1597686.22187886,6175287.966672339,-0.737526122
2335,2335,1594324.703436123,6175236.551092245,-0.555000007
2336,2336,1597732.301129346,6175242.788262196,-0.743094122
2337,2337,1597769.384411164,6175237.816634413,-0.588022228
2338,2338,1594352.301975752,6175232.877877009,-0.555000007
2339,2339,1594638.223768409,6175216.520208479,2.201925916
2340,2340,1597356.613719797,6175226.097927005,-0.745000005
2341,2341,1594622.840200283,6175239.976964119,0.553500524
