OID,FID_,X,Y,BCE_Whanga
494,494,1562364.397793233,5503729.558414733,0.814153851
495,495,1562560.113247097,5503723.088007196,0.615435894
496,496,1564891.599555183,5503739.516948177,0.297000003
497,497,1560904.19002316,5503702.426564784,-9999.0
498,498,1564908.998330757,5503717.422923362,0.455646924
499,499,1561247.6357888,5503683.927163568,2.810658504
500,500,1562354.418096708,5503696.490350972,0.789812076
501,501,1562681.039115171,5503737.321449752,1.344925617
502,502,1564931.887365474,5503697.587912396,0.267969091
503,503,1561504.707356776,5503663.034448624,1.163105723
504,504,1561178.568366535,5503643.94616079,3.327308821
505,505,1561496.253255847,5503647.574445734,1.58505556
506,506,1560332.98562801,5503631.461918115,-0.120966668
507,507,1560476.383208505,5503652.047003993,0.413732649
508,508,1562466.45007712,5503640.694418924,0.400453333
509,509,1562497.951042662,5503662.170065067,1.200801236
510,510,1560371.883901256,5503620.79078739,0.134657718
511,511,1561483.505389257,5503634.149768738,1.829471411
512,512,1561474.314145164,5503616.242636605,2.059873002
513,513,1560243.44708694,5503589.929990159,1.266347839
514,514,1560700.705787828,5503608.059957013,0.47588274
515,515,1564984.090211542,5503647.409367697,0.760539761
516,516,1562280.657374336,5503606.325113637,1.539084592
517,517,1565031.134225089,5503598.340438093,0.859157546
518,518,1561097.535844787,5503572.815978738,1.515623883
519,519,1560738.456664725,5503557.590612034,0.07936553
520,520,1562424.7489033,5503561.202611603,0.568352115
521,521,1565054.02256917,5503578.505052329,0.739848136
522,522,1560505.423345727,5503576.739764039,1.275390194
523,523,1561323.423335819,5503535.128789159,0.453721053
524,524,1565073.111690711,5503558.651775584,0.498564936
525,525,1558645.434833495,5503636.960558415,1.440237934
526,526,1562201.626153002,5503546.21733941,1.017700715
527,527,1561269.785630632,5503514.906954818,0.538318177
528,528,1561314.227087297,5503515.876090255,3.228283362
529,529,1562174.523380032,5503519.559123867,0.944314331
530,530,1562385.992545856,5503522.59510165,0.560404754
531,531,1565092.200710682,5503538.798444103,0.845462918
532,532,1562258.308716391,5503510.217400249,0.636150948
