OID,FID_,X,Y,BCE_Opua_I
528,528,1702308.105687183,6095333.523011536,-0.509000037
529,529,1696818.303843403,6095387.486968447,1.011581743
530,530,1703439.453502975,6095298.711712249,-9999.0
531,531,1703410.834445178,6095290.79702852,-9999.0
532,532,1703374.526763925,6095297.736717773,-0.29455857
533,533,1702453.73071696,6095300.192700465,-9999.0
534,534,1701882.86329077,6095276.038860003,-9999.0
535,535,1702519.884085886,6095249.619260206,-9999.0
536,536,1701894.14439241,6095251.013489254,-0.519666711
537,537,1702463.460506078,6095254.518481763,-0.629452866
538,538,1702568.789208469,6095239.098867714,-9999.0
539,539,1701908.145180799,6095238.587157673,0.14149995
540,540,1701923.051181407,6095255.057753887,-9999.0
541,541,1697294.727576445,6095324.102439472,0.088913379
542,542,1701916.683913977,6095229.053542099,-0.129310323
543,543,1701947.66617196,6095226.211713005,-9999.0
544,544,1702576.788960512,6095224.061411564,-9999.0
545,545,1703924.732573069,6095203.649471601,1.441412537
546,546,1704030.938803375,6095202.425162164,0.9639
547,547,1696866.193408999,6095272.044224533,0.734232754
548,548,1701931.480716035,6095216.73519107,-0.211814862
549,549,1703955.820808773,6095202.193919646,0.672654664
550,550,1703832.0826704,6095194.142000172,0.38518999
551,551,1704148.839991846,6095184.75909668,1.125149381
552,552,1701947.329234381,6095196.32334984,-0.602333377
553,553,1696836.423173193,6095307.155243241,1.228159955
554,554,1701963.611520716,6095191.15616747,-9999.0
555,555,1696881.779244253,6095232.428859673,0.731267844
556,556,1701955.272935985,6095176.303857186,-0.505216254
557,557,1702576.166051087,6095169.264294219,-9999.0
558,558,1696855.149049489,6095229.760662991,1.456649636
559,559,1696890.167186397,6095221.965909697,0.611999976
560,560,1697288.457933074,6095229.162077883,0.585970941
561,561,1696865.503032266,6095212.606627472,1.570085511
562,562,1701971.499638154,6095166.155970563,-9999.0
563,563,1696873.512898056,6095202.494209332,1.598384878
564,564,1697242.575509103,6095216.229726278,0.454761274
565,565,1701963.364364964,6095142.047082681,-9999.0
566,566,1697206.913780928,6095193.608011105,0.225025682
567,567,1699462.819828819,6095154.107072953,-0.654342133
568,568,1702575.599188641,6095119.448974677,-9999.0
569,569,1704224.958969811,6095134.636049684,1.000387029
570,570,1696889.83020031,6095183.412982038,1.341138579
571,571,1696981.729036652,6095186.04817407,-0.009769483
572,572,1701995.632218302,6095117.620657345,-0.672111147
573,573,1702537.778856206,6095110.903125781,0.294000004
574,574,1701488.818734893,6095111.813999469,-0.508333383
575,575,1702544.58614437,6095102.691229337,0.311318186
576,576,1701469.638853257,6095101.662269307,-0.450090954
577,577,1701521.376796151,6095100.756630473,-9999.0
578,578,1701562.232652398,6095101.023402544,-9999.0
579,579,1702559.237219793,6095091.283993964,-0.025874998
580,580,1696970.896975701,6095146.571440568,-0.382922016
581,581,1702576.36049383,6095083.785918411,-0.172384608
582,582,1702698.156945753,6095079.808515398,-0.747000039
583,583,1696899.800862367,6095147.059928527,3.208444346
584,584,1696963.162499546,6095131.708331067,-0.301056115
585,585,1701554.220594116,6095081.830661002,-0.554341508
586,586,1701586.516920493,6095080.821247924,-9999.0
587,587,1702612.161438785,6095074.800340266,-0.609000045
588,588,1701578.824258402,6095062.89912625,-9999.0
589,589,1697188.937030574,6095104.254410161,0.09163793
590,590,1701390.112037308,6095053.138110144,-9999.0
591,591,1701594.91662122,6095052.133137322,-9999.0
592,592,1696896.619996873,6095092.771100109,3.004479889
593,593,1701381.830475275,6095043.266814979,-9999.0
594,594,1699470.434700256,6095045.202750866,-0.036173913
595,595,1701363.700660408,6095029.520655219,-0.358796319
596,596,1697215.665348779,6095059.241084283,0.10630189
597,597,1699494.807246034,6095025.955030268,-0.167346944
598,598,1700078.352618632,6095017.967124832,-9999.0
599,599,1696856.979181765,6095041.919238296,3.516826766
600,600,1700065.987894269,6095008.140032983,0.152565174
601,601,1702773.592050758,6094986.960719473,-9999.0
602,602,1699519.688814869,6095006.124377695,-0.323888889
603,603,1704264.703284857,6094940.854951458,0.593543838
604,604,1700204.536694709,6094976.708646228,-9999.0
605,605,1697238.364202892,6095019.30053792,0.253369573
606,606,1699551.402000247,6094974.694713796,-0.206692301
607,607,1700212.595316924,6094966.654879699,-9999.0
608,608,1701030.084195021,6094958.319733922,-9999.0
609,609,1696814.462066341,6094993.141274619,0.190815398
610,610,1701038.479907786,6094948.974255925,-9999.0
611,611,1696805.864924621,6094983.773128958,0.482441558
612,612,1696957.292300512,6094996.252634346,0.365979049
613,613,1699583.678002428,6094954.39056272,-0.478193313
614,614,1700226.537835306,6094953.785203595,-9999.0
615,615,1696666.756363334,6094975.463305064,0.837288682
616,616,1696705.571545419,6094982.81551656,0.412579343
617,617,1696797.466019379,6094974.061426676,0.406066673
618,618,1696829.648328145,6094978.130439106,-0.498988212
619,619,1696928.944602284,6094976.39493819,0.367433339
620,620,1696989.453442393,6094972.054165726,0.619107121
621,621,1697018.038610321,6094971.691460108,0.681549989
622,622,1697262.952255633,6094968.849292521,0.50045535
623,623,1699592.38120716,6094945.376624794,-0.45055656
624,624,1700213.594316519,6094938.177724822,0.57566663
625,625,1696881.517709644,6095006.465685976,0.146491979
626,626,1696952.858983181,6094972.595606679,0.509541094
627,627,1697010.050890517,6094962.452733874,0.677830978
628,628,1700221.428622459,6094928.147984164,-0.091612917
629,629,1696634.510971152,6094954.949412699,3.441247724
630,630,1697149.809772672,6094951.209888832,0.743207316
631,631,1699616.071742325,6094923.977069258,-0.373857131
632,632,1700236.640827326,6094916.680523422,-9999.0
633,633,1701110.957488681,6094907.221788703,-9999.0
634,634,1701388.431855247,6094903.69207986,-9999.0
635,635,1696626.695354927,6094945.302003102,1.554354954
636,636,1696647.901874763,6094959.151732024,2.26443462
637,637,1696813.321209236,6094944.203088014,-0.551403516
638,638,1697072.208765197,6094964.834181189,0.793737891
639,639,1697074.70086239,6094942.74904625,1.028307697
640,640,1697184.428428282,6094948.195908788,0.715052639
641,641,1697221.950352811,6094939.603161527,0.905225001
642,642,1699624.451142785,6094914.467877065,-0.238457622
643,643,1696886.405735362,6094937.664235474,0.518501279
644,644,1697247.71349324,6094943.288893281,0.864419404
645,645,1697254.657617016,6094930.045780842,1.825797311
646,646,1699640.31192521,6094903.889937214,-0.339686588
647,647,1701371.86912551,6094883.949587448,-0.846600056
648,648,1696633.382531409,6094926.204475139,1.427636319
649,649,1696908.582071206,6094923.450607951,0.610035065
650,650,1697270.860170665,6094919.285017396,1.866662335
651,651,1699656.576427067,6094893.8625953,-0.490723101
652,652,1697279.174100762,6094909.542070595,2.070239453
653,653,1699672.81495738,6094883.528776619,-0.574666694
654,654,1701152.130332089,6094868.097144948,-9999.0
655,655,1696593.043161286,6094905.821288646,1.413164174
656,656,1696633.169036186,6094906.278438659,1.399649114
657,657,1699681.282799669,6094874.489928764,-0.430925942
658,658,1701191.808123702,6094856.078371719,-9999.0
659,659,1699696.948599999,6094863.086072253,-0.358706693
660,660,1700284.90145863,6094856.24416598,-9999.0
661,661,1701175.500801239,6094846.475878511,-9999.0
662,662,1701208.034796184,6094845.93211299,-9999.0
663,663,1699705.421046074,6094853.814543197,-0.079836076
664,664,1701183.711563741,6094836.619148355,-9999.0
665,665,1701349.596066532,6094849.855655029,-0.46449649
666,666,1702817.117379667,6094817.971837083,-0.53005267
667,667,1699721.158454118,6094844.413635881,-0.172830209
668,668,1701199.722509064,6094826.209216778,-9999.0
669,669,1701232.31914837,6094825.730914455,-9999.0
670,670,1701330.350674817,6094824.630151947,-0.784161338
671,671,1696551.593376907,6094866.584606926,1.650057142
672,672,1696916.148848323,6094893.786372938,0.688183493
673,673,1701322.069435006,6094814.758857981,-0.375571474
674,674,1702825.059530607,6094797.952510914,-0.445888908
675,675,1697321.633543296,6094910.402251193,0.916317303
676,676,1699811.780108751,6094825.82139195,-0.867202569
677,677,1702808.992003379,6094788.239178085,0.087638159
678,678,1696542.82964729,6094847.2566209,1.527650006
679,679,1702841.170942359,6094777.840024678,-9999.0
680,680,1699835.036995786,6094806.556471879,-0.233442666
681,681,1696534.968610555,6094826.94166663,1.85826664
682,682,1696852.883942529,6094824.208282136,0.702857156
683,683,1696527.61120376,6094816.510400535,1.94367497
684,684,1704271.212140994,6094731.321969124,0.561607114
685,685,1696830.911833305,6094819.857839447,0.600847265
686,686,1696518.124533005,6094797.344595881,2.035986121
687,687,1699836.493825474,6094761.752024519,0.376565224
688,688,1704279.15102393,6094711.301230409,0.509142846
689,689,1701261.291418813,6094766.792184353,-0.198406473
690,690,1696827.84144943,6094774.656326933,0.703586208
691,691,1696571.536400115,6094800.792087126,1.299254685
692,692,1696544.499965681,6094758.440069813,4.228847253
693,693,1704292.784325829,6094674.672163049,0.533034628
694,694,1699852.203370176,6094742.781975759,-0.489015725
695,695,1696827.809967098,6094729.613549745,0.686491807
696,696,1704310.425612748,6094641.188526731,0.662883724
697,697,1696598.785595935,6094733.738514188,3.396622884
698,698,1699860.325046281,6094683.245390755,-0.872500042
699,699,1702859.505416464,6094651.715425031,0.381999999
700,700,1704318.364304171,6094621.167739443,0.550787473
701,701,1696696.280081127,6094696.354535013,-0.271482155
702,702,1696845.300086563,6094705.380661717,0.725064221
703,703,1699891.162988418,6094661.328022906,-9999.0
704,704,1696626.375033069,6094700.652980757,5.07559048
705,705,1702891.792192736,6094653.519350721,-0.06040676
706,706,1702929.514248182,6094618.280292141,-0.208114755
707,707,1704328.589939206,6094603.871107775,0.603616575
708,708,1699904.509705488,6094648.465390976,-9999.0
709,709,1703070.565052694,6094609.009816685,-9999.0
710,710,1704344.69767544,6094583.75587731,0.685669651
711,711,1696650.85338328,6094660.643801397,3.590064725
712,712,1704360.805403591,6094563.64063304,0.712201383
713,713,1699930.750444087,6094601.103850482,-0.820871004
714,714,1704376.913043851,6094543.525309064,0.759307315
715,715,1699922.360674328,6094581.268143228,-0.60557503
716,716,1696668.180424647,6094624.605593116,1.648989534
717,717,1696691.862649155,6094636.319513146,0.087690989
718,718,1703125.073447018,6094535.784607457,-0.517350041
719,719,1704393.020546584,6094523.409981213,0.609797086
720,720,1696679.082585073,6094596.743617554,0.509541185
721,721,1703133.066787629,6094525.856285889,-0.538904804
722,722,1704406.956640856,6094510.533543423,0.611837917
723,723,1703141.413762027,6094516.295278837,-0.553138932
724,724,1704415.010369929,6094500.47584103,0.61163899
725,725,1703149.78394814,6094506.92616629,-0.626142899
726,726,1696688.634906375,6094571.638763266,0.029759498
727,727,1696866.943374942,6094569.76651506,0.720399996
728,728,1702119.276670514,6094506.83637281,0.608475002
729,729,1704427.033303029,6094480.407656276,0.930022933
730,730,1696874.664632689,6094554.737311354,0.753824996
731,731,1702094.656820653,6094497.150687738,0.359400009
732,732,1702110.994914518,6094496.965690859,0.539749996
733,733,1696693.40502626,6094532.386282284,0.031222575
734,734,1699972.291758619,6094493.538457466,-0.480583359
735,735,1702125.462200548,6094475.876693758,0.526667139
736,736,1699980.578613751,6094483.736572341,-0.341521769
737,737,1699994.962615556,6094471.2436286,-0.357013529
738,738,1700003.395212015,6094461.912174985,-0.2509
739,739,1703196.4481345,6094419.84084044,-0.636120043
740,740,1703188.410826826,6094405.004178964,-0.171658544
741,741,1700053.090634351,6094424.130733335,-0.56188891
742,742,1704426.202730206,6094370.807412875,0.760407502
743,743,1703206.238994081,6094388.125850141,-0.37108745
744,744,1703204.398766339,6094365.073638071,0.242909092
745,745,1704376.696298181,6094354.690396322,0.866502802
746,746,1703227.949767062,6094339.197474955,-0.505527292
747,747,1696774.926196569,6094396.381414393,-0.146567555
748,748,1702190.822248827,6094331.649189592,0.212637501
749,749,1704296.780515073,6094320.477284093,0.824836427
750,750,1703227.275785449,6094284.968562623,-0.309479998
751,751,1696586.905177413,6094344.6484,1.028285729
752,752,1696749.885224811,6094346.829245924,-0.331749994
753,753,1696578.234050089,6094338.705148249,0.766298455
754,754,1702173.700934661,6094277.243697089,-0.573660738
755,755,1703236.448174203,6094265.571737107,-0.221757574
756,756,1704141.815261686,6094255.102703704,0.579426705
757,757,1704240.356115686,6094253.796459378,0.759629043
758,758,1696569.958577306,6094328.829608992,0.550314289
759,759,1704074.79075128,6094278.604501267,0.346596811
760,760,1696562.278760877,6094318.947682584,-0.114488315
761,761,1703252.801930859,6094246.335318591,0.144384614
762,762,1703954.273694556,6094236.554526112,0.091857143
763,763,1696580.707985067,6094315.428923921,0.55774167
764,764,1701405.545703163,6094245.853006816,-9999.0
765,765,1703890.16668147,6094218.301968051,-0.171886864
766,766,1696727.061890288,6094391.1580473,0.619556086
767,767,1701331.878712632,6094240.624416794,0.024314771
768,768,1701380.93123083,6094235.452994543,-0.600000024
769,769,1701483.037320056,6094235.016862786,-0.702090953
770,770,1703848.069008857,6094208.293692111,-0.213526317
771,771,1701397.483439826,6094229.329280667,-9999.0
772,772,1701458.418678597,6094225.329649052,-0.497000045
773,773,1703798.611765267,6094198.898780405,-0.288839289
774,774,1701422.260252087,6094218.422042692,-9999.0
775,775,1701528.037367177,6094215.217495926,-9999.0
776,776,1703292.767984324,6094201.048621332,0.267039998
777,777,1701445.859931931,6094207.872335946,-0.75816672
778,778,1701572.754305681,6094211.599855581,-0.605477097
779,779,1703768.142127084,6094185.341667267,-0.244743007
780,780,1701617.559129454,6094195.919563672,-9999.0
781,781,1703309.498039294,6094183.143795817,0.215325669
782,782,1701674.690495681,6094173.790351793,-9999.0
783,783,1703317.64459223,6094202.056405891,-0.008239636
784,784,1703728.005370924,6094162.417125546,-0.134824013
785,785,1701690.973383247,6094163.90673511,-9999.0
786,786,1703357.45121578,6094146.093467245,-0.152545453
787,787,1703404.646317384,6094144.339381463,-0.310254439
788,788,1703695.97695622,6094140.08869613,-0.159949997
789,789,1701706.580204106,6094158.285992551,-0.69033336
790,790,1701723.108627971,6094151.870581316,-0.684200044
791,791,1701739.138669214,6094148.033096997,-0.7392283
792,792,1701772.034697937,6094142.084945587,-0.585017902
793,793,1703393.3777092,6094138.397840231,-0.23300001
794,794,1703405.882410484,6094130.603037442,-0.069000006
795,795,1703500.135927354,6094122.990590769,-0.294545459
796,796,1703588.42283455,6094122.427558328,-0.277578228
797,797,1700072.98535849,6094151.337706434,-0.914176475
798,798,1701804.875999338,6094132.603852073,-0.443267612
799,799,1702218.463011869,6094127.469574816,0.260521743
800,800,1703435.261360747,6094126.703264115,-0.136255341
801,801,1703454.798840014,6094119.176868051,-0.16811267
