FID,X,Y,BCE_Manukau_Harbour_System_MHS__Seagrass
14777,1754681.864255697233602,5899952.883398349396884,
14778,1754821.315253200940788,5899961.989623349159956,
14779,1755172.306533726165071,5899950.391047735698521,
14780,1755198.342538822907954,5899951.886590595357120,
14781,1755545.777202550321817,5899939.048622958362103,
14782,1755695.517458141315728,5899951.496339261531830,
14783,1755734.775384301086888,5899938.229582526721060,
14784,1756575.892090258188546,5899926.519785623066127,
14785,1757342.648754573194310,5899903.805343532003462,
14786,1758773.240173497470096,5899876.669513574801385,
14787,1760193.589413078734651,5899856.139045215211809,
14788,1760967.751925082877278,5899838.669475413858891,
14789,1761130.092267278814688,5899832.501606064848602,
14790,1761153.774518345715478,5899836.269644636660814,
14791,1761689.421442518476397,5899821.827672882936895,
14792,1740083.543430917197838,5900197.278407258912921,
14793,1741385.936458888929337,5900175.609265144914389,
14794,1741460.524128590011969,5900191.949525883421302,
14795,1743117.650118135847151,5900156.521228295750916,
14796,1745165.287845422746614,5900111.592842588201165,
14797,1746851.221248347777873,5900082.490798100829124,
14798,1747194.793637180700898,5900076.116507660597563,
14799,1747913.920890318695456,5900063.974068183451891,
14800,1748001.517878497717902,5900066.660694538615644,
14801,1748613.399199241306633,5900061.481702765449882,
14802,1748840.237723836209625,5900060.829048730432987,
14803,1748984.612556499894708,5900045.182992620393634,
14804,1749016.888965079793707,5900044.212002893909812,
14805,1749215.205029005417600,5900040.177102350629866,
14806,1749365.822771350387484,5900046.579234895296395,
14807,1749482.241733433911577,5900093.834727974608541,
14808,1749897.972469040425494,5900034.952491033822298,
14809,1750377.360318243736401,5900029.322138667106628,
14810,1750426.545018769335002,5900031.980733603239059,
14811,1750838.687103806762025,5900022.091045082546771,
14812,1751173.942989947739989,5900006.337237357161939,
14813,1751219.515315862838179,5900009.754568354226649,
14814,1751382.012597211636603,5900002.615912116132677,
14815,1751578.041295992210507,5899999.488204769790173,
14816,1752012.549779074499384,5899994.909839644096792,
14817,1752492.339124182006344,5899982.671143273822963,
14818,1752611.900212845299393,5899984.733782516792417,
14819,1753083.620731166331097,5899971.990459507331252,
14820,1753114.114084807457402,5899975.702968212775886,
14821,1753796.930418490432203,5899970.409529783762991,
14822,1753834.701684324536473,5899957.961159543134272,
14823,1753862.585656729992479,5899962.951706899330020,
14824,1753890.221809127368033,5899965.473671524785459,
14825,1753986.840028761420399,5899955.192784502170980,
14826,1754210.568673448869959,5899951.116747809574008,
14827,1754602.068535425700247,5899951.401933277025819,
14828,1754769.150435950141400,5899941.115506148897111,
14829,1755215.908152510179207,5899932.188975156284869,
14830,1755664.491752774454653,5899924.886383860372007,
14831,1756204.088834097143263,5899919.722283117473125,
14832,1756263.766784531529993,5899913.836157784797251,
14833,1756863.042414588388056,5899902.743438130244613,
14834,1757374.133888900978491,5899897.468589719384909,
14835,1757798.164079421665519,5899890.133122734725475,
14836,1757861.836467128479853,5899884.161140679381788,
14837,1758007.746985727921128,5899886.902020104229450,
14838,1758655.507992771454155,5899873.387306167744100,
14839,1759815.764570192899555,5899857.444347191601992,
14840,1760242.968280342873186,5899839.384794590994716,
14841,1760354.795052805915475,5899854.986103217117488,
14842,1761198.410760826896876,5899821.612448620609939,
14843,1761241.768057034118101,5899820.403038229793310,
14844,1761318.266845547128469,5899819.327320187352598,
14845,1761432.153912638546899,5899823.580628458410501,
14846,1761500.197228997014463,5899830.741255579516292,
14847,1761721.192558277631178,5899811.249864673241973,
14848,1765055.865913268877193,5899762.005977528169751,0.296193182000000
14849,1735505.857600037008524,5900260.723869951441884,2.362266668000000
14850,1736711.554449364542961,5900242.480306748300791,
14851,1738817.655236992286518,5900214.695089184679091,
14852,1740558.693500885507092,5900184.521882855333388,
14853,1740742.280296392505988,5900176.835093297995627,
14854,1740794.499797446653247,5900175.505245399661362,
14855,1740890.381395164411515,5900173.908746203407645,
14856,1741158.763062888756394,5900175.950532792136073,
14857,1741681.405104262754321,5900160.696130313910544,
14858,1742771.964463203446940,5900147.453941182233393,
14859,1743854.727652358589694,5900124.013723950833082,
14860,1744334.138009581016377,5900115.846790656447411,
14861,1744418.624011731939390,5900114.787658383138478,
14862,1746699.234304869314656,5900075.158633310347795,
14863,1747610.363027719780803,5900064.090956412255764,
14864,1747736.297526115318760,5900063.578609795309603,
14865,1747976.004291651304811,5900059.388470210134983,
14866,1748435.115882802521810,5900083.623462372459471,
14867,1748494.030900918180123,5900062.927077516913414,
14868,1749172.453126535983756,5900036.686301648616791,
14869,1749192.183118122629821,5900031.554707645438612,
14870,1749463.851211425615475,5900026.758568488992751,
14871,1749737.390603029401973,5900034.111696635372937,
14872,1749933.693552930606529,5900075.206966998986900,
14873,1749970.957622172310948,5900016.997173439711332,
14874,1750175.981490472564474,5900019.993000238202512,
14875,1750262.875697751762345,5900012.601667855866253,
14876,1750470.327919691102579,5900013.132692808285356,
14877,1750547.244109397055581,5900035.724224734120071,
14878,1750879.148837594082579,5900004.846017004922032,
14879,1751253.660288171144202,5899994.539909000508487,
14880,1751841.541564806131646,5899984.792245202697814,
14881,1752626.869188476353884,5899969.333663037978113,
14882,1753187.561954048927873,5899964.922458856366575,
14883,1753466.573032854590565,5899964.459919990971684,
14884,1753911.025144560961053,5899947.388155077584088,
14885,1754302.549852752359584,5899940.254702753387392,
14886,1754383.989361297106370,5899942.293146640993655,
14887,1756063.824477914487943,5899907.557632319629192,
14888,1756236.206203776411712,5899904.758190963417292,
14889,1756311.524624445708469,5899902.983644226565957,
14890,1756371.364191700471565,5899906.972945004701614,
14891,1757252.754321051761508,5899941.237855297513306,
14892,1757472.748311288654804,5899885.520247995853424,
14893,1757528.110375001560897,5899886.280300025828183,
14894,1757621.045882423175499,5899886.311080085113645,
14895,1757641.641138842562214,5899877.512401364743710,
14896,1757893.849085203604773,5899877.842068431898952,
14897,1759898.903519813437015,5899840.145180031657219,
14898,1760836.547241874737665,5899824.054870624095201,
14899,1761057.798983811633661,5899813.937803653068841,
14900,1761113.731738283066079,5899812.872550280764699,
14901,1761222.191996043082327,5899811.188816337846220,
14902,1761273.539637812646106,5899809.826929354108870,
14903,1761393.395591269712895,5899807.540730452165008,
14904,1761553.203567661810666,5899804.489820962771773,
14905,1761815.233298130566254,5899805.951246780343354,
14906,1762040.618167488370091,5899795.165882071480155,
14907,1762181.040275305742398,5899792.857455343008041,
14908,1764781.491253495449200,5899742.010438730008900,0.581518984000000
14909,1735497.486117474734783,5900251.249440566636622,3.331833343000000
14910,1740642.521583129186183,5900168.064398916438222,
14911,1740730.570836044149473,5900166.398733021691442,
14912,1740997.326635241042823,5900173.330832426436245,
14913,1741581.602804405847564,5900157.181404888629913,
14914,1743159.414579972857609,5900125.841029779054224,
14915,1743194.136033558519557,5900136.490668671205640,
14916,1743296.543341336073354,5900139.890590650029480,
14917,1744597.886490447213873,5900106.156244457699358,
14918,1745556.708070187363774,5900089.710870048031211,
14919,1747242.394973831018433,5900055.751362537965178,
14920,1747741.509000151883811,5900046.262802298180759,
14921,1747981.215279427589849,5900042.072499882429838,
14922,1748001.464642561506480,5900042.503576159477234,
14923,1748113.327617874136195,5900040.545507584698498,
14924,1748636.932096669916064,5900036.144165181554854,
14925,1749271.909598608268425,5900020.178439307957888,
14926,1749424.039362561423331,5900017.089889517053962,
14927,1749503.872037836117670,5900020.865225926041603,
14928,1749656.115359039977193,5900024.632761931978166,
14929,1750782.379845060408115,5899992.984560444019735,
14930,1751373.630091749364510,5899989.855857792310417,
14931,1751433.747728586196899,5899990.540711842477322,
14932,1752028.688894445309415,5899970.149616940878332,
14933,1752128.520722402958199,5900000.645761444233358,
14934,1752301.352199134649709,5899985.072702853009105,
14935,1753538.705925416434184,5899943.802015110850334,
14936,1753762.643770280759782,5899943.501613426022232,
14937,1753927.839759334921837,5899940.026634098961949,
14938,1754817.733752562198788,5899924.959861330688000,
14939,1754961.135527075501159,5899917.660424784757197,
14940,1755382.280048588523641,5899932.498262462206185,
14941,1756337.676246937131509,5899897.352338281460106,
14942,1757690.261908842017874,5899867.804305498488247,
14943,1757949.067599690286443,5899866.811444067396224,
14944,1758080.376978787127882,5899878.321216297335923,
14945,1758713.542633294360712,5899873.148724186234176,
14946,1758971.832698653452098,5899847.650227557867765,
14947,1760375.021163214463741,5899821.413690617308021,
14948,1760944.997834805632010,5899817.400403446517885,
14949,1761339.587426587473601,5899803.497730512171984,
14950,1761672.869066894985735,5899792.232905162498355,
14951,1762192.559603468980640,5899781.880714071914554,
14952,1741142.327052050270140,5900150.153021425008774,
14953,1741553.229250857839361,5900142.903664714656770,
14954,1741738.441650263033807,5900140.340817376039922,
14955,1742056.848754054633901,5900139.244053002446890,
14956,1746855.286508053075522,5900052.894623875617981,
14957,1746922.270649656653404,5900121.662546399980783,
14958,1747622.345052328193560,5900039.542128385044634,
14959,1748480.702577803982422,5900024.134896762669086,
14960,1748513.449149730382487,5900028.908268502913415,
14961,1748917.471899715950713,5900043.653401816263795,
14962,1749091.861533555202186,5900018.479497646912932,
14963,1749211.714860138716176,5900016.366046323440969,
14964,1749850.741669630166143,5900000.434647488407791,
14965,1749899.910875532776117,5900005.827421037480235,
14966,1750019.009728841017932,5900082.608941567130387,
14967,1750478.257863013539463,5899988.833224204368889,
14968,1750598.433905521407723,5899986.694368586875498,
14969,1750630.072325385641307,5899986.130993803963065,
14970,1750670.763805493479595,5899985.205027748830616,
14971,1751101.496418328490108,5899977.722476164810359,
14972,1751865.804132795194164,5900003.743339594453573,
14973,1752172.189757813001052,5899958.527486695908010,
14974,1752387.926700185984373,5899954.643421212211251,
14975,1752522.400695765856653,5899966.645468533039093,
14976,1752731.823172000236809,5899948.038197048008442,
14977,1752822.383922155248001,5899966.013782562687993,
14978,1753698.330497165909037,5899930.933009250089526,
14979,1754015.346604187274352,5899927.782220014370978,
14980,1754233.927662434522063,5899925.967200638726354,
14981,1754417.455726359970868,5899917.834854667074978,
14982,1754952.797690751962364,5899907.641975826583803,
14983,1755032.707986973458901,5899906.580086068250239,
14984,1755176.782279003411531,5899908.721851079724729,
14985,1755312.076414886396378,5899905.673912801779807,
14986,1755528.106365697458386,5899897.485253504477441,
14987,1756547.521702364087105,5899891.657196319662035,
14988,1756771.188976805889979,5899874.919110171496868,
14989,1756798.565361251123250,5899874.028682156465948,
14990,1758979.500644488725811,5899833.115484187379479,
14991,1759898.816292050760239,5899815.987069763243198,
14992,1760032.841919721569866,5899818.119334125891328,
14993,1760726.408879293361679,5899800.683925043791533,
14994,1761076.018854852300137,5899800.868038672022521,
14995,1761097.371283527463675,5899793.243464826606214,
14996,1761560.813207261497155,5899784.403698936104774,
14997,1761696.902392662363127,5899786.587053697556257,
