OID,FID_,X,Y,BCE_Kawhia
1558,1558,1758374.165717037,5776779.95218004,0.998225008
1559,1559,1759905.38242411,5776749.966681564,0.600333328
1560,1560,1760723.977367017,5776734.025640795,0.523963631
1561,1561,1762479.283227708,5776703.344832482,0.875512828
1562,1562,1762519.087047276,5776698.116070444,0.0622625
1563,1563,1760227.610750509,5776723.882881329,0.906537053
1564,1564,1762512.978643226,5776678.29328269,0.156999998
1565,1565,1760211.986849458,5776714.218592804,0.781290902
1566,1566,1758394.76423718,5776874.222514876,2.133341993
1567,1567,1759294.229558468,5776696.510425452,0.550411596
1568,1568,1759281.526771195,5776672.260187859,0.344818181
1569,1569,1759753.884744241,5776663.403361264,0.555074062
1570,1570,1759273.589426685,5776652.886734483,0.303648153
1571,1571,1759261.843939644,5776635.938142709,0.314984206
1572,1572,1759706.006614238,5776623.520364237,0.707811323
1573,1573,1762750.881607403,5776592.419773081,1.432907667
1574,1574,1759697.952646077,5776614.433527595,1.221607603
1575,1575,1760194.549419621,5776610.216486988,0.541398159
1576,1576,1762503.188687602,5776574.835419969,0.345625473
1577,1577,1762729.42714489,5776554.291927285,0.357400004
1578,1578,1759682.01187953,5776604.773970651,0.955224992
1579,1579,1762740.469219057,5776544.44889708,1.97577982
1580,1580,1759633.251502876,5776536.134179277,0.788259267
1581,1581,1759613.529568396,5776526.341541584,1.895398542
1582,1582,1762469.158409778,5776478.058193296,0.415616276
1583,1583,1759104.145209629,5776530.955477688,0.328184058
1584,1584,1759206.115365735,5776570.221150476,1.013341423
1585,1585,1759053.657630857,5776514.471227712,0.528084653
1586,1586,1759067.1712199,5776495.18703841,0.748637072
1587,1587,1759513.209151244,5776481.43050741,1.286518522
1588,1588,1760219.617006097,5776448.73648126,1.088969706
1589,1589,1760741.691226931,5776427.064051512,0.794242104
1590,1590,1760200.928844541,5776430.562804562,0.879661196
1591,1591,1760734.141584875,5776414.501224834,0.760117662
1592,1592,1760166.378355958,5776416.103159532,0.686219563
1593,1593,1760709.204447796,5776385.285135897,0.565471701
1594,1594,1760141.728027943,5776380.751425676,0.565174292
1595,1595,1762428.161416611,5776355.924112528,1.007297638
1596,1596,1759132.051518436,5776356.314653642,0.622533879
1597,1597,1759438.334416647,5776412.39433022,1.838410488
1598,1598,1762494.969201342,5776279.754337539,-0.225825005
1599,1599,1762502.796774797,5776269.417550869,-0.110071429
1600,1600,1760660.196963605,5776296.503008907,0.731363663
1601,1601,1762436.668216529,5776266.224629403,0.575709372
1602,1602,1760651.930600501,5776276.721728192,0.910836364
1603,1603,1759100.923052019,5776297.267728255,0.606925928
1604,1604,1760659.526768475,5776256.875587032,2.277214263
1605,1605,1759383.567530426,5776246.711008623,0.861922081
1606,1606,1760171.660544485,5776191.637219975,2.447752801
1607,1607,1760638.427812802,5776206.816985808,1.321660176
1608,1608,1759354.304789136,5776204.352445801,0.975986607
1609,1609,1759153.644330055,5776166.387968989,1.180746851
1610,1610,1759161.321055271,5776156.265320603,1.545850013
1611,1611,1759168.997760855,5776146.14266421,1.634412476
1612,1612,1759184.546417969,5776135.865773717,1.45812164
1613,1613,1759321.124249685,5776139.83694164,0.776366799
1614,1614,1759302.430546776,5776123.58301828,0.83961333
1615,1615,1759286.49119018,5776113.923244062,0.795561639
1616,1616,1760664.084418484,5776086.798724556,3.477383298
1617,1617,1762418.06367952,5776122.690044505,0.721308553
1618,1618,1762306.869440197,5776024.189028852,0.176771707
1619,1619,1760151.852765397,5776101.63105448,1.230423003
1620,1620,1762393.772775725,5775952.893523832,-0.062017855
1621,1621,1762377.630519498,5775933.271206721,0.09792857
1622,1622,1760619.032569908,5775964.710138805,0.816510004
1623,1623,1760606.067258404,5775948.540431816,0.853886795
1624,1624,1762292.897670155,5775936.611233456,0.739778737
1625,1625,1762344.947839425,5775874.089488258,0.376145452
1626,1626,1760127.045690449,5775906.127237375,1.528504287
1627,1627,1762305.146030246,5775844.75955715,0.377075006
1628,1628,1762297.64908563,5775834.936851659,0.352599996
1629,1629,1760080.882149942,5775874.971493284,0.946001818
1630,1630,1762287.72260084,5775805.40069017,0.59964515
1631,1631,1762272.826334568,5775795.750567726,0.1221132
1632,1632,1762529.499958322,5775780.794204139,-0.484298691
1633,1633,1762560.209134939,5775780.409246027,-0.310076203
1634,1634,1762276.2009455,5775775.530450066,0.920416669
1635,1635,1762287.65194344,5775765.186978379,5.387714284
1636,1636,1762239.229730565,5775810.284750631,-0.061055627
1637,1637,1762256.123456485,5775755.986527855,-0.927666614
1638,1638,1762476.376344456,5775751.79227126,-0.444538446
1639,1639,1762266.088272346,5775729.193953289,-0.63553846
1640,1640,1762282.884876787,5775715.912676417,-9999.0
1641,1641,1762428.503610855,5775712.651872532,-0.744972592
1642,1642,1762452.402581002,5775725.726955445,-0.903226468
1643,1643,1760005.869974459,5775792.109421766,0.606156648
1644,1644,1762412.3617018,5775693.029630083,-0.705544325
1645,1645,1762404.29095242,5775683.218321762,-0.779874973
1646,1646,1760444.431992221,5775702.224978381,0.943388876
1647,1647,1762361.025112806,5775664.722677636,-0.561296291
1648,1648,1762388.889726414,5775669.455285233,-0.913919985
1649,1649,1762403.294353136,5775633.375992579,-0.352976698
1650,1650,1762598.632244173,5775660.215196559,2.075396362
1651,1651,1760387.173400486,5775622.842054586,0.592624987
1652,1652,1760379.119660912,5775613.755854852,0.556474985
1653,1653,1762553.503474706,5775586.945512947,-0.329779854
1654,1654,1759869.435925456,5775681.93615681,0.538822532
1655,1655,1762535.415966459,5775545.967404099,-0.83362336
1656,1656,1759753.510350774,5775578.327892241,0.838301361
1657,1657,1760369.851902924,5775529.17378417,2.525422004
1658,1658,1759728.071296512,5775481.003199828,0.404325125
1659,1659,1760335.475221813,5775405.405678569,0.654999996
1660,1660,1759657.748964631,5775422.193381647,0.448786996
1661,1661,1759573.658210208,5775369.37690725,0.639690956
1662,1662,1760295.273701591,5775326.21249649,0.679763628
1663,1663,1759551.014411058,5775335.240310201,0.663175429
1664,1664,1759912.548727012,5775313.81439202,0.547052633
1665,1665,1759892.580711359,5775304.273038564,1.529159477
1666,1666,1759828.924843659,5775265.595787675,0.55574999
1667,1667,1759600.073987511,5775240.178741886,1.309624977
1668,1668,1759580.200350605,5775230.596901152,0.86422784
1669,1669,1759780.170530744,5775196.9564639,0.770481463
1670,1670,1759708.79955923,5775163.24924857,0.629793756
1671,1671,1759763.798836386,5775157.18144774,0.905024997
1672,1672,1759741.697021505,5775147.112171436,1.146770117
