OID,FID_,X,Y,BCE_Whanga
328,328,1722996.434529091,6042494.705373144,0.953270599
329,329,1723014.371378323,6042476.540597866,1.033202136
330,330,1723036.491734469,6042454.285389659,1.02264044
331,331,1721973.604144771,6042468.323170708,-0.694831174
332,332,1721989.199372178,6042458.795098173,-0.700181812
333,333,1723066.596565131,6042421.594492633,1.005491824
334,334,1723092.387736543,6042384.473700128,0.900999997
335,335,1723108.483281547,6042373.557419699,0.927356319
336,336,1720625.577881111,6042393.592612272,1.001999974
337,337,1720652.770160025,6042390.47955825,1.020658546
338,338,1723122.308660446,6042360.648289813,0.9873535
339,339,1720601.445800123,6042374.179326778,1.105999976
340,340,1723132.444120497,6042344.053132128,0.995448983
341,341,1723177.27875863,6042322.106312303,1.105723227
342,342,1723310.386389253,6042288.28425425,1.570421012
343,343,1720913.641736263,6042264.247836058,0.278725001
344,344,1721295.378901681,6042259.758433375,0.90884615
345,345,1722570.364049401,6042231.525026962,0.204102565
346,346,1721522.204438419,6042225.822290909,1.122392878
347,347,1721871.696347928,6042220.801106668,-0.811749995
348,348,1723321.359588079,6042201.175139369,1.066780486
349,349,1722037.152246826,6042210.506194219,-0.740142856
350,350,1723317.021379059,6042181.303389357,1.296324985
351,351,1723286.569539632,6042246.064244783,1.046812965
352,352,1721854.818416107,6042181.59587725,-9999.0
353,353,1723300.339386227,6042161.807754769,0.905696433
354,354,1724534.625193604,6042104.93807836,0.960914884
355,355,1722040.522188,6042099.312675202,0.806113635
356,356,1724499.236814899,6042097.080831259,1.168833335
357,357,1724395.548170316,6042046.637799958,0.990093032
358,358,1721858.154137462,6042115.107611519,-0.265100341
359,359,1722039.983351185,6042060.182778583,-0.271083328
360,360,1724330.025299843,6042008.419526462,1.049759249
361,361,1724402.949385332,6042006.873854507,1.285745439
362,362,1724628.563006771,6042046.594918409,0.924860257
363,363,1720190.174621084,6042011.189867327,1.072142788
364,364,1724700.419155987,6041959.43715453,0.927413347
365,365,1720181.529785807,6042001.763069281,1.090727253
366,366,1721559.533509593,6041986.126889259,0.89241818
367,367,1724719.015564951,6041942.43035784,0.818437498
368,368,1724849.554216136,6041940.59228694,-0.278519234
369,369,1724726.996979516,6041932.351903467,0.893550016
370,370,1720164.240140763,6041982.909473589,1.07530306
371,371,1724739.039192756,6041922.216281737,1.048187502
372,372,1724870.308977314,6041927.13290293,-0.210957422
373,373,1721591.776549836,6041955.990998276,0.877050003
374,374,1721867.899900805,6042014.259069161,-0.649473466
375,375,1724751.091605964,6041912.807198668,0.909018881
376,376,1721599.761416228,6041945.915455841,0.893675014
377,377,1724767.184344543,6041901.887821274,0.83436251
378,378,1721607.756234043,6041936.566454451,0.942981123
379,379,1721875.924829048,6041932.360192538,-0.657017559
380,380,1720124.207286041,6041942.376176959,1.007142876
381,381,1721867.499628589,6041922.305575291,-0.656831447
382,382,1724791.278800429,6041882.343001717,0.790763615
383,383,1720115.56251838,6041932.949382629,0.937166661
384,384,1720106.91775922,6041923.522588429,0.972590896
385,385,1724927.280421402,6041873.136488459,0.214822498
386,386,1721631.436745602,6041862.429828993,0.912144056
387,387,1724966.467085456,6041816.163640332,0.525848342
388,388,1721647.133085959,6041846.332150346,0.994491216
389,389,1725090.652813379,6041798.393087163,0.874000018
390,390,1725106.885615235,6041797.437234431,0.976468377
391,391,1721877.150998671,6041861.183953455,-0.840341954
392,392,1725057.854799379,6041788.3675413,0.592854564
393,393,1721866.129262183,6041822.664563896,0.075724996
394,394,1725121.090482986,6041772.362620911,1.165191735
395,395,1721890.058471377,6041802.607840598,-0.873392884
396,396,1725113.639681243,6041735.673478104,0.628011111
397,397,1725158.268236551,6041697.05012315,-0.0455875
398,398,1721885.552309935,6041753.9240073,-0.564475171
399,399,1721872.766539575,6041712.971433611,-0.223925001
400,400,1721882.931653317,6041700.090465429,-0.536859157
401,401,1724077.298933849,6041657.491478669,0.878000021
402,402,1723200.995824092,6041713.525565849,1.157713286
403,403,1719711.78880887,6041692.574666047,0.771700004
404,404,1725226.276199882,6041692.52538647,0.261515108
405,405,1719577.976199436,6041677.023634945,0.81165873
406,406,1719699.337664852,6041672.811059223,0.706703713
407,407,1725340.183576545,6041594.817177326,0.432981817
408,408,1719650.340888394,6041653.540981796,0.688106902
409,409,1721888.026660923,6041642.975436381,-0.969350005
410,410,1722908.04885792,6041648.3945449,1.466511252
411,411,1722970.052454839,6041631.830276806,1.030373889
412,412,1723012.155298037,6041619.281301572,0.901515466
413,413,1725347.501132784,6041579.764614141,0.376088755
414,414,1723036.992674005,6041628.639146904,0.870716183
415,415,1725363.955137282,6041571.225329566,0.489918032
416,416,1722874.64991098,6041590.065706867,0.908553566
417,417,1725381.978170669,6041557.858666445,0.093913046
418,418,1721890.56936234,6041598.586887977,-0.941858009
419,419,1722722.171247892,6041588.999517115,1.152696854
