OID,FID_,X,Y,BCE_Kaipar
3820,3820,1724748.539780102,5995468.318124907,1.050024087
3821,3821,1724971.291790575,5995483.654372212,0.164891038
3822,3822,1692587.311892507,5995858.875712655,1.687769228
3823,3823,1713090.727781016,5995619.648526091,0.054681249
3824,3824,1714128.814017027,5995603.993703146,0.176134451
3825,3825,1716128.041523632,5995588.28403262,1.721907434
3826,3826,1717464.477518244,5995574.400747405,1.428898558
3827,3827,1722600.058082435,5995489.701015637,1.381220343
3828,3828,1723027.565664872,5995482.733053141,1.44683132
3829,3829,1723883.919917363,5995470.619097243,0.844150002
3830,3830,1710213.957064548,5995646.058920856,1.690090857
3831,3831,1716935.873614483,5995556.717614759,1.184017272
3832,3832,1716952.031083274,5995556.501104404,1.214563613
3833,3833,1717412.519091815,5995550.31797851,1.473999981
3834,3834,1717687.975548821,5995552.943519281,1.235825735
3835,3835,1718018.346832735,5995561.359725871,1.757117122
3836,3836,1722608.276284626,5995480.156381739,1.350142851
3837,3837,1723012.022562867,5995471.857102,1.746153861
3838,3838,1723867.631272272,5995461.610081718,0.502759252
3839,3839,1725430.257989811,5995511.174236735,2.259733938
3840,3840,1708210.927553694,5995659.094132581,0.986925023
3841,3841,1709570.87385965,5995645.447923685,0.359441664
3842,3842,1710190.102098292,5995635.694618,1.347381759
3843,3843,1715384.787126017,5995567.19513995,0.625124994
3844,3844,1716135.518041025,5995557.237330302,1.413690925
3845,3845,1717532.929059055,5995560.500733483,1.130667164
3846,3846,1717994.053838109,5995532.508243253,1.498290866
3847,3847,1718042.686586881,5995531.649425579,1.53391249
3848,3848,1722623.436734213,5995473.526703225,1.345855358
3849,3849,1723047.481421937,5995462.519059826,0.439640709
3850,3850,1723641.272966975,5995454.126596881,0.735462487
3851,3851,1723903.834014312,5995450.4027521,-0.031962036
3852,3852,1692595.503405807,5995840.489287249,1.726780484
3853,3853,1708276.022064441,5995648.320640846,0.838140011
3854,3854,1708291.590248058,5995648.127479721,0.866790111
3855,3855,1710288.888206482,5995637.045721403,0.467444443
3856,3856,1715400.812587662,5995557.016901401,0.759575005
3857,3857,1717913.13184093,5995523.635424538,1.626789482
3858,3858,1722631.464975327,5995458.639186923,1.35595947
3859,3859,1722663.438568939,5995458.159875662,1.230071408
3860,3860,1708170.399620626,5995639.51278821,0.927373326
3861,3861,1709584.055309797,5995622.754830543,0.457811324
3862,3862,1717649.512903246,5995530.698272363,0.701934644
3863,3863,1717732.751866804,5995524.681867616,1.441230749
3864,3864,1722857.250273469,5995471.595768584,0.766569382
3865,3865,1723660.56908339,5995435.582952891,0.112309526
3866,3866,1724768.447105094,5995458.645747658,1.085164376
3867,3867,1692603.302803381,5995814.663898245,1.791394373
3868,3868,1708162.489858657,5995629.356173648,0.89795651
3869,3869,1716798.001696939,5995518.697908305,1.260178592
3870,3870,1722647.805682652,5995439.034481852,1.262999994
3871,3871,1724986.027548326,5995424.304860096,1.046558231
3872,3872,1725014.201140266,5995404.91160531,1.114548138
3873,3873,1708154.831041761,5995619.051349983,0.952789473
3874,3874,1709599.95316401,5995601.896118131,0.455225006
3875,3875,1710359.182429763,5995592.529453259,0.98044644
3876,3876,1716095.183296662,5995517.908136211,1.401224974
3877,3877,1717419.92746887,5995500.385698303,1.493909127
3878,3878,1717771.646477926,5995510.297692362,-9999.0
3879,3879,1717807.704856226,5995495.159615715,1.461192974
3880,3880,1722913.619953714,5995424.538356581,0.828064086
3881,3881,1724787.420232299,5995402.364481255,1.144303546
3882,3882,1725038.580056449,5995400.091383282,0.745281886
3883,3883,1692610.960172499,5995794.200980423,1.911274524
3884,3884,1716548.045520372,5995501.905388824,-0.48321153
3885,3885,1716941.825954419,5995521.595177166,1.261781891
3886,3886,1717008.804590997,5995504.214438243,1.428156073
3887,3887,1717043.283625998,5995517.064812423,1.299790702
3888,3888,1717131.632842286,5995497.677565744,1.131506076
3889,3889,1717847.96378331,5995484.649517077,1.472517835
3890,3890,1722670.497846988,5995426.311071936,1.244226204
3891,3891,1724761.336761699,5995397.093097713,1.234903355
3892,3892,1725054.362842705,5995384.172727868,0.800379744
3893,3893,1725514.530494149,5995403.035042911,2.227956026
3894,3894,1710156.004153471,5995670.041237767,0.505616146
3895,3895,1716675.878693452,5995490.943755551,2.373983332
3896,3896,1716787.562152147,5995501.587533063,1.244239344
3897,3897,1717109.239448759,5995483.764405184,1.300590924
3898,3898,1717825.343867244,5995478.829669097,1.217888881
3899,3899,1722945.65419825,5995404.15340897,0.017274999
3900,3900,1724189.545258439,5995386.784526581,4.417133284
3901,3901,1724771.985723053,5995379.050076004,1.283682587
3902,3902,1725542.972825614,5995367.175211853,2.417712473
3903,3903,1692618.736052131,5995773.996443027,1.939987336
3904,3904,1716662.671834945,5995526.376584422,1.031969357
3905,3905,1716905.926406186,5995484.477555852,1.409380224
3906,3906,1716951.123132749,5995476.580118638,1.294525045
3907,3907,1717185.404323365,5995473.43732577,1.563050655
3908,3908,1724349.304109463,5995516.501485158,0.834618296
3909,3909,1724780.310194009,5995369.98468633,1.253195132
3910,3910,1725070.441955201,5995364.272131205,0.98285137
3911,3911,1725558.986986468,5995356.977923124,1.620750006
3912,3912,1708080.856237246,5995579.245449002,1.407769217
3913,3913,1708096.878383734,5995580.716212885,1.259205161
3914,3914,1708113.005417711,5995581.30541521,1.169836348
3915,3915,1711658.165583953,5995637.823526544,0.18678463
3916,3916,1716571.293082237,5995471.695540871,0.839149996
3917,3917,1716660.318562927,5995470.304763476,1.090758655
3918,3918,1717029.129760807,5995498.762032611,1.361499995
3919,3919,1717193.349170407,5995463.364126096,2.509499998
3920,3920,1717802.042506461,5995473.888806238,1.144200017
3921,3921,1722661.984266144,5995402.425818698,1.867651332
3922,3922,1722888.822401862,5995385.020504457,-0.133624994
3923,3923,1724795.66049903,5995358.311985492,1.202753464
3924,3924,1725078.550707411,5995354.42218014,0.939700022
3925,3925,1692626.699851987,5995754.224083801,1.971782055
3926,3926,1708072.489224198,5995571.841119156,1.408640013
3927,3927,1708088.646323843,5995571.641020817,1.30386792
3928,3928,1711643.206937331,5995526.165323457,0.576875003
3929,3929,1722687.336499098,5995378.980107075,2.413540981
3930,3930,1724803.978396702,5995348.9122519,1.200745768
3931,3931,1725086.650469789,5995344.810331529,1.213253982
3932,3932,1725142.485137238,5995343.227961134,1.224232122
3933,3933,1708052.221232029,5995561.361333868,1.499006363
3934,3934,1708128.746057622,5995560.652588592,1.084228061
3935,3935,1716336.746676254,5995454.892438694,0.4739
3936,3936,1717209.534674935,5995453.267287863,1.244249974
3937,3937,1724825.528642715,5995361.7948383,1.126384386
3938,3938,1725102.368560279,5995340.9174938,1.109016108
3939,3939,1692634.685979606,5995734.514424434,1.951084496
3940,3940,1708072.224432497,5995550.458753178,1.361037756
3941,3941,1711650.864933938,5995505.933661201,1.589830485
3942,3942,1716365.403178035,5995464.150209836,0.654281731
3943,3943,1722703.250959313,5995364.323910091,1.295598487
3944,3944,1725123.159217068,5995330.318926116,1.202715877
3945,3945,1708039.981848736,5995547.279367345,1.580951232
3946,3946,1708104.714111286,5995547.680433875,1.165874089
3947,3947,1710309.863593485,5995513.222095102,0.85785
3948,3948,1722710.815695204,5995347.944999566,1.32047366
3949,3949,1725151.484238194,5995321.191671214,1.266080244
3950,3950,1692642.691257194,5995714.864401628,1.905274079
3951,3951,1701695.783530087,5995662.83229081,1.0695483
3952,3952,1708121.034380776,5995531.391742831,1.180088276
3953,3953,1711868.857024184,5995482.349324296,3.098500001
3954,3954,1716150.540418581,5995427.473347758,0.543865855
3955,3955,1716514.067645133,5995421.900615636,0.069333338
3956,3956,1725198.858826762,5995303.674487179,1.121446416
3957,3957,1708160.245062773,5995524.615174281,1.224118138
3958,3958,1715510.297299877,5995502.996237059,1.174776919
3959,3959,1716062.011457272,5995418.17280901,1.124810808
3960,3960,1722718.737396436,5995333.472149307,1.342966012
3961,3961,1724854.530715971,5995316.673289526,1.122115797
3962,3962,1725603.774830496,5995313.126901262,2.399156158
3963,3963,1692650.711165483,5995695.369527712,2.014048376
3964,3964,1708137.220467565,5995511.650769117,1.235188657
3965,3965,1711898.967538289,5995465.583383441,0.125931252
3966,3966,1716105.842942649,5995408.13512997,0.745174995
3967,3967,1724043.088445538,5995298.922182533,0.774925005
3968,3968,1724164.268448328,5995297.198830075,3.503750046
3969,3969,1692658.439523489,5995679.044808504,2.013126776
3970,3970,1692682.080386243,5995678.572097214,1.69743861
3971,3971,1708176.155041481,5995504.485712051,1.227018
3972,3972,1711929.616209474,5995452.52001177,0.073492187
3973,3973,1715598.813425235,5995407.391481726,1.256756259
3974,3974,1716045.760398353,5995397.881036981,1.042491246
3975,3975,1716093.592556955,5995398.331725076,0.663271613
3976,3976,1716541.504484289,5995393.023356067,0.923666662
3977,3977,1722726.782015902,5995314.266436251,1.327209689
3978,3978,1724023.194063182,5995289.660671,0.92469785
3979,3979,1724051.025457741,5995288.842533397,0.938699996
3980,3980,1692715.040469007,5995668.055325114,0.093000001
3981,3981,1710325.169789869,5995468.180620704,0.835983353
3982,3982,1711961.802461483,5995442.140843241,0.396306452
3983,3983,1717458.577361012,5995370.300768229,1.678910685
3984,3984,1722734.913507886,5995298.423681303,1.856210508
3985,3985,1723977.858181592,5995281.809904247,1.137800014
3986,3986,1724067.233363688,5995280.958456628,1.020422212
3987,3987,1692666.460997378,5995665.13977604,1.944511429
3988,3988,1709808.081204879,5995459.9542411,0.98638596
3989,3989,1711985.9101348,5995431.865225573,0.363943998
3990,3990,1716581.803439707,5995377.184970189,1.190330282
3991,3991,1722742.670482633,5995288.162076264,1.67428333
3992,3992,1723953.441730733,5995272.521511559,1.192951208
3993,3993,1724097.79523634,5995327.17092052,0.822207501
3994,3994,1725521.469972834,5995249.553036393,1.419019277
3995,3995,1692674.214996216,5995648.927367774,1.879324354
3996,3996,1708268.681859779,5995476.009267081,1.212290152
3997,3997,1708305.360970172,5995468.767298337,1.052727265
3998,3998,1710309.930134201,5995482.379228212,0.886114295
3999,3999,1717414.471271736,5995351.344094535,1.600654176
4000,4000,1723841.204324161,5995263.711068233,0.706039227
4001,4001,1725457.097279817,5995261.476743332,1.332894768
4002,4002,1725537.634225189,5995239.339182337,1.493792457
4003,4003,1692681.876442423,5995638.577726969,1.840118424
4004,4004,1692697.977236907,5995638.33994793,1.65392504
4005,4005,1708168.125966722,5995465.285203096,1.240162507
4006,4006,1709869.093500824,5995438.840111266,1.266795271
4007,4007,1712031.980433707,5995415.920088611,0.955312498
4008,4008,1716545.782791889,5995358.684470949,1.332741045
4009,4009,1716699.448398792,5995389.74242221,0.853268333
4010,4010,1717377.389532442,5995341.493595895,1.620017871
4011,4011,1725553.387010633,5995234.147545279,1.488317815
4012,4012,1725609.161382524,5995231.105121443,1.543578009
4013,4013,1692713.382665308,5995636.528348872,1.429790426
4014,4014,1708260.857565279,5995449.28271971,1.286077942
4015,4015,1710341.598115846,5995423.872467219,0.830181818
4016,4016,1715648.041823151,5995374.511295898,1.389848152
4017,4017,1716771.525891866,5995339.454153582,0.666330645
4018,4018,1722756.39852456,5995271.089771438,1.424025015
4019,4019,1724753.65464072,5995228.193578674,1.533238072
4020,4020,1725569.631737073,5995218.781674774,1.599117634
4021,4021,1692690.253983174,5995625.481494718,1.751098366
4022,4022,1708161.58932122,5995440.3525712,1.240765982
4023,4023,1708175.735069339,5995440.47669113,1.260454538
4024,4024,1708216.927051239,5995460.017815661,1.346439559
4025,4025,1708273.504509296,5995440.363771492,1.130357125
4026,4026,1709918.563630723,5995424.270927762,1.110821508
4027,4027,1710354.768426239,5995413.716666656,0.836284496
4028,4028,1712060.515750958,5995399.710698018,1.149075134
4029,4029,1715971.61949014,5995340.154753311,0.577174988
4030,4030,1716806.911412908,5995333.775024645,1.201340698
4031,4031,1724773.645116962,5995219.323085451,1.506074055
4032,4032,1725392.926543807,5995223.870517898,1.166850266
4033,4033,1725585.40805937,5995213.582256784,1.819353376
4034,4034,1725662.979574117,5995246.353978684,1.998802026
4035,4035,1692698.70692528,5995609.511224291,1.878622694
4036,4036,1708288.937521977,5995428.987566805,1.113772142
4037,4037,1716423.663229657,5995389.08567236,0.563239755
4038,4038,1716617.767520227,5995321.577302538,1.832999989
4039,4039,1716848.438901579,5995319.075604235,1.331963291
4040,4040,1724890.047820452,5995207.308214121,2.137857169
4041,4041,1725601.418593904,5995203.299585938,1.75805842
4042,4042,1701682.535043657,5995555.146120612,0.642090821
4043,4043,1708175.488026721,5995420.547489334,1.327236316
4044,4044,1712102.128067515,5995375.663618226,1.480443235
4045,4045,1716583.512934943,5995339.085856037,1.301715589
4046,4046,1716634.017062095,5995317.919355717,1.745060602
4047,4047,1716649.93864274,5995310.454103674,1.856129624
4048,4048,1716867.902160382,5995308.063347814,1.361000044
4049,4049,1722765.538852398,5995237.254221096,1.405167334
4050,4050,1724753.064707003,5995204.83907878,1.468333324
4051,4051,1724784.883502039,5995198.845825408,1.44321819
4052,4052,1725617.301804981,5995193.681983019,2.300215409
4053,4053,1692714.101005776,5995588.898556586,1.668529358
4054,4054,1709979.42173265,5995400.644966827,1.062526481
4055,4055,1715699.160733491,5995327.500198842,1.144774643
4056,4056,1715894.476617216,5995311.28023209,0.159668636
4057,4057,1715914.67282474,5995311.011988444,-0.018300001
4058,4058,1716658.252911503,5995302.376558216,2.417457597
4059,4059,1724760.90929909,5995189.295616473,1.48605261
4060,4060,1724800.898171028,5995188.64994041,1.436385956
4061,4061,1692746.826070807,5995592.006630119,0.192911824
4062,4062,1708160.365325415,5995405.624469181,1.395419649
4063,4063,1708334.219936857,5995412.9707236,0.933745716
4064,4064,1715759.583807823,5995310.328022618,0.78879377
4065,4065,1715954.932832394,5995300.510653948,-0.310298682
4066,4066,1716265.222726823,5995307.15838658,0.376863846
4067,4067,1716674.06793712,5995291.11983759,2.628766266
4068,4068,1708167.16261007,5995392.281852663,3.751891307
4069,4069,1710425.544531202,5995362.849692576,0.843770659
4070,4070,1710602.836105587,5995360.0204624,0.558406253
4071,4071,1712241.197506536,5995347.290264118,2.021559458
4072,4072,1716243.431907709,5995289.457030903,0.47730555
4073,4073,1716730.173125675,5995280.409592531,1.426482135
4074,4074,1722926.549009347,5995195.120371058,-0.08530952
4075,4075,1722946.740427806,5995194.485406334,-0.29295456
4076,4076,1723669.775238475,5995184.618951053,2.804800022
4077,4077,1692729.7514368,5995563.904566458,1.655959977
4078,4078,1710490.04562637,5995352.067024944,0.709836364
4079,4079,1712273.651506233,5995332.963745932,3.219805711
4080,4080,1716229.33556415,5995276.927173691,0.206099999
4081,4081,1716687.85608987,5995278.48577215,1.650674751
4082,4082,1724776.826935831,5995170.426840996,1.46220466
4083,4083,1714953.250236145,5995284.002070855,0.545878048
4084,4084,1716213.045941224,5995267.177653662,0.187575
4085,4085,1716786.455723176,5995259.723537934,1.330181837
4086,4086,1722966.731011108,5995179.604174646,-0.443575013
4087,4087,1692737.792426436,5995544.357389311,1.726999989
4088,4088,1692770.490084879,5995543.342637117,0.384741814
4089,4089,1710433.085065735,5995350.800357234,-9999.0
4090,4090,1712306.539620744,5995313.022005923,2.944880473
4091,4091,1714969.082710007,5995274.066262632,0.496733337
4092,4092,1715001.148179739,5995273.266571661,-0.268599995
4093,4093,1716188.677915261,5995257.535670589,0.154307693
4094,4094,1716725.213722956,5995261.051183335,1.467275621
4095,4095,1722749.864632829,5995172.595687632,1.491877777
4096,4096,1722998.834441282,5995164.201552812,0.847399997
4097,4097,1724790.219040508,5995146.057234962,1.430473661
4098,4098,1714226.2334627,5995276.549668946,-0.539428561
4099,4099,1714977.522941726,5995265.698639977,0.378765955
4100,4100,1715025.25211245,5995262.982459262,-0.312049999
4101,4101,1716770.232372939,5995239.856270785,1.403797438
4102,4102,1716875.046431155,5995238.202156271,1.297090925
4103,4103,1722756.548512304,5995157.867305164,1.464675662
4104,4104,1692745.862647482,5995524.927242019,1.612016692
4105,4105,1692777.565889169,5995525.135217472,0.272791665
4106,4106,1714993.47209156,5995254.771455545,0.357679242
4107,4107,1715945.899583414,5995241.033061348,-0.235875009
4108,4108,1716778.390270772,5995230.067404423,1.441027045
4109,4109,1722764.277141543,5995147.571059912,1.413275042
4110,4110,1723830.799422716,5995132.300151601,0.752696414
4111,4111,1723854.874754903,5995132.159621036,0.845300022
4112,4112,1724806.022585412,5995125.83590204,1.449849771
4113,4113,1692753.419313097,5995508.4688944,1.600575351
4114,4114,1701696.332233538,5995408.563502151,0.436226406
4115,4115,1710074.104580019,5995346.005360302,0.720347119
4116,4116,1710598.045482749,5995304.253836736,0.89669229
4117,4117,1710639.218130978,5995332.691218914,0.563767045
4118,4118,1710752.116924503,5995298.329718301,0.193321431
4119,4119,1712342.398210316,5995289.815164397,2.17535878
4120,4120,1714910.828916852,5995297.347244137,0.477300288
4121,4121,1714879.578231107,5995244.968611286,0.512341469
4122,4122,1715008.8528185,5995243.290585743,0.654000001
4123,4123,1715024.989413035,5995243.053079423,0.157674997
4124,4124,1716794.472910339,5995220.354057309,1.401343299
4125,4125,1716882.863312208,5995218.566746014,1.358178556
4126,4126,1722852.792348804,5995146.56740505,0.964128698
4127,4127,1724826.671123453,5995111.566232569,1.463697586
4128,4128,1710150.884826188,5995298.03211959,0.636738823
4129,4129,1712371.116077779,5995268.015507016,1.043731095
4130,4130,1722785.086742721,5995141.529204653,1.320380743
4131,4131,1722897.469546886,5995125.529070049,3.261188737
4132,4132,1692761.4434569,5995494.345814291,1.588889689
4133,4133,1715052.53799655,5995235.543698603,0.059042764
4134,4134,1715089.353765986,5995222.271564211,-0.086144037
4135,4135,1715125.706485761,5995221.792036839,-0.260362503
4136,4136,1716082.995408766,5995209.109835418,0.139274999
4137,4137,1716817.912198781,5995204.285595424,1.420608699
4138,4138,1722909.624484207,5995116.83868694,3.754737674
4139,4139,1692769.466605457,5995478.651232313,1.584161783
4140,4140,1710201.822415099,5995275.397908349,0.684675099
4141,4141,1710711.659764674,5995283.371421564,0.977243904
4142,4142,1712396.063101932,5995252.885558949,1.193520813
4143,4143,1715033.165169408,5995213.706565965,0.914029412
4144,4144,1715170.006075449,5995211.240971989,-0.163998602
4145,4145,1716220.035018624,5995197.520404848,1.192363594
4146,4146,1716891.052379799,5995193.33964825,1.433293096
4147,4147,1722805.801458589,5995114.542842564,1.296645578
4148,4148,1722925.615909918,5995105.879613289,4.34568569
4149,4149,1723449.796554634,5995098.032572577,0.033473692
4150,4150,1723813.906342695,5995092.14700299,-0.556749986
4151,4151,1710225.771011704,5995265.330360748,0.664263166
4152,4152,1710741.516459029,5995269.350632166,0.926710836
4153,4153,1714269.692293385,5995225.724395233,-0.684488382
4154,4154,1715041.335545847,5995204.078960093,0.927016943
4155,4155,1716898.80687851,5995178.084867033,1.416872753
4156,4156,1692806.281891234,5995475.040848732,0.132999999
4157,4157,1708319.328342273,5995279.036166665,0.455124995
4158,4158,1710788.215184844,5995252.104713302,0.885482765
4159,4159,1712428.943229422,5995228.617398662,0.681280136
4160,4160,1714830.291804088,5995195.986398662,-0.224327275
4161,4161,1715059.765386785,5995200.191449512,0.784575227
4162,4162,1716118.501614169,5995179.399850903,1.035279302
4163,4163,1722774.275999741,5995103.999945438,1.492307695
4164,4164,1723797.316776011,5995073.376646541,-0.761333317
4165,4165,1692792.903755072,5995447.98565688,1.564425005
4166,4166,1710812.018413019,5995241.24990315,0.906288462
4167,4167,1715073.108994298,5995183.58153529,0.928030296
4168,4168,1712458.547851762,5995210.192916786,0.988786988
4169,4169,1712901.18784021,5995201.404449872,0.412170217
4170,4170,1714284.016773858,5995191.421749155,-0.408961536
4171,4171,1714830.778982055,5995175.846014252,0.122591839
4172,4172,1715088.963119288,5995178.472865772,0.956482258
4173,4173,1715864.207634641,5995161.458591072,0.412038464
4174,4174,1716099.646655982,5995167.235982612,1.135652291
4175,4175,1716810.860676297,5995155.538262763,1.681434323
4176,4176,1723465.389503345,5995057.944753226,0.291235283
4177,4177,1723861.821678278,5995052.326460558,-0.893544286
4178,4178,1723877.978726168,5995052.096861647,-0.271299995
4179,4179,1692800.915583333,5995428.130597791,1.559435912
4180,4180,1715104.782399214,5995162.345472918,1.024708872
4181,4181,1715762.350922453,5995154.211757754,0.910846728
4182,4182,1715977.12582892,5995150.809326513,1.040674987
4183,4183,1715993.091513733,5995152.650937815,1.110933317
4184,4184,1716147.034571445,5995148.741543869,1.351972967
4185,4185,1722947.202282044,5995080.191415288,3.614925923
4186,4186,1712497.071664091,5995186.847568275,2.470563227
4187,4187,1714805.697288762,5995166.634552256,-0.142247955
4188,4188,1715532.741376269,5995146.647350791,-0.200250004
4189,4189,1715991.73989146,5995179.324902579,0.43843609
4190,4190,1716823.67038726,5995137.183657655,1.582124293
4191,4191,1722956.167842948,5995045.201525245,3.548333349
4192,4192,1722980.064897727,5995101.558304265,0.63282462
4193,4193,1723780.754634981,5995033.543187035,-0.397384611
4194,4194,1723869.687976432,5995037.264535058,-0.561343946
4195,4195,1692809.041362133,5995413.905096952,1.552201378
4196,4196,1708308.43585617,5995232.091739183,0.286442479
4197,4197,1715361.412928704,5995139.987551867,0.989717164
4198,4198,1715465.075176748,5995155.398093962,0.111234264
