OID,FID_,X,Y,BCE_Whanga
294,294,1833288.574857407,5929228.774895341,0.769400407
295,295,1837525.136024864,5929072.551743322,0.795263137
296,296,1832925.908142012,5929275.636734148,0.112739062
297,297,1833340.607150601,5929141.384275359,0.293316128
298,298,1837555.156259838,5929023.322142811,1.012397125
299,299,1833078.497767001,5929126.174041419,1.161428588
300,300,1833148.766577006,5929187.19689497,0.97634147
301,301,1837394.893722095,5929145.864185454,0.987031847
302,302,1837579.140938377,5928993.392619977,0.916862748
303,303,1833096.206333408,5929089.072305433,1.289800006
304,304,1837599.898260865,5928964.977251567,0.932975002
305,305,1832848.573601168,5929085.409758552,1.012002237
306,306,1833257.42996777,5929071.591593543,0.717999995
307,307,1833119.472341881,5929059.23886379,0.402192308
308,308,1833225.463239221,5929071.912598554,0.837499996
309,309,1832810.97771675,5929067.655578672,1.041791613
310,310,1833030.93920195,5929035.177817692,0.574222221
311,311,1833021.56069778,5929010.907693991,-0.228
312,312,1834417.448083046,5928973.109982732,0.033625002
313,313,1834433.215945545,5928962.701808874,-0.008775
314,314,1834421.352637673,5928952.389589733,0.054490908
315,315,1834467.041291239,5928944.575887755,0.162217392
316,316,1833020.756037686,5928971.42774883,0.258227848
317,317,1834448.436540694,5928932.357823051,0.782172839
318,318,1833035.995693089,5928961.539449965,0.918478282
319,319,1834456.183607186,5928922.169762942,2.761808212
320,320,1834463.930654509,5928911.981694762,1.754135135
321,321,1834326.336987316,5928890.25427304,0.72943118
322,322,1832994.064372561,5929081.306594015,0.318961114
323,323,1834448.62220261,5928821.109825224,0.60483333
324,324,1832968.553650396,5928823.222739178,-0.228
325,325,1834446.034850368,5928787.985045743,0.156999999
326,326,1834452.079159779,5928772.651386519,0.110849999
327,327,1832975.445525604,5928803.084196887,-0.228
328,328,1832985.038655016,5928777.928061371,-0.200481132
329,329,1832990.983642005,5928762.759230131,-0.208074999
330,330,1834462.814814569,5928727.348692735,-9999.0
331,331,1832998.732167106,5928752.572565936,-0.196886076
332,332,1833014.501119657,5928742.167070346,-0.228
333,333,1833030.270034777,5928731.761543643,-0.228
334,334,1834465.012336199,5928638.587162931,0.551000005
335,335,1834479.782507357,5928612.284309914,0.471975002
336,336,1834468.166880486,5928502.873716952,0.822320004
337,337,1836087.26079037,5928457.810548822,0.756650025
338,338,1834454.498400079,5928472.534739614,1.302357197
339,339,1834579.77895166,5928460.1082246,0.732872722
340,340,1834656.566703317,5928458.381740768,0.666154545
341,341,1834611.747681943,5928449.053248216,0.990233342
342,342,1834635.714818655,5928446.523759892,0.992238119
343,343,1834691.939344565,5928445.393487721,0.676750001
344,344,1834494.465401076,5928432.986161066,0.808318186
345,345,1834461.522043481,5928443.640820133,1.372532144
346,346,1834732.272879043,5928428.727834225,0.668090884
347,347,1834482.718294574,5928422.871327022,0.850562492
348,348,1834757.607515968,5928408.2480338,0.719615381
349,349,1835460.520362067,5928375.815062838,1.215962957
350,350,1834772.940237728,5928387.625417426,0.864650005
351,351,1835982.818752174,5928351.642391478,0.617999992
352,352,1834786.817204105,5928373.072385984,0.885956984
353,353,1835989.028558739,5928331.299425454,0.905874993
354,354,1834795.896829597,5928356.717558515,0.896999999
355,355,1835996.773280242,5928321.10984341,0.833850003
356,356,1836004.517982572,5928310.920253284,0.898382702
357,357,1836028.303007745,5928300.287311547,0.940199974
358,358,1836141.17022472,5928297.166888382,0.719264143
359,359,1834808.296065969,5928337.374075817,0.863353839
360,360,1835362.354632806,5928308.69277952,0.973604951
361,361,1835483.557330951,5928313.29020226,0.84909616
362,362,1836052.087977551,5928289.654300545,1.100900008
363,363,1836148.491460217,5928286.787533694,0.784272724
364,364,1835491.754511882,5928296.217202778,0.821590909
365,365,1836067.852738666,5928279.242941496,0.854875003
366,366,1836164.114690859,5928277.308617121,0.777890923
367,367,1834815.85194449,5928303.787212356,0.765222213
368,368,1835354.369827192,5928288.961866774,1.022634622
369,369,1835498.360553636,5928285.17657339,0.996631603
370,370,1836185.675899298,5928266.009328694,0.793052629
371,371,1835505.892601101,5928274.808823911,1.110650014
372,372,1836081.327494689,5928266.141191278,0.999971969
373,373,1835383.779237027,5928271.513598552,1.110966655
374,374,1836091.587272645,5928251.186439649,1.190550041
375,375,1836115.126699853,5928247.281847863,1.015076927
376,376,1835389.212442524,5928254.284807275,2.026000053
377,377,1836122.891291802,5928237.818968893,1.713649991
378,378,1836205.341046059,5928247.535473756,0.886363388
379,379,1836271.26348276,5928233.714909193,1.059262491
380,380,1836138.655874788,5928227.4074695,1.761062488
381,381,1836226.877071061,5928224.967362472,0.921524993
382,382,1836238.197594784,5928214.094098426,0.84025927
383,383,1836282.580503356,5928213.651944098,0.876107123
384,384,1835616.804795331,5928212.273786432,0.458971836
385,385,1835623.697397931,5928201.747861562,0.476199993
386,386,1836189.841876747,5928176.698481083,0.861036356
387,387,1836288.381654216,5928163.042480494,0.75687301
388,388,1834781.341534584,5928195.006250478,0.986374997
389,389,1835238.299386517,5928182.658927844,0.966214289
390,390,1835632.711439046,5928172.20259472,0.530740742
391,391,1836160.924265667,5928161.950443138,1.16316665
392,392,1836211.3843473,5928159.912070843,1.018609461
393,393,1836261.53990977,5928178.058603681,0.934325311
394,394,1836007.968617447,5928151.41736434,0.246303574
395,395,1836232.691050461,5928145.001928515,1.27965001
396,396,1836302.315789249,5928140.300509064,0.80553331
397,397,1835213.711847497,5928163.357510903,0.928907397
398,398,1835639.658623058,5928157.792161096,0.546039061
399,399,1836023.733153618,5928141.006074687,0.405267855
400,400,1836248.455332712,5928134.590210152,1.144362485
401,401,1836272.688061194,5928134.121046184,1.000000006
402,402,1836309.672576491,5928129.582988372,0.912666639
403,403,1834757.527133413,5928165.609610444,1.360542356
404,404,1835647.481464225,5928142.771651655,0.685596151
405,405,1836047.699279471,5928130.894087021,-0.054519241
406,406,1836288.118111532,5928123.718497645,0.897553566
407,407,1835662.666924923,5928131.127022759,0.520546667
408,408,1836063.463732552,5928120.482719522,-0.208528299
409,409,1836261.929583265,5928121.488147564,1.083270537
410,410,1835203.627128539,5928136.343854495,1.011999992
411,411,1835670.740629814,5928122.360428926,1.127961538
