OID,FID_,X,Y,BCE_Whanga
486,486,1722502.904899701,6038838.152431658,0.363977021
487,487,1729943.640569095,6038708.013870077,-0.349699999
488,488,1722398.184424486,6038808.492737272,0.253590105
489,489,1734246.553920345,6038638.824592507,0.07972619
490,490,1720363.231526615,6038823.521244383,-0.15652564
491,491,1722368.549784661,6038796.029873651,0.086686047
492,492,1734197.598303954,6038603.717516595,0.021677968
493,493,1734222.117084036,6038614.183642896,-0.15055779
494,494,1734607.404305908,6038593.769913596,0.326000005
495,495,1734181.213240937,6038575.032106441,-0.496792463
496,496,1734163.871673486,6038560.344997639,-0.687620704
497,497,1720371.753604999,6038782.361322035,0.176041964
498,498,1734145.776551932,6038553.14418113,-0.464359131
499,499,1720398.545985234,6038733.347231256,0.591505877
500,500,1721831.3439074,6038703.778677595,-0.907181823
501,501,1720439.144523193,6038724.917275371,0.141458333
502,502,1721782.495165686,6038694.484770799,0.270752942
503,503,1734128.66129627,6038514.60498763,-0.386144135
504,504,1729997.656788971,6038552.173468142,0.347410718
505,505,1721871.251085995,6038653.399142529,-0.864611151
506,506,1720499.079124531,6038662.217484053,0.527625006
507,507,1734114.236637701,6038481.363956874,-0.273999993
508,508,1720547.062708801,6038651.598217676,0.328160014
509,509,1720564.34802036,6038641.396830538,0.628535718
510,510,1730022.971087416,6038515.276820261,0.150431094
511,511,1734100.277726256,6038453.336761285,-0.345632634
512,512,1720628.56845666,6038630.555959451,-0.101780483
513,513,1730046.703199857,6038497.205452733,-0.015692305
514,514,1721870.565198693,6038603.578349988,-0.448511906
515,515,1730054.083451122,6038487.130595622,0.002175002
516,516,1720648.593140305,6038610.351077852,0.179682637
517,517,1720819.081599191,6038608.02582693,-0.464512508
518,518,1730179.77553658,6038475.316602661,-0.870324992
519,519,1730995.696698825,6038463.279841601,-0.849538505
520,520,1720665.624557052,6038600.152938518,0.206250004
521,521,1720748.892977715,6038599.408374697,-0.231826448
522,522,1730191.806904672,6038465.173222039,-0.881699994
523,523,1734084.681046233,6038421.654846187,-0.108315171
524,524,1720866.162776615,6038587.047775982,-0.330647066
525,525,1730080.939006867,6038456.836693437,0.1355
526,526,1720709.410289706,6038588.111212314,0.255037499
