OID,FID_,X,Y,BCE_Patter
973,973,1218410.738308037,4790072.539916662,-9999.0
974,974,1218424.58762751,4790073.582782675,-9999.0
975,975,1227623.143075605,4790655.780983589,-9999.0
976,976,1231008.848304032,4790871.844590498,-9999.0
977,977,1232408.673685069,4790966.073688695,-9999.0
978,978,1216819.375956138,4789964.508529488,-9999.0
979,979,1216879.942800393,4789970.849657252,-9999.0
980,980,1216940.669085085,4789967.819218961,-9999.0
981,981,1227569.076552039,4790642.380700782,-9999.0
982,982,1216966.007535428,4789959.18472499,-9999.0
983,983,1220921.359847398,4790241.896773924,-9999.0
984,984,1227665.387192178,4790638.736547749,-9999.0
985,985,1227689.33623251,4790639.881710003,-9999.0
986,986,1216669.92691382,4789930.559516341,-9999.0
987,987,1216984.178002634,4789950.281383757,-9999.0
988,988,1228609.40252095,4790694.066857687,-9999.0
989,989,1231141.772345304,4790867.793371875,-9999.0
990,990,1216653.474764342,4789919.574515694,-9999.0
991,991,1216994.735163337,4789941.188064497,-9999.0
992,992,1217532.664018516,4789975.729104388,-9999.0
993,993,1218420.15451078,4790033.421499168,-9999.0
994,994,1227678.219207979,4790619.818547758,-9999.0
995,995,1227462.19279635,4790595.618501632,-9999.0
996,996,1216569.943226903,4789909.960563073,-9999.0
997,997,1217494.30161208,4789955.522409856,-9999.0
998,998,1227545.518019319,4790619.213356419,-9999.0
999,999,1218406.987499337,4790011.361799866,-9999.0
1000,1000,1227699.890280369,4790589.077690202,-9999.0
1001,1001,1232525.294060558,4790894.508913385,-9999.0
1002,1002,1227472.444183625,4790570.54369982,-9999.0
1003,1003,1228630.761610135,4790646.80615236,-9999.0
1004,1004,1217098.090554477,4789887.96000829,-9999.0
1005,1005,1217450.297763421,4789911.050366925,-9999.0
1006,1006,1218390.288228686,4789971.0199464,-9999.0
1007,1007,1228644.563678517,4790619.37640084,-9999.0
1008,1008,1232538.445525541,4790850.558596626,-9999.0
1009,1009,1218371.059193683,4789949.745581424,-9999.0
1010,1010,1218355.248345325,4789928.690241911,-9999.0
1011,1011,1228599.199913989,4790576.471619383,-9999.0
1012,1012,1221304.234204007,4790087.290329768,-9999.0
1013,1013,1228600.756083383,4790551.521425417,-9999.0
1014,1014,1221321.237751916,4790077.986789754,-9999.0
1015,1015,1231233.608165673,4790700.122798721,-9999.0
1016,1016,1231247.898510472,4790690.989359422,-9999.0
1017,1017,1216469.14238212,4789745.703119027,-9999.0
1018,1018,1218270.218413529,4789863.113428301,-9999.0
1019,1019,1218290.726469361,4789864.428283191,-9999.0
1020,1020,1218323.192207217,4789862.131012768,-9999.0
1021,1021,1221371.009523934,4790051.117635609,-9999.0
1022,1022,1231249.225536052,4790671.193358229,-9999.0
1023,1023,1232453.773048579,4790787.722954511,-9999.0
1024,1024,1232360.743486346,4790724.303541522,-9999.0
1025,1025,1216433.582213374,4789709.996562657,-9999.0
1026,1026,1216412.258766231,4789696.864192721,-9999.0
1027,1027,1230144.161947667,4790562.426242271,-9999.0
1028,1028,1231292.824991641,4790634.07550372,-9999.0
1029,1029,1216389.041130081,4789674.872998778,-9999.0
1030,1030,1216418.742821461,4789673.965807165,-9999.0
1031,1031,1228699.501576855,4790527.389626197,-9999.0
1032,1032,1216207.425782818,4789651.056251461,-9999.0
1033,1033,1232433.456179745,4790681.359413676,-9999.0
1034,1034,1216234.121686378,4789644.232794541,-9999.0
1035,1035,1216352.110207914,4789647.787829255,-9999.0
1036,1036,1228697.643853415,4790432.044425347,-9999.0
1037,1037,1216141.211585372,4789624.240666642,-9999.0
1038,1038,1216160.908238319,4789627.283772403,-9999.0
1039,1039,1216340.01150675,4789638.197078957,-9999.0
1040,1040,1218196.711727102,4789759.00919305,-9999.0
1041,1041,1216283.916197175,4789623.258496982,-9999.0
1042,1042,1216319.735871647,4789626.912853897,-9999.0
1043,1043,1230069.245444773,4790498.01303986,-9999.0
1044,1044,1230131.115543857,4790527.066530292,-9999.0
1045,1045,1230754.951030077,4790547.138668068,-9999.0
1046,1046,1216142.185998201,4789606.033851089,-9999.0
1047,1047,1218191.320536107,4789744.660323795,-9999.0
1048,1048,1221405.319060339,4789943.049130528,-9999.0
1049,1049,1232452.761114866,4790650.237468633,-9999.0
1050,1050,1216362.561052602,4789613.650259472,-9999.0
1051,1051,1221399.117777592,4789932.634458934,-9999.0
1052,1052,1230060.102843395,4790477.257780259,-9999.0
1053,1053,1216003.586551066,4789579.889333564,-9999.0
1054,1054,1216091.38398812,4789587.725851393,-9999.0
1055,1055,1221425.217866637,4789924.273772802,-9999.0
1056,1056,1218182.219520399,4789718.696338775,-9999.0
1057,1057,1230093.149628957,4790476.646773052,-9999.0
1058,1058,1221418.111324442,4789903.78122045,-9999.0
1059,1059,1230783.872262635,4790488.647409073,-9999.0
1060,1060,1232413.800167856,4790582.746037521,-9999.0
1061,1061,1215965.753246447,4789537.293002813,-9999.0
1062,1062,1215952.450963889,4789523.119992333,-9999.0
1063,1063,1218158.691661911,4789675.583999831,-9999.0
1064,1064,1228758.315725078,4790335.921821922,-9999.0
1065,1065,1230080.753369953,4790423.236127066,-9999.0
1066,1066,1218175.735005845,4789662.811705775,-9999.0
1067,1067,1215935.949238696,4789501.990041622,-9999.0
1068,1068,1228788.048662903,4790324.593200353,-9999.0
1069,1069,1215923.26984337,4789489.847132166,-9999.0
1070,1070,1232420.444064174,4790537.934042051,-9999.0
1071,1071,1228824.230774631,4790300.319017773,-9999.0
1072,1072,1218167.37197811,4789585.951823629,-9999.0
1073,1073,1215893.469061839,4789448.430541464,-9999.0
1074,1074,1215899.70734308,4789420.029835432,-9999.0
1075,1075,1232461.853112703,4790463.931971254,-9999.0
1076,1076,1232446.782640345,4790552.750227539,-9999.0
1077,1077,1230150.778256103,4790303.931533917,-9999.0
1078,1078,1221486.504647149,4789748.031125077,-9999.0
1079,1079,1229573.146355655,4790246.407532619,-9999.0
1080,1080,1215859.021450104,4789383.416330338,-9999.0
1081,1081,1228990.797102119,4790210.97236778,-9999.0
1082,1082,1229568.983363742,4790236.739005835,-9999.0
1083,1083,1232283.859297818,4790399.362848342,-9999.0
1084,1084,1232515.382874223,4790421.070121533,-9999.0
1085,1085,1232077.38194436,4790371.622460818,-9999.0
1086,1086,1215788.654088691,4789332.691624115,-9999.0
1087,1087,1229801.147002032,4790220.289585434,-9999.0
1088,1088,1232310.413618231,4790375.999811197,-9999.0
1089,1089,1232501.413377093,4790388.327972014,-9999.0
1090,1090,1232326.375383598,4790370.893541612,-9999.0
1091,1091,1232495.127719281,4790378.263374166,-9999.0
1092,1092,1229819.104892495,4790204.375445884,-9999.0
1093,1093,1232106.31048878,4790349.502633885,-9999.0
1094,1094,1232350.040187806,4790355.985447408,-9999.0
1095,1095,1232200.124736087,4790378.705299282,-9999.0
1096,1096,1218212.996779845,4789453.527147206,-9999.0
1097,1097,1221550.923139124,4789651.774127692,-9999.0
1098,1098,1232029.814629999,4790308.573529433,-9999.0
1099,1099,1221561.703671066,4789642.361850514,-9999.0
1100,1100,1221576.035928396,4789633.300199647,-9999.0
1101,1101,1232407.596797233,4790306.46493319,-9999.0
1102,1102,1218214.307488183,4789388.695479237,-9999.0
1103,1103,1218214.531479919,4789368.756561772,-9999.0
1104,1104,1218188.868006971,4789361.858255169,-9999.0
1105,1105,1218210.20578681,4789349.514041101,-9999.0
1106,1106,1215696.278523882,4789166.587078751,-9999.0
1107,1107,1218175.860535,4789300.897976069,-9999.0
1108,1108,1232160.72706253,4790212.972770132,-9999.0
1109,1109,1232160.167588743,4790150.537597014,-9999.0
1110,1110,1215671.233107222,4789208.119119417,-9999.0
1111,1111,1218131.08675782,4789243.082000924,-9999.0
1112,1112,1232197.013890229,4790130.991279072,-9999.0
1113,1113,1218105.111976677,4789234.942470681,-9999.0
1114,1114,1232205.44552627,4790108.908316556,-9999.0
1115,1115,1218036.947040131,4789208.048541008,-9999.0
1116,1116,1217061.969045421,4789134.828707464,-9999.0
1117,1117,1218007.992072536,4789185.431895288,-9999.0
1118,1118,1232233.093421969,4790077.830283537,-9999.0
1119,1119,1217995.363942922,4789164.412059304,-9999.0
1120,1120,1215690.631748624,4789042.235438139,-9999.0
1121,1121,1232247.396136195,4790041.294688239,-9999.0
1122,1122,1216938.792883861,4789056.152980068,-9999.0
1123,1123,1217143.708725743,4789056.30626782,-9999.0
1124,1124,1217163.508446178,4789042.28778522,-9999.0
1125,1125,1217974.459263654,4789099.820612468,-9999.0
1126,1126,1217966.739351535,4789082.188521129,-9999.0
1127,1127,1232399.068706738,4789989.177345729,-9999.0
1128,1128,1215644.72507405,4788922.90084966,-9999.0
1129,1129,1217960.471439428,4789071.866776984,-9999.0
1130,1130,1217920.597134404,4789054.034943481,-9999.0
1131,1131,1217888.229835612,4789034.179603028,-9999.0
1132,1132,1217730.807994698,4788997.350544021,-9999.0
1133,1133,1232482.370967917,4789920.771052518,-9999.0
1134,1134,1217242.506362574,4788944.080870583,-9999.0
1135,1135,1217705.634178705,4788975.599304992,-9999.0
1136,1136,1216891.659646225,4788940.231056889,-9999.0
1137,1137,1232483.653129424,4789895.804783531,-9999.0
1138,1138,1217229.317913662,4788923.719232453,-9999.0
1139,1139,1217222.808655166,4788913.813836508,-9999.0
1140,1140,1217688.960484652,4788950.105785329,-9999.0
1141,1141,1232442.803881736,4789843.191991344,-9999.0
1142,1142,1215493.604599359,4788741.294049715,-9999.0
1143,1143,1215657.150269225,4788807.312174158,-9999.0
1144,1144,1217325.635592909,4788860.485787541,-9999.0
1145,1145,1215451.827656198,4788728.76169402,-9999.0
1146,1146,1215437.31044238,4788718.332916433,-9999.0
1147,1147,1215557.80557002,4788734.893843882,-9999.0
1148,1148,1217667.749101724,4788902.065888978,-9999.0
1149,1149,1217232.496011715,4788854.787829371,-9999.0
1150,1150,1217624.876980224,4788849.655072807,-9999.0
1151,1151,1232436.098069394,4789782.871083094,-9999.0
1152,1152,1217520.253072012,4788813.10681857,-9999.0
1153,1153,1216947.108920626,4788715.962448563,-9999.0
1154,1154,1217401.695014025,4788783.453122996,-9999.0
1155,1155,1232471.600037551,4789798.305444973,-9999.0
1156,1156,1215301.147343294,4788598.999306172,-9999.0
1157,1157,1216929.556290811,4788669.656058417,-9999.0
1158,1158,1232484.822816376,4789649.731109838,-9999.0
1159,1159,1232600.750695545,4789584.95144561,-9999.0
1160,1160,1215215.967916924,4788448.744066299,-9999.0
1161,1161,1222691.700043862,4788922.498717816,-9999.0
1162,1162,1223248.724680017,4788957.784336585,-9999.0
1163,1163,1232642.792473437,4789543.125560091,-9999.0
1164,1164,1232692.588077065,4789517.724939852,-9999.0
1165,1165,1222730.665232491,4788895.741719435,-9999.0
1166,1166,1222479.573598297,4788858.946696639,-9999.0
1167,1167,1223170.191503796,4788903.29974087,-9999.0
1168,1168,1223216.688058815,4788938.945053592,-9999.0
1169,1169,1215227.575329848,4788403.352290314,-9999.0
1170,1170,1222149.833327882,4788834.115317543,-9999.0
1171,1171,1223020.138998455,4788883.190289574,-9999.0
1172,1172,1223321.622631842,4788902.752422205,-9999.0
1173,1173,1222931.921618412,4788867.581936385,-9999.0
1174,1174,1224233.594695407,4788954.915555903,-9999.0
1175,1175,1222942.80574525,4788858.251426896,-9999.0
1176,1176,1223342.511018524,4788888.92017802,-9999.0
1177,1177,1224255.04355619,4788941.239980107,-9999.0
1178,1178,1215203.639392848,4788359.996900639,-9999.0
1179,1179,1222587.397134003,4788876.579825475,-9999.0
1180,1180,1224282.723871337,4788938.089720715,-9999.0
1181,1181,1222277.317990762,4788808.35350556,-9999.0
1182,1182,1222978.707281038,4788869.209825452,-9999.0
1183,1183,1216936.597254709,4788450.333840532,-9999.0
1184,1184,1221994.703336009,4788768.049801435,-9999.0
1185,1185,1222056.214037215,4788771.956245163,-9999.0
1186,1186,1222408.859873153,4788814.246712676,-9999.0
1187,1187,1223368.841469074,4788856.959566862,-9999.0
1188,1188,1224153.806130518,4788930.837696484,-9999.0
1189,1189,1224213.430441083,4788909.973454284,-9999.0
1190,1190,1224250.886689434,4788915.874253335,-9999.0
1191,1191,1222940.68117998,4788820.116086908,-9999.0
1192,1192,1221339.921208316,4788706.318435587,-9999.0
1193,1193,1224305.901394819,4788900.094257394,-9999.0
1194,1194,1221984.486113315,4788739.845160704,-9999.0
1195,1195,1223087.194389404,4788816.331455819,-9999.0
1196,1196,1223404.220356683,4788845.916431736,-9999.0
1197,1197,1224080.811486191,4788875.128848605,-9999.0
1198,1198,1222885.673038522,4788806.91377301,-9999.0
1199,1199,1223429.370084591,4788819.147527198,-9999.0
1200,1200,1223519.490903144,4788824.788058712,-9999.0
1201,1201,1215166.082969667,4788312.403468177,-9999.0
1202,1202,1216912.515713433,4788384.409043487,-9999.0
1203,1203,1222061.412513308,4788752.540686748,-9999.0
1204,1204,1223141.145076542,4788826.488279131,-9999.0
1205,1205,1223133.072716158,4788779.391476589,-9999.0
1206,1206,1223472.672048391,4788810.665780842,-9999.0
1207,1207,1216902.126034879,4788370.155352964,-9999.0
1208,1208,1224084.429111681,4788820.046027103,-9999.0
1209,1209,1221981.33256797,4788684.272515625,-9999.0
1210,1210,1216885.645573486,4788345.361684151,-9999.0
1211,1211,1224112.960947528,4788819.547787557,-9999.0
1212,1212,1221948.008136228,4788675.929194599,-9999.0
1213,1213,1223599.456787127,4788729.441833678,-9999.0
1214,1214,1223641.017766533,4788722.437591997,-9999.0
1215,1215,1221902.330229765,4788601.857778085,-9999.0
1216,1216,1221943.07989874,4788604.710632483,-9999.0
1217,1217,1223625.310251476,4788702.915237554,-9999.0
1218,1218,1223646.714264835,4788694.492122924,-9999.0
1219,1219,1221884.363576047,4788560.635186352,-9999.0
1220,1220,1224187.87959368,4788736.395444424,-9999.0
1221,1221,1221923.847363889,4788565.730093471,-9999.0
1222,1222,1223696.048066152,4788667.128987201,-9999.0
1223,1223,1223723.654232182,4788667.360999673,-9999.0
1224,1224,1229300.228735884,4789017.148019751,-9999.0
1225,1225,1216796.269027644,4788215.760135278,-9999.0
1226,1226,1224124.735851873,4788683.434690362,-9999.0
1227,1227,1229167.580760213,4788998.865863578,-9999.0
1228,1228,1229226.294351392,4788992.504992312,-9999.0
1229,1229,1215148.727248643,4788103.562983827,-9999.0
1230,1230,1216781.314356169,4788194.779738483,-9999.0
1231,1231,1224152.285413454,4788673.603803273,-9999.0
1232,1232,1224063.008108102,4788673.131273014,-9999.0
1233,1233,1224149.617964049,4788655.513044711,-9999.0
1234,1234,1224362.971918031,4788669.040420395,-9999.0
1235,1235,1229180.09049263,4788977.6307134,-9999.0
1236,1236,1224410.256059272,4788661.719939635,-9999.0
1237,1237,1229267.139344193,4788990.517677139,-9999.0
1238,1238,1221741.866733655,4788481.437604104,-9999.0
1239,1239,1223775.5960704,4788612.015059239,-9999.0
1240,1240,1223942.417872578,4788628.913618772,-9999.0
1241,1241,1224007.168256586,4788631.557820427,-9999.0
1242,1242,1229180.941315632,4788949.604132959,-9999.0
1243,1243,1221226.106130362,4788452.560150895,-9999.0
1244,1244,1223793.053561942,4788601.66431832,-9999.0
1245,1245,1223894.264152548,4788609.020191102,-9999.0
1246,1246,1215124.106704264,4788037.261548428,-9999.0
1247,1247,1221387.45118264,4788519.827347987,-9999.0
1248,1248,1221726.36714928,4788455.401629916,-9999.0
1249,1249,1223841.043787417,4788598.194840744,-9999.0
1250,1250,1221706.816227242,4788439.128367626,-9999.0
1251,1251,1229097.157109216,4788910.032982085,-9999.0
1252,1252,1229747.253020381,4788944.786360742,-9999.0
1253,1253,1224453.66632617,4788615.863360208,-9999.0
1254,1254,1229136.210839349,4788896.722800096,-9999.0
1255,1255,1221496.861542061,4788395.717076543,-9999.0
1256,1256,1229499.667225861,4788899.322450099,-9999.0
1257,1257,1229534.148849862,4788896.459540837,-9999.0
1258,1258,1229681.394572376,4788900.613948835,-9999.0
1259,1259,1221612.356623611,4788388.699473926,-9999.0
1260,1260,1221818.333161737,4788459.414687795,-9999.0
1261,1261,1229110.263089079,4788872.149471608,-9999.0
1262,1262,1229159.484276106,4788859.125869703,-9999.0
1263,1263,1229451.330900428,4788882.286881078,-9999.0
1264,1264,1215105.587964016,4787955.63174548,-9999.0
1265,1265,1221539.770408301,4788368.385059733,-9999.0
1266,1266,1221594.941461348,4788371.893566621,-9999.0
1267,1267,1221703.913745351,4788379.024179652,-9999.0
1268,1268,1224538.875163866,4788561.420427724,-9999.0
1269,1269,1229724.346694272,4788899.390571106,-9999.0
1270,1270,1215087.933971755,4787936.394650084,-9999.0
1271,1271,1229092.18400287,4788829.038444788,-9999.0
1272,1272,1221445.975620681,4788343.122111067,-9999.0
1273,1273,1221664.562441957,4788346.057033364,-9999.0
1274,1274,1221732.479180369,4788381.815041991,-9999.0
1275,1275,1224505.744954201,4788539.311512993,-9999.0
1276,1276,1224623.840835645,4788533.662643895,-9999.0
1277,1277,1229264.822079686,4788814.566273927,-9999.0
1278,1278,1224626.081704611,4788514.093217389,-9999.0
1279,1279,1224648.59020284,4788515.849621536,-9999.0
1280,1280,1224857.30743339,4788528.547356416,-9999.0
1281,1281,1224639.478755137,4788506.922539193,-9999.0
1282,1282,1221287.438569527,4788366.139180145,-9999.0
1283,1283,1221645.011450781,4788318.341004699,-9999.0
1284,1284,1221692.849515177,4788340.6729405,-9999.0
1285,1285,1224886.717820261,4788516.974754686,-9999.0
1286,1286,1229521.92475422,4788848.342626459,-9999.0
1287,1287,1224675.311225782,4788487.507657895,-9999.0
1288,1288,1229116.210514218,4788764.553036667,-9999.0
1289,1289,1229246.187183193,4788794.89019249,-9999.0
1290,1290,1215033.405639851,4787855.031364843,-9999.0
1291,1291,1224950.435217464,4788490.128465361,-9999.0
1292,1292,1215027.331977244,4787840.176447347,-9999.0
1293,1293,1224694.878961666,4788465.246552781,-9999.0
1294,1294,1224751.26325629,4788466.968391729,-9999.0
1295,1295,1224943.459092133,4788474.368932541,-9999.0
1296,1296,1216744.314213935,4787958.076511655,-9999.0
1297,1297,1221553.180047774,4788302.054018828,-9999.0
1298,1298,1224957.787842102,4788466.158913479,-9999.0
1299,1299,1230414.496047725,4788805.923509469,-9999.0
1300,1300,1224995.753583658,4788456.913616679,-9999.0
1301,1301,1229109.494267981,4788726.664503074,-9999.0
1302,1302,1230436.237647782,4788787.236460865,-9999.0
1303,1303,1215040.739978589,4787824.86203727,-9999.0
1304,1304,1224750.961039386,4788439.664905866,-9999.0
1305,1305,1229046.450160549,4788685.742060322,-9999.0
1306,1306,1229595.017702504,4788718.43268274,-9999.0
1307,1307,1215003.649339124,4787794.519508708,-9999.0
1308,1308,1224833.054120605,4788417.680818015,-9999.0
1309,1309,1230454.300496159,4788765.208073996,-9999.0
1310,1310,1229085.909840225,4788675.846181274,-9999.0
1311,1311,1214974.258174124,4787756.779784847,-9999.0
1312,1312,1221444.889899284,4788226.297297456,-9999.0
1313,1313,1229302.074620028,4788668.058414546,-9999.0
1314,1314,1230384.275144081,4788772.794453538,-9999.0
1315,1315,1230479.435782961,4788749.072629648,-9999.0
1316,1316,1214944.167824359,4787744.789234695,-9999.0
1317,1317,1225017.89769714,4788421.463051055,-9999.0
1318,1318,1229614.599579193,4788679.097427756,-9999.0
1319,1319,1229333.394993596,4788656.245937274,-9999.0
1320,1320,1229364.232090316,4788650.43839161,-9999.0
1321,1321,1229094.199486378,4788622.949717793,-9999.0
1322,1322,1229375.103800056,4788641.097176792,-9999.0
1323,1323,1214925.672795414,4787715.955860578,-9999.0
1324,1324,1232692.422722,4788837.434051136,-9999.0
1325,1325,1230666.373262099,4788690.787083169,-9999.0
1326,1326,1232674.876506865,4788805.69373378,-9999.0
1327,1327,1229481.113981481,4788599.310473078,-9999.0
1328,1328,1230593.293787876,4788680.435668957,-9999.0
1329,1329,1230698.395396387,4788665.812189952,-9999.0
1330,1330,1214875.101724931,4787663.817113867,-9999.0
1331,1331,1230753.534110357,4788650.700403547,-9999.0
1332,1332,1230791.26219261,4788648.975686048,-9999.0
1333,1333,1214794.236781115,4787624.595601761,-9999.0
1334,1334,1230785.047740132,4788638.571909722,-9999.0
1335,1335,1214808.34836064,4787616.489668024,-9999.0
1336,1336,1214778.293391045,4787603.78910434,-9999.0
1337,1337,1229576.659229132,4788544.169957258,-9999.0
1338,1338,1230444.641257797,4788596.674453959,-9999.0
1339,1339,1214768.908089796,4787592.894170024,-9999.0
1340,1340,1230828.233290778,4788606.193717782,-9999.0
1341,1341,1232558.72526246,4788764.452066173,-9999.0
1342,1342,1216790.352217312,4787716.440843159,-9999.0
1343,1343,1229590.117226538,4788521.057509621,-9999.0
1344,1344,1232490.635722607,4788678.882788369,-9999.0
1345,1345,1229341.25181487,4788468.668471733,-9999.0
1346,1346,1214763.135107189,4787545.646995224,-9999.0
1347,1347,1229331.622896574,4788458.049877991,-9999.0
1348,1348,1229347.159075683,4788458.97873711,-9999.0
1349,1349,1230622.183765633,4788540.556110431,-9999.0
1350,1350,1214753.391383199,4787511.96704619,-9999.0
1351,1351,1214786.876323387,4787524.173201993,-9999.0
1352,1352,1216823.54493632,4787673.904594069,-9999.0
1353,1353,1230614.802143271,4788507.783904254,-9999.0
1354,1354,1230637.061607711,4788510.624124222,-9999.0
1355,1355,1216600.985928591,4787591.246568629,-9999.0
1356,1356,1216798.333858847,4787621.992763866,-9999.0
1357,1357,1216669.003252162,4787587.393350298,-9999.0
1358,1358,1216819.988079802,4787595.898650799,-9999.0
1359,1359,1225045.390922583,4788122.61020837,-9999.0
1360,1360,1214670.370642595,4787447.911027793,-9999.0
1361,1361,1214691.991006951,4787452.887513042,-9999.0
1362,1362,1214733.315010203,4787450.552817301,-9999.0
1363,1363,1216571.271876209,4787569.347984959,-9999.0
1364,1364,1216537.228569991,4787557.747147763,-9999.0
1365,1365,1229307.087568794,4788407.859509286,-9999.0
1366,1366,1232630.611094744,4788576.252237503,-9999.0
1367,1367,1214649.835868019,4787415.081039926,-9999.0
1368,1368,1225686.88288243,4788131.860138503,-9999.0
1369,1369,1232679.120803201,4788571.109002949,-9999.0
1370,1370,1214562.044088176,4787397.281888146,-9999.0
1371,1371,1214629.982012817,4787403.773262974,-9999.0
1372,1372,1214670.982564786,4787406.428965072,-9999.0
1373,1373,1225071.347427689,4788075.828847924,-9999.0
1374,1374,1225746.309216599,4788119.413826188,-9999.0
1375,1375,1229263.913613418,4788333.605898781,-9999.0
1376,1376,1214539.396759155,4787386.317867963,-9999.0
1377,1377,1214582.794575189,4787390.694695524,-9999.0
1378,1378,1216488.997786595,4787518.88982238,-9999.0
1379,1379,1225755.745263868,4788104.795823597,-9999.0
1380,1380,1226286.116606186,4788156.001377097,-9999.0
1381,1381,1214569.77430988,4787379.82940677,-9999.0
1382,1382,1214658.608534857,4787385.583989373,-9999.0
1383,1383,1225666.638759011,4788088.617734266,-9999.0
1384,1384,1225770.067836475,4788096.530908228,-9999.0
1385,1385,1226248.630670683,4788115.119529369,-9999.0
1386,1386,1225798.420142662,4788076.638175751,-9999.0
1387,1387,1214439.575144204,4787340.655732171,-9999.0
1388,1388,1214497.098174667,4787357.637193144,-9999.0
1389,1389,1216456.078334563,4787479.51607992,-9999.0
1390,1390,1225073.989058897,4788036.398074798,-9999.0
1391,1391,1226253.279076438,4788100.138887821,-9999.0
1392,1392,1216430.62877058,4787462.095733798,-9999.0
1393,1393,1214459.028882476,4787324.614972112,-9999.0
1394,1394,1225159.420716742,4788015.934381884,-9999.0
1395,1395,1225825.379957874,4788038.442615492,-9999.0
1396,1396,1226224.674171544,4788076.664376187,-9999.0
1397,1397,1214410.31509083,4787302.742738837,-9999.0
1398,1398,1225694.688281453,4788016.639342395,-9999.0
1399,1399,1225846.580919343,4788019.513000182,-9999.0
1400,1400,1214377.427789692,4787277.168477908,-9999.0
1401,1401,1225923.466919368,4788019.754981738,-9999.0
1402,1402,1230039.5157145,4788271.672235394,-9999.0
1403,1403,1230107.850181384,4788275.920508184,-9999.0
1404,1404,1225679.677742405,4787994.384521588,-9999.0
1405,1405,1225855.424281115,4788000.497634077,-9999.0
1406,1406,1226226.624424865,4788027.253505274,-9999.0
1407,1407,1214358.825184528,4787258.89118778,-9999.0
1408,1408,1225267.101308837,4787974.321919185,-9999.0
1409,1409,1226159.382665748,4788009.116183213,-9999.0
1410,1410,1214325.141895254,4787242.403838642,-9999.0
1411,1411,1225660.982924643,4787968.0657718,-9999.0
1412,1412,1225875.766487974,4787981.208345726,-9999.0
1413,1413,1226351.298548236,4788011.882388498,-9999.0
1414,1414,1214312.034452412,4787232.041151782,-9999.0
1415,1415,1214373.031195346,4787236.998463458,-9999.0
1416,1416,1226031.301136991,4787981.028431145,-9999.0
1417,1417,1214298.893632012,4787221.543678255,-9999.0
1418,1418,1225334.69700274,4787927.664047325,-9999.0
1419,1419,1225609.69822777,4787951.212719064,-9999.0
1420,1420,1225910.231893505,4787971.907704208,-9999.0
1421,1421,1225342.104071148,4787919.512276745,-9999.0
1422,1422,1226361.142178204,4787992.685587876,-9999.0
1423,1423,1228761.358999706,4788141.970724319,-9999.0
1424,1424,1228940.258779058,4788159.82802788,-9999.0
1425,1425,1229004.058607155,4788152.726859288,-9999.0
1426,1426,1229130.983488814,4788155.001717367,-9999.0
1427,1427,1230057.250356494,4788243.013958524,-9999.0
1428,1428,1230189.376078741,4788234.702099704,-9999.0
1429,1429,1225371.006596792,4787910.014984876,-9999.0
1430,1430,1225559.254384723,4787927.334787848,-9999.0
1431,1431,1226032.742834686,4787951.190190272,-9999.0
1432,1432,1226185.203152855,4787989.64012021,-9999.0
1433,1433,1229072.92301504,4788156.261670774,-9999.0
1434,1434,1230013.537410268,4788199.260832283,-9999.0
1435,1435,1230293.571011273,4788228.98069177,-9999.0
1436,1436,1216388.634188842,4787380.909999098,-9999.0
1437,1437,1225384.345155913,4787902.152246878,-9999.0
1438,1438,1225504.589280325,4787912.795731472,-9999.0
1439,1439,1226051.192206615,4787943.815465786,-9999.0
1440,1440,1228786.064089972,4788142.438464194,-9999.0
1441,1441,1225487.119856953,4787899.34949812,-9999.0
1442,1442,1226447.354300239,4787957.066766994,-9999.0
1443,1443,1229128.817764256,4788131.073348853,-9999.0
1444,1444,1214333.489272916,4787191.992182315,-9999.0
1445,1445,1216307.439891096,4787301.744250602,-9999.0
1446,1446,1225413.984496501,4787890.107966838,-9999.0
1447,1447,1226129.857804041,4787935.433737492,-9999.0
1448,1448,1229154.438495092,4788116.771516722,-9999.0
1449,1449,1214263.547150921,4787183.495381443,-9999.0
1450,1450,1215984.005631926,4787272.69248344,-9999.0
1451,1451,1229168.792869005,4788107.649248634,-9999.0
1452,1452,1230363.810518581,4788191.211364978,-9999.0
1453,1453,1230459.996829062,4788195.668935302,-9999.0
1454,1454,1214306.179391824,4787152.953153064,-9999.0
1455,1455,1215927.950949897,4787263.151988589,-9999.0
1456,1456,1216199.396418653,4787274.731924516,-9999.0
1457,1457,1226449.28148124,4787934.335867842,-9999.0
1458,1458,1228933.065447685,4788102.968744554,-9999.0
1459,1459,1229179.337807793,4788098.340267041,-9999.0
1460,1460,1214221.932744256,4787136.696061828,-9999.0
1461,1461,1228842.463804418,4788079.235804446,-9999.0
1462,1462,1229191.269742512,4788089.481955593,-9999.0
1463,1463,1214352.167896413,4787135.427746391,-9999.0
1464,1464,1214382.905042227,4787141.981510535,-9999.0
1465,1465,1216026.150302168,4787258.682361753,-9999.0
1466,1466,1229201.276910302,4788080.742838252,-9999.0
1467,1467,1232641.574856458,4788394.379839802,-9999.0
1468,1468,1214216.673660361,4787119.762032857,-9999.0
1469,1469,1228685.909149453,4788101.348058746,-9999.0
1470,1470,1229215.415291752,4788071.793695584,-9999.0
1471,1471,1230569.438150609,4788161.724879785,-9999.0
1472,1472,1215917.77237276,4787221.642227039,-9999.0
1473,1473,1229240.102304342,4788061.947817799,-9999.0
