OID,FID_,X,Y,BCE_Tamaki
529,529,1766561.500174575,5913437.066477828,1.262222202
530,530,1765409.839360627,5913494.454284022,-9999.0
531,531,1765866.461271108,5913452.521616129,1.090263167
532,532,1766096.897861119,5913435.569040372,1.187407412
533,533,1765401.995895217,5913439.268489368,-9999.0
534,534,1765881.129657037,5913428.142231566,1.150498082
535,535,1765980.412505529,5913423.108512948,1.347999995
536,536,1765407.96256346,5913424.285159689,-9999.0
537,537,1765896.100295906,5913411.32036402,1.233777772
538,538,1765165.826707621,5913324.306811794,1.612274982
539,539,1765141.631908115,5913314.795179496,0.546025
540,540,1765407.886584525,5913306.874733621,-9999.0
541,541,1765117.393922685,5913295.115154129,-0.535220763
542,542,1765133.246557461,5913295.755997687,-0.568905663
543,543,1765109.1003678,5913285.434997434,-0.50618421
544,544,1765172.904795822,5913298.209062731,-0.311492509
545,545,1765691.686812329,5913263.065605098,0.356071424
546,546,1765100.74032194,5913270.720927233,0.427937504
547,547,1765124.829368461,5913267.708313621,5.43343998
548,548,1765077.201733622,5913255.114896534,-0.363888872
549,549,1765692.668200312,5913243.527936531,0.26773585
550,550,1765060.454062271,5913236.056121606,0.462923078
551,551,1765692.30779312,5913225.048173533,0.338297869
552,552,1764891.470066435,5913227.846049793,4.371555493
553,553,1764907.895942709,5913227.144482612,2.207297251
554,554,1765052.110090923,5913226.457212828,1.122837833
555,555,1765076.437676699,5913226.340093938,-0.376481493
556,556,1765059.811683441,5913216.491787591,-0.10714286
557,557,1764923.249116647,5913209.576118297,1.759285714
558,558,1764939.061924996,5913199.298744022,0.253636365
559,559,1765034.776400564,5913203.009868826,0.003279222
560,560,1765691.276777193,5913194.972467445,0.40777202
561,561,1764870.314659703,5913209.695744934,1.445852189
562,562,1765003.688142362,5913192.466335532,0.147305632
563,563,1764937.887616581,5913174.93258492,3.907787396
564,564,1764990.658438794,5913168.184997754,2.58512501
565,565,1765082.859329143,5913156.015098099,0.766164393
566,566,1765067.509218544,5913135.588648574,0.394390244
567,567,1765082.017570112,5913131.513222677,-0.250955409
568,568,1765049.974395089,5913106.705246285,0.538472224
569,569,1765042.283182869,5913096.518125721,0.714181821
570,570,1765065.917055622,5913096.929663403,-0.382244896
571,571,1768733.253932283,5912999.302188148,0.924406331
572,572,1768778.555070137,5912984.094959567,0.850192312
573,573,1765656.559068368,5913025.811091875,0.04
574,574,1768744.979697481,5912964.820744362,1.89833331
575,575,1765051.578189244,5913058.573236584,-0.099103772
576,576,1769673.519969158,5912926.383314223,0.532343102
577,577,1769657.314815941,5912916.73630676,1.456249987
578,578,1765608.958315778,5913003.41809018,0.069828156
579,579,1769649.112727752,5912906.929436473,2.235124995
580,580,1769673.12181251,5912906.449903221,1.621265826
581,581,1765187.048181303,5912974.579927157,0.485160707
582,582,1769660.818672115,5912891.739618225,0.573687508
583,583,1765078.628101945,5912957.097326481,-0.677567567
584,584,1768732.46622938,5912894.855413722,1.06309802
585,585,1765030.189757898,5912948.420158975,-0.112091154
586,586,1765090.438614397,5912946.896978175,-0.605812502
587,587,1765146.459222105,5912945.808212394,0.050231246
588,588,1764968.026865131,5912971.896968693,0.093267545
589,589,1765062.443820557,5912937.774010362,0.277297294
590,590,1765198.575104658,5912949.780415704,-0.200062502
591,591,1766082.606071874,5912917.58629545,0.04373418
592,592,1766126.464550282,5912916.929896624,0.286909088
593,593,1769631.912471908,5912847.448844438,1.760379754
594,594,1769642.670583594,5912866.623964575,1.11694281
595,595,1765070.736109828,5912929.09797246,0.225000005
596,596,1765167.142846955,5912926.114573973,4.14673689
597,597,1766054.401018748,5912908.167260271,0.381624996
598,598,1766096.614287861,5912907.341941207,0.500618555
599,599,1766142.433038458,5912906.445902665,0.576329111
600,600,1765103.957566042,5912925.786965202,0.201312153
601,601,1766086.217789131,5912897.574773847,0.275822784
602,602,1766158.243905587,5912896.166185307,0.67275
603,603,1769647.520307456,5912827.195775551,0.982999994
604,604,1765174.267571252,5912911.499335916,3.485116789
605,605,1766174.05473517,5912885.886437055,0.566999996
606,606,1769623.312423108,5912817.708536599,1.478249983
607,607,1766053.80230889,5912877.540594907,-0.050618181
608,608,1766093.830927392,5912877.485005789,0.614615377
609,609,1766189.865527207,5912875.606657906,0.580375004
610,610,1769615.110462793,5912807.901636824,1.775125
611,611,1765181.865620445,5912891.319960495,2.606378797
612,612,1765203.718175753,5912900.405059685,-0.285432259
613,613,1766005.604446615,5912869.239227188,0.525050006
614,614,1766070.236222608,5912881.975542194,-0.003557448
615,615,1765965.39562401,5912860.054052874,3.307812479
616,616,1766035.778922743,5912866.899816791,0.036493976
617,617,1766205.888951746,5912860.94383934,0.641785716
618,618,1768783.798089406,5912824.045326255,0.742518285
619,619,1769606.709512298,5912788.12802176,1.397750017
620,620,1769622.715341937,5912787.808412443,0.492500007
621,621,1765892.731986424,5912856.17570095,0.451613488
622,622,1765989.306425763,5912854.602052158,0.382633232
623,623,1766225.293393563,5912845.002054692,0.777437492
624,624,1769598.507597958,5912778.321107214,1.609499989
625,625,1765924.991675791,5912840.902933206,-0.000699998
626,626,1766267.637957521,5912842.551934358,0.772373159
627,627,1768766.211509466,5912809.822368085,0.90738404
628,628,1768798.019603603,5912784.295648845,0.219875007
629,629,1769614.314389653,5912768.034804394,0.688999997
630,630,1765812.854612789,5912838.107437747,0.550537502
631,631,1766300.930277789,5912823.580636581,0.784810128
632,632,1769590.106710982,5912758.547477274,1.79367087
633,633,1769606.696027549,5912758.216243944,0.182745106
634,634,1765828.410836322,5912823.049320642,0.2457106
635,635,1765864.678672252,5912827.124792822,0.198881251
636,636,1765204.154779525,5912825.041803367,-0.409875007
637,637,1769605.138565649,5912738.84357409,0.977142858
638,638,1765191.873329527,5912846.727404427,0.747890573
639,639,1765828.179264745,5912802.91145049,0.155549998
640,640,1769573.30504516,5912719.000194887,1.651874998
641,641,1765219.394388007,5912799.819076404,0.117801893
642,642,1769509.08336216,5912710.311389696,1.804874969
643,643,1769565.103231754,5912709.193250814,1.674499969
644,644,1765595.357515093,5912777.743789769,0.224821434
645,645,1765999.655247399,5912769.650988757,0.969006283
646,646,1768800.709715322,5912749.973745474,0.654848484
647,647,1769497.320297586,5912699.913335093,0.644272721
648,648,1769556.901436846,5912699.386299352,1.589874989
649,649,1765603.481159135,5912767.21253453,0.192545455
650,650,1765772.728497561,5912763.937561681,0.812979598
651,651,1765976.33678618,5912789.200814011,0.160325146
652,652,1769472.23279756,5912691.767476534,1.364090883
653,653,1769523.980109544,5912683.57594962,0.831039336
654,654,1765170.786925937,5912755.897925433,0.177674998
655,655,1765912.88669359,5912744.187189966,0.131886256
656,656,1768955.937867165,5912673.718666888,-9999.0
657,657,1768816.409384281,5912682.980884594,0.99834043
658,658,1765138.418819357,5912736.547979936,0.66069231
659,659,1765131.589862136,5912726.857210382,1.078487164
660,660,1765170.661953885,5912735.541610301,0.151025227
661,661,1768971.340057829,5912651.03004173,1.101923057
662,662,1768983.384141799,5912655.624966698,1.030441164
663,663,1769433.468723878,5912688.499254066,1.061281605
664,664,1769451.657153993,5912640.935471857,1.918163275
665,665,1765250.038885274,5912714.474770071,-0.324333326
666,666,1765882.071766985,5912717.666197076,0.153498345
667,667,1768837.901687562,5912686.372385445,-0.152492538
668,668,1769017.38634897,5912636.556068241,1.21133333
669,669,1769387.649484129,5912642.939224941,0.76443983
670,670,1769379.249209117,5912623.16539696,1.172000002
671,671,1769459.094807632,5912626.558102218,2.863333321
672,672,1765168.822355056,5912709.923393418,1.985703083
673,673,1765217.626032551,5912694.437561693,3.354018883
674,674,1765766.896944218,5912698.421067057,0.222969698
675,675,1765853.759656433,5912689.277138581,0.356926294
676,676,1768834.706738632,5912624.237613615,-0.450545457
677,677,1769034.424231636,5912622.666629834,1.062937063
678,678,1765746.011773695,5912678.224391128,0.31210256
679,679,1769050.546741116,5912609.486816566,1.081232852
680,680,1765231.346150504,5912682.755000083,4.260015634
681,681,1765266.276078499,5912689.361214837,-0.262054245
682,682,1769062.17680503,5912599.348358843,1.009139055
683,683,1769362.647502174,5912593.584440164,1.113797478
684,684,1769383.903586987,5912595.977800047,0.290789485
685,685,1765297.085311567,5912663.707296251,-0.265802008
686,686,1768818.363545942,5912599.434650802,-0.519171977
687,687,1769077.855827604,5912589.300707538,0.77244898
688,688,1769370.45148057,5912583.45815629,-0.269487178
689,689,1765838.380119393,5912647.307350452,0.718750004
690,690,1765897.089905942,5912642.039020542,0.633737506
691,691,1768833.628201086,5912588.595857554,0.009999995
692,692,1769097.582634941,5912576.941874704,0.812916666
693,693,1769353.9552826,5912575.89363839,0.483449359
694,694,1765281.572938401,5912650.091033553,0.628906815
695,695,1765904.897884493,5912631.91606639,0.639587498
696,696,1769110.732059013,5912564.875457385,1.129999965
697,697,1769330.040515422,5912564.322556514,0.431499996
698,698,1765336.878880976,5912635.098489097,0.179695649
699,699,1765416.542647897,5912631.470525522,-9999.0
700,700,1768913.687893961,5912561.915195288,1.352765948
701,701,1769118.254017491,5912554.373511511,1.040000021
702,702,1769309.835103925,5912554.754683935,0.505937502
703,703,1769459.055137466,5912564.811648149,2.378220856
704,704,1765378.985778835,5912641.136573554,0.013303963
705,705,1765384.338130486,5912622.127219534,-0.052450003
706,706,1768929.509475993,5912552.35690964,1.814184109
707,707,1769321.05691263,5912544.560315874,0.959199981
708,708,1769469.825476948,5912541.665470917,3.822330845
709,709,1765400.405489213,5912612.881940847,-0.399783344
710,710,1765436.160966014,5912611.147593578,-9999.0
711,711,1765921.97563336,5912612.645988798,0.881297169
712,712,1768809.271351265,5912544.776872837,0.835000002
713,713,1768945.316566965,5912542.071869075,1.843999997
714,714,1769282.472615586,5912534.884849773,0.053928578
715,715,1765416.239550274,5912601.95548935,0.812876679
716,716,1765447.970739516,5912600.947141227,-9999.0
717,717,1768961.222754735,5912536.770142886,1.383187502
718,718,1769045.585106475,5912530.690386173,1.363669726
719,719,1769300.397881933,5912535.676133992,0.797637047
720,720,1768977.029780512,5912526.485033178,1.245859861
721,721,1769274.770620459,5912514.936074096,-0.066428576
722,722,1769485.87547373,5912521.604616104,2.40262974
723,723,1765439.640700792,5912581.241988666,1.00359998
724,724,1765779.689836276,5912574.537877118,0.332685537
725,725,1768827.886166488,5912535.845514848,-0.237813626
726,726,1768995.00141547,5912513.923809819,1.314502377
727,727,1769072.76395369,5912509.623884544,1.938999994
728,728,1769498.629381961,5912500.202470299,3.445402304
729,729,1769088.471593026,5912494.35521193,1.322812508
730,730,1765464.388684058,5912574.944020357,-9999.0
731,731,1768816.250920059,5912485.015569245,-0.52696429
732,732,1768832.189676019,5912489.482842347,-0.444331224
733,733,1765478.816059689,5912540.523717453,-9999.0
734,734,1765930.370202264,5912539.313175044,0.929699652
735,735,1768807.719208137,5912474.812048387,-0.394999987
736,736,1765946.777250279,5912521.773509923,0.921485987
737,737,1765966.776760276,5912521.032205771,0.972875002
738,738,1768759.685565219,5912466.724223148,0.704807685
739,739,1769095.878923393,5912464.295780351,1.168812487
740,740,1769281.887308806,5912489.059687249,0.513413759
741,741,1769299.785924915,5912464.797063131,1.231968502
742,742,1769124.023941595,5912449.363612109,0.474859812
743,743,1765902.209481427,5912502.553980862,0.625781822
744,744,1768703.27154183,5912447.90371257,0.585000007
745,745,1769140.190416368,5912438.64809508,0.945263154
746,746,1769278.858441458,5912435.724133292,1.098000015
747,747,1768671.048920688,5912437.846046774,0.535750001
748,748,1769103.38541429,5912439.219695793,1.032458324
749,749,1765784.519537035,5912510.097641985,0.821496926
750,750,1765880.413408363,5912485.226325695,0.64966961
751,751,1769094.98598111,5912419.445611288,1.718734172
752,752,1769324.946999313,5912414.852287631,5.980000019
753,753,1765894.225626134,5912468.176863126,0.751348219
754,754,1769262.642299374,5912396.164662485,1.241375029
755,755,1769283.082282708,5912396.341495735,1.090560757
756,756,1765877.228643056,5912453.189662623,0.799428566
757,757,1769101.506187653,5912396.672158589,0.68925373
758,758,1766613.392939875,5912426.089714591,0.793249997
759,759,1766670.516565711,5912426.142344814,0.984328105
760,760,1769118.042281928,5912379.305143386,1.0442857
761,761,1765500.88157321,5912440.389544656,-0.899941206
762,762,1766541.206745438,5912420.046377993,3.932500011
763,763,1769077.988806929,5912369.930730789,2.127749977
764,764,1769246.041394085,5912366.583497891,1.513797427
765,765,1765508.689800759,5912430.266961451,-9999.0
766,766,1766525.234619592,5912410.040983471,5.071969511
767,767,1766570.814455599,5912418.09521492,0.913644858
768,768,1766708.899834881,5912406.994342762,0.899473674
769,769,1766821.488166572,5912404.125475496,1.145441155
770,770,1766842.298712221,5912423.427184982,1.14769801
771,771,1769237.840284697,5912356.776258152,2.385125026
772,772,1765492.972501584,5912421.067030873,1.934420283
773,773,1766548.812786795,5912399.96343414,0.342750007
774,774,1766724.880926663,5912397.235923563,0.853269226
775,775,1766813.106652519,5912394.432004714,1.08808221
776,776,1768695.192758845,5912406.909540058,-0.213676354
777,777,1766500.603213372,5912390.937555557,0.866875007
778,778,1766540.61490214,5912390.153699612,0.242125
779,779,1766804.695419379,5912384.971205603,0.983124981
780,780,1766844.550073733,5912384.389584171,0.861111106
781,781,1768489.211980057,5912351.719750422,0.767562494
782,782,1768525.237499415,5912351.732001093,0.868518508
783,783,1768541.242434393,5912351.414401101,0.717454547
784,784,1769088.150775278,5912346.294781876,0.054476751
785,785,1769108.960029098,5912343.822716426,1.053636352
786,786,1769229.440598308,5912337.002303639,1.231125028
787,787,1769253.290529901,5912336.728268411,1.314285702
788,788,1765824.775033674,5912446.243542733,0.512497658
789,789,1766476.399787688,5912381.44135742,0.421012668
790,790,1766748.482647518,5912376.104546542,0.728249983
791,791,1768591.877181742,5912348.020455395,-0.471963457
792,792,1766759.857129137,5912365.3264975,0.755779816
793,793,1766852.416365826,5912369.078056839,0.945374989
794,794,1768540.674998239,5912330.958571617,0.428214286
795,795,1768560.838670519,5912330.35694996,-0.094591187
796,796,1769213.038489998,5912317.387787225,1.157500008
797,797,1765531.725861111,5912379.965881506,-0.353749961
798,798,1769298.737837123,5912310.179583369,0.028302746
799,799,1768540.436954632,5912310.820806514,0.104124999
800,800,1768564.286655696,5912310.548497509,-0.956666677
801,801,1768590.803785657,5912317.03910245,-0.691709827
802,802,1769188.634016872,5912297.932664499,1.094125006
803,803,1769116.986308963,5912302.124814704,1.055321893
804,804,1769136.419678029,5912289.002022441,1.127125011
805,805,1765547.313258089,5912349.952000767,-9999.0
806,806,1766863.74784633,5912332.95696614,0.824738571
807,807,1766987.418269993,5912321.758624307,1.08946428
808,808,1768524.036460293,5912291.205093123,0.159500001
809,809,1769154.941285376,5912277.92246357,1.093167704
810,810,1769208.676603317,5912278.176251925,0.514166668
811,811,1769360.504671948,5912278.462500546,1.929516595
812,812,1766887.350130962,5912313.55384505,0.76107596
813,813,1768555.848419183,5912280.602982278,-0.533793051
814,814,1769184.470794227,5912268.687827516,0.704722218
815,815,1765538.594560549,5912320.044356629,0.352474368
816,816,1765561.005046877,5912324.601520312,-0.947999939
817,817,1769112.067753916,5912273.959008687,1.270262369
818,818,1769251.47837694,5912251.812482947,1.263944951
819,819,1767001.548951667,5912299.344412499,1.061532666
820,820,1767017.421289011,5912280.839530687,1.149999996
821,821,1768443.300023048,5912253.504762131,3.533571465
822,822,1768495.23713683,5912251.893721593,-0.090445856
823,823,1768411.014525419,5912243.593991099,1.580125
824,824,1768426.808725308,5912248.933459438,2.524666673
825,825,1766898.216822965,5912263.688952934,0.789821424
826,826,1768394.911842057,5912233.80174687,0.889358957
827,827,1768458.673574825,5912232.879249168,0.434912273
828,828,1768480.683728975,5912234.993380534,-0.130506913
829,829,1766906.180830984,5912253.360696763,0.878124991
830,830,1766855.279464814,5912247.668458437,1.008548385
831,831,1766938.780884479,5912294.084007273,0.868921526
832,832,1768346.403266035,5912214.963066675,1.041996403
833,833,1768516.804108444,5912218.801420299,0.209952609
834,834,1768314.196075804,5912205.630937687,1.411000019
835,835,1766140.270471671,5912238.467184618,0.419473679
836,836,1768434.132093191,5912198.267598887,0.362375004
837,837,1769346.220974228,5912174.895109495,1.310259742
838,838,1765585.664181195,5912245.213550045,2.581954899
839,839,1765605.786077085,5912256.811865602,-0.10686299
840,840,1766875.272382143,5912223.657254252,1.142768151
841,841,1766919.848073998,5912215.45588239,1.020937501
842,842,1768314.641409455,5912186.130012142,2.756923056
843,843,1769265.910483804,5912166.572934653,1.338363587
844,844,1769322.09222502,5912165.654204912,1.236875004
845,845,1769338.111353313,5912166.061829197,0.354509814
846,846,1769369.948644786,5912164.901142062,0.874727253
847,847,1766136.983665018,5912218.59054835,0.380625009
848,848,1768321.022276774,5912175.583819302,2.335714267
849,849,1768425.734599792,5912178.492761416,0.26535032
850,850,1768593.683860388,5912170.17527635,2.531000046
851,851,1766853.992528801,5912210.831892667,1.361164175
852,852,1768480.87053065,5912162.44339751,0.279607839
853,853,1768531.868811529,5912172.380195782,1.019971069
854,854,1768609.660193564,5912161.710895217,3.300769219
855,855,1768625.495635297,5912159.573640999,1.257692307
856,856,1769357.698155317,5912144.652335624,1.212566331
857,857,1769383.560742444,5912151.60366215,1.192803733
858,858,1766125.931090323,5912199.269340182,0.445934955
859,859,1766770.85297332,5912235.646601173,1.087078803
860,860,1766864.798419978,5912184.38028181,1.728374998
861,861,1769284.126808268,5912147.092299634,0.909351714
862,862,1769369.509820463,5912134.796633339,1.536499977
863,863,1766705.843415173,5912178.271520755,1.165534605
864,864,1769377.313328692,5912124.6703212,1.194625013
865,865,1766871.459715949,5912178.342337448,1.456249982
866,866,1768329.357275736,5912146.746816413,1.779953287
867,867,1768464.856341424,5912132.849269602,0.27225
868,868,1769251.052714591,5912140.65412877,0.7237538
869,869,1769407.026440593,5912113.127686991,1.135833306
870,870,1766110.465417172,5912178.548373209,1.035937497
871,871,1766676.592087032,5912158.74887957,1.111944444
872,872,1768392.638403376,5912124.310599406,0.311
873,873,1769389.463920636,5912118.803534521,0.993295453
874,874,1768344.26972294,5912115.500587879,0.837962943
875,875,1768448.456355667,5912113.23333975,0.154074078
876,876,1769241.262181505,5912097.470720991,1.327169821
877,877,1766716.211892015,5912138.030171845,1.195607437
878,878,1765646.81821535,5912166.271839418,2.687388903
879,879,1768365.362447025,5912094.536329627,0.52789474
880,880,1768440.157796751,5912098.441722007,0.228980904
881,881,1769248.38298424,5912082.372807878,3.395625018
882,882,1769403.887484181,5912077.375600595,0.337969542
883,883,1765655.098441602,5912138.269808207,2.29075
884,884,1768470.906247948,5912083.406442267,3.985098021
885,885,1768312.366236902,5912075.362016358,0.911999987
886,886,1769415.767402191,5912053.907281525,0.714464287
887,887,1769431.738499433,5912043.819197903,0.106250005
888,888,1766718.801214837,5912087.54259758,1.329358986
889,889,1769381.589260759,5912040.116213525,1.228066643
890,890,1766590.571547529,5912080.088231639,0.617634856
891,891,1768295.558280249,5912045.937724626,0.89723077
892,892,1768407.061815805,5912044.259864584,0.27
893,893,1768288.263597183,5912035.62112168,0.932222211
894,894,1769408.421340025,5912015.112340987,1.10155278
895,895,1769449.298163352,5912025.547699443,0.488484851
896,896,1765670.36337351,5912138.391553856,0.094432609
897,897,1766701.440862864,5912048.447561808,1.406865666
898,898,1769382.573783162,5911995.147803074,1.306363623
899,899,1769446.748554069,5911993.666289839,1.112999971
900,900,1768271.350083676,5912006.184541009,0.896666642
901,901,1768782.371570771,5911996.926390517,2.327499989
902,902,1768797.792326927,5911996.619927909,1.14089288
903,903,1768774.171307637,5911987.11877811,1.343249977
904,904,1769353.048136324,5911975.96623809,1.3235294
905,905,1765725.366652867,5912042.445373954,1.213571427
906,906,1769342.201834223,5911965.748997324,1.693846162
907,907,1765733.272089691,5912027.436943341,0.162191799
908,908,1765753.372990989,5912038.295200473,-0.829777453
909,909,1766684.787472254,5912008.823680976,1.455735305
910,910,1767458.308044102,5911989.635246696,1.028750032
911,911,1768254.469596642,5911976.745190877,0.874499993
912,912,1768293.64857862,5911976.713819794,-0.094250005
913,913,1769335.810221713,5911955.946434466,1.472250021
914,914,1765741.193547982,5912017.460902173,0.041428567
915,915,1768656.163869804,5911970.519107966,1.040490188
916,916,1769349.728828535,5911945.74824793,1.096499988
917,917,1769473.288096981,5911949.807015993,1.10843854
918,918,1765749.127214638,5912007.503943875,0.48695652
919,919,1768277.249599361,5911957.097771964,-0.468875003
920,920,1766655.421615472,5912084.354707179,1.09859391
921,921,1765762.324820556,5911994.835406295,1.101173186
922,922,1768636.961958184,5911930.747879272,0.993773592
923,923,1768681.392517355,5911929.722612944,1.090094323
924,924,1768740.974492962,5911927.954650612,1.427750032
925,925,1766628.871285815,5911961.96280879,0.400633336
926,926,1765788.31862701,5911971.675312609,1.690045883
927,927,1768261.305097245,5911934.431266344,-0.262683712
928,928,1768612.388001532,5911910.768794727,0.876727256
929,929,1768724.574281341,5911908.339246804,1.165185188
930,930,1769327.204429951,5911897.446183951,4.840000018
931,931,1765816.366771739,5911990.952683462,-0.899789188
932,932,1768212.64068678,5911908.088133525,0.863437493
933,933,1768584.5938266,5911910.898003834,0.925169808
934,934,1769332.532135334,5911886.267108169,3.854125002
935,935,1769444.660363323,5911889.015766313,2.272187482
936,936,1769476.411668862,5911883.598019629,0.40589286
937,937,1765817.808889864,5911954.674444284,1.248786979
938,938,1765835.650238627,5911935.929491316,2.012615341
939,939,1767442.791500689,5911922.35001861,0.654555552
940,940,1767495.670271633,5911902.756021218,0.847687497
941,941,1768331.297477762,5911886.232416849,-0.1498
942,942,1768195.715850396,5911878.866808172,0.92962027
943,943,1768245.908873683,5911890.417380114,-0.922990044
944,944,1768450.573847077,5911888.852760291,0.863484326
945,945,1768548.239126416,5911871.327404055,0.890597017
946,946,1769507.980525221,5911852.854610219,1.740124963
947,947,1769561.326385363,5911886.195597356,1.240437837
948,948,1768187.812711093,5911868.729330336,1.134507042
949,949,1768475.536312687,5911864.157704156,0.779166664
950,950,1768579.884161521,5911864.85513573,0.68625
951,951,1769469.449410623,5911858.661377265,1.654186045
952,952,1769633.438931068,5911838.836845066,1.317407387
953,953,1767475.082058338,5911873.253566269,1.255624975
954,954,1768490.986851142,5911852.740592632,0.865675697
955,955,1767467.513848984,5911862.562400179,0.977460286
956,956,1768307.183487195,5911851.813256551,0.282874997
957,957,1767459.204936664,5911852.914008446,1.011076935
958,958,1768223.621648393,5911859.519772689,-0.749786726
959,959,1767450.904076454,5911843.250333208,1.102028977
960,960,1767586.513202536,5911841.140291198,1.568765447
961,961,1768506.648347797,5911834.65411538,0.757200907
962,962,1765843.258179893,5911865.362363648,0.48772727
963,963,1767442.598010436,5911833.587967762,1.087285713
964,964,1768162.456886989,5911819.783460784,0.956249996
965,965,1768347.342270431,5911822.929357371,0.992171945
966,966,1768394.51360054,5911815.18470981,1.356543221
967,967,1765896.539074959,5911863.468744433,-0.936147846
968,968,1766785.926756453,5911836.961672002,1.172874945
969,969,1768210.370127079,5911813.84913342,-0.913850938
970,970,1768410.31984648,5911804.900620457,2.234000003
971,971,1769641.627984276,5911781.072404597,1.839200025
972,972,1765865.620155525,5911853.082639356,1.458068786
973,973,1766777.729080234,5911827.152167463,1.741374981
974,974,1767433.886511855,5911814.239448708,0.819750001
975,975,1767535.601123942,5911878.269961245,0.594307045
976,976,1765889.415581529,5911834.695027214,3.548974413
977,977,1767425.68807383,5911804.430543903,1.131645581
978,978,1768425.928366293,5911784.649799509,0.806499994
979,979,1769618.130820405,5911761.050400112,1.796025646
980,980,1765919.743125416,5911837.378033151,-0.852443627
981,981,1767521.356908221,5911792.774360816,0.892181806
982,982,1767537.518251196,5911792.254280253,0.972624985
983,983,1769609.336784198,5911753.242855737,1.914634146
984,984,1765897.511444662,5911820.726611613,3.66451129
985,985,1768289.343011015,5911767.61786315,0.841249979
986,986,1769599.766242769,5911744.896673542,0.417272719
987,987,1767431.033835321,5911781.631733786,1.08517074
988,988,1767761.177882962,5911767.897302445,1.533500029
989,989,1768497.352415222,5911753.320927856,1.485625005
990,990,1769579.380261301,5911732.661530764,1.515514025
991,991,1765916.166157224,5911801.821817692,0.274452733
992,992,1767440.905771114,5911764.248247205,1.096125019
993,993,1767544.944530903,5911762.923077578,0.917346947
994,994,1766788.564371929,5911767.46655641,1.201272692
995,995,1767560.153659838,5911751.925096117,0.817800018
996,996,1768120.868463004,5911740.842144113,1.043000014
997,997,1768439.433113706,5911760.343486446,0.884090433
998,998,1768505.057641143,5911738.212086839,1.2475
999,999,1769556.688462901,5911717.880435554,1.522584266
1000,1000,1767784.592743071,5911737.522924055,1.204230764
1001,1001,1768104.667391877,5911731.192296489,1.097250006
1002,1002,1768272.706656722,5911727.86388269,1.033499992
1003,1003,1769557.786913583,5911705.605561361,1.86833334
1004,1004,1766848.345065154,5911746.201990805,1.077962957
1005,1005,1767737.920329507,5911751.372900927,1.298123379
1006,1006,1767800.399513755,5911727.239983441,1.187541641
1007,1007,1767912.425490553,5911725.025429801,1.291750047
1008,1008,1768096.468217367,5911721.384013648,1.052624997
1009,1009,1768160.68055171,5911730.0831112,0.364069404
1010,1010,1769536.804724036,5911692.748075716,1.258624984
1011,1011,1766841.392405689,5911792.170646543,1.179368281
1012,1012,1767920.230247345,5911714.900497716,1.279875012
1013,1013,1768521.242729696,5911714.505832631,1.164065953
1014,1014,1769528.603854856,5911682.941118001,0.950250012
1015,1015,1766789.708077093,5911734.429950566,0.617108992
1016,1016,1767820.131156092,5911714.807877142,1.223492843
1017,1017,1767836.013858292,5911706.594943478,1.22550631
1018,1018,1767889.221334819,5911705.442783989,1.630799963
1019,1019,1767932.042833713,5911705.046821454,1.292820528
1020,1020,1769520.403004179,5911673.134152896,1.167124988
1021,1021,1769543.705848839,5911672.789209321,2.128732406
1022,1022,1767847.819597134,5911696.390998893,1.226250011
1023,1023,1767951.685844203,5911694.538421113,1.267592587
1024,1024,1768063.868974447,5911692.117504026,0.979999986
1025,1025,1768127.72610845,5911691.054574068,0.710714298
1026,1026,1769536.042214837,5911662.649981658,2.08789477
1027,1027,1766921.705984029,5911711.74002027,1.273007529
1028,1028,1767089.224636042,5911697.219387362,1.160000026
1029,1029,1767454.75255106,5911724.633999454,0.489350041
1030,1030,1767679.584432062,5911689.744335421,0.0691358
1031,1031,1767859.632234574,5911686.537425087,1.20449542
1032,1032,1767975.494165008,5911684.096872094,1.161636337
1033,1033,1767999.671519191,5911684.144341317,1.113617042
1034,1034,1768224.377469625,5911739.935394745,-0.029991861
1035,1035,1766825.050180841,5911714.677421537,0.909067393
1036,1036,1768019.897998294,5911673.630719621,1.114636355
1037,1037,1768223.510688063,5911669.015007566,0.701234574
1038,1038,1765933.414178708,5911749.818733888,-0.88510784
1039,1039,1766954.607397143,5911688.751104632,1.221416181
1040,1040,1767055.284720314,5911681.385018815,1.163823534
1041,1041,1767086.900625104,5911681.687923257,1.173928521
1042,1042,1767443.143655438,5911676.540289953,0.270952387
1043,1043,1765918.603578779,5911694.42552371,-0.37594936
1044,1044,1767966.59153663,5911663.098561828,1.110024387
1045,1045,1767006.648225457,5911663.124455242,1.16312498
1046,1046,1768062.882675754,5911642.283900239,0.736124981
1047,1047,1768096.990173996,5911657.594203524,0.550563985
1048,1048,1766981.566330339,5911666.033146072,1.179397287
1049,1049,1768050.682623287,5911632.554667781,0.651823895
1050,1050,1769513.931874656,5911603.243484084,1.806500047
1051,1051,1768022.479466126,5911623.14197447,0.836249986
1052,1052,1767053.913036006,5911632.48430759,1.110740763
1053,1053,1767208.579625322,5911664.048218987,1.179887752
1054,1054,1768229.465661723,5911604.641445316,1.003843139
1055,1055,1769518.578688385,5911573.664853725,1.372075455
1056,1056,1767264.259547622,5911601.553897871,0.995124983
1057,1057,1769510.821201497,5911557.23825421,1.356166667
1058,1058,1765853.032059422,5911615.942883641,-0.534624998
1059,1059,1766597.189331134,5911601.374525476,0.233374996
