OID,FID_,X,Y,BCE_Tauran
1056,1056,1869955.681677378,5830761.096816164,-0.117002114
1057,1057,1876493.223764817,5830540.253812134,0.509700639
1058,1058,1861561.57692247,5831011.639659935,0.883984603
1059,1059,1875537.976754057,5830569.319226674,-0.071652539
1060,1060,1861552.8947752,5831003.536316258,0.75330304
1061,1061,1861537.043901796,5830992.933755207,-0.461407381
1062,1062,1864947.222114168,5830888.274938135,0.166504854
1063,1063,1861521.146200393,5830982.591399869,-0.552999973
1064,1064,1864930.836004141,5830873.776449093,0.15980769
1065,1065,1863922.668562863,5830952.392474316,0.433466711
1066,1066,1861492.288089635,5830963.593310926,0.15225716
1067,1067,1864906.506607378,5830854.451290017,0.038597404
1068,1068,1861475.750110216,5830954.426065526,0.987298395
1069,1069,1864898.213797145,5830844.796091446,0.02611393
1070,1070,1864889.870674854,5830835.213519308,0.08735065
1071,1071,1875552.547485399,5830502.982213994,-0.258672009
1072,1072,1863920.456179097,5830858.52629169,0.314594932
1073,1073,1864876.770839567,5830824.973512066,-0.006074504
1074,1074,1861229.821431623,5830921.459612397,-0.479880476
1075,1075,1864864.641686903,5830806.820283701,0.100349208
1076,1076,1864856.189684742,5830797.485408457,0.145230772
1077,1077,1864847.76211233,5830788.339601692,0.085210525
1078,1078,1869407.499578518,5830629.465377979,-0.402666656
1079,1079,1864833.668634063,5830778.09944883,-0.1555814
1080,1080,1864823.570700126,5830767.393330457,-0.20484507
1081,1081,1869422.542021229,5830598.825604971,-0.48960759
1082,1082,1874489.310623206,5830683.201222747,0.726156866
1083,1083,1876563.842392913,5830356.507757476,-0.056514895
1084,1084,1863982.676735864,5830798.638114518,0.603453449
1085,1085,1864792.835786346,5830730.577443634,-0.023670734
1086,1086,1875606.351825239,5830365.464722571,0.144921571
1087,1087,1864773.184395429,5830712.04316338,0.002949996
1088,1088,1864758.008850713,5830700.921049559,-0.110326534
1089,1089,1864739.624372146,5830689.875875809,-0.102441442
1090,1090,1863980.113372542,5830694.44021773,0.404122449
1091,1091,1868515.881080441,5830548.668136989,-0.657381804
1092,1092,1869427.873219124,5830518.807647941,1.418824998
1093,1093,1864715.801561221,5830667.167903128,0.108627906
1094,1094,1869276.573213286,5830503.772847065,0.079540815
1095,1095,1869371.720936103,5830500.675152994,-0.713999987
1096,1096,1869310.027932759,5830495.198385309,-0.447795586
1097,1097,1864652.859963764,5830636.784376141,0.409777785
1098,1098,1869185.956561019,5830485.564048189,-0.01952252
1099,1099,1869248.604772934,5830485.306904712,-0.558779805
1100,1100,1863971.648967469,5830659.780514646,0.493968556
1101,1101,1869214.231387745,5830478.355405513,-0.237665611
1102,1102,1869163.621197659,5830447.565535771,-0.713999987
1103,1103,1869766.060851651,5830428.149218569,-0.155381824
1104,1104,1869912.202062092,5830445.420079438,-0.248082354
1105,1105,1861171.622231597,5830693.763531775,1.009784321
1106,1106,1864537.940672159,5830594.418589441,0.211417431
1107,1107,1869155.367814691,5830437.853290654,-0.713999987
1108,1108,1861169.780333761,5830813.831945364,0.450235336
1109,1109,1864528.146371939,5830577.310603858,0.112892619
1110,1110,1869741.204118595,5830408.790631923,-0.212591831
1111,1111,1880247.738249544,5830059.506623564,0.151625011
1112,1112,1868441.292070003,5830441.303529809,-0.699111098
1113,1113,1869741.132055992,5830388.831758538,-0.219874995
1114,1114,1875655.553550888,5830193.853561561,0.132207545
1115,1115,1868432.18149439,5830421.921188822,-0.313999985
1116,1116,1869756.664710457,5830378.344633603,-0.246455697
1117,1117,1869807.689989587,5830356.54742556,-0.157532266
1118,1118,1869845.699978329,5830314.390615001,-0.115615023
1119,1119,1875656.585297046,5830114.192477936,0.026090911
1120,1120,1869948.644799599,5830302.217402014,-0.215595792
1121,1121,1866524.939002919,5830398.480381064,-0.188663424
1122,1122,1866607.982099661,5830407.164466821,-0.29273865
1123,1123,1868357.157845347,5830335.231966957,-0.457403835
1124,1124,1866772.178689446,5830374.60005803,-0.219351848
1125,1125,1868342.670471353,5830324.529913815,-0.544509793
1126,1126,1862109.654937082,5830514.190859885,0.993851838
1127,1127,1862176.689556524,5830570.418737974,1.144456865
1128,1128,1862132.980682158,5830493.700004409,1.198350002
1129,1129,1868317.914585055,5830295.391449287,-0.468571432
1130,1130,1874057.282771263,5830106.6576945,0.2295
1131,1131,1862125.314291501,5830483.963115549,1.159888929
1132,1132,1866128.505191654,5830742.70319795,0.825127854
1133,1133,1869942.728212234,5830242.526665533,-0.2083
1134,1134,1866728.191067733,5830354.694863459,-0.20322646
1135,1135,1865758.71998108,5830355.276501633,1.193711305
1136,1136,1869883.19066673,5830256.332062754,-0.211914655
1137,1137,1872110.266902724,5830141.563207663,-0.693249987
1138,1138,1868276.399211036,5830256.816180193,-0.443076923
1139,1139,1872094.081094063,5830132.114936074,-0.633787487
1140,1140,1879931.753427561,5829870.571810969,-0.692299986
1141,1141,1872081.859975828,5830122.535631535,-0.641524988
1142,1142,1867017.6562541,5830312.867121381,-0.259392352
1143,1143,1870003.812875657,5830185.067631546,-0.116645455
1144,1144,1875824.49887124,5829988.596493174,0.55430188
1145,1145,1879828.636790916,5829853.772383971,0.680644445
1146,1146,1879851.788963072,5829853.31449408,-0.167649993
1147,1147,1866848.114574921,5830273.28330669,-0.08168519
1148,1148,1875799.7775345,5829978.711428036,0.536740747
1149,1149,1879843.547409342,5829844.339324162,-0.654833325
1150,1150,1869976.362340724,5830187.93091602,-0.201134315
1151,1151,1872053.526397133,5830102.615654835,-0.515171415
1152,1152,1868242.895010284,5830208.258741532,-0.219146663
1153,1153,1870007.62565688,5830151.167524915,-0.137925241
1154,1154,1872029.01170683,5830084.350662434,-0.468867913
1155,1155,1862431.60784541,5831487.6693642,0.917713176
1156,1156,1867074.856227592,5830240.800667931,-0.227107769
1157,1157,1872016.790522378,5830074.771926161,-0.464074989
1158,1158,1865728.063251616,5830311.93175772,0.956843561
1159,1159,1866208.6244788,5830264.061530958,-0.085623016
1160,1160,1868218.44479114,5830189.120190384,-0.280000007
1161,1161,1872008.533940543,5830065.06259516,-0.624128192
1162,1162,1868209.779407044,5830180.359035216,-0.295462959
1163,1163,1869998.288628131,5830120.94557451,-0.125283025
1164,1164,1868185.750630358,5830160.234644777,-0.275837832
1165,1165,1871975.507899391,5830026.224549355,-0.713999987
1166,1166,1866197.013159554,5830228.633184834,-0.032430184
1167,1167,1868169.47508452,5830146.94067524,-0.235365672
1168,1168,1868151.324715615,5830124.051343135,0.309380957
1169,1169,1868121.778628592,5830103.275005049,-0.182482758
1170,1170,1871928.395078579,5829975.114846827,-0.589741922
1171,1171,1868102.419480985,5830085.981283118,-0.202047616
1172,1172,1875707.599532224,5829832.79385338,-0.472721025
1173,1173,1863846.334013281,5830209.480402146,0.385925925
1174,1174,1863871.941150713,5830361.812995728,0.591363422
1175,1175,1868087.147321208,5830075.328970012,-0.21797501
1176,1176,1875675.552517978,5829823.880828707,-0.659615371
1177,1177,1868071.308547876,5830064.615087876,-0.133200002
1178,1178,1868920.506109236,5830247.686210912,-0.007460781
1179,1179,1878798.787587706,5829699.226026689,0.627175003
1180,1180,1868046.318269831,5830047.897865199,0.014620691
1181,1181,1868029.969885907,5830038.600639553,-0.096100001
1182,1182,1863864.080334236,5830166.542528296,0.321578452
1183,1183,1868013.571862495,5830029.289997676,-0.131799996
1184,1184,1863883.909194206,5830148.609547067,0.256874995
1185,1185,1871791.864188051,5829896.522383292,0.012617347
1186,1186,1880613.2869678,5829598.141052543,-0.06870908
1187,1187,1867974.17795091,5830008.910881355,-0.153195648
1188,1188,1868742.739016695,5830008.219309318,0.146049545
1189,1189,1863891.20143888,5830128.416996049,0.246455699
1190,1190,1863898.811687239,5830118.193550338,0.222837501
1191,1191,1867530.002405496,5830001.539628172,-0.166389121
1192,1192,1867926.194235711,5829989.733154027,-0.169218745
1193,1193,1870677.567128815,5829899.165247574,0.144782052
1194,1194,1871609.024293503,5829863.603514144,-0.534159862
1195,1195,1866903.015656309,5830001.835411698,0.363280335
1196,1196,1867854.421305252,5829971.078910096,-0.239721524
1197,1197,1871560.962210009,5829850.210292662,-0.458687493
1198,1198,1871580.783526295,5829849.559655785,-0.707911388
1199,1199,1870622.923727969,5829877.74310693,-0.195905878
1200,1200,1871544.778071909,5829840.760510623,-0.671006277
1201,1201,1866879.409999686,5829987.493493089,1.171634767
1202,1202,1867746.742550669,5829954.604563438,0.10608125
1203,1203,1871516.701161076,5829831.702017808,-0.420937497
1204,1204,1866857.950490328,5829973.659643137,0.899638304
1205,1205,1867682.223207058,5829949.327381884,0.145513158
1206,1206,1867630.693072263,5829940.401346215,0.241681816
1207,1207,1875271.031737709,5829687.081110721,-0.713999987
1208,1208,1867609.34117012,5829930.416241729,0.276653846
1209,1209,1867574.992473694,5829920.241134063,0.215300002
1210,1210,1871481.625964749,5829807.174922843,-0.509874233
1211,1211,1867546.921119137,5829911.168850983,0.208462504
1212,1212,1870500.73356237,5829820.508530536,-0.707471685
1213,1213,1871451.637417939,5829783.933707451,-0.427564108
1214,1214,1867479.207695816,5829903.378622544,0.291417722
1215,1215,1870484.048139049,5829805.653752302,-0.697174986
1216,1216,1875225.244122196,5829649.23467151,-0.713999987
1217,1217,1867435.446261032,5829898.559835157,0.318249992
1218,1218,1874255.082915331,5829670.342549457,-0.713999987
1219,1219,1875216.983798523,5829639.528550148,-0.710024987
1220,1220,1875204.758914259,5829629.954176106,-0.656006237
1221,1221,1868693.129841135,5829898.717702042,0.122668566
1222,1222,1871427.637322633,5829749.954714878,-0.620184232
1223,1223,1863863.250320323,5830012.961308461,0.387339285
1224,1224,1871399.933317735,5829714.013590543,-0.527966856
1225,1225,1878595.762476058,5829503.655149981,0.075989712
1226,1226,1868638.631508982,5829807.900787963,0.180291161
1227,1227,1878536.649456339,5829457.791444734,-0.63611999
1228,1228,1871385.102214931,5829691.29964354,-0.49449374
1229,1229,1878516.512546584,5829438.656664743,-0.633221946
1230,1230,1877401.074323119,5829446.988722941,-0.311944437
1231,1231,1878480.580802579,5829409.073777719,0.085798203
1232,1232,1868603.702187483,5829735.54127333,0.186982037
1233,1233,1871360.645285692,5829633.073007754,-0.677605409
1234,1234,1868575.889154059,5829688.387359103,0.358964293
1235,1235,1871350.281752397,5829597.624617551,-0.713999987
1236,1236,1880721.348742311,5829264.990981537,-0.21395917
1237,1237,1878429.949405793,5829350.345964019,0.526812439
1238,1238,1871326.050876551,5829576.470892241,-0.661184369
1239,1239,1868519.974980538,5829687.038550311,0.811941859
1240,1240,1878396.561590542,5829304.77891886,0.06032121
1241,1241,1878379.656384424,5829274.155704843,-0.46541771
1242,1242,1868508.898616444,5829595.596086555,0.477726104
1243,1243,1871297.240848736,5829510.063101509,-0.713999987
1244,1244,1878371.220148892,5829264.250390375,-0.118599985
1245,1245,1878354.528843335,5829235.075503637,-0.164884606
1246,1246,1868488.89738876,5829562.672930624,0.638269182
1247,1247,1871198.378337643,5829442.91440937,-0.713999987
1248,1248,1868464.617178257,5829510.554407633,0.587771927
1249,1249,1878296.347067159,5829157.181164684,-0.26081012
1250,1250,1868505.02759928,5829470.711646029,0.304074071
1251,1251,1871058.028494267,5829397.490316886,-0.660365945
1252,1252,1868444.142224565,5829474.559656959,0.635785712
1253,1253,1878279.819613471,5829137.774203647,-0.380874999
1254,1254,1868487.464123095,5829441.548325119,0.394666665
1255,1255,1878255.364169745,5829118.634078437,0.203871783
1256,1256,1868487.972880517,5829421.570809194,0.380499992
1257,1257,1878238.836947567,5829099.227121324,-0.31007499
1258,1258,1878214.381711817,5829080.08688579,0.054948726
1259,1259,1878206.117949218,5829070.383669036,-0.0876875
1260,1260,1878195.676462292,5829060.753195489,0.140096762
1261,1261,1877832.828529088,5829062.971405533,1.557849987
1262,1262,1878173.576635521,5829051.723327453,1.091400007
1263,1263,1870942.601088684,5829266.655004682,-0.60494619
1264,1264,1878132.930538366,5829023.145750131,0.949592601
1265,1265,1865986.908891483,5829402.592509263,0.364797472
1266,1266,1868470.951736742,5829351.77368643,0.356238939
1267,1267,1870933.529989265,5829232.0191958,-0.713999987
1268,1268,1864263.481897037,5829441.161204572,0.968228585
1269,1269,1865960.356026204,5829389.094047072,-0.471247325
1270,1270,1864281.769340927,5829432.339476104,1.023833354
1271,1271,1870920.984803547,5829212.468716636,-0.713999987
1272,1272,1864305.382776704,5829419.019651806,0.939340889
1273,1273,1870859.56638424,5829154.59653285,-0.713999987
1274,1274,1864203.595825396,5829795.446896534,0.800477722
1275,1275,1870792.44653002,5829107.037432988,-0.662845844
1276,1276,1865854.580723872,5829461.341617164,0.755990894
1277,1277,1870753.241098782,5829058.271252079,-0.655274986
1278,1278,1865885.364354899,5829206.253501906,0.215717943
1279,1279,1866357.007167557,5829716.321368656,0.852047661
1280,1280,1870730.125485632,5829027.301653807,-0.391120029
1281,1281,1870678.327072643,5828938.771110946,-0.71333332
1282,1282,1870662.04538953,5828921.526660183,-0.713999987
1283,1283,1870621.867391265,5828882.490474161,-0.554880071
1284,1284,1870596.014983924,5828843.841790863,-0.713999987
1285,1285,1868306.368670803,5829066.548257763,0.571161223
1286,1286,1870570.978246335,5828823.971939234,-0.708612232
1287,1287,1868043.055971226,5828905.897036076,0.608727984
1288,1288,1870555.00152998,5828810.667325873,-0.710056591
1289,1289,1870506.27755875,5828786.894187954,-0.467724994
1290,1290,1870529.852032967,5828789.458667215,-0.713743577
1291,1291,1880734.732043321,5828036.647539171,-0.713999987
1292,1292,1880749.269725561,5827996.462988532,-0.713999987
1293,1293,1868790.932771225,5828383.382374354,-0.174296298
1294,1294,1868753.132694176,5828360.455086215,0.352641627
1295,1295,1868674.383767179,5828337.619070817,0.383038958
1296,1296,1868831.589364459,5828370.840548513,-0.187916901
1297,1297,1868892.14959674,5828324.988367415,-0.106482953
1298,1298,1868889.862348211,5828294.017778534,0.02685654
1299,1299,1868905.881170288,5828274.385241508,0.150990243
1300,1300,1868946.197822008,5828275.675456578,-0.158784488
1301,1301,1868971.387469075,5828198.213539327,0.065358974
1302,1302,1868994.693898746,5828204.495079552,-0.151301139
1303,1303,1868978.989796529,5828187.985592728,-0.013200001
1304,1304,1868518.915506855,5828192.96288305,0.491924994
1305,1305,1868554.585600913,5828191.804127997,0.511467943
1306,1306,1868563.509814567,5828225.179592657,0.626384253
1307,1307,1868994.218049547,5828168.256654833,-0.057981134
1308,1308,1868525.631396938,5828166.668196618,0.621572626
1309,1309,1868516.762992416,5828116.956916545,0.454281172
1310,1310,1869015.804127146,5828090.317742487,-0.156972972
1311,1311,1869022.980926572,5828076.767645476,-0.183600004
1312,1312,1868506.620061581,5828063.823410216,0.150666667
1313,1313,1868363.452387588,5828048.303865704,0.820499983
1314,1314,1880673.625609366,5827639.449555414,-0.713999987
1315,1315,1868339.349005277,5828039.105880369,-0.040316457
1316,1316,1868511.266372667,5828037.674078763,0.218353843
1317,1317,1868306.995500593,5828020.195127512,0.065337501
1318,1318,1868282.892273171,5828010.996985232,-0.189975007
1319,1319,1868483.481471633,5828012.870437717,0.250337131
1320,1320,1867934.662944966,5828507.655158009,0.849806423
1321,1321,1868274.642372028,5828001.284086585,-0.182589744
1322,1322,1880663.66735045,5827579.896392913,-0.713999987
1323,1323,1868262.904212642,5827984.914264707,-0.202656627
1324,1324,1868253.337401718,5827960.851108233,-0.165782125
1325,1325,1868243.668808016,5827928.024826229,-0.061622858
1326,1326,1867882.365222087,5827894.241325904,-0.254102574
1327,1327,1867919.570830547,5827945.87749451,-0.327110804
1328,1328,1870355.988045143,5827813.699781945,-0.379531899
1329,1329,1868238.571416467,5827872.916323665,0.089296296
1330,1330,1867896.993756325,5827873.806264523,-0.234040813
1331,1331,1870220.005323895,5827798.189618152,0.292899991
1332,1332,1880643.41249453,5827450.820633156,-0.713999987
1333,1333,1868237.924291509,5827852.976320851,0.148600001
1334,1334,1867907.513890386,5827853.903112026,-0.305313043
1335,1335,1867753.605012421,5827838.530531091,0.065157894
1336,1336,1867927.960918582,5827832.152869331,-0.544500007
1337,1337,1869042.869097717,5827916.986864511,-0.262052658
1338,1338,1868231.349320125,5827820.116212163,0.162732563
1339,1339,1870987.238566402,5827723.161846022,0.093594145
1340,1340,1868204.759538301,5827803.942149613,0.1162375
1341,1341,1868957.795718647,5827779.425935587,-0.679949354
1342,1342,1870168.316740864,5827741.41153294,1.026862073
1343,1343,1868188.695764448,5827788.890516445,0.091014388
1344,1344,1867641.163704578,5827813.574280145,0.090048473
1345,1345,1868925.087121704,5827750.58909804,-0.713999987
1346,1346,1868938.924573157,5827756.395385198,-0.713999987
1347,1347,1870153.810237298,5827720.770289724,0.609928129
1348,1348,1871211.400330207,5827675.301062962,-0.028074766
1349,1349,1868164.411923456,5827765.329353219,0.053111113
1350,1350,1869475.746481667,5827737.250689978,-0.21837717
1351,1351,1870128.390786988,5827682.160792065,-0.009694914
1352,1352,1868155.111020252,5827735.97173234,0.263000003
1353,1353,1868860.050875084,5827702.807252507,-0.713999987
1354,1354,1869581.801552214,5827696.863460055,-0.321599232
1355,1355,1870088.624295136,5827662.749755525,-0.237871793
1356,1356,1874741.478824457,5827512.127839216,-0.320690711
1357,1357,1874762.989251934,5827508.67050033,-0.321945076
1358,1358,1868138.044632684,5827720.700739295,-0.213238527
1359,1359,1870072.385097428,5827653.405260254,-0.237684212
1360,1360,1874807.472225005,5827501.764619374,-0.296228683
1361,1361,1874852.001537151,5827495.001726537,-0.301938784
1362,1362,1874870.758799288,5827497.925905261,-0.29633333
1363,1363,1874931.265401911,5827492.365284162,-0.320269234
1364,1364,1868813.726707573,5827680.689134956,-0.713999987
1365,1365,1870051.808917625,5827646.455406383,-0.263262496
1366,1366,1874905.858814758,5827491.94197608,-0.299056122
1367,1367,1880628.977310713,5827281.784583065,-0.703741937
1368,1368,1880613.538772919,5827272.161970926,-0.627358973
1369,1369,1869327.932765127,5827672.929807032,-0.129807821
1370,1370,1869936.070946725,5827607.84958076,0.0454
1371,1371,1870268.243510067,5827607.613968074,0.864211825
1372,1372,1868132.96573893,5827657.14894543,-0.13371963
1373,1373,1868734.618875606,5827632.131668488,-9999.0
1374,1374,1870199.632873592,5827612.735154256,0.649859042
1375,1375,1868750.775163405,5827634.558721082,-0.713999987
1376,1376,1869860.12065334,5827590.368524132,0.076700001
1377,1377,1869235.836874138,5827600.215851745,-0.214537574
1378,1378,1869293.048396605,5827598.156987574,-0.249294123
1379,1379,1869145.380991517,5827594.608192581,-0.146236644
1380,1380,1869277.472812029,5827589.411622194,-0.199019231
1381,1381,1869324.428254477,5827587.153829589,-0.211117643
1382,1382,1869999.471133853,5827566.583575604,0.216740505
1383,1383,1870073.908864189,5827562.747858688,0.129495411
1384,1384,1875947.67392847,5827371.181524123,-0.022646464
1385,1385,1868079.743957047,5827619.096148151,-0.713999987
1386,1386,1868092.723890729,5827625.155748382,-0.710431522
1387,1387,1869022.932645995,5827587.720556695,-0.084312497
1388,1388,1869117.92089476,5827584.853188786,-0.15928205
1389,1389,1869296.161883177,5827580.391785747,-0.160537033
1390,1390,1875891.998358583,5827379.850193439,-0.164999992
1391,1391,1869078.253503692,5827580.929308585,-0.092955414
1392,1392,1869109.220159105,5827578.022614295,-0.106214281
1393,1393,1870308.450160701,5827567.50465933,0.994543318
1394,1394,1869920.267485239,5827542.382320285,0.263278009
1395,1395,1868688.105087192,5827587.616946865,-0.713999987
1396,1396,1869481.350422213,5827532.862801185,-0.281410254
1397,1397,1876226.554060483,5827310.162801099,-0.245833334
1398,1398,1868648.782625612,5827549.988404709,-0.713999987
1399,1399,1869500.840560562,5827522.246681776,-0.221318747
1400,1400,1876234.147079079,5827299.927640604,-0.223924991
1401,1401,1867394.836760076,5827725.215280246,0.169005175
1402,1402,1868640.532607326,5827540.275956483,-0.710282038
1403,1403,1868662.388109262,5827557.607419322,-0.709831883
1404,1404,1869512.404406613,5827511.889227072,-0.214499998
1405,1405,1874074.338753296,5827361.86379985,-0.246205128
1406,1406,1868632.282349394,5827530.563619281,-0.61992404
1407,1407,1867268.352539915,5827554.824218512,0.352794875
1408,1408,1867303.728747109,5827553.540922929,0.538747581
1409,1409,1875598.370741728,5827281.633539408,0.007180001
1410,1410,1880663.606426947,5827110.752279946,-0.625
1411,1411,1867291.508676327,5827546.818880435,0.547647068
1412,1412,1868623.384077719,5827500.910623943,-0.711897423
1413,1413,1876398.907194249,5827243.784027198,-0.115647058
1414,1414,1876390.671697842,5827234.805400111,-0.109088607
1415,1415,1875588.816677874,5827251.615249723,-0.058956532
1416,1416,1874011.994578878,5827294.264848611,-0.291666669
1417,1417,1870395.205084743,5827439.711786967,0.626605658
1418,1418,1875581.184744715,5827231.916673412,-0.066950005
1419,1419,1867661.042826713,5827472.777720451,0.148966666
1420,1420,1867955.655889209,5827462.705157507,0.082139241
1421,1421,1867991.322842758,5827461.548626062,0.243443036
1422,1422,1869508.947287498,5827427.832751947,-0.08673037
1423,1423,1867602.3199706,5827464.369833424,0.40960399
1424,1424,1867919.665718376,5827453.891533968,-0.02107595
1425,1425,1869706.819894641,5827395.967422769,-0.024509094
1426,1426,1875572.720934591,5827212.738203186,-0.038539468
1427,1427,1880106.228749968,5827054.800430294,-0.625
1428,1428,1867554.748083016,5827455.733368888,0.088775001
1429,1429,1868026.358774977,5827440.851923682,0.324493155
1430,1430,1876697.725641909,5827154.921814677,-0.182755096
1431,1431,1867879.389477548,5827435.23622169,0.147166668
1432,1432,1868059.864874974,5827433.827146577,0.523999989
1433,1433,1876742.132137342,5827152.048896779,-0.305669858
1434,1434,1867716.425981238,5827430.744503542,0.172185188
1435,1435,1871707.319499523,5827300.285966782,-0.113481018
1436,1436,1867534.792521658,5827437.990133379,0.061210383
1437,1437,1867724.345728146,5827420.091629814,0.18347273
1438,1438,1867835.15046041,5827416.709165666,0.174525
1439,1439,1880635.788894695,5826992.642328992,-0.625
1440,1440,1869617.636166223,5827386.722804123,0.009187739
1441,1441,1870415.885703296,5827340.766052388,0.37418181
1442,1442,1871736.15045555,5827288.861017894,-0.066679524
1443,1443,1871805.739314647,5827277.087715016,-0.160674999
1444,1444,1875553.324512113,5827174.170675269,-0.056060776
1445,1445,1879414.215923199,5827023.495353975,-0.591138452
1446,1446,1867810.72645405,5827397.539769418,0.202649998
1447,1447,1869432.39158976,5827348.75692134,0.146999996
1448,1448,1871813.337411166,5827266.856629056,-0.102556967
1449,1449,1868128.096627007,5827475.741991769,0.561577655
1450,1450,1869424.614934331,5827338.253599702,0.156000001
1451,1451,1869684.273175032,5827341.857098009,0.117603686
1452,1452,1870408.391168078,5827303.740750919,0.27313953
1453,1453,1871820.935163399,5827256.625583567,-0.02753165
1454,1454,1875536.517734504,5827145.812318753,0.088227272
1455,1455,1876838.272860236,5827092.683520135,-0.145333335
1456,1456,1880642.689648066,5826967.483651121,-0.222010205
1457,1457,1867514.3476265,5827406.166463299,0.069444989
1458,1458,1867800.200380176,5827385.145390627,0.223258373
1459,1459,1868990.882858752,5827339.456975362,-0.124777776
1460,1460,1869412.227004615,5827326.071094232,0.180958767
1461,1461,1869783.634568099,5827313.406820459,-0.070243588
1462,1462,1870401.669366861,5827293.409041316,0.234621623
1463,1463,1867492.721939258,5827377.897830453,0.092825002
1464,1464,1869749.332213222,5827315.857334185,0.231761785
1465,1465,1870393.606374599,5827283.490282728,0.199578944
1466,1466,1867484.473327904,5827368.184022458,0.099538464
1467,1467,1868558.965787099,5827413.696878374,-0.251386644
1468,1468,1869390.650630235,5827306.265615912,0.188070063
1469,1469,1870385.354215832,5827273.779552599,0.1655641
1470,1470,1871890.144221669,5827238.370061265,-0.150042835
1471,1471,1875514.545037288,5827116.469993458,0.283111109
1472,1472,1880086.996810901,5826955.634460265,-0.625
1473,1473,1867741.902575395,5827354.857779305,0.266374998
1474,1474,1869419.126571505,5827366.791079226,0.097070461
1475,1475,1870377.102075741,5827264.068815165,0.143374999
1476,1476,1871922.819133508,5827213.142632507,-0.056722221
1477,1477,1867473.05263115,5827355.801191603,0.043755187
1478,1478,1869370.185869532,5827286.971456473,0.220799997
1479,1479,1867459.750967018,5827339.771037782,-0.037615384
1480,1480,1870368.965501487,5827249.363919663,0.152711712
1481,1481,1869868.708051183,5827250.952883289,0.087
1482,1482,1867455.828653411,5827316.864048618,0.043295775
1483,1483,1867752.554356055,5827315.197864622,0.292342744
1484,1484,1869347.839023089,5827272.189940349,0.310589567
1485,1485,1868512.570442707,5827264.979423577,0.066743589
1486,1486,1867774.75241948,5827283.358366791,0.360678899
1487,1487,1867791.021204709,5827279.140489368,0.396285716
1488,1488,1875367.345300288,5827022.015618083,-0.035676471
1489,1489,1875343.3448393,5827012.145361671,0.037956521
1490,1490,1872608.931146608,5827090.935104633,0.0639
1491,1491,1875287.807485482,5827003.236133205,-0.077967216
1492,1492,1872485.750952582,5827085.017043538,0.108325001
1493,1493,1868550.097180402,5827204.084627401,-0.156418188
1494,1494,1872461.644615324,5827075.830887111,0.146860761
1495,1495,1872622.314647191,5827084.655379352,0.055086957
1496,1496,1875239.443344884,5826984.181635186,-0.164589047
1497,1497,1867427.255272482,5827271.051371199,0.059860351
1498,1498,1875223.219289167,5826974.845628868,-0.135246379
1499,1499,1870338.519661211,5827132.400215176,0.261803737
1500,1500,1872425.184798347,5827058.600905742,0.167163638
1501,1501,1867391.178963939,5827217.219950057,0.140113925
1502,1502,1870324.495912253,5827116.286764151,0.218203707
1503,1503,1875194.058714067,5826962.63358475,-0.247356156
1504,1504,1867352.175680224,5827202.797876228,0.145525002
1505,1505,1869933.11845535,5827126.10051583,0.312310924
1506,1506,1879236.863635052,5826810.009971049,0.855973858
1507,1507,1867324.112864803,5827193.725710754,0.468093744
1508,1508,1870320.470951458,5827096.833838638,0.195796297
1509,1509,1867296.050888734,5827184.652873566,0.197875
1510,1510,1880049.012578845,5826766.972190033,-0.625
1511,1511,1867295.984060848,5827164.694257732,0.216565221
1512,1512,1873498.102631457,5826975.007111799,-0.084085496
1513,1513,1867194.134556641,5827321.008971476,0.565075788
1514,1514,1873353.625959863,5826995.388895547,-0.159227352
1515,1515,1875107.454474472,5826902.277933275,-0.363000001
1516,1516,1870314.287081703,5827046.755583226,0.171800001
1517,1517,1872910.963914681,5826969.562861873,0.681460721
1518,1518,1873588.109809841,5826948.782041964,-0.076538569
1519,1519,1868578.417716431,5827093.897969898,-0.071705886
1520,1520,1869930.904474613,5827062.17010327,0.246005366
1521,1521,1875082.588557556,5826883.306210424,-0.331666678
1522,1522,1873257.313531871,5826951.582853507,-0.107447081
1523,1523,1875058.61926375,5826863.706757287,-0.353199998
1524,1524,1869960.436950143,5827017.841936427,0.747421052
1525,1525,1870327.410702119,5827058.663717303,0.240874996
1526,1526,1880030.663871975,5826678.44519464,-0.625
1527,1527,1870035.516183498,5826999.113991739,0.456429822
1528,1528,1870312.33015625,5826986.935186154,0.122218184
1529,1529,1869997.770566,5826993.772229216,0.13611236
1530,1530,1870026.839151851,5826986.081032956,0.155125001
1531,1531,1875027.215296536,5826832.097257123,-0.341545446
1532,1532,1870018.577004469,5826976.38576013,0.17598701
1533,1533,1875002.948457807,5826802.733795894,-0.304565207
1534,1534,1867299.224767527,5827081.831123959,0.714005572
1535,1535,1877982.781344801,5826693.432627079,0.330586205
1536,1536,1878038.742571545,5826690.423796884,-0.301012664
1537,1537,1874986.74449646,5826782.898906153,-0.226305555
1538,1538,1873279.112292917,5826829.838279756,-0.236933324
1539,1539,1874979.154364341,5826773.070050319,-0.208360009
1540,1540,1877964.219123003,5826680.139202414,-0.064791261
1541,1541,1874962.39733758,5826763.635689718,-0.347142849
1542,1542,1877950.528276173,5826662.719535919,0.089038462
1543,1543,1879966.002214354,5826585.011959661,-0.625
1544,1544,1874960.556986426,5826745.179719945,-0.188933326
1545,1545,1877939.891389397,5826648.19679221,0.210600007
